PeakID (cmd=annotatePeaks.pl AkaaF3Heat_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Heat_REP1.mLb.clN_peak_6429	chr3L	13442611	13442859	+	13	NA	promoter-TSS (FBgn0036365)	-promoter-TSS (FBgn0036365)	141	FBgn0036365	FBgn0036365	FBtr0331534						NA
AkaaF3Heat_REP1.mLb.clN_peak_9908	chr3R	23440300	23440583	+	13	NA	intron (FBgn0039078, intron 2 of 3)	-intron (FBgn0039078, intron 2 of 3)	7572	FBgn0288809	FBgn0288809	FBtr0481705						NA
AkaaF3Heat_REP1.mLb.clN_peak_11789	chrX	6436297	6436587	+	13	NA	intron (FBgn0259242, intron 8 of 8)	-intron (FBgn0259242, intron 8 of 8)	-17008	FBgn0053668	FBgn0053668	FBtr0302418						NA
AkaaF3Heat_REP1.mLb.clN_peak_3480	chr2R	13230254	13230485	+	13	NA	promoter-TSS (FBgn0033813)	-promoter-TSS (FBgn0033813)	-135	FBgn0033812	FBgn0033812	FBtr0087761						NA
AkaaF3Heat_REP1.mLb.clN_peak_6999	chr3L	18526889	18527026	+	13	NA	promoter-TSS (FBgn0052198)	-promoter-TSS (FBgn0052198)	-19	FBgn0052198	FBgn0052198	FBtr0075099						NA
AkaaF3Heat_REP1.mLb.clN_peak_11767	chrX	6126355	6127153	+	13	NA	exon (FBgn0264386, exon 12 of 26)	-exon (FBgn0264386, exon 12 of 26)	-35283	FBgn0026060	FBgn0026060	FBtr0070884						NA
AkaaF3Heat_REP1.mLb.clN_peak_1235	chr2L	13072660	13072863	+	13	NA	Intergenic	Intergenic	-12621	FBgn0262160	FBgn0262160	FBtr0336617						NA
AkaaF3Heat_REP1.mLb.clN_peak_1110	chr2L	11436965	11437081	+	13	NA	exon (FBgn0261648, exon 2 of 4)	-exon (FBgn0261648, exon 2 of 4)	8591	FBgn0261648	FBgn0261648	FBtr0343619						NA
AkaaF3Heat_REP1.mLb.clN_peak_6932	chr3L	17964855	17965151	+	13	NA	intron (FBgn0000568, intron 3 of 5)	-intron (FBgn0000568, intron 3 of 5)	16838	FBgn0267581	FBgn0267581	FBtr0346997						NA
AkaaF3Heat_REP1.mLb.clN_peak_9294	chr3R	17617701	17618209	+	13	NA	TTS (FBgn0012002)	-TTS (FBgn0012002)	194	FBgn0012002	FBgn0012002	FBtr0083466						NA
AkaaF3Heat_REP1.mLb.clN_peak_8767	chr3R	12449003	12449848	+	13	NA	TTS (FBgn0286507)	-TTS (FBgn0286507)	129	FBgn0038053	FBgn0038053	FBtr0082632						NA
AkaaF3Heat_REP1.mLb.clN_peak_13171	chrX	19376466	19377006	+	13	NA	intron (FBgn0031016, intron 2 of 4)	-intron (FBgn0031016, intron 2 of 5)	23555	FBgn0031016	FBgn0031016	FBtr0309224						NA
AkaaF3Heat_REP1.mLb.clN_peak_8800	chr3R	12770847	12771076	+	13	NA	intron (FBgn0038084, intron 2 of 6)	-intron (FBgn0038084, intron 2 of 6)	3334	FBgn0265163	FBgn0265163	FBtr0337084						NA
AkaaF3Heat_REP1.mLb.clN_peak_1913	chr2L	19282929	19283229	+	13	NA	Intergenic	Intergenic	-10218	FBgn0265079	FBgn0265079	FBtr0336821						NA
AkaaF3Heat_REP1.mLb.clN_peak_8321	chr3R	8234661	8235103	+	13	NA	promoter-TSS (FBgn0267109)	-promoter-TSS (FBgn0267109)	-920	FBgn0267109	FBgn0267109	FBtr0346204						NA
AkaaF3Heat_REP1.mLb.clN_peak_7540	chr3L	22700714	22701415	+	13	NA	Intergenic	Intergenic	1631	FBgn0266591	FBgn0266591	FBtr0344814						NA
AkaaF3Heat_REP1.mLb.clN_peak_9716	chr3R	21626384	21626795	+	13	NA	exon (FBgn0011766, exon 4 of 8)	-exon (FBgn0011766, exon 4 of 8)	-6116	FBgn0267722	FBgn0267722	FBtr0347262						NA
AkaaF3Heat_REP1.mLb.clN_peak_3882	chr2R	16691508	16691777	+	13	NA	promoter-TSS (FBgn0013763)	-promoter-TSS (FBgn0013763)	620	FBgn0013763	FBgn0013763	FBtr0340066						NA
AkaaF3Heat_REP1.mLb.clN_peak_10544	chr3R	29748856	29749685	+	13	NA	promoter-TSS (FBgn0260990)	-promoter-TSS (FBgn0260990)	51	FBgn0260990	FBgn0260990	FBtr0333822						NA
AkaaF3Heat_REP1.mLb.clN_peak_8140	chr3R	6893148	6893504	+	13	NA	exon (FBgn0267119, exon 1 of 1)	-exon (FBgn0267119, exon 1 of 1)	136	FBgn0267119	FBgn0267119	FBtr0346215						NA
AkaaF3Heat_REP1.mLb.clN_peak_6403	chr3L	13227709	13227815	+	13	NA	promoter-TSS (FBgn0023095)	-promoter-TSS (FBgn0023095)	-930	FBgn0023095	FBgn0023095	FBtr0346864						NA
AkaaF3Heat_REP1.mLb.clN_peak_8961	chr3R	14363297	14363406	+	13	NA	intron (FBgn0024321, intron 2 of 5)	-intron (FBgn0024321, intron 1 of 3)	-1565	FBgn0051320	FBgn0051320	FBtr0082943						NA
AkaaF3Heat_REP1.mLb.clN_peak_13457	chrX	21557081	21557255	+	13	NA	Intergenic	Intergenic	-26634	FBgn0265922	FBgn0265922	FBtr0342860						NA
AkaaF3Heat_REP1.mLb.clN_peak_11932	chrX	7765182	7765555	+	13	NA	exon (FBgn0029961, exon 1 of 1)	-exon (FBgn0029961, exon 1 of 1)	386	FBgn0029961	FBgn0029961	FBtr0071075						NA
AkaaF3Heat_REP1.mLb.clN_peak_7803	chr3R	4541360	4541766	+	13	NA	exon (FBgn0037260, exon 2 of 2)	-exon (FBgn0037260, exon 2 of 2)	207	FBgn0037260	FBgn0037260	FBtr0303866						NA
AkaaF3Heat_REP1.mLb.clN_peak_8903	chr3R	13837702	13838003	+	13	NA	promoter-TSS (FBgn0286915)	-promoter-TSS (FBgn0286915)	139	FBgn0266464	FBgn0266464	FBtr0344767						NA
AkaaF3Heat_REP1.mLb.clN_peak_275	chr2L	2664222	2664415	+	13	NA	promoter-TSS (FBgn0031444)	-promoter-TSS (FBgn0031444)	-744	FBgn0031444	FBgn0031444	FBtr0077700						NA
AkaaF3Heat_REP1.mLb.clN_peak_925	chr2L	9243173	9243601	+	13	NA	exon (FBgn0041092, exon 11 of 15)	-exon (FBgn0041092, exon 11 of 15)	-6793	FBgn0051885	FBgn0051885	FBtr0079820						NA
AkaaF3Heat_REP1.mLb.clN_peak_11321	chrX	2378922	2379047	+	13	NA	exon (FBgn0264598, exon 8 of 8)	-exon (FBgn0264598, exon 8 of 8)	8680	FBgn0264598	FBgn0264598	FBtr0333533						NA
AkaaF3Heat_REP1.mLb.clN_peak_7942	chr3R	5491881	5492341	+	13	NA	exon (FBgn0051547, exon 5 of 10)	-exon (FBgn0051547, exon 5 of 10)	6568	FBgn0051550	FBgn0051550	FBtr0336770						NA
AkaaF3Heat_REP1.mLb.clN_peak_6743	chr3L	16314694	16314860	+	13	NA	exon (FBgn0036603, exon 2 of 2)	-exon (FBgn0036603, exon 2 of 2)	492	FBgn0036603	FBgn0036603	FBtr0303000						NA
AkaaF3Heat_REP1.mLb.clN_peak_9700	chr3R	21502326	21502708	+	13	NA	exon (FBgn0004863, exon 2 of 4)	-exon (FBgn0004863, exon 2 of 4)	2531	FBgn0004863	FBgn0004863	FBtr0084111						NA
AkaaF3Heat_REP1.mLb.clN_peak_8653	chr3R	11471946	11472058	+	13	NA	Intergenic	Intergenic	8366	FBgn0046225	FBgn0046225	FBtr0339376						NA
AkaaF3Heat_REP1.mLb.clN_peak_1349	chr2L	14142295	14142527	+	13	NA	intron (FBgn0283651, intron 1 of 4)	-intron (FBgn0283651, intron 1 of 4)	20811	FBgn0263037	FBgn0263037	FBtr0306928						NA
AkaaF3Heat_REP1.mLb.clN_peak_10441	chr3R	28744680	28744793	+	13	NA	promoter-TSS (FBgn0039595)	-promoter-TSS (FBgn0039595)	46	FBgn0039595	FBgn0039595	FBtr0336790						NA
AkaaF3Heat_REP1.mLb.clN_peak_170	chr2L	1540093	1540333	+	13	NA	Intergenic	Intergenic	-14916	FBgn0261509	FBgn0261509	FBtr0474154						NA
AkaaF3Heat_REP1.mLb.clN_peak_10186	chr3R	26392392	26392884	+	13	NA	Intergenic	Intergenic	11018	FBgn0039424	FBgn0039424	FBtr0113295						NA
AkaaF3Heat_REP1.mLb.clN_peak_11869	chrX	7273064	7273199	+	13	NA	intron (FBgn0265457, intron 3 of 4)	-intron (FBgn0265457, intron 3 of 3)	6227	FBgn0029940	FBgn0029940	FBtr0071046						NA
AkaaF3Heat_REP1.mLb.clN_peak_9116	chr3R	15910855	15911354	+	13	NA	TTS (FBgn0038381)	-TTS (FBgn0038381)	2706	FBgn0038381	FBgn0038381	FBtr0083200						NA
AkaaF3Heat_REP1.mLb.clN_peak_770	chr2L	7744238	7744457	+	13	NA	exon (FBgn0031940, exon 2 of 2)	-exon (FBgn0031940, exon 2 of 2)	492	FBgn0031940	FBgn0031940	FBtr0079499						NA
AkaaF3Heat_REP1.mLb.clN_peak_188	chr2L	1811720	1811848	+	13	NA	Intergenic	Intergenic	11547	FBgn0051933	FBgn0051933	FBtr0077896						NA
AkaaF3Heat_REP1.mLb.clN_peak_4761	chr2R	23843161	23843275	+	13	NA	promoter-TSS (FBgn0003401)	-promoter-TSS (FBgn0003401)	68	FBgn0003401	FBgn0003401	FBtr0072237						NA
AkaaF3Heat_REP1.mLb.clN_peak_9806	chr3R	22471120	22471291	+	13	NA	exon (FBgn0038975, exon 2 of 14)	-exon (FBgn0038975, exon 2 of 14)	1727	FBgn0038975	FBgn0038975	FBtr0345228						NA
AkaaF3Heat_REP1.mLb.clN_peak_3950	chr2R	17344437	17344766	+	13	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-37299	FBgn0263709	FBgn0263709	FBtr0310348						NA
AkaaF3Heat_REP1.mLb.clN_peak_817	chr2L	8198892	8199248	+	13	NA	TTS (FBgn0031996)	-TTS (FBgn0031996)	188	FBgn0031997	FBgn0031997	FBtr0079588						NA
AkaaF3Heat_REP1.mLb.clN_peak_282	chr2L	2748410	2748742	+	13	NA	promoter-TSS (FBgn0250906)	-promoter-TSS (FBgn0250906)	737	FBgn0250906	FBgn0250906	FBtr0330718						NA
AkaaF3Heat_REP1.mLb.clN_peak_10422	chr3R	28580519	28580653	+	13	NA	TTS (FBgn0000659)	-TTS (FBgn0000659)	4526	FBgn0000659	FBgn0000659	FBtr0345227						NA
AkaaF3Heat_REP1.mLb.clN_peak_5497	chr3L	4648772	4648968	+	13	NA	exon (FBgn0052238, exon 1 of 1)	-exon (FBgn0052238, exon 1 of 1)	594	FBgn0052238	FBgn0052238	FBtr0073344						NA
AkaaF3Heat_REP1.mLb.clN_peak_6765	chr3L	16497854	16497971	+	13	NA	exon (FBgn0003515, exon 1 of 7)	-exon (FBgn0003515, exon 1 of 7)	261	FBgn0003515	FBgn0003515	FBtr0075391						NA
AkaaF3Heat_REP1.mLb.clN_peak_9419	chr3R	18875723	18875904	+	13	NA	exon (FBgn0038654, exon 1 of 2)	-exon (FBgn0038654, exon 1 of 2)	285	FBgn0038654	FBgn0038654	FBtr0334521						NA
AkaaF3Heat_REP1.mLb.clN_peak_11983	chrX	8250507	8250679	+	13	NA	exon (FBgn0017566, exon 4 of 6)	-exon (FBgn0017566, exon 4 of 6)	858	FBgn0017566	FBgn0017566	FBtr0071180						NA
AkaaF3Heat_REP1.mLb.clN_peak_8169	chr3R	7129709	7129860	+	13	NA	promoter-TSS (FBgn0051494)	-promoter-TSS (FBgn0051494)	-80	FBgn0051494	FBgn0051494	FBtr0081565						NA
AkaaF3Heat_REP1.mLb.clN_peak_12163	chrX	10240825	10240992	+	13	NA	exon (FBgn0263220, exon 11 of 13)	-exon (FBgn0263220, exon 11 of 13)	3672	FBgn0263220	FBgn0263220	FBtr0307881						NA
AkaaF3Heat_REP1.mLb.clN_peak_4783	chr2R	24094173	24094293	+	13	NA	exon (FBgn0023081, exon 4 of 11)	-exon (FBgn0023081, exon 4 of 11)	4403	FBgn0023081	FBgn0023081	FBtr0072287						NA
AkaaF3Heat_REP1.mLb.clN_peak_789	chr2L	7933066	7933227	+	13	NA	intron (FBgn0085450, intron 1 of 1)	-intron (FBgn0085450, intron 1 of 1)	-42442	FBgn0053121	FBgn0053121	FBtr0473606						NA
AkaaF3Heat_REP1.mLb.clN_peak_555	chr2L	5596975	5597449	+	13	NA	exon (FBgn0031724, exon 1 of 1)	-exon (FBgn0031724, exon 1 of 1)	379	FBgn0031724	FBgn0031724	FBtr0079109						NA
AkaaF3Heat_REP1.mLb.clN_peak_5840	chr3L	7837099	7837272	+	13	NA	intron (FBgn0016694, intron 1 of 5)	-intron (FBgn0016694, intron 1 of 4)	18363	FBgn0016694	FBgn0016694	FBtr0332083						NA
AkaaF3Heat_REP1.mLb.clN_peak_5322	chr3L	3117647	3117957	+	13	NA	intron (FBgn0026189, intron 12 of 12)	-intron (FBgn0026189, intron 12 of 14)	-3335	FBgn0266437	FBgn0266437	FBtr0445828						NA
AkaaF3Heat_REP1.mLb.clN_peak_8610	chr3R	10985026	10985156	+	13	NA	intron (FBgn0083950, intron 1 of 14)	-intron (FBgn0083950, intron 1 of 16)	12710	FBgn0083950	FBgn0083950	FBtr0110808						NA
AkaaF3Heat_REP1.mLb.clN_peak_3839	chr2R	16244634	16245053	+	13	NA	exon (FBgn0261612, exon 5 of 7)	-exon (FBgn0261612, exon 5 of 7)	-2909	FBgn0034099	FBgn0034099	FBtr0087188						NA
AkaaF3Heat_REP1.mLb.clN_peak_3339	chr2R	11836722	11836911	+	13	NA	intron (FBgn0033654, intron 2 of 3)	-intron (FBgn0033654, intron 2 of 3)	2728	FBgn0033654	FBgn0033654	FBtr0088064						NA
AkaaF3Heat_REP1.mLb.clN_peak_12588	chrX	14269739	14270006	+	13	NA	exon (FBgn0002917, exon 6 of 16)	-exon (FBgn0002917, exon 6 of 16)	3505	FBgn0002917	FBgn0002917	FBtr0344822						NA
AkaaF3Heat_REP1.mLb.clN_peak_13162	chrX	19303550	19304036	+	13	NA	exon (FBgn0031012, exon 2 of 5)	-exon (FBgn0031012, exon 2 of 5)	1506	FBgn0031012	FBgn0031012	FBtr0074683						NA
AkaaF3Heat_REP1.mLb.clN_peak_2100	chr2L	20870704	20870840	+	13	NA	TTS (FBgn0032901)	-TTS (FBgn0032901)	918	FBgn0032900	FBgn0032900	FBtr0081430						NA
AkaaF3Heat_REP1.mLb.clN_peak_6109	chr3L	10625280	10625476	+	13	NA	intron (FBgn0262592, intron 1 of 3)	-intron (FBgn0262592, intron 1 of 3)	221	FBgn0262592	FBgn0262592	FBtr0305200						NA
AkaaF3Heat_REP1.mLb.clN_peak_1869	chr2L	18908562	18909027	+	13	NA	Intergenic	Intergenic	2670	FBgn0265951	FBgn0265951	FBtr0342922						NA
AkaaF3Heat_REP1.mLb.clN_peak_7478	chr3L	22330207	22330397	+	13	NA	exon (FBgn0052450, exon 2 of 2)	-exon (FBgn0052450, exon 2 of 2)	524	FBgn0052450	FBgn0052450	FBtr0078501						NA
AkaaF3Heat_REP1.mLb.clN_peak_727	chr2L	7371061	7371178	+	13	NA	promoter-TSS (FBgn0264872)	-promoter-TSS (FBgn0264872)	-616	FBgn0264872	FBgn0264872	FBtr0334816						NA
AkaaF3Heat_REP1.mLb.clN_peak_2715	chr2R	7093979	7094976	+	13	NA	intron (FBgn0263934, intron 1 of 6)	-intron (FBgn0263934, intron 1 of 6)	-4081	FBgn0263934	FBgn0263934	FBtr0329859						NA
AkaaF3Heat_REP1.mLb.clN_peak_1172	chr2L	12294710	12295070	+	13	NA	intron (FBgn0000114, intron 2 of 6)	-intron (FBgn0000114, intron 5 of 11)	21232	FBgn0266820	FBgn0266820	FBtr0345546						NA
AkaaF3Heat_REP1.mLb.clN_peak_2177	chr2L	21374414	21375188	+	13	NA	exon (FBgn0032945, exon 2 of 3)	-exon (FBgn0032945, exon 2 of 3)	3574	FBgn0032945	FBgn0032945	FBtr0081517						NA
AkaaF3Heat_REP1.mLb.clN_peak_10905	chr4	522644	523453	+	13	NA	exon (FBgn0004607, exon 4 of 14)	-exon (FBgn0004607, exon 4 of 14)	21238	FBgn0004607	FBgn0004607	FBtr0307167						NA
AkaaF3Heat_REP1.mLb.clN_peak_8392	chr3R	8826159	8826303	+	13	NA	TTS (FBgn0262614)	-TTS (FBgn0262614)	1820	FBgn0037638	FBgn0037638	FBtr0081922						NA
AkaaF3Heat_REP1.mLb.clN_peak_3380	chr2R	12315561	12316074	+	13	NA	exon (FBgn0050046, exon 5 of 6)	-exon (FBgn0050046, exon 5 of 6)	1700	FBgn0050046	FBgn0050046	FBtr0339627						NA
AkaaF3Heat_REP1.mLb.clN_peak_2676	chr2R	6824208	6824354	+	13	NA	Intergenic	Intergenic	-1685	FBgn0265635	FBgn0265635	FBtr0340501						NA
AkaaF3Heat_REP1.mLb.clN_peak_12984	chrX	18010524	18010848	+	13	NA	intron (FBgn0003380, intron 3 of 8)	-intron (FBgn0003380, intron 2 of 7)	1711	FBgn0003380	FBgn0003380	FBtr0308200						NA
AkaaF3Heat_REP1.mLb.clN_peak_13163	chrX	19308957	19309258	+	13	NA	Intergenic	Intergenic	-3808	FBgn0031012	FBgn0031012	FBtr0074683						NA
AkaaF3Heat_REP1.mLb.clN_peak_9844	chr3R	22843493	22843647	+	13	NA	TTS (FBgn0039029)	-TTS (FBgn0039029)	2732	FBgn0039029	FBgn0039029	FBtr0339138						NA
AkaaF3Heat_REP1.mLb.clN_peak_1372	chr2L	14332285	14332433	+	13	NA	exon (FBgn0261529, exon 6 of 10)	-exon (FBgn0261529, exon 6 of 10)	-1799	FBgn0028916	FBgn0028916	FBtr0343675						NA
AkaaF3Heat_REP1.mLb.clN_peak_5887	chr3L	8372971	8373170	+	13	NA	intron (FBgn0001253, intron 1 of 3)	-intron (FBgn0001253, intron 1 of 6)	665	FBgn0001253	FBgn0001253	FBtr0333057						NA
AkaaF3Heat_REP1.mLb.clN_peak_6984	chr3L	18348231	18348581	+	13	NA	Intergenic	Intergenic	-24421	FBgn0286033	FBgn0286033	FBtr0473373						NA
AkaaF3Heat_REP1.mLb.clN_peak_2132	chr2L	21046667	21046971	+	13	NA	intron (FBgn0250867, intron 2 of 5)	-intron (FBgn0250867, intron 1 of 1)	5164	FBgn0250867	FBgn0250867	FBtr0290305						NA
AkaaF3Heat_REP1.mLb.clN_peak_8723	chr3R	12085061	12085221	+	13	NA	intron (FBgn0037989, intron 1 of 19)	-intron (FBgn0037989, intron 1 of 19)	5471	FBgn0037989	FBgn0037989	FBtr0339646						NA
AkaaF3Heat_REP1.mLb.clN_peak_12107	chrX	9640667	9640974	+	13	NA	promoter-TSS (FBgn0028341)	-promoter-TSS (FBgn0028341)	-196	FBgn0028341	FBgn0028341	FBtr0071404						NA
AkaaF3Heat_REP1.mLb.clN_peak_1281	chr2L	13413229	13413373	+	13	NA	TTS (FBgn0032523)	-TTS (FBgn0032523)	782	FBgn0032522	FBgn0032522	FBtr0080501						NA
AkaaF3Heat_REP1.mLb.clN_peak_12008	chrX	8510145	8510904	+	13	NA	exon (FBgn0053181, exon 3 of 10)	-exon (FBgn0053181, exon 3 of 10)	-6849	FBgn0264975	FBgn0264975	FBtr0301763						NA
AkaaF3Heat_REP1.mLb.clN_peak_2499	chr2R	5812017	5812163	+	13	NA	intron (FBgn0085414, intron 1 of 7)	-intron (FBgn0085414, intron 1 of 9)	7378	FBgn0085414	FBgn0085414	FBtr0335273						NA
AkaaF3Heat_REP1.mLb.clN_peak_10976	chr4	1072613	1072801	+	13	NA	exon (FBgn0087002, exon 4 of 8)	-exon (FBgn0087002, exon 4 of 8)	-7706	FBgn0011642	FBgn0011642	FBtr0345298						NA
AkaaF3Heat_REP1.mLb.clN_peak_8239	chr3R	7555035	7555331	+	13	NA	Intergenic	Intergenic	3175	FBgn0267105	FBgn0267105	FBtr0346199						NA
AkaaF3Heat_REP1.mLb.clN_peak_9422	chr3R	18918014	18918800	+	13	NA	exon (FBgn0261113, exon 1 of 5)	-exon (FBgn0261113, exon 1 of 5)	147	FBgn0261113	FBgn0261113	FBtr0334524						NA
AkaaF3Heat_REP1.mLb.clN_peak_7964	chr3R	5709698	5709903	+	13	NA	exon (FBgn0261261, exon 5 of 7)	-exon (FBgn0261261, exon 5 of 7)	7005	FBgn0004878	FBgn0004878	FBtr0339518						NA
AkaaF3Heat_REP1.mLb.clN_peak_4006	chr2R	17850205	17850366	+	13	NA	promoter-TSS (FBgn0041585)	-promoter-TSS (FBgn0041585)	-577	FBgn0041585	FBgn0041585	FBtr0336699						NA
AkaaF3Heat_REP1.mLb.clN_peak_12336	chrX	11901399	11901524	+	13	NA	exon (FBgn0030354, exon 3 of 4)	-exon (FBgn0030354, exon 3 of 4)	3910	FBgn0030354	FBgn0030354	FBtr0342744						NA
AkaaF3Heat_REP1.mLb.clN_peak_7468	chr3L	22242489	22242602	+	13	NA	exon (FBgn0037153, exon 11 of 11)	-exon (FBgn0037153, exon 11 of 11)	-16667	FBgn0266395	FBgn0266395	FBtr0344307						NA
AkaaF3Heat_REP1.mLb.clN_peak_5437	chr3L	4163859	4164133	+	13	NA	exon (FBgn0011653, exon 6 of 9)	-exon (FBgn0011653, exon 6 of 9)	-3064	FBgn0259986	FBgn0259986	FBtr0332660						NA
AkaaF3Heat_REP1.mLb.clN_peak_431	chr2L	4385863	4386048	+	13	NA	TTS (FBgn0261976)	-TTS (FBgn0261976)	107	FBgn0031598	FBgn0031598	FBtr0077462						NA
AkaaF3Heat_REP1.mLb.clN_peak_8338	chr3R	8375028	8375224	+	13	NA	intron (FBgn0266801, intron 15 of 15)	-intron (FBgn0266801, intron 15 of 15)	12300	FBgn0037584	FBgn0037584	FBtr0301759						NA
AkaaF3Heat_REP1.mLb.clN_peak_5821	chr3L	7666572	7666819	+	13	NA	exon (FBgn0261788, exon 16 of 21)	-exon (FBgn0261788, exon 16 of 21)	-11943	FBgn0035807	FBgn0035807	FBtr0076821						NA
AkaaF3Heat_REP1.mLb.clN_peak_8042	chr3R	6204465	6204829	+	13	NA	exon (FBgn0037409, exon 2 of 6)	-exon (FBgn0037409, exon 2 of 6)	-4726	FBgn0037410	FBgn0037410	FBtr0310413						NA
AkaaF3Heat_REP1.mLb.clN_peak_4344	chr2R	20475979	20476136	+	13	NA	exon (FBgn0086604, exon 20 of 21)	-exon (FBgn0086604, exon 20 of 21)	16238	FBgn0265854	FBgn0265854	FBtr0342698						NA
AkaaF3Heat_REP1.mLb.clN_peak_10697	chr3R	31003060	31003489	+	13	NA	intron (FBgn0004573, intron 1 of 2)	-intron (FBgn0004573, intron 1 of 1)	-9659	FBgn0267786	FBgn0267786	FBtr0347352						NA
AkaaF3Heat_REP1.mLb.clN_peak_5660	chr3L	6290826	6291027	+	13	NA	Intergenic	Intergenic	12435	FBgn0266969	FBgn0266969	FBtr0345867						NA
AkaaF3Heat_REP1.mLb.clN_peak_6626	chr3L	15134022	15134470	+	13	NA	TTS (FBgn0065051)	-TTS (FBgn0065051)	414	FBgn0065051	FBgn0065051	FBtr0091708						NA
AkaaF3Heat_REP1.mLb.clN_peak_3252	chr2R	11252264	11252370	+	13	NA	TTS (FBgn0026386)	-TTS (FBgn0026386)	1081	FBgn0033597	FBgn0033597	FBtr0088190						NA
AkaaF3Heat_REP1.mLb.clN_peak_466	chr2L	4702533	4702686	+	13	NA	intron (FBgn0085380, intron 1 of 5)	-intron (FBgn0085380, intron 1 of 5)	-1124	FBgn0031623	FBgn0031623	FBtr0077420						NA
AkaaF3Heat_REP1.mLb.clN_peak_469	chr2L	4731609	4732164	+	13	NA	TTS (FBgn0031626)	-TTS (FBgn0031626)	2572	FBgn0031626	FBgn0031626	FBtr0077419						NA
AkaaF3Heat_REP1.mLb.clN_peak_13670	chrX	23388736	23389239	+	13	NA	Intergenic	Intergenic	97287	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF3Heat_REP1.mLb.clN_peak_1702	chr2L	17351698	17351930	+	13	NA	Intergenic	Intergenic	2854	FBgn0265270	FBgn0265270	FBtr0345642						NA
AkaaF3Heat_REP1.mLb.clN_peak_13240	chrX	19975087	19975395	+	13	NA	Intergenic	Intergenic	13944	FBgn0031081	FBgn0031081	FBtr0307555						NA
AkaaF3Heat_REP1.mLb.clN_peak_6780	chr3L	16673359	16673582	+	13	NA	promoter-TSS (FBgn0036652)	-promoter-TSS (FBgn0036652)	67	FBgn0040512	FBgn0040512	FBtr0075351						NA
AkaaF3Heat_REP1.mLb.clN_peak_1826	chr2L	18556364	18557193	+	13	NA	intron (FBgn0085370, intron 1 of 17)	-intron (FBgn0085370, intron 1 of 16)	-32837	FBgn0266208	FBgn0266208	FBtr0343832						NA
AkaaF3Heat_REP1.mLb.clN_peak_468	chr2L	4712620	4712749	+	13	NA	intron (FBgn0085380, intron 3 of 5)	-intron (FBgn0085380, intron 3 of 5)	-11199	FBgn0031623	FBgn0031623	FBtr0077420						NA
AkaaF3Heat_REP1.mLb.clN_peak_11892	chrX	7445362	7445892	+	13	NA	exon (FBgn0267089, exon 1 of 1)	-exon (FBgn0267089, exon 1 of 1)	240	FBgn0267089	FBgn0267089	FBtr0346104						NA
AkaaF3Heat_REP1.mLb.clN_peak_10671	chr3R	30783173	30783731	+	13	NA	exon (FBgn0004606, exon 1 of 3)	-exon (FBgn0004606, exon 1 of 3)	193	FBgn0266699	FBgn0266699	FBtr0345123						NA
AkaaF3Heat_REP1.mLb.clN_peak_7231	chr3L	20599570	20599707	+	13	NA	exon (FBgn0001323, exon 4 of 4)	-exon (FBgn0001323, exon 4 of 4)	21021	FBgn0001323	FBgn0001323	FBtr0346815						NA
AkaaF3Heat_REP1.mLb.clN_peak_1730	chr2L	17590469	17590826	+	13	NA	exon (FBgn0032651, exon 2 of 3)	-exon (FBgn0032651, exon 2 of 3)	-947	FBgn0265583	FBgn0265583	FBtr0340255						NA
AkaaF3Heat_REP1.mLb.clN_peak_9412	chr3R	18806730	18806984	+	13	NA	exon (FBgn0038653, exon 3 of 3)	-exon (FBgn0038653, exon 3 of 3)	-11688	FBgn0038652	FBgn0038652	FBtr0339167						NA
AkaaF3Heat_REP1.mLb.clN_peak_9783	chr3R	22184617	22184833	+	13	NA	intron (FBgn0051163, intron 4 of 18)	-intron (FBgn0051163, intron 4 of 18)	24752	FBgn0266751	FBgn0266751	FBtr0345327						NA
AkaaF3Heat_REP1.mLb.clN_peak_10073	chr3R	25313816	25313997	+	13	NA	promoter-TSS (FBgn0051087)	-promoter-TSS (FBgn0051087)	-73	FBgn0051087	FBgn0051087	FBtr0084855						NA
AkaaF3Heat_REP1.mLb.clN_peak_5454	chr3L	4351659	4351862	+	13	NA	intron (FBgn0035533, intron 2 of 10)	-intron (FBgn0035533, intron 2 of 10)	5959	FBgn0266649	FBgn0266649	FBtr0344951						NA
AkaaF3Heat_REP1.mLb.clN_peak_5542	chr3L	5163177	5163475	+	13	NA	intron (FBgn0052423, intron 6 of 8)	-intron (FBgn0052423, intron 8 of 10)	10648	FBgn0010747	FBgn0010747	FBtr0077169						NA
AkaaF3Heat_REP1.mLb.clN_peak_3014	chr2R	9363787	9363895	+	13	NA	promoter-TSS (FBgn0040775)	-promoter-TSS (FBgn0040775)	-935	FBgn0040775	FBgn0040775	FBtr0088557						NA
