PeakID (cmd=annotatePeaks.pl ManzF3Heat_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Heat_REP2.mLb.clN_peak_7771	chr3R	17411486	17411642	+	11	NA	TTS (FBgn0038506)	-TTS (FBgn0038506)	456	FBgn0038507	FBgn0038507	FBtr0083439						NA
ManzF3Heat_REP2.mLb.clN_peak_3182	chr2R	15717363	15717602	+	11	NA	Intergenic	Intergenic	-4838	FBgn0050083	FBgn0050083	FBtr0300381						NA
ManzF3Heat_REP2.mLb.clN_peak_750	chr2L	8974723	8975503	+	11	NA	promoter-TSS (FBgn0032083)	-promoter-TSS (FBgn0032083)	-137	FBgn0032083	FBgn0032083	FBtr0332206						NA
ManzF3Heat_REP2.mLb.clN_peak_6018	chr3L	20174175	20174492	+	11	NA	intron (FBgn0261556, intron 3 of 14)	-intron (FBgn0261556, intron 2 of 14)	11052	FBgn0261556	FBgn0261556	FBtr0332698						NA
ManzF3Heat_REP2.mLb.clN_peak_1253	chr2L	15143865	15144130	+	11	NA	Intergenic	Intergenic	-11608	FBgn0028889	FBgn0028889	FBtr0080717						NA
ManzF3Heat_REP2.mLb.clN_peak_9445	chrX	1734266	1734552	+	11	NA	Intergenic	Intergenic	19656	FBgn0025391	FBgn0025391	FBtr0302174						NA
ManzF3Heat_REP2.mLb.clN_peak_4967	chr3L	8634002	8634128	+	11	NA	promoter-TSS (FBgn0035918)	-promoter-TSS (FBgn0035918)	4	FBgn0035918	FBgn0035918	FBtr0076647						NA
ManzF3Heat_REP2.mLb.clN_peak_9810	chrX	5154649	5154913	+	11	NA	intron (FBgn0266098, intron 2 of 30)	-intron (FBgn0266098, intron 2 of 29)	-10529	FBgn0266098	FBgn0266098	FBtr0344668						NA
ManzF3Heat_REP2.mLb.clN_peak_640	chr2L	7681457	7681792	+	11	NA	exon (FBgn0040299, exon 3 of 10)	-exon (FBgn0040299, exon 3 of 10)	2905	FBgn0040299	FBgn0040299	FBtr0079475						NA
ManzF3Heat_REP2.mLb.clN_peak_10914	chrX	17850128	17850609	+	11	NA	promoter-TSS (FBgn0030874)	-promoter-TSS (FBgn0030874)	-92	FBgn0030874	FBgn0030874	FBtr0074465						NA
ManzF3Heat_REP2.mLb.clN_peak_6487	chr3R	4233011	4233185	+	11	NA	promoter-TSS (FBgn0015331)	-promoter-TSS (FBgn0015331)	51	FBgn0015331	FBgn0015331	FBtr0078967						NA
ManzF3Heat_REP2.mLb.clN_peak_5123	chr3L	10605623	10605875	+	11	NA	Intergenic	Intergenic	-1240	FBgn0267932	FBgn0267932	FBtr0347507						NA
ManzF3Heat_REP2.mLb.clN_peak_1704	chr2L	20392566	20392684	+	11	NA	intron (FBgn0032857, intron 1 of 1)	-intron (FBgn0032857, intron 1 of 1)	-10269	FBgn0032856	FBgn0032856	FBtr0081371						NA
ManzF3Heat_REP2.mLb.clN_peak_4413	chr3L	2508974	2509407	+	11	NA	intron (FBgn0010905, intron 12 of 13)	-intron (FBgn0010905, intron 14 of 15)	5401	FBgn0266974	FBgn0266974	FBtr0345876						NA
ManzF3Heat_REP2.mLb.clN_peak_4710	chr3L	5698637	5698756	+	11	NA	exon (FBgn0085447, exon 2 of 23)	-exon (FBgn0085447, exon 2 of 23)	-14635	FBgn0265714	FBgn0265714	FBtr0340657						NA
ManzF3Heat_REP2.mLb.clN_peak_3553	chr2R	19562474	19562765	+	11	NA	intron (FBgn0003435, intron 5 of 10)	-intron (FBgn0003435, intron 5 of 9)	2325	FBgn0053535	FBgn0053535	FBtr0100843						NA
ManzF3Heat_REP2.mLb.clN_peak_5295	chr3L	12336414	12337044	+	11	NA	promoter-TSS (FBgn0036277)	-promoter-TSS (FBgn0036277)	53	FBgn0036277	FBgn0036277	FBtr0075954						NA
ManzF3Heat_REP2.mLb.clN_peak_3573	chr2R	19809602	19809993	+	11	NA	Intergenic	Intergenic	-5757	FBgn0034475	FBgn0034475	FBtr0086335						NA
ManzF3Heat_REP2.mLb.clN_peak_3965	chr2R	23462056	23462365	+	11	NA	intron (FBgn0264339, intron 2 of 13)	-intron (FBgn0264339, intron 2 of 13)	-3451	FBgn0034863	FBgn0034863	FBtr0072022						NA
ManzF3Heat_REP2.mLb.clN_peak_9782	chrX	4813245	4813629	+	11	NA	Intergenic	Intergenic	-7754	FBgn0267072	FBgn0267072	FBtr0346038						NA
ManzF3Heat_REP2.mLb.clN_peak_7424	chr3R	13219924	13220062	+	11	NA	exon (FBgn0038127, exon 1 of 1)	-exon (FBgn0038127, exon 1 of 1)	585	FBgn0038127	FBgn0038127	FBtr0082781						NA
ManzF3Heat_REP2.mLb.clN_peak_160	chr2L	1856492	1856868	+	11	NA	exon (FBgn0051665, exon 13 of 13)	-exon (FBgn0051665, exon 13 of 13)	-13123	FBgn0031372	FBgn0031372	FBtr0334824						NA
ManzF3Heat_REP2.mLb.clN_peak_7571	chr3R	14805132	14805373	+	11	NA	TTS (FBgn0038262)	-TTS (FBgn0038262)	3479	FBgn0038262	FBgn0038262	FBtr0082993						NA
ManzF3Heat_REP2.mLb.clN_peak_967	chr2L	11865661	11865890	+	11	NA	intron (FBgn0264815, intron 1 of 8)	-intron (FBgn0264815, intron 1 of 6)	11462	FBgn0264815	FBgn0264815	FBtr0334140						NA
ManzF3Heat_REP2.mLb.clN_peak_936	chr2L	11398148	11398403	+	11	NA	Intergenic	Intergenic	-5977	FBgn0263764	FBgn0263764	FBtr0344212						NA
ManzF3Heat_REP2.mLb.clN_peak_7763	chr3R	17344096	17344256	+	11	NA	intron (FBgn0038498, intron 1 of 5)	-intron (FBgn0038498, intron 2 of 6)	2157	FBgn0038498	FBgn0038498	FBtr0083453						NA
ManzF3Heat_REP2.mLb.clN_peak_7166	chr3R	10084307	10084558	+	11	NA	intron (FBgn0266414, intron 1 of 1)	-intron (FBgn0266414, intron 1 of 1)	1051	FBgn0266414	FBgn0266414	FBtr0344594						NA
ManzF3Heat_REP2.mLb.clN_peak_8687	chr3R	27888564	27888685	+	11	NA	intron (FBgn0085382, intron 1 of 12)	-intron (FBgn0085382, intron 1 of 11)	-16234	FBgn0039552	FBgn0039552	FBtr0300050						NA
ManzF3Heat_REP2.mLb.clN_peak_1177	chr2L	14402041	14402156	+	11	NA	intron (FBgn0004858, intron 1 of 2)	-intron (FBgn0004858, intron 1 of 2)	7451	FBgn0004858	FBgn0004858	FBtr0342915						NA
ManzF3Heat_REP2.mLb.clN_peak_6245	chr3L	22274535	22274873	+	11	NA	TTS (FBgn0004179)	-TTS (FBgn0004179)	1012	FBgn0267622	FBgn0267622	FBtr0347073						NA
ManzF3Heat_REP2.mLb.clN_peak_3062	chr2R	14418535	14418681	+	11	NA	Intergenic	Intergenic	-1716	FBgn0033936	FBgn0033936	FBtr0345529						NA
ManzF3Heat_REP2.mLb.clN_peak_4522	chr3L	3691462	3691666	+	11	NA	Intergenic	Intergenic	2663	FBgn0263496	FBgn0263496	FBtr0309510						NA
ManzF3Heat_REP2.mLb.clN_peak_10548	chrX	13900026	13900160	+	11	NA	intron (FBgn0267033, intron 4 of 6)	-intron (FBgn0267033, intron 4 of 10)	-55143	FBgn0030536	FBgn0030536	FBtr0073854						NA
ManzF3Heat_REP2.mLb.clN_peak_5345	chr3L	12976692	12976836	+	11	NA	Intergenic	Intergenic	4290	FBgn0036328	FBgn0036328	FBtr0075871						NA
ManzF3Heat_REP2.mLb.clN_peak_10516	chrX	13534992	13535210	+	11	NA	exon (FBgn0030493, exon 3 of 4)	-exon (FBgn0030493, exon 3 of 4)	701	FBgn0030493	FBgn0030493	FBtr0073783						NA
ManzF3Heat_REP2.mLb.clN_peak_10388	chrX	11844437	11845521	+	11	NA	exon (FBgn0030340, exon 2 of 2)	-exon (FBgn0030340, exon 2 of 2)	1120	FBgn0030340	FBgn0030340	FBtr0303268						NA
ManzF3Heat_REP2.mLb.clN_peak_5548	chr3L	15216880	15217011	+	11	NA	Intergenic	Intergenic	9101	FBgn0036490	FBgn0036490	FBtr0075644						NA
ManzF3Heat_REP2.mLb.clN_peak_11180	chrX	20382259	20382421	+	11	NA	Intergenic	Intergenic	1722	FBgn0085340	FBgn0085340	FBtr0112509						NA
ManzF3Heat_REP2.mLb.clN_peak_7119	chr3R	9560016	9560234	+	11	NA	promoter-TSS (FBgn0024833)	-promoter-TSS (FBgn0024833)	365	FBgn0027950	FBgn0027950	FBtr0334654						NA
ManzF3Heat_REP2.mLb.clN_peak_1970	chr2R	2772945	2773088	+	11	NA	intron (FBgn0085638, intron 3 of 3)	-intron (FBgn0085638, intron 2 of 2)	73645	FBgn0085638	FBgn0085638	FBtr0301792						NA
ManzF3Heat_REP2.mLb.clN_peak_3905	chr2R	22841403	22841764	+	11	NA	exon (FBgn0034784, exon 2 of 3)	-exon (FBgn0034784, exon 2 of 3)	844	FBgn0034784	FBgn0034784	FBtr0343181						NA
ManzF3Heat_REP2.mLb.clN_peak_2821	chr2R	12234354	12234512	+	11	NA	exon (FBgn0265372, exon 1 of 1)	-exon (FBgn0265372, exon 1 of 1)	162	FBgn0265372	FBgn0265372	FBtr0339587						NA
ManzF3Heat_REP2.mLb.clN_peak_646	chr2L	7728676	7729185	+	11	NA	exon (FBgn0031939, exon 6 of 11)	-exon (FBgn0031939, exon 6 of 11)	-2632	FBgn0031937	FBgn0031937	FBtr0343407						NA
ManzF3Heat_REP2.mLb.clN_peak_8490	chr3R	25815665	25816201	+	11	NA	exon (FBgn0039376, exon 1 of 2)	-exon (FBgn0039376, exon 1 of 2)	454	FBgn0039376	FBgn0039376	FBtr0084905						NA
ManzF3Heat_REP2.mLb.clN_peak_10216	chrX	9958771	9958926	+	11	NA	Intergenic	Intergenic	6030	FBgn0030163	FBgn0030163	FBtr0336907						NA
ManzF3Heat_REP2.mLb.clN_peak_335	chr2L	4004867	4005221	+	11	NA	promoter-TSS (FBgn0031579)	-promoter-TSS (FBgn0031579)	60	FBgn0031579	FBgn0031579	FBtr0077505						NA
ManzF3Heat_REP2.mLb.clN_peak_4060	chr2R	24495799	24496027	+	11	NA	exon (FBgn0029501, exon 2 of 2)	-exon (FBgn0029501, exon 2 of 2)	1395	FBgn0029501	FBgn0029501	FBtr0072299						NA
ManzF3Heat_REP2.mLb.clN_peak_9118	chr4	248208	248357	+	11	NA	intron (FBgn0053481, intron 8 of 8)	-intron (FBgn0053481, intron 8 of 8)	5047	FBgn0053481	FBgn0053481	FBtr0334408						NA
ManzF3Heat_REP2.mLb.clN_peak_8546	chr3R	26428136	26428665	+	11	NA	promoter-TSS (FBgn0263382)	-promoter-TSS (FBgn0263382)	-190	FBgn0263382	FBgn0263382	FBtr0309068						NA
ManzF3Heat_REP2.mLb.clN_peak_3798	chr2R	21888791	21889035	+	11	NA	intron (FBgn0085397, intron 1 of 6)	-intron (FBgn0085397, intron 1 of 4)	-6380	FBgn0025573	FBgn0025573	FBtr0071734						NA
ManzF3Heat_REP2.mLb.clN_peak_6547	chr3R	4547212	4547419	+	11	NA	intron (FBgn0085386, intron 2 of 14)	-intron (FBgn0085386, intron 2 of 5)	5959	FBgn0037260	FBgn0037260	FBtr0303866						NA
ManzF3Heat_REP2.mLb.clN_peak_7724	chr3R	16855290	16855435	+	11	NA	exon (FBgn0264857, exon 6 of 6)	-exon (FBgn0264857, exon 6 of 6)	5124	FBgn0020546	FBgn0020546	FBtr0345273						NA
ManzF3Heat_REP2.mLb.clN_peak_1700	chr2L	20345980	20346106	+	11	NA	exon (FBgn0003475, exon 14 of 17)	-exon (FBgn0003475, exon 14 of 17)	3969	FBgn0011638	FBgn0011638	FBtr0081374						NA
ManzF3Heat_REP2.mLb.clN_peak_3223	chr2R	16170686	16170860	+	11	NA	promoter-TSS (FBgn0034084)	-promoter-TSS (FBgn0034084)	88	FBgn0034084	FBgn0034084	FBtr0087249						NA
ManzF3Heat_REP2.mLb.clN_peak_9036	chr3R	31537840	31538324	+	11	NA	Intergenic	Intergenic	-5081	FBgn0039852	FBgn0039852	FBtr0300876						NA
ManzF3Heat_REP2.mLb.clN_peak_3499	chr2R	19016510	19016760	+	11	NA	Intergenic	Intergenic	-13374	FBgn0263083	FBgn0263083	FBtr0307099						NA
ManzF3Heat_REP2.mLb.clN_peak_6281	chr3L	22532523	22532889	+	11	NA	Intergenic	Intergenic	-15731	FBgn0037169	FBgn0037169	FBtr0331778						NA
ManzF3Heat_REP2.mLb.clN_peak_3643	chr2R	20348954	20349129	+	11	NA	Intergenic	Intergenic	2000	FBgn0042198	FBgn0042198	FBtr0086289						NA
ManzF3Heat_REP2.mLb.clN_peak_190	chr2L	2221727	2222045	+	11	NA	promoter-TSS (FBgn0031401)	-promoter-TSS (FBgn0031401)	-1314	FBgn0031401	FBgn0031401	FBtr0077839						NA
ManzF3Heat_REP2.mLb.clN_peak_3105	chr2R	14922521	14922846	+	11	NA	intron (FBgn0027596, intron 2 of 11)	-intron (FBgn0027596, intron 2 of 11)	-10832	FBgn0040747	FBgn0040747	FBtr0087406						NA
ManzF3Heat_REP2.mLb.clN_peak_2281	chr2R	7206577	7207197	+	11	NA	intron (FBgn0003090, intron 2 of 6)	-intron (FBgn0003090, intron 1 of 5)	19654	FBgn0003090	FBgn0003090	FBtr0089044						NA
ManzF3Heat_REP2.mLb.clN_peak_8805	chr3R	29385668	29386235	+	11	NA	intron (FBgn0004369, intron 2 of 18)	-intron (FBgn0004369, intron 2 of 18)	16613	FBgn0267106	FBgn0267106	FBtr0346200						NA
ManzF3Heat_REP2.mLb.clN_peak_8497	chr3R	25913950	25914072	+	11	NA	exon (FBgn0250757, exon 8 of 10)	-exon (FBgn0250757, exon 8 of 10)	6989	FBgn0250757	FBgn0250757	FBtr0290138						NA
ManzF3Heat_REP2.mLb.clN_peak_2058	chr2R	5642427	5642567	+	11	NA	exon (FBgn0033028, exon 5 of 5)	-exon (FBgn0033028, exon 5 of 5)	10318	FBgn0033028	FBgn0033028	FBtr0345359						NA
ManzF3Heat_REP2.mLb.clN_peak_5381	chr3L	13387660	13387858	+	11	NA	promoter-TSS (FBgn0036353)	-promoter-TSS (FBgn0036353)	148	FBgn0036353	FBgn0036353	FBtr0075865						NA
ManzF3Heat_REP2.mLb.clN_peak_7991	chr3R	19825451	19825632	+	11	NA	intron (FBgn0014135, intron 2 of 5)	-intron (FBgn0014135, intron 2 of 4)	11276	FBgn0014135	FBgn0014135	FBtr0344549						NA
ManzF3Heat_REP2.mLb.clN_peak_9237	chr4	1302905	1303345	+	11	NA	Intergenic	Intergenic	72288	FBgn0053653	FBgn0053653	FBtr0333702						NA
ManzF3Heat_REP2.mLb.clN_peak_5670	chr3L	16581261	16581577	+	11	NA	promoter-TSS (FBgn0036641)	-promoter-TSS (FBgn0036641)	128	FBgn0036641	FBgn0036641	FBtr0329921						NA
ManzF3Heat_REP2.mLb.clN_peak_2482	chr2R	8826798	8827216	+	11	NA	exon (FBgn0050350, exon 1 of 1)	-exon (FBgn0050350, exon 1 of 1)	616	FBgn0050350	FBgn0050350	FBtr0088636						NA
ManzF3Heat_REP2.mLb.clN_peak_10779	chrX	16411349	16411621	+	11	NA	exon (FBgn0030747, exon 6 of 10)	-exon (FBgn0030747, exon 6 of 10)	-3561	FBgn0030748	FBgn0030748	FBtr0334037						NA
ManzF3Heat_REP2.mLb.clN_peak_4797	chr3L	6690754	6690916	+	11	NA	exon (FBgn0035710, exon 6 of 7)	-exon (FBgn0035710, exon 6 of 7)	1819	FBgn0035710	FBgn0035710	FBtr0076960						NA
ManzF3Heat_REP2.mLb.clN_peak_5380	chr3L	13386294	13386464	+	11	NA	TTS (FBgn0036352)	-TTS (FBgn0036352)	1528	FBgn0036353	FBgn0036353	FBtr0075865						NA
ManzF3Heat_REP2.mLb.clN_peak_11126	chrX	19906986	19907137	+	11	NA	TTS (FBgn0052529)	-TTS (FBgn0052529)	3056	FBgn0267042	FBgn0267042	FBtr0346035						NA
ManzF3Heat_REP2.mLb.clN_peak_3506	chr2R	19080194	19080319	+	11	NA	intron (FBgn0004168, intron 1 of 10)	-intron (FBgn0004168, intron 1 of 10)	13101	FBgn0004168	FBgn0004168	FBtr0474126						NA
ManzF3Heat_REP2.mLb.clN_peak_11132	chrX	19969402	19969684	+	11	NA	TTS (FBgn0031081)	-TTS (FBgn0031081)	8246	FBgn0031081	FBgn0031081	FBtr0307555						NA
ManzF3Heat_REP2.mLb.clN_peak_6519	chr3R	4407463	4408104	+	11	NA	TTS (FBgn0263594)	-TTS (FBgn0263594)	4707	FBgn0263594	FBgn0263594	FBtr0078921						NA
ManzF3Heat_REP2.mLb.clN_peak_10614	chrX	14664530	14664690	+	11	NA	Intergenic	Intergenic	-10682	FBgn0015773	FBgn0015773	FBtr0346088						NA
ManzF3Heat_REP2.mLb.clN_peak_8191	chr3R	21996531	21996709	+	11	NA	exon (FBgn0264490, exon 5 of 6)	-exon (FBgn0264490, exon 5 of 6)	-18077	FBgn0038921	FBgn0038921	FBtr0084170						NA
ManzF3Heat_REP2.mLb.clN_peak_7310	chr3R	11900165	11900440	+	11	NA	exon (FBgn0037963, exon 8 of 16)	-exon (FBgn0037963, exon 8 of 16)	2720	FBgn0085336	FBgn0085336	FBtr0301079						NA
ManzF3Heat_REP2.mLb.clN_peak_2210	chr2R	6725528	6725821	+	11	NA	intron (FBgn0010482, intron 15 of 25)	-intron (FBgn0010482, intron 16 of 25)	-6141	FBgn0033097	FBgn0033097	FBtr0306802						NA
ManzF3Heat_REP2.mLb.clN_peak_7500	chr3R	14080993	14081246	+	11	NA	exon (FBgn0038197, exon 8 of 11)	-exon (FBgn0038197, exon 8 of 11)	-9643	FBgn0038198	FBgn0038198	FBtr0082889						NA
ManzF3Heat_REP2.mLb.clN_peak_6716	chr3R	5831312	5831551	+	11	NA	promoter-TSS (FBgn0037386)	-promoter-TSS (FBgn0037386)	1369	FBgn0037385	FBgn0037385	FBtr0078640						NA
ManzF3Heat_REP2.mLb.clN_peak_11014	chrX	18830552	18830679	+	11	NA	promoter-TSS (FBgn0030963)	-promoter-TSS (FBgn0030963)	24	FBgn0030963	FBgn0030963	FBtr0074639						NA
ManzF3Heat_REP2.mLb.clN_peak_5861	chr3L	18520327	18520672	+	11	NA	Intergenic	Intergenic	-6477	FBgn0052198	FBgn0052198	FBtr0075099						NA
ManzF3Heat_REP2.mLb.clN_peak_8593	chr3R	26875239	26875678	+	11	NA	promoter-TSS (FBgn0002838)	-promoter-TSS (FBgn0002838)	284	FBgn0004903	FBgn0004903	FBtr0100340						NA
ManzF3Heat_REP2.mLb.clN_peak_1025	chr2L	12665247	12665395	+	11	NA	intron (FBgn0004394, intron 2 of 4)	-intron (FBgn0004394, intron 2 of 4)	4033	FBgn0032442	FBgn0032442	FBtr0080412						NA
ManzF3Heat_REP2.mLb.clN_peak_9396	chrX	1229237	1229564	+	11	NA	intron (FBgn0261444, intron 2 of 10)	-intron (FBgn0261444, intron 2 of 9)	5653	FBgn0261444	FBgn0261444	FBtr0346960						NA
ManzF3Heat_REP2.mLb.clN_peak_10711	chrX	15624808	15624944	+	11	NA	intron (FBgn0003463, intron 1 of 5)	-intron (FBgn0003463, intron 1 of 5)	1664	FBgn0003463	FBgn0003463	FBtr0331760						NA
ManzF3Heat_REP2.mLb.clN_peak_5485	chr3L	14595544	14595663	+	11	NA	intron (FBgn0040318, intron 2 of 3)	-intron (FBgn0040318, intron 2 of 3)	3937	FBgn0040318	FBgn0040318	FBtr0479865						NA
ManzF3Heat_REP2.mLb.clN_peak_7144	chr3R	9885568	9886068	+	11	NA	intron (FBgn0287598, intron 1 of 6)	-intron (FBgn0267336, intron 1 of 6)	-7320	FBgn0266389	FBgn0266389	FBtr0344328						NA
ManzF3Heat_REP2.mLb.clN_peak_6537	chr3R	4514361	4514578	+	11	NA	TTS (FBgn0085386)	-TTS (FBgn0085386)	-8104	FBgn0085454	FBgn0085454	FBtr0112726						NA
ManzF3Heat_REP2.mLb.clN_peak_4850	chr3L	7272861	7273283	+	11	NA	intron (FBgn0035756, intron 9 of 12)	-intron (FBgn0035756, intron 9 of 12)	-9152	FBgn0035755	FBgn0035755	FBtr0309299						NA
ManzF3Heat_REP2.mLb.clN_peak_4721	chr3L	5781703	5781858	+	11	NA	promoter-TSS (FBgn0266384)	-promoter-TSS (FBgn0266384)	243	FBgn0260458	FBgn0260458	FBtr0114577						NA
ManzF3Heat_REP2.mLb.clN_peak_1473	chr2L	17978654	17978773	+	11	NA	exon (FBgn0023096, exon 8 of 25)	-exon (FBgn0023096, exon 8 of 25)	3759	FBgn0023096	FBgn0023096	FBtr0273418						NA
ManzF3Heat_REP2.mLb.clN_peak_7376	chr3R	12553704	12554407	+	11	NA	intron (FBgn0038063, intron 5 of 6)	-intron (FBgn0038063, intron 4 of 5)	-5826	FBgn0250910	FBgn0250910	FBtr0308597						NA
ManzF3Heat_REP2.mLb.clN_peak_5901	chr3L	19007893	19008019	+	11	NA	exon (FBgn0002945, exon 3 of 5)	-exon (FBgn0002945, exon 3 of 5)	-4704	FBgn0036839	FBgn0036839	FBtr0075040						NA
ManzF3Heat_REP2.mLb.clN_peak_8168	chr3R	21803699	21803836	+	11	NA	exon (FBgn0013759, exon 2 of 13)	-exon (FBgn0013759, exon 2 of 13)	10422	FBgn0013759	FBgn0013759	FBtr0330368						NA
ManzF3Heat_REP2.mLb.clN_peak_10709	chrX	15608415	15608568	+	11	NA	intron (FBgn0003463, intron 3 of 5)	-intron (FBgn0003463, intron 3 of 5)	-15340	FBgn0030662	FBgn0030662	FBtr0074064						NA
ManzF3Heat_REP2.mLb.clN_peak_14	chr2L	209514	209648	+	11	NA	exon (FBgn0031233, exon 3 of 3)	-exon (FBgn0031233, exon 3 of 3)	2175	FBgn0031233	FBgn0031233	FBtr0332339						NA
ManzF3Heat_REP2.mLb.clN_peak_2137	chr2R	6145414	6145660	+	11	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	-3093	FBgn0011891	FBgn0011891	FBtr0086017						NA
ManzF3Heat_REP2.mLb.clN_peak_9701	chrX	4152018	4152311	+	11	NA	intron (FBgn0000635, intron 3 of 8)	-intron (FBgn0000635, intron 3 of 9)	20953	FBgn0066114	FBgn0066114	FBtr0070644						NA
ManzF3Heat_REP2.mLb.clN_peak_8190	chr3R	21990036	21990160	+	11	NA	intron (FBgn0264490, intron 2 of 5)	-intron (FBgn0264490, intron 2 of 5)	17719	FBgn0264490	FBgn0264490	FBtr0330384						NA
ManzF3Heat_REP2.mLb.clN_peak_4610	chr3L	4584468	4584597	+	11	NA	intron (FBgn0260657, intron 6 of 9)	-intron (FBgn0260657, intron 4 of 7)	27259	FBgn0260657	FBgn0260657	FBtr0344807						NA
ManzF3Heat_REP2.mLb.clN_peak_11074	chrX	19411698	19412104	+	11	NA	intron (FBgn0031016, intron 4 of 7)	-intron (FBgn0031016, intron 2 of 5)	58720	FBgn0031016	FBgn0031016	FBtr0309224						NA
ManzF3Heat_REP2.mLb.clN_peak_1104	chr2L	13622845	13623482	+	11	NA	intron (FBgn0259984, intron 5 of 10)	-intron (FBgn0259984, intron 5 of 12)	10003	FBgn0263329	FBgn0263329	FBtr0308752						NA
ManzF3Heat_REP2.mLb.clN_peak_4504	chr3L	3577253	3577435	+	11	NA	intron (FBgn0005640, intron 2 of 10)	-intron (FBgn0005640, intron 2 of 10)	-16479	FBgn0053504	FBgn0053504	FBtr0100848						NA
ManzF3Heat_REP2.mLb.clN_peak_1222	chr2L	14744712	14745245	+	11	NA	TTS (FBgn0261567)	-TTS (FBgn0261567)	232	FBgn0260955	FBgn0260955	FBtr0301742						NA
ManzF3Heat_REP2.mLb.clN_peak_2333	chr2R	7625906	7626285	+	11	NA	intron (FBgn0263077, intron 1 of 14)	-intron (FBgn0263077, intron 1 of 14)	-3400	FBgn0265637	FBgn0265637	FBtr0340503						NA
ManzF3Heat_REP2.mLb.clN_peak_4501	chr3L	3557709	3557852	+	11	NA	intron (FBgn0005640, intron 2 of 10)	-intron (FBgn0005640, intron 2 of 10)	-1481	FBgn0267470	FBgn0267470	FBtr0346841						NA
ManzF3Heat_REP2.mLb.clN_peak_6404	chr3L	25855038	25855345	+	11	NA	intron (FBgn0287183, intron 11 of 12)	-intron (FBgn0287183, intron 9 of 10)	11370	FBgn0266692	FBgn0266692	FBtr0345063						NA
ManzF3Heat_REP2.mLb.clN_peak_4844	chr3L	7201913	7202258	+	11	NA	Intergenic	Intergenic	-12154	FBgn0265296	FBgn0265296	FBtr0346856						NA
ManzF3Heat_REP2.mLb.clN_peak_2414	chr2R	8299095	8299254	+	11	NA	Intergenic	Intergenic	-5321	FBgn0265640	FBgn0265640	FBtr0340506						NA
ManzF3Heat_REP2.mLb.clN_peak_3048	chr2R	14287037	14287285	+	11	NA	promoter-TSS (FBgn0263397)	-promoter-TSS (FBgn0263397)	-976	FBgn0263397	FBgn0263397	FBtr0100372						NA
ManzF3Heat_REP2.mLb.clN_peak_6162	chr3L	21580970	21581265	+	11	NA	Intergenic	Intergenic	-3898	FBgn0264567	FBgn0264567	FBtr0333457						NA
ManzF3Heat_REP2.mLb.clN_peak_9453	chrX	1811423	1811683	+	11	NA	intron (FBgn0283741, intron 2 of 3)	-intron (FBgn0283741, intron 2 of 3)	8788	FBgn0029589	FBgn0029589	FBtr0309971						NA
ManzF3Heat_REP2.mLb.clN_peak_1778	chr2L	20984742	20984917	+	11	NA	intron (FBgn0250867, intron 4 of 5)	-intron (FBgn0250867, intron 1 of 1)	-36659	FBgn0265817	FBgn0265817	FBtr0342649						NA
ManzF3Heat_REP2.mLb.clN_peak_4517	chr3L	3660726	3660913	+	11	NA	Intergenic	Intergenic	1751	FBgn0262544	FBgn0262544	FBtr0304986						NA
ManzF3Heat_REP2.mLb.clN_peak_10654	chrX	14931891	14932070	+	11	NA	exon (FBgn0264078, exon 7 of 8)	-exon (FBgn0264078, exon 7 of 8)	-3036	FBgn0052591	FBgn0052591	FBtr0343378						NA
ManzF3Heat_REP2.mLb.clN_peak_1115	chr2L	13746073	13746217	+	11	NA	promoter-TSS (FBgn0028541)	-promoter-TSS (FBgn0028541)	-807	FBgn0266140	FBgn0266140	FBtr0343659						NA
ManzF3Heat_REP2.mLb.clN_peak_10641	chrX	14864624	14865165	+	11	NA	exon (FBgn0030590, exon 2 of 2)	-exon (FBgn0030590, exon 2 of 2)	5643	FBgn0286877	FBgn0286877	FBtr0475052						NA
ManzF3Heat_REP2.mLb.clN_peak_1677	chr2L	20021495	20021943	+	11	NA	Intergenic	Intergenic	4092	FBgn0032839	FBgn0032839	FBtr0081350						NA
ManzF3Heat_REP2.mLb.clN_peak_2259	chr2R	7078003	7078329	+	11	NA	Intergenic	Intergenic	-4014	FBgn0033141	FBgn0033141	FBtr0345466						NA
ManzF3Heat_REP2.mLb.clN_peak_3716	chr2R	21044925	21045276	+	11	NA	Intergenic	Intergenic	12097	FBgn0003391	FBgn0003391	FBtr0071546						NA
ManzF3Heat_REP2.mLb.clN_peak_11226	chrX	20875240	20875693	+	11	NA	TTS (FBgn0031135)	-TTS (FBgn0031135)	525	FBgn0031135	FBgn0031135	FBtr0303307						NA
ManzF3Heat_REP2.mLb.clN_peak_198	chr2L	2318646	2318867	+	11	NA	intron (FBgn0031414, intron 1 of 13)	-intron (FBgn0031413, intron 2 of 5)	7076	FBgn0031414	FBgn0031414	FBtr0344663						NA
