PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP3.mLb.clN_peak_5812	chr2R	22915649	22915933	+	15	NA	exon (FBgn0034797, exon 11 of 11)	-exon (FBgn0034797, exon 11 of 11)	2999	FBgn0050187	FBgn0050187	FBtr0473595						NA
AkaaF6HSan_REP3.mLb.clN_peak_14983	chrX	10645945	10646148	+	15	NA	intron (FBgn0052677, intron 2 of 13)	-intron (FBgn0052677, intron 2 of 14)	-11634	FBgn0030223	FBgn0030223	FBtr0071492						NA
AkaaF6HSan_REP3.mLb.clN_peak_4375	chr2R	13449138	13449369	+	15	NA	exon (FBgn0013765, exon 1 of 8)	-exon (FBgn0013765, exon 1 of 8)	147	FBgn0013765	FBgn0013765	FBtr0309891						NA
AkaaF6HSan_REP3.mLb.clN_peak_16417	chrX	22649043	22649285	+	15	NA	Intergenic	Intergenic	-8160	FBgn0266348	FBgn0266348	FBtr0344073						NA
AkaaF6HSan_REP3.mLb.clN_peak_15723	chrX	16582113	16582364	+	15	NA	intron (FBgn0267912, intron 1 of 1)	-intron (FBgn0267912, intron 1 of 1)	-5635	FBgn0030759	FBgn0030759	FBtr0074282						NA
AkaaF6HSan_REP3.mLb.clN_peak_6989	chr3L	5665476	5665694	+	15	NA	exon (FBgn0085447, exon 1 of 33)	-exon (FBgn0085447, exon 1 of 33)	1464	FBgn0284236	FBgn0284236	FBtr0452139						NA
AkaaF6HSan_REP3.mLb.clN_peak_13510	chrX	737315	737774	+	15	NA	exon (FBgn0021764, exon 8 of 15)	-exon (FBgn0021764, exon 8 of 15)	-12803	FBgn0040383	FBgn0040383	FBtr0343759						NA
AkaaF6HSan_REP3.mLb.clN_peak_11974	chr3R	23798030	23798478	+	15	NA	exon (FBgn0015513, exon 9 of 14)	-exon (FBgn0015513, exon 9 of 14)	16489	FBgn0015513	FBgn0015513	FBtr0304729						NA
AkaaF6HSan_REP3.mLb.clN_peak_15411	chrX	14189936	14190506	+	15	NA	TTS (FBgn0030544)	-TTS (FBgn0030544)	705	FBgn0030543	FBgn0030543	FBtr0114508						NA
AkaaF6HSan_REP3.mLb.clN_peak_13473	chrX	575849	576445	+	15	NA	exon (FBgn0000108, exon 12 of 12)	-exon (FBgn0000108, exon 12 of 12)	-5974	FBgn0261930	FBgn0261930	FBtr0110929						NA
AkaaF6HSan_REP3.mLb.clN_peak_5144	chr2R	18046751	18047283	+	15	NA	exon (FBgn0034292, exon 2 of 3)	-exon (FBgn0034292, exon 2 of 3)	467	FBgn0034292	FBgn0034292	FBtr0086811						NA
AkaaF6HSan_REP3.mLb.clN_peak_4395	chr2R	13538320	13538522	+	15	NA	exon (FBgn0033853, exon 3 of 4)	-exon (FBgn0033853, exon 3 of 4)	1247	FBgn0033853	FBgn0033853	FBtr0300192						NA
AkaaF6HSan_REP3.mLb.clN_peak_3336	chr2R	8205186	8206091	+	15	NA	promoter-TSS (FBgn0033275)	-promoter-TSS (FBgn0033275)	68	FBgn0033275	FBgn0033275	FBtr0088804						NA
AkaaF6HSan_REP3.mLb.clN_peak_2283	chr2L	20845378	20845800	+	15	NA	intron (FBgn0051676, intron 2 of 2)	-intron (FBgn0051676, intron 2 of 2)	2554	FBgn0265366	FBgn0265366	FBtr0339566						NA
AkaaF6HSan_REP3.mLb.clN_peak_6312	chr3L	451254	451782	+	15	NA	exon (FBgn0001316, exon 9 of 19)	-exon (FBgn0001316, exon 9 of 19)	-13744	FBgn0001316	FBgn0001316	FBtr0333850						NA
AkaaF6HSan_REP3.mLb.clN_peak_11896	chr3R	23094465	23094639	+	15	NA	exon (FBgn0039050, exon 3 of 4)	-exon (FBgn0039050, exon 3 of 4)	-1138	FBgn0039051	FBgn0039051	FBtr0337027						NA
AkaaF6HSan_REP3.mLb.clN_peak_6305	chr3L	421722	421969	+	15	NA	Intergenic	Intergenic	12061	FBgn0035139	FBgn0035139	FBtr0072566						NA
AkaaF6HSan_REP3.mLb.clN_peak_10754	chr3R	13696502	13696929	+	15	NA	exon (FBgn0028487, exon 10 of 14)	-exon (FBgn0028487, exon 10 of 14)	2662	FBgn0038170	FBgn0038170	FBtr0082819						NA
AkaaF6HSan_REP3.mLb.clN_peak_4815	chr2R	15875065	15875208	+	15	NA	exon (FBgn0264089, exon 17 of 20)	-exon (FBgn0264089, exon 17 of 20)	-5989	FBgn0050085	FBgn0050085	FBtr0087306						NA
AkaaF6HSan_REP3.mLb.clN_peak_9290	chr3L	25107929	25108088	+	15	NA	promoter-TSS (FBgn0040022)	-promoter-TSS (FBgn0040022)	-989	FBgn0040022	FBgn0040022	FBtr0302248						NA
AkaaF6HSan_REP3.mLb.clN_peak_7831	chr3L	12497141	12497278	+	15	NA	promoter-TSS (FBgn0036289)	-promoter-TSS (FBgn0036289)	7	FBgn0036289	FBgn0036289	FBtr0075975						NA
AkaaF6HSan_REP3.mLb.clN_peak_4055	chr2R	11760633	11761115	+	15	NA	intron (FBgn0033652, intron 1 of 4)	-intron (FBgn0033652, intron 1 of 4)	4057	FBgn0033652	FBgn0033652	FBtr0304622						NA
AkaaF6HSan_REP3.mLb.clN_peak_14704	chrX	8600359	8600667	+	15	NA	exon (FBgn0025864, exon 14 of 14)	-exon (FBgn0025864, exon 14 of 14)	5791	FBgn0030054	FBgn0030054	FBtr0071228						NA
AkaaF6HSan_REP3.mLb.clN_peak_6311	chr3L	445501	446004	+	15	NA	exon (FBgn0001316, exon 11 of 19)	-exon (FBgn0001316, exon 11 of 19)	-7978	FBgn0001316	FBgn0001316	FBtr0333850						NA
AkaaF6HSan_REP3.mLb.clN_peak_384	chr2L	3238479	3238690	+	15	NA	Intergenic	Intergenic	22697	FBgn0266876	FBgn0266876	FBtr0345731						NA
AkaaF6HSan_REP3.mLb.clN_peak_8298	chr3L	16896419	16896944	+	15	NA	intron (FBgn0261565, intron 2 of 8)	-intron (FBgn0261565, intron 3 of 9)	9575	FBgn0261565	FBgn0261565	FBtr0479915						NA
AkaaF6HSan_REP3.mLb.clN_peak_12950	chr3R	31346002	31347636	+	15	NA	intron (FBgn0085376, intron 2 of 16)	-intron (FBgn0085376, intron 2 of 16)	1680	FBgn0267787	FBgn0267787	FBtr0347353						NA
AkaaF6HSan_REP3.mLb.clN_peak_10114	chr3R	8795474	8795932	+	15	NA	exon (FBgn0037630, exon 2 of 3)	-exon (FBgn0037630, exon 2 of 3)	1019	FBgn0037630	FBgn0037630	FBtr0081917						NA
AkaaF6HSan_REP3.mLb.clN_peak_8653	chr3L	19859472	19860218	+	15	NA	exon (FBgn0020389, exon 4 of 5)	-exon (FBgn0020389, exon 4 of 5)	-1613	FBgn0266982	FBgn0266982	FBtr0345884						NA
AkaaF6HSan_REP3.mLb.clN_peak_2431	chr2L	21617500	21617712	+	15	NA	exon (FBgn0032955, exon 3 of 8)	-exon (FBgn0032955, exon 3 of 8)	6474	FBgn0032955	FBgn0032955	FBtr0345685						NA
AkaaF6HSan_REP3.mLb.clN_peak_5234	chr2R	18632900	18633301	+	15	NA	exon (FBgn0050122, exon 9 of 10)	-exon (FBgn0050122, exon 9 of 10)	-1055	FBgn0034368	FBgn0034368	FBtr0345424						NA
AkaaF6HSan_REP3.mLb.clN_peak_15471	chrX	14843075	14843292	+	15	NA	exon (FBgn0030586, exon 2 of 2)	-exon (FBgn0030586, exon 2 of 2)	1574	FBgn0030586	FBgn0030586	FBtr0073987						NA
AkaaF6HSan_REP3.mLb.clN_peak_2856	chr2R	5913646	5914054	+	15	NA	intron (FBgn0263109, intron 2 of 3)	-intron (FBgn0263109, intron 2 of 3)	19955	FBgn0263109	FBgn0263109	FBtr0307307						NA
AkaaF6HSan_REP3.mLb.clN_peak_6341	chr3L	608792	609353	+	15	NA	TTS (FBgn0265706)	-TTS (FBgn0265706)	548	FBgn0265706	FBgn0265706	FBtr0340639						NA
AkaaF6HSan_REP3.mLb.clN_peak_12964	chr3R	31435684	31435848	+	15	NA	intron (FBgn0261988, intron 2 of 11)	-intron (FBgn0261988, intron 3 of 12)	24103	FBgn0039848	FBgn0039848	FBtr0085810						NA
AkaaF6HSan_REP3.mLb.clN_peak_10638	chr3R	12621415	12622057	+	15	NA	Intergenic	Intergenic	-2308	FBgn0266247	FBgn0266247	FBtr0343914						NA
AkaaF6HSan_REP3.mLb.clN_peak_1169	chr2L	9596106	9596244	+	15	NA	Intergenic	Intergenic	4697	FBgn0032132	FBgn0032132	FBtr0114535						NA
AkaaF6HSan_REP3.mLb.clN_peak_13407	chrX	324361	325485	+	15	NA	intron (FBgn0052816, intron 2 of 2)	-intron (FBgn0024989, intron 1 of 5)	9800	FBgn0029521	FBgn0029521	FBtr0070070						NA
AkaaF6HSan_REP3.mLb.clN_peak_811	chr2L	6751079	6751231	+	15	NA	intron (FBgn0031855, intron 1 of 1)	-intron (FBgn0031855, intron 1 of 1)	-3241	FBgn0265257	FBgn0265257	FBtr0339238						NA
AkaaF6HSan_REP3.mLb.clN_peak_8402	chr3L	17798190	17798425	+	15	NA	promoter-TSS (FBgn0261998)	-promoter-TSS (FBgn0261998)	-713	FBgn0261998	FBgn0261998	FBtr0307890						NA
AkaaF6HSan_REP3.mLb.clN_peak_9227	chr3L	23031970	23032714	+	15	NA	intron (FBgn0262509, intron 23 of 24)	-intron (FBgn0262509, intron 22 of 22)	33970	FBgn0262509	FBgn0262509	FBtr0333221						NA
AkaaF6HSan_REP3.mLb.clN_peak_918	chr2L	7626755	7627995	+	15	NA	Intergenic	Intergenic	-8738	FBgn0266034	FBgn0266034	FBtr0343251						NA
AkaaF6HSan_REP3.mLb.clN_peak_11778	chr3R	22000351	22000504	+	15	NA	intron (FBgn0264490, intron 5 of 5)	-intron (FBgn0264490, intron 5 of 5)	-14270	FBgn0038921	FBgn0038921	FBtr0084170						NA
AkaaF6HSan_REP3.mLb.clN_peak_11140	chr3R	16376290	16376541	+	15	NA	exon (FBgn0003513, exon 8 of 8)	-exon (FBgn0003513, exon 8 of 8)	-3637	FBgn0266703	FBgn0266703	FBtr0345155						NA
AkaaF6HSan_REP3.mLb.clN_peak_8414	chr3L	17870946	17871282	+	15	NA	TTS (FBgn0262532)	-TTS (FBgn0262532)	2374	FBgn0262532	FBgn0262532	FBtr0345000						NA
AkaaF6HSan_REP3.mLb.clN_peak_13919	chrX	2810038	2810613	+	15	NA	exon (FBgn0040356, exon 1 of 1)	-exon (FBgn0040356, exon 1 of 1)	444	FBgn0040356	FBgn0040356	FBtr0070489						NA
AkaaF6HSan_REP3.mLb.clN_peak_2746	chr2R	5177222	5177459	+	15	NA	TTS (FBgn0053554)	-TTS (FBgn0053554)	32607	FBgn0033010	FBgn0033010	FBtr0086080						NA
AkaaF6HSan_REP3.mLb.clN_peak_12576	chr3R	28694321	28694990	+	15	NA	exon (FBgn0039594, exon 9 of 10)	-exon (FBgn0039594, exon 9 of 10)	-1587	FBgn0027655	FBgn0027655	FBtr0336788						NA
AkaaF6HSan_REP3.mLb.clN_peak_2200	chr2L	19993625	19993851	+	15	NA	intron (FBgn0264443, intron 2 of 5)	-intron (FBgn0264443, intron 2 of 5)	6710	FBgn0266213	FBgn0266213	FBtr0343851						NA
AkaaF6HSan_REP3.mLb.clN_peak_13213	chr4	643544	643751	+	15	NA	intron (FBgn0039916, intron 4 of 12)	-intron (FBgn0039916, intron 4 of 11)	2909	FBgn0039916	FBgn0039916	FBtr0344874						NA
AkaaF6HSan_REP3.mLb.clN_peak_13138	chr4	306583	306813	+	15	NA	promoter-TSS (FBgn0039900)	-promoter-TSS (FBgn0039900)	-880	FBgn0039900	FBgn0039900	FBtr0089134						NA
AkaaF6HSan_REP3.mLb.clN_peak_7769	chr3L	12051705	12051846	+	15	NA	intron (FBgn0041096, intron 2 of 6)	-intron (FBgn0041096, intron 2 of 7)	7196	FBgn0263647	FBgn0263647	FBtr0310008						NA
AkaaF6HSan_REP3.mLb.clN_peak_2102	chr2L	19215313	19215609	+	15	NA	promoter-TSS (FBgn0267928)	-promoter-TSS (FBgn0267928)	10	FBgn0267928	FBgn0267928	FBtr0347489						NA
AkaaF6HSan_REP3.mLb.clN_peak_4193	chr2R	12459599	12459825	+	15	NA	intron (FBgn0010238, intron 1 of 1)	-intron (FBgn0010238, intron 1 of 1)	6522	FBgn0010238	FBgn0010238	FBtr0087933						NA
AkaaF6HSan_REP3.mLb.clN_peak_11495	chr3R	19585866	19586392	+	15	NA	promoter-TSS (FBgn0065080)	-promoter-TSS (FBgn0065080)	-67	FBgn0065080	FBgn0065080	FBtr0091611						NA
AkaaF6HSan_REP3.mLb.clN_peak_11317	chr3R	18155974	18156237	+	15	NA	Intergenic	Intergenic	-1588	FBgn0266564	FBgn0266564	FBtr0344670						NA
AkaaF6HSan_REP3.mLb.clN_peak_5630	chr2R	21658019	21658295	+	15	NA	promoter-TSS (FBgn0034645)	-promoter-TSS (FBgn0034645)	79	FBgn0034645	FBgn0034645	FBtr0300680						NA
AkaaF6HSan_REP3.mLb.clN_peak_8871	chr3L	21241819	21242815	+	15	NA	intron (FBgn0004865, intron 1 of 3)	-intron (FBgn0004865, intron 3 of 5)	-15703	FBgn0262854	FBgn0262854	FBtr0306159						NA
AkaaF6HSan_REP3.mLb.clN_peak_13079	chr3R	32015534	32015815	+	15	NA	promoter-TSS (FBgn0011224)	-promoter-TSS (FBgn0011224)	-154	FBgn0011224	FBgn0011224	FBtr0346192						NA
AkaaF6HSan_REP3.mLb.clN_peak_8269	chr3L	16675350	16675868	+	15	NA	TTS (FBgn0063485)	-TTS (FBgn0063485)	1645	FBgn0036652	FBgn0036652	FBtr0075316						NA
AkaaF6HSan_REP3.mLb.clN_peak_12682	chr3R	29571877	29572152	+	15	NA	Intergenic	Intergenic	15628	FBgn0000492	FBgn0000492	FBtr0085441						NA
AkaaF6HSan_REP3.mLb.clN_peak_3791	chr2R	10489030	10489415	+	15	NA	TTS (FBgn0283521)	-TTS (FBgn0283521)	-3970	FBgn0264817	FBgn0264817	FBtr0347596						NA
AkaaF6HSan_REP3.mLb.clN_peak_12373	chr3R	26713180	26713572	+	15	NA	intron (FBgn0023179, intron 1 of 11)	-intron (FBgn0023179, intron 1 of 11)	783	FBgn0023179	FBgn0023179	FBtr0085048						NA
AkaaF6HSan_REP3.mLb.clN_peak_363	chr2L	3041886	3042394	+	15	NA	promoter-TSS (FBgn0031501)	-promoter-TSS (FBgn0031501)	-411	FBgn0031501	FBgn0031501	FBtr0335385						NA
AkaaF6HSan_REP3.mLb.clN_peak_9155	chr3L	22610617	22611126	+	15	NA	intron (FBgn0037171, intron 2 of 4)	-intron (FBgn0037171, intron 2 of 4)	3122	FBgn0267629	FBgn0267629	FBtr0347080						NA
AkaaF6HSan_REP3.mLb.clN_peak_2170	chr2L	19750165	19750838	+	15	NA	exon (FBgn0032817, exon 6 of 8)	-exon (FBgn0032817, exon 6 of 8)	6403	FBgn0032817	FBgn0032817	FBtr0081324						NA
AkaaF6HSan_REP3.mLb.clN_peak_7759	chr3L	11979977	11980223	+	15	NA	exon (FBgn0264488, exon 10 of 10)	-exon (FBgn0264488, exon 10 of 10)	3989	FBgn0264488	FBgn0264488	FBtr0345688						NA
AkaaF6HSan_REP3.mLb.clN_peak_15593	chrX	15687769	15688336	+	15	NA	exon (FBgn0030667, exon 2 of 4)	-exon (FBgn0030667, exon 2 of 4)	805	FBgn0030667	FBgn0030667	FBtr0347265						NA
AkaaF6HSan_REP3.mLb.clN_peak_6876	chr3L	4346954	4347136	+	15	NA	exon (FBgn0266649, exon 2 of 2)	-exon (FBgn0266649, exon 2 of 2)	1244	FBgn0266649	FBgn0266649	FBtr0344951						NA
AkaaF6HSan_REP3.mLb.clN_peak_13169	chr4	430737	430996	+	15	NA	exon (FBgn0264794, exon 2 of 2)	-exon (FBgn0264794, exon 2 of 2)	3535	FBgn0264794	FBgn0264794	FBtr0334481						NA
AkaaF6HSan_REP3.mLb.clN_peak_4435	chr2R	13755104	13755342	+	15	NA	intron (FBgn0033866, intron 1 of 4)	-intron (FBgn0033866, intron 1 of 4)	1259	FBgn0033866	FBgn0033866	FBtr0087628						NA
AkaaF6HSan_REP3.mLb.clN_peak_11387	chr3R	18688438	18689919	+	15	NA	exon (FBgn0038642, exon 4 of 4)	-exon (FBgn0038642, exon 4 of 4)	3541	FBgn0038642	FBgn0038642	FBtr0345269						NA
AkaaF6HSan_REP3.mLb.clN_peak_5165	chr2R	18229801	18229941	+	15	NA	exon (FBgn0266850, exon 1 of 1)	-exon (FBgn0266850, exon 1 of 1)	1357	FBgn0266850	FBgn0266850	FBtr0345625						NA
AkaaF6HSan_REP3.mLb.clN_peak_10923	chr3R	14859444	14859834	+	15	NA	exon (FBgn0266756, exon 2 of 14)	-exon (FBgn0266756, exon 2 of 14)	14596	FBgn0038266	FBgn0038266	FBtr0082994						NA
AkaaF6HSan_REP3.mLb.clN_peak_5750	chr2R	22501422	22502197	+	15	NA	intron (FBgn0003175, intron 12 of 14)	-intron (FBgn0003175, intron 12 of 13)	9612	FBgn0034735	FBgn0034735	FBtr0071834						NA
AkaaF6HSan_REP3.mLb.clN_peak_12952	chr3R	31355664	31355867	+	15	NA	exon (FBgn0085376, exon 8 of 17)	-exon (FBgn0085376, exon 8 of 17)	10626	FBgn0267787	FBgn0267787	FBtr0347353						NA
AkaaF6HSan_REP3.mLb.clN_peak_11043	chr3R	15832317	15832615	+	15	NA	TTS (FBgn0263022)	-TTS (FBgn0263022)	166	FBgn0003227	FBgn0003227	FBtr0334595						NA
AkaaF6HSan_REP3.mLb.clN_peak_44	chr2L	264163	265391	+	15	NA	exon (FBgn0031239, exon 1 of 1)	-exon (FBgn0031239, exon 1 of 1)	2574	FBgn0265150	FBgn0265150	FBtr0336988						NA
AkaaF6HSan_REP3.mLb.clN_peak_15997	chrX	18547086	18547227	+	15	NA	intron (FBgn0265598, intron 1 of 3)	-intron (FBgn0265598, intron 2 of 4)	12493	FBgn0265598	FBgn0265598	FBtr0340367						NA
AkaaF6HSan_REP3.mLb.clN_peak_9907	chr3R	7114638	7115549	+	15	NA	exon (FBgn0014863, exon 2 of 2)	-exon (FBgn0014863, exon 2 of 2)	2639	FBgn0014863	FBgn0014863	FBtr0346967						NA
AkaaF6HSan_REP3.mLb.clN_peak_16209	chrX	20129871	20130050	+	15	NA	Intergenic	Intergenic	-3619	FBgn0031088	FBgn0031088	FBtr0343166						NA
AkaaF6HSan_REP3.mLb.clN_peak_9732	chr3R	5979868	5980415	+	15	NA	Intergenic	Intergenic	-3324	FBgn0010403	FBgn0010403	FBtr0078655						NA
AkaaF6HSan_REP3.mLb.clN_peak_1603	chr2L	13689664	13689892	+	15	NA	intron (FBgn0051814, intron 6 of 11)	-intron (FBgn0051814, intron 6 of 12)	-18437	FBgn0028848	FBgn0028848	FBtr0305567						NA
AkaaF6HSan_REP3.mLb.clN_peak_5186	chr2R	18330957	18331192	+	15	NA	intron (FBgn0285917, intron 1 of 12)	-intron (FBgn0285917, intron 1 of 12)	19252	FBgn0040737	FBgn0040737	FBtr0086763						NA
AkaaF6HSan_REP3.mLb.clN_peak_5374	chr2R	19572802	19573349	+	15	NA	intron (FBgn0003435, intron 5 of 10)	-intron (FBgn0003435, intron 5 of 9)	-6908	FBgn0003435	FBgn0003435	FBtr0308797						NA
AkaaF6HSan_REP3.mLb.clN_peak_15976	chrX	18425918	18426583	+	15	NA	intron (FBgn0259223, intron 3 of 4)	-intron (FBgn0259223, intron 2 of 3)	3837	FBgn0259223	FBgn0259223	FBtr0299776						NA
AkaaF6HSan_REP3.mLb.clN_peak_15904	chrX	17864110	17864403	+	15	NA	exon (FBgn0259168, exon 9 of 9)	-exon (FBgn0259168, exon 9 of 9)	3254	FBgn0030878	FBgn0030878	FBtr0334034						NA
AkaaF6HSan_REP3.mLb.clN_peak_9119	chr3L	22434714	22436916	+	15	NA	Intergenic	Intergenic	-10906	FBgn0267628	FBgn0267628	FBtr0347079						NA
AkaaF6HSan_REP3.mLb.clN_peak_6914	chr3L	4616471	4616646	+	15	NA	intron (FBgn0262733, intron 2 of 7)	-intron (FBgn0262733, intron 2 of 7)	-4661	FBgn0052246	FBgn0052246	FBtr0302941						NA
AkaaF6HSan_REP3.mLb.clN_peak_10889	chr3R	14666024	14666379	+	15	NA	exon (FBgn0265140, exon 8 of 8)	-exon (FBgn0265140, exon 8 of 8)	2751	FBgn0038252	FBgn0038252	FBtr0082969						NA
AkaaF6HSan_REP3.mLb.clN_peak_1645	chr2L	14095566	14096120	+	15	NA	Intergenic	Intergenic	-8247	FBgn0283651	FBgn0283651	FBtr0445730						NA
AkaaF6HSan_REP3.mLb.clN_peak_16055	chrX	18975636	18976154	+	15	NA	intron (FBgn0264090, intron 2 of 6)	-intron (FBgn0264090, intron 2 of 6)	45536	FBgn0264090	FBgn0264090	FBtr0331157						NA
AkaaF6HSan_REP3.mLb.clN_peak_15499	chrX	14961973	14962196	+	15	NA	intron (FBgn0000535, intron 2 of 16)	-intron (FBgn0000535, intron 2 of 16)	6607	FBgn0000535	FBgn0000535	FBtr0310016						NA
AkaaF6HSan_REP3.mLb.clN_peak_9219	chr3L	22934035	22934820	+	15	NA	Intergenic	Intergenic	-11568	FBgn0037207	FBgn0037207	FBtr0078563						NA
AkaaF6HSan_REP3.mLb.clN_peak_1339	chr2L	11035795	11036053	+	15	NA	TTS (FBgn0040967)	-TTS (FBgn0040967)	1129	FBgn0040967	FBgn0040967	FBtr0080160						NA
AkaaF6HSan_REP3.mLb.clN_peak_2760	chr2R	5337980	5338224	+	15	NA	Intergenic	Intergenic	2893	FBgn0033017	FBgn0033017	FBtr0086094						NA
AkaaF6HSan_REP3.mLb.clN_peak_6200	chr2R	25028041	25028830	+	15	NA	exon (FBgn0004055, exon 3 of 5)	-exon (FBgn0004055, exon 3 of 5)	-3942	FBgn0035092	FBgn0035092	FBtr0290092						NA
AkaaF6HSan_REP3.mLb.clN_peak_6786	chr3L	3741547	3742522	+	15	NA	exon (FBgn0052264, exon 2 of 8)	-exon (FBgn0052264, exon 2 of 8)	13167	FBgn0035458	FBgn0035458	FBtr0303094						NA
AkaaF6HSan_REP3.mLb.clN_peak_13132	chr4	270500	271581	+	15	NA	intron (FBgn0042696, intron 7 of 8)	-intron (FBgn0042696, intron 7 of 8)	5329	FBgn0042696	FBgn0042696	FBtr0333678						NA
AkaaF6HSan_REP3.mLb.clN_peak_3792	chr2R	10490289	10491152	+	15	NA	TTS (FBgn0283521)	-TTS (FBgn0283521)	-5468	FBgn0264817	FBgn0264817	FBtr0347596						NA
AkaaF6HSan_REP3.mLb.clN_peak_5615	chr2R	21558789	21559282	+	15	NA	exon (FBgn0003731, exon 5 of 5)	-exon (FBgn0003731, exon 5 of 5)	12392	FBgn0003731	FBgn0003731	FBtr0071654						NA
AkaaF6HSan_REP3.mLb.clN_peak_7555	chr3L	10405559	10405999	+	15	NA	Intergenic	Intergenic	5461	FBgn0265736	FBgn0265736	FBtr0340693						NA
AkaaF6HSan_REP3.mLb.clN_peak_8319	chr3L	17002394	17002715	+	15	NA	promoter-TSS (FBgn0036684)	-promoter-TSS (FBgn0036684)	-194	FBgn0036684	FBgn0036684	FBtr0321285						NA
AkaaF6HSan_REP3.mLb.clN_peak_6461	chr3L	1368412	1368603	+	15	NA	intron (FBgn0267487, intron 3 of 7)	-intron (FBgn0267487, intron 1 of 6)	-2121	FBgn0003295	FBgn0003295	FBtr0072681						NA
AkaaF6HSan_REP3.mLb.clN_peak_7125	chr3L	6716508	6717182	+	15	NA	exon (FBgn0005626, exon 3 of 5)	-exon (FBgn0005626, exon 3 of 5)	2680	FBgn0005626	FBgn0005626	FBtr0345585						NA
AkaaF6HSan_REP3.mLb.clN_peak_15714	chrX	16524225	16524812	+	15	NA	exon (FBgn0264077, exon 1 of 1)	-exon (FBgn0264077, exon 1 of 1)	897	FBgn0264077	FBgn0264077	FBtr0074299						NA
AkaaF6HSan_REP3.mLb.clN_peak_271	chr2L	2135722	2136161	+	15	NA	exon (FBgn0004507, exon 3 of 4)	-exon (FBgn0004507, exon 3 of 4)	5128	FBgn0004507	FBgn0004507	FBtr0077828						NA
AkaaF6HSan_REP3.mLb.clN_peak_9626	chr3R	5308295	5308775	+	15	NA	promoter-TSS (FBgn0013576)	-promoter-TSS (FBgn0013576)	8390	FBgn0037310	FBgn0037310	FBtr0078784						NA
AkaaF6HSan_REP3.mLb.clN_peak_12794	chr3R	30336450	30336661	+	15	NA	intron (FBgn0010113, intron 2 of 5)	-intron (FBgn0010113, intron 2 of 5)	21583	FBgn0267783	FBgn0267783	FBtr0347347						NA
AkaaF6HSan_REP3.mLb.clN_peak_9850	chr3R	6709650	6710185	+	15	NA	exon (FBgn0051481, exon 8 of 9)	-exon (FBgn0051481, exon 8 of 9)	5833	FBgn0004783	FBgn0004783	FBtr0081691						NA
AkaaF6HSan_REP3.mLb.clN_peak_10296	chr3R	9966541	9966961	+	15	NA	intron (FBgn0287598, intron 4 of 6)	-intron (FBgn0267336, intron 4 of 6)	19309	FBgn0037770	FBgn0037770	FBtr0333687						NA
AkaaF6HSan_REP3.mLb.clN_peak_5396	chr2R	19787717	19787969	+	15	NA	exon (FBgn0266766, exon 1 of 1)	-exon (FBgn0266766, exon 1 of 1)	3549	FBgn0266766	FBgn0266766	FBtr0345374						NA
AkaaF6HSan_REP3.mLb.clN_peak_15458	chrX	14783174	14784008	+	15	NA	exon (FBgn0020508, exon 1 of 2)	-exon (FBgn0020508, exon 1 of 2)	461	FBgn0020508	FBgn0020508	FBtr0073938						NA
AkaaF6HSan_REP3.mLb.clN_peak_8764	chr3L	20581425	20581558	+	15	NA	Intergenic	Intergenic	23294	FBgn0284412	FBgn0284412	FBtr0452190						NA
AkaaF6HSan_REP3.mLb.clN_peak_11	chr2L	43266	43442	+	15	NA	intron (FBgn0051973, intron 3 of 14)	-intron (FBgn0051973, intron 2 of 12)	-11463	FBgn0267987	FBgn0267987	FBtr0347585						NA
AkaaF6HSan_REP3.mLb.clN_peak_11484	chr3R	19471511	19471679	+	15	NA	intron (FBgn0260003, intron 2 of 33)	-intron (FBgn0260003, intron 2 of 34)	-8529	FBgn0038708	FBgn0038708	FBtr0083769						NA
AkaaF6HSan_REP3.mLb.clN_peak_4313	chr2R	13135231	13136246	+	15	NA	exon (FBgn0259876, exon 4 of 6)	-exon (FBgn0259876, exon 4 of 6)	2596	FBgn0259876	FBgn0259876	FBtr0301325						NA
AkaaF6HSan_REP3.mLb.clN_peak_15030	chrX	10927343	10929118	+	15	NA	exon (FBgn0030251, exon 2 of 4)	-exon (FBgn0030251, exon 2 of 4)	774	FBgn0030251	FBgn0030251	FBtr0343591						NA
AkaaF6HSan_REP3.mLb.clN_peak_3350	chr2R	8265907	8266828	+	15	NA	exon (FBgn0050375, exon 3 of 4)	-exon (FBgn0050375, exon 3 of 4)	928	FBgn0050375	FBgn0050375	FBtr0088799						NA
AkaaF6HSan_REP3.mLb.clN_peak_14953	chrX	10412859	10413755	+	15	NA	exon (FBgn0052683, exon 8 of 8)	-exon (FBgn0052683, exon 8 of 8)	-4122	FBgn0030200	FBgn0030200	FBtr0071448						NA
AkaaF6HSan_REP3.mLb.clN_peak_4439	chr2R	13778580	13779624	+	15	NA	exon (FBgn0033868, exon 1 of 1)	-exon (FBgn0033868, exon 1 of 1)	1143	FBgn0033868	FBgn0033868	FBtr0332255						NA
