PeakID (cmd=annotatePeaks.pl ManzF3Heat_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Heat_REP3.mLb.clN_peak_2005	chr2R	9343900	9344183	+	11	NA	intron (FBgn0033403, intron 2 of 3)	-intron (FBgn0033403, intron 2 of 3)	-1308	FBgn0033404	FBgn0033404	FBtr0088503						NA
ManzF3Heat_REP3.mLb.clN_peak_5014	chr3L	22020448	22020735	+	11	NA	Intergenic	Intergenic	7734	FBgn0037147	FBgn0037147	FBtr0114546						NA
ManzF3Heat_REP3.mLb.clN_peak_640	chr2L	9544110	9544314	+	11	NA	promoter-TSS (FBgn0032126)	-promoter-TSS (FBgn0032126)	41	FBgn0032126	FBgn0032126	FBtr0079832						NA
ManzF3Heat_REP3.mLb.clN_peak_5992	chr3R	13962018	13962489	+	11	NA	exon (FBgn0038191, exon 2 of 5)	-exon (FBgn0038191, exon 2 of 5)	1921	FBgn0038191	FBgn0038191	FBtr0082876						NA
ManzF3Heat_REP3.mLb.clN_peak_5013	chr3L	22005624	22005997	+	11	NA	Intergenic	Intergenic	20600	FBgn0000045	FBgn0000045	FBtr0334090						NA
ManzF3Heat_REP3.mLb.clN_peak_7043	chr3R	30151936	30152314	+	11	NA	promoter-TSS (FBgn0039748)	-promoter-TSS (FBgn0039748)	66	FBgn0039748	FBgn0039748	FBtr0347342						NA
ManzF3Heat_REP3.mLb.clN_peak_73	chr2L	740803	741090	+	11	NA	exon (FBgn0026438, exon 3 of 8)	-exon (FBgn0026438, exon 3 of 8)	3449	FBgn0026438	FBgn0026438	FBtr0078043						NA
ManzF3Heat_REP3.mLb.clN_peak_5395	chr3R	5938157	5938294	+	11	NA	intron (FBgn0083949, intron 2 of 17)	-intron (FBgn0083949, intron 2 of 17)	21330	FBgn0083949	FBgn0083949	FBtr0110806						NA
ManzF3Heat_REP3.mLb.clN_peak_6910	chr3R	28340346	28340703	+	11	NA	promoter-TSS (FBgn0039580)	-promoter-TSS (FBgn0039580)	190	FBgn0039581	FBgn0039581	FBtr0300346						NA
ManzF3Heat_REP3.mLb.clN_peak_3282	chr2R	24106510	24106716	+	11	NA	TTS (FBgn0034976)	-TTS (FBgn0034976)	7403	FBgn0034975	FBgn0034975	FBtr0343339						NA
ManzF3Heat_REP3.mLb.clN_peak_4345	chr3L	13497965	13498327	+	11	NA	intron (FBgn0036373, intron 1 of 2)	-intron (FBgn0036373, intron 2 of 3)	2519	FBgn0036373	FBgn0036373	FBtr0075811						NA
ManzF3Heat_REP3.mLb.clN_peak_200	chr2L	2759752	2759929	+	11	NA	promoter-TSS (FBgn0031456)	-promoter-TSS (FBgn0031456)	-84	FBgn0031456	FBgn0031456	FBtr0335126						NA
ManzF3Heat_REP3.mLb.clN_peak_2693	chr2R	17143122	17143356	+	11	NA	TTS (FBgn0050234)	-TTS (FBgn0050234)	491	FBgn0065048	FBgn0065048	FBtr0091925						NA
ManzF3Heat_REP3.mLb.clN_peak_3561	chr3L	2087985	2088300	+	11	NA	promoter-TSS (FBgn0262107)	-promoter-TSS (FBgn0262107)	-24	FBgn0262107	FBgn0262107	FBtr0304032						NA
ManzF3Heat_REP3.mLb.clN_peak_1225	chr2L	19340735	19341037	+	11	NA	exon (FBgn0024245, exon 2 of 4)	-exon (FBgn0024245, exon 2 of 4)	13519	FBgn0266796	FBgn0266796	FBtr0345452						NA
ManzF3Heat_REP3.mLb.clN_peak_7718	chrX	3829083	3829188	+	11	NA	intron (FBgn0029679, intron 2 of 4)	-intron (FBgn0029679, intron 2 of 4)	938	FBgn0029679	FBgn0029679	FBtr0070605						NA
ManzF3Heat_REP3.mLb.clN_peak_5438	chr3R	6290350	6290474	+	11	NA	TTS (FBgn0037421)	-TTS (FBgn0037421)	-1325	FBgn0037422	FBgn0037422	FBtr0078605						NA
ManzF3Heat_REP3.mLb.clN_peak_3341	chr2R	24862114	24862271	+	11	NA	Intergenic	Intergenic	2932	FBgn0266087	FBgn0266087	FBtr0343499						NA
ManzF3Heat_REP3.mLb.clN_peak_8407	chrX	13074477	13074831	+	11	NA	intron (FBgn0265597, intron 13 of 14)	-intron (FBgn0265597, intron 17 of 18)	15780	FBgn0010303	FBgn0010303	FBtr0479993						NA
ManzF3Heat_REP3.mLb.clN_peak_8468	chrX	13788933	13789235	+	11	NA	intron (FBgn0261244, intron 2 of 13)	-intron (FBgn0261244, intron 2 of 14)	2027	FBgn0030524	FBgn0030524	FBtr0073837						NA
ManzF3Heat_REP3.mLb.clN_peak_5963	chr3R	13542714	13543594	+	11	NA	TTS (FBgn0051337)	-TTS (FBgn0051337)	1241	FBgn0284419	FBgn0284419	FBtr0452186						NA
ManzF3Heat_REP3.mLb.clN_peak_7680	chrX	3472119	3472340	+	11	NA	exon (FBgn0029662, exon 2 of 5)	-exon (FBgn0029662, exon 2 of 5)	1221	FBgn0029662	FBgn0029662	FBtr0070527						NA
ManzF3Heat_REP3.mLb.clN_peak_1051	chr2L	16445527	16445655	+	11	NA	exon (FBgn0020416, exon 1 of 2)	-exon (FBgn0020416, exon 1 of 2)	313	FBgn0020416	FBgn0020416	FBtr0080860						NA
ManzF3Heat_REP3.mLb.clN_peak_4473	chr3L	15588025	15588190	+	11	NA	promoter-TSS (FBgn0036518)	-promoter-TSS (FBgn0036518)	-240	FBgn0036516	FBgn0036516	FBtr0301186						NA
ManzF3Heat_REP3.mLb.clN_peak_7427	chrX	838838	839120	+	11	NA	intron (FBgn0264449, intron 4 of 12)	-intron (FBgn0264449, intron 4 of 11)	2010	FBgn0264449	FBgn0264449	FBtr0332612						NA
ManzF3Heat_REP3.mLb.clN_peak_5412	chr3R	6100918	6101041	+	11	NA	promoter-TSS (FBgn0026077)	-promoter-TSS (FBgn0026077)	-92	FBgn0026077	FBgn0026077	FBtr0112922						NA
ManzF3Heat_REP3.mLb.clN_peak_2857	chr2R	19223663	19224275	+	11	NA	exon (FBgn0263395, exon 9 of 15)	-exon (FBgn0263395, exon 9 of 15)	-3375	FBgn0034422	FBgn0034422	FBtr0086505						NA
ManzF3Heat_REP3.mLb.clN_peak_3264	chr2R	23907066	23907265	+	11	NA	promoter-TSS (FBgn0261794)	-promoter-TSS (FBgn0261794)	-154	FBgn0015268	FBgn0015268	FBtr0072219						NA
ManzF3Heat_REP3.mLb.clN_peak_4513	chr3L	16143548	16143790	+	11	NA	promoter-TSS (FBgn0036576)	-promoter-TSS (FBgn0036576)	367	FBgn0052152	FBgn0052152	FBtr0479927						NA
ManzF3Heat_REP3.mLb.clN_peak_812	chr2L	12922263	12922418	+	11	NA	exon (FBgn0040510, exon 4 of 12)	-exon (FBgn0040510, exon 4 of 12)	1249	FBgn0040510	FBgn0040510	FBtr0305490						NA
ManzF3Heat_REP3.mLb.clN_peak_2886	chr2R	19462218	19462370	+	11	NA	promoter-TSS (FBgn0260934)	-promoter-TSS (FBgn0260934)	6124	FBgn0260934	FBgn0260934	FBtr0330245						NA
ManzF3Heat_REP3.mLb.clN_peak_9124	chrX	21504223	21504472	+	11	NA	intron (FBgn0266457, intron 1 of 1)	-intron (FBgn0266457, intron 1 of 1)	14871	FBgn0031182	FBgn0031182	FBtr0077212						NA
ManzF3Heat_REP3.mLb.clN_peak_1421	chr2L	21774827	21775034	+	11	NA	exon (FBgn0051612, exon 2 of 4)	-exon (FBgn0051612, exon 2 of 4)	9135	FBgn0032964	FBgn0032964	FBtr0085909						NA
ManzF3Heat_REP3.mLb.clN_peak_3250	chr2R	23788578	23788826	+	11	NA	intron (FBgn0034903, intron 2 of 13)	-intron (FBgn0034903, intron 2 of 13)	2525	FBgn0034904	FBgn0034904	FBtr0072245						NA
ManzF3Heat_REP3.mLb.clN_peak_6651	chr3R	24339074	24339202	+	11	NA	exon (FBgn0039184, exon 3 of 5)	-exon (FBgn0039184, exon 3 of 5)	2216	FBgn0039184	FBgn0039184	FBtr0346110						NA
ManzF3Heat_REP3.mLb.clN_peak_2592	chr2R	15754415	15754650	+	11	NA	intron (FBgn0050089, intron 1 of 3)	-intron (FBgn0050089, intron 3 of 6)	19036	FBgn0050089	FBgn0050089	FBtr0340007						NA
ManzF3Heat_REP3.mLb.clN_peak_2165	chr2R	10879672	10879939	+	11	NA	promoter-TSS (FBgn0010356)	-promoter-TSS (FBgn0010356)	-132	FBgn0010356	FBgn0010356	FBtr0088240						NA
ManzF3Heat_REP3.mLb.clN_peak_4605	chr3L	17389148	17389574	+	11	NA	promoter-TSS (FBgn0036717)	-promoter-TSS (FBgn0036717)	-405	FBgn0036717	FBgn0036717	FBtr0306800						NA
ManzF3Heat_REP3.mLb.clN_peak_1846	chr2R	7728064	7728241	+	11	NA	promoter-TSS (FBgn0042135)	-promoter-TSS (FBgn0042135)	7470	FBgn0042135	FBgn0042135	FBtr0088935						NA
ManzF3Heat_REP3.mLb.clN_peak_5068	chr3L	22591578	22591752	+	11	NA	intron (FBgn0037171, intron 3 of 4)	-intron (FBgn0037171, intron 3 of 4)	-14704	FBgn0037172	FBgn0037172	FBtr0078515						NA
ManzF3Heat_REP3.mLb.clN_peak_2422	chr2R	13704933	13705171	+	11	NA	intron (FBgn0000633, intron 2 of 11)	-intron (FBgn0000633, intron 3 of 12)	-11683	FBgn0033865	FBgn0033865	FBtr0087650						NA
ManzF3Heat_REP3.mLb.clN_peak_5053	chr3L	22442682	22442911	+	11	NA	Intergenic	Intergenic	-11577	FBgn0037162	FBgn0037162	FBtr0078503						NA
ManzF3Heat_REP3.mLb.clN_peak_7199	chr3R	31881750	31882181	+	11	NA	intron (FBgn0011224, intron 4 of 13)	-intron (FBgn0011224, intron 4 of 13)	69356	FBgn0039883	FBgn0039883	FBtr0343538						NA
ManzF3Heat_REP3.mLb.clN_peak_4841	chr3L	20296584	20296993	+	11	NA	TTS (FBgn0288469)	-TTS (FBgn0288469)	183	FBgn0036964	FBgn0036964	FBtr0074847						NA
ManzF3Heat_REP3.mLb.clN_peak_2279	chr2R	11905006	11905587	+	11	NA	intron (FBgn0033667, intron 4 of 5)	-intron (FBgn0033667, intron 4 of 5)	-1378	FBgn0260959	FBgn0260959	FBtr0301431						NA
ManzF3Heat_REP3.mLb.clN_peak_3688	chr3L	3644966	3645112	+	11	NA	exon (FBgn0263239, exon 2 of 6)	-exon (FBgn0263239, exon 2 of 6)	9732	FBgn0035455	FBgn0035455	FBtr0073139						NA
ManzF3Heat_REP3.mLb.clN_peak_8823	chrX	18301532	18301719	+	11	NA	Intergenic	Intergenic	7666	FBgn0004956	FBgn0004956	FBtr0343592						NA
ManzF3Heat_REP3.mLb.clN_peak_2933	chr2R	19996483	19996803	+	11	NA	Intergenic	Intergenic	3725	FBgn0050212	FBgn0050212	FBtr0086326						NA
ManzF3Heat_REP3.mLb.clN_peak_7961	chrX	7161367	7161821	+	11	NA	intron (FBgn0029939, intron 1 of 4)	-intron (FBgn0029939, intron 1 of 5)	-11744	FBgn0047092	FBgn0047092	FBtr0071016						NA
ManzF3Heat_REP3.mLb.clN_peak_7200	chr3R	31901489	31901594	+	11	NA	intron (FBgn0011224, intron 4 of 13)	-intron (FBgn0011224, intron 4 of 13)	-85308	FBgn0039886	FBgn0039886	FBtr0085871						NA
ManzF3Heat_REP3.mLb.clN_peak_8459	chrX	13723275	13723632	+	11	NA	exon (FBgn0002878, exon 1 of 1)	-exon (FBgn0002878, exon 1 of 1)	1207	FBgn0002878	FBgn0002878	FBtr0073817						NA
ManzF3Heat_REP3.mLb.clN_peak_4787	chr3L	19536782	19537056	+	11	NA	exon (FBgn0036881, exon 3 of 5)	-exon (FBgn0036881, exon 3 of 5)	4176	FBgn0036881	FBgn0036881	FBtr0332756						NA
ManzF3Heat_REP3.mLb.clN_peak_1550	chr2R	4401719	4401841	+	11	NA	intron (FBgn0260798, intron 7 of 14)	-intron (FBgn0260798, intron 7 of 14)	69280	FBgn0260798	FBgn0260798	FBtr0302242						NA
ManzF3Heat_REP3.mLb.clN_peak_6284	chr3R	18743493	18743606	+	11	NA	promoter-TSS (FBgn0024329)	-promoter-TSS (FBgn0024329)	2492	FBgn0038649	FBgn0038649	FBtr0083682						NA
ManzF3Heat_REP3.mLb.clN_peak_3525	chr3L	1691439	1691798	+	11	NA	intron (FBgn0035260, intron 1 of 3)	-intron (FBgn0035260, intron 1 of 3)	2809	FBgn0035260	FBgn0035260	FBtr0303103						NA
ManzF3Heat_REP3.mLb.clN_peak_8970	chrX	19703740	19704170	+	11	NA	promoter-TSS (FBgn0031062)	-promoter-TSS (FBgn0031062)	-221	FBgn0031062	FBgn0031062	FBtr0074787						NA
ManzF3Heat_REP3.mLb.clN_peak_5699	chr3R	9249124	9249232	+	11	NA	intron (FBgn0037664, intron 3 of 5)	-intron (FBgn0037664, intron 2 of 4)	2529	FBgn0037664	FBgn0037664	FBtr0333190						NA
ManzF3Heat_REP3.mLb.clN_peak_4588	chr3L	17112049	17112229	+	11	NA	intron (FBgn0260943, intron 7 of 14)	-intron (FBgn0260943, intron 7 of 14)	-54724	FBgn0263381	FBgn0263381	FBtr0309067						NA
ManzF3Heat_REP3.mLb.clN_peak_2612	chr2R	16023102	16023466	+	11	NA	exon (FBgn0034067, exon 5 of 8)	-exon (FBgn0034067, exon 5 of 8)	4759	FBgn0034068	FBgn0034068	FBtr0087260						NA
ManzF3Heat_REP3.mLb.clN_peak_1843	chr2R	7691403	7691854	+	11	NA	intron (FBgn0033212, intron 1 of 18)	-intron (FBgn0033212, intron 1 of 18)	7274	FBgn0033212	FBgn0033212	FBtr0332912						NA
ManzF3Heat_REP3.mLb.clN_peak_7168	chr3R	31564233	31564482	+	11	NA	intron (FBgn0039852, intron 8 of 8)	-intron (FBgn0039852, intron 8 of 8)	-3746	FBgn0267789	FBgn0267789	FBtr0347355						NA
ManzF3Heat_REP3.mLb.clN_peak_3454	chr3L	872548	872710	+	11	NA	promoter-TSS (FBgn0052479)	-promoter-TSS (FBgn0052479)	-282	FBgn0052479	FBgn0052479	FBtr0333267						NA
ManzF3Heat_REP3.mLb.clN_peak_4245	chr3L	11977917	11978228	+	11	NA	exon (FBgn0264488, exon 3 of 10)	-exon (FBgn0264488, exon 3 of 10)	1961	FBgn0264488	FBgn0264488	FBtr0345688						NA
ManzF3Heat_REP3.mLb.clN_peak_3691	chr3L	3668068	3668584	+	11	NA	Intergenic	Intergenic	9258	FBgn0262544	FBgn0262544	FBtr0304986						NA
ManzF3Heat_REP3.mLb.clN_peak_1114	chr2L	17512847	17512969	+	11	NA	exon (FBgn0013810, exon 15 of 23)	-exon (FBgn0013810, exon 15 of 23)	11507	FBgn0013810	FBgn0013810	FBtr0479836						NA
ManzF3Heat_REP3.mLb.clN_peak_4422	chr3L	14780314	14780470	+	11	NA	intron (FBgn0036449, intron 1 of 6)	-intron (FBgn0036449, intron 1 of 7)	-4263	FBgn0036448	FBgn0036448	FBtr0075700						NA
ManzF3Heat_REP3.mLb.clN_peak_7290	chr4	730049	730249	+	11	NA	intron (FBgn0005666, intron 8 of 43)	-intron (FBgn0005666, intron 5 of 40)	4793	FBgn0005666	FBgn0005666	FBtr0334483						NA
ManzF3Heat_REP3.mLb.clN_peak_4049	chr3L	9013009	9013128	+	11	NA	exon (FBgn0035956, exon 5 of 5)	-exon (FBgn0035956, exon 5 of 5)	-3230	FBgn0035955	FBgn0035955	FBtr0333909						NA
ManzF3Heat_REP3.mLb.clN_peak_8233	chrX	10656338	10656631	+	11	NA	intron (FBgn0052677, intron 2 of 13)	-intron (FBgn0052677, intron 2 of 14)	-1196	FBgn0030223	FBgn0030223	FBtr0071492						NA
ManzF3Heat_REP3.mLb.clN_peak_7765	chrX	4269813	4270189	+	11	NA	exon (FBgn0029702, exon 1 of 1)	-exon (FBgn0029702, exon 1 of 1)	1300	FBgn0029702	FBgn0029702	FBtr0070647						NA
ManzF3Heat_REP3.mLb.clN_peak_3957	chr3L	7633546	7633655	+	11	NA	exon (FBgn0035802, exon 1 of 9)	-exon (FBgn0035802, exon 1 of 9)	-3092	FBgn0267526	FBgn0267526	FBtr0346914						NA
ManzF3Heat_REP3.mLb.clN_peak_7781	chrX	4483405	4483736	+	11	NA	exon (FBgn0000179, exon 8 of 8)	-exon (FBgn0000179, exon 8 of 8)	-46661	FBgn0029708	FBgn0029708	FBtr0308916						NA
ManzF3Heat_REP3.mLb.clN_peak_7013	chr3R	29723192	29723531	+	11	NA	TTS (FBgn0039686)	-TTS (FBgn0039686)	198	FBgn0024841	FBgn0024841	FBtr0085458						NA
ManzF3Heat_REP3.mLb.clN_peak_1165	chr2L	18527483	18527611	+	11	NA	exon (FBgn0032685, exon 3 of 9)	-exon (FBgn0032685, exon 3 of 9)	-3606	FBgn0266208	FBgn0266208	FBtr0343832						NA
ManzF3Heat_REP3.mLb.clN_peak_1742	chr2R	6852724	6853237	+	11	NA	Intergenic	Intergenic	11435	FBgn0265051	FBgn0265051	FBtr0336661						NA
ManzF3Heat_REP3.mLb.clN_peak_4400	chr3L	14486555	14487026	+	11	NA	intron (FBgn0087007, intron 4 of 8)	-intron (FBgn0087007, intron 4 of 8)	-31035	FBgn0036426	FBgn0036426	FBtr0290282						NA
ManzF3Heat_REP3.mLb.clN_peak_94	chr2L	1037778	1038133	+	11	NA	exon (FBgn0031296, exon 1 of 2)	-exon (FBgn0031296, exon 1 of 2)	709	FBgn0031296	FBgn0031296	FBtr0077951						NA
ManzF3Heat_REP3.mLb.clN_peak_7150	chr3R	31375617	31375740	+	11	NA	Intergenic	Intergenic	3251	FBgn0046332	FBgn0046332	FBtr0085784						NA
ManzF3Heat_REP3.mLb.clN_peak_2019	chr2R	9474387	9474632	+	11	NA	exon (FBgn0287478, exon 12 of 19)	-exon (FBgn0287478, exon 12 of 19)	-19561	FBgn0053757	FBgn0053757	FBtr0091758						NA
ManzF3Heat_REP3.mLb.clN_peak_2920	chr2R	19859705	19859993	+	11	NA	promoter-TSS (FBgn0265764)	-promoter-TSS (FBgn0265764)	246	FBgn0265763	FBgn0265763	FBtr0340726						NA
ManzF3Heat_REP3.mLb.clN_peak_1749	chr2R	6914573	6914784	+	11	NA	exon (FBgn0050158, exon 6 of 8)	-exon (FBgn0050158, exon 6 of 8)	-8688	FBgn0033117	FBgn0033117	FBtr0336740						NA
ManzF3Heat_REP3.mLb.clN_peak_3211	chr2R	23310460	23310658	+	11	NA	promoter-TSS (FBgn0034842)	-promoter-TSS (FBgn0034842)	-743	FBgn0034842	FBgn0034842	FBtr0072045						NA
ManzF3Heat_REP3.mLb.clN_peak_2473	chr2R	14205878	14205988	+	11	NA	intron (FBgn0005613, intron 1 of 2)	-intron (FBgn0005613, intron 1 of 2)	-4684	FBgn0033911	FBgn0033911	FBtr0087577						NA
ManzF3Heat_REP3.mLb.clN_peak_938	chr2L	14574987	14575201	+	11	NA	Intergenic	Intergenic	-1379	FBgn0266150	FBgn0266150	FBtr0343698						NA
ManzF3Heat_REP3.mLb.clN_peak_6366	chr3R	19933414	19933675	+	11	NA	exon (FBgn0021776, exon 1 of 1)	-exon (FBgn0021776, exon 1 of 1)	1454	FBgn0021776	FBgn0021776	FBtr0083848						NA
ManzF3Heat_REP3.mLb.clN_peak_1978	chr2R	9022121	9022364	+	11	NA	exon (FBgn0033365, exon 3 of 9)	-exon (FBgn0033365, exon 3 of 9)	4427	FBgn0033364	FBgn0033364	FBtr0088660						NA
ManzF3Heat_REP3.mLb.clN_peak_3106	chr2R	22138749	22139026	+	11	NA	promoter-TSS (FBgn0034700)	-promoter-TSS (FBgn0034700)	-8	FBgn0034700	FBgn0034700	FBtr0071765						NA
ManzF3Heat_REP3.mLb.clN_peak_4515	chr3L	16149588	16149764	+	11	NA	promoter-TSS (FBgn0036576)	-promoter-TSS (FBgn0036576)	-5640	FBgn0036576	FBgn0036576	FBtr0307521						NA
ManzF3Heat_REP3.mLb.clN_peak_8066	chrX	8479857	8479977	+	11	NA	exon (FBgn0000359, exon 2 of 2)	-exon (FBgn0000359, exon 2 of 2)	598	FBgn0000359	FBgn0000359	FBtr0071203						NA
ManzF3Heat_REP3.mLb.clN_peak_3164	chr2R	22821216	22821372	+	11	NA	promoter-TSS (FBgn0259179)	-promoter-TSS (FBgn0259179)	-3799	FBgn0259179	FBgn0259179	FBtr0343179						NA
ManzF3Heat_REP3.mLb.clN_peak_2064	chr2R	9916269	9916514	+	11	NA	exon (FBgn0011656, exon 11 of 11)	-exon (FBgn0011656, exon 11 of 11)	5498	FBgn0286783	FBgn0286783	FBtr0308338						NA
ManzF3Heat_REP3.mLb.clN_peak_2942	chr2R	20060177	20060624	+	11	NA	Intergenic	Intergenic	2305	FBgn0265842	FBgn0265842	FBtr0342683						NA
ManzF3Heat_REP3.mLb.clN_peak_1935	chr2R	8564532	8564670	+	11	NA	exon (FBgn0033302, exon 2 of 2)	-exon (FBgn0033302, exon 2 of 2)	2601	FBgn0033302	FBgn0033302	FBtr0345575						NA
ManzF3Heat_REP3.mLb.clN_peak_140	chr2L	1749846	1749998	+	11	NA	TTS (FBgn0027597)	-TTS (FBgn0027597)	2200	FBgn0027597	FBgn0027597	FBtr0077903						NA
ManzF3Heat_REP3.mLb.clN_peak_1439	chr2L	21931359	21931567	+	11	NA	exon (FBgn0266873, exon 3 of 3)	-exon (FBgn0266873, exon 3 of 3)	2399	FBgn0266873	FBgn0266873	FBtr0345727						NA
ManzF3Heat_REP3.mLb.clN_peak_1155	chr2L	18380238	18380350	+	11	NA	TTS (FBgn0085200)	-TTS (FBgn0085200)	1703	FBgn0085200	FBgn0085200	FBtr0305066						NA
ManzF3Heat_REP3.mLb.clN_peak_6991	chr3R	29316086	29316509	+	11	NA	exon (FBgn0015622, exon 8 of 10)	-exon (FBgn0015622, exon 8 of 10)	3301	FBgn0015622	FBgn0015622	FBtr0085437						NA
ManzF3Heat_REP3.mLb.clN_peak_5042	chr3L	22368576	22368867	+	11	NA	intron (FBgn0267624, intron 1 of 1)	-intron (FBgn0004449, intron 1 of 8)	-7853	FBgn0267627	FBgn0267627	FBtr0347078						NA
ManzF3Heat_REP3.mLb.clN_peak_5285	chr3R	4708072	4708269	+	11	NA	intron (FBgn0263346, intron 9 of 13)	-intron (FBgn0263346, intron 10 of 14)	6012	FBgn0037270	FBgn0037270	FBtr0078892						NA
ManzF3Heat_REP3.mLb.clN_peak_8881	chrX	18917932	18918130	+	11	NA	Intergenic	Intergenic	5679	FBgn0265919	FBgn0265919	FBtr0342849						NA
ManzF3Heat_REP3.mLb.clN_peak_8755	chrX	17458861	17458968	+	11	NA	exon (FBgn0263706, exon 9 of 9)	-exon (FBgn0263706, exon 9 of 9)	-6371	FBgn0030841	FBgn0030841	FBtr0074436						NA
ManzF3Heat_REP3.mLb.clN_peak_441	chr2L	6562263	6562453	+	11	NA	promoter-TSS (FBgn0263916)	-promoter-TSS (FBgn0263916)	33	FBgn0263916	FBgn0263916	FBtr0343158						NA
ManzF3Heat_REP3.mLb.clN_peak_297	chr2L	4485728	4486053	+	11	NA	exon (FBgn0053196, exon 41 of 47)	-exon (FBgn0053196, exon 41 of 47)	-8868	FBgn0011603	FBgn0011603	FBtr0077448						NA
ManzF3Heat_REP3.mLb.clN_peak_8182	chrX	10051651	10051861	+	11	NA	TTS (FBgn0263132)	-TTS (FBgn0263132)	878	FBgn0005391	FBgn0005391	FBtr0071424						NA
ManzF3Heat_REP3.mLb.clN_peak_9230	chrX	23026928	23027125	+	11	NA	intron (FBgn0265767, intron 1 of 7)	-intron (FBgn0265767, intron 1 of 7)	4128	FBgn0265767	FBgn0265767	FBtr0340198						NA
ManzF3Heat_REP3.mLb.clN_peak_2178	chr2R	11070575	11070877	+	11	NA	intron (FBgn0040765, intron 2 of 4)	-intron (FBgn0040765, intron 2 of 4)	-14860	FBgn0262817	FBgn0262817	FBtr0306049						NA
ManzF3Heat_REP3.mLb.clN_peak_8824	chrX	18309313	18309565	+	11	NA	promoter-TSS (FBgn0004956)	-promoter-TSS (FBgn0004956)	-148	FBgn0004956	FBgn0004956	FBtr0343592						NA
ManzF3Heat_REP3.mLb.clN_peak_3180	chr2R	23028483	23028613	+	11	NA	intron (FBgn0261705, intron 3 of 4)	-intron (FBgn0261705, intron 3 of 4)	14395	FBgn0261705	FBgn0261705	FBtr0303203						NA
ManzF3Heat_REP3.mLb.clN_peak_6549	chr3R	22923337	22923732	+	11	NA	exon (FBgn0039030, exon 1 of 2)	-exon (FBgn0039030, exon 1 of 2)	182	FBgn0039030	FBgn0039030	FBtr0084338						NA
ManzF3Heat_REP3.mLb.clN_peak_2772	chr2R	18017173	18017335	+	11	NA	Intergenic	Intergenic	-1411	FBgn0034288	FBgn0034288	FBtr0345582						NA
ManzF3Heat_REP3.mLb.clN_peak_7212	chr3R	31986946	31987538	+	11	NA	intron (FBgn0039886, intron 1 of 3)	-intron (FBgn0039886, intron 1 of 3)	393	FBgn0039886	FBgn0039886	FBtr0085871						NA
ManzF3Heat_REP3.mLb.clN_peak_6822	chr3R	26731314	26731432	+	11	NA	Intergenic	Intergenic	2646	FBgn0039452	FBgn0039452	FBtr0339240						NA
ManzF3Heat_REP3.mLb.clN_peak_4745	chr3L	19178156	19178378	+	11	NA	intron (FBgn0016797, intron 4 of 5)	-intron (FBgn0016797, intron 5 of 6)	6459	FBgn0267603	FBgn0267603	FBtr0347049						NA
ManzF3Heat_REP3.mLb.clN_peak_5353	chr3R	5304103	5304341	+	11	NA	intron (FBgn0013576, intron 4 of 20)	-intron (FBgn0013576, intron 4 of 18)	4077	FBgn0037310	FBgn0037310	FBtr0078784						NA
ManzF3Heat_REP3.mLb.clN_peak_4871	chr3L	20650843	20650990	+	11	NA	Intergenic	Intergenic	-1990	FBgn0265896	FBgn0265896	FBtr0342779						NA
ManzF3Heat_REP3.mLb.clN_peak_4298	chr3L	12854196	12854936	+	11	NA	exon (FBgn0036319, exon 2 of 4)	-exon (FBgn0036319, exon 2 of 4)	920	FBgn0036319	FBgn0036319	FBtr0345343						NA
ManzF3Heat_REP3.mLb.clN_peak_8950	chrX	19498220	19498392	+	11	NA	promoter-TSS (FBgn0027621)	-promoter-TSS (FBgn0027621)	-67	FBgn0027621	FBgn0027621	FBtr0339440						NA
ManzF3Heat_REP3.mLb.clN_peak_6339	chr3R	19656692	19656826	+	11	NA	promoter-TSS (FBgn0038725)	-promoter-TSS (FBgn0038725)	1107	FBgn0038725	FBgn0038725	FBtr0345271						NA
ManzF3Heat_REP3.mLb.clN_peak_2429	chr2R	13756021	13756441	+	11	NA	exon (FBgn0033866, exon 4 of 5)	-exon (FBgn0033866, exon 4 of 5)	2267	FBgn0033866	FBgn0033866	FBtr0087628						NA
ManzF3Heat_REP3.mLb.clN_peak_1242	chr2L	19509745	19509858	+	11	NA	TTS (FBgn0032797)	-TTS (FBgn0032797)	-1037	FBgn0032796	FBgn0032796	FBtr0081282						NA
ManzF3Heat_REP3.mLb.clN_peak_6493	chr3R	21937783	21937964	+	11	NA	Intergenic	Intergenic	24126	FBgn0038919	FBgn0038919	FBtr0084150						NA
ManzF3Heat_REP3.mLb.clN_peak_5472	chr3R	6549231	6549512	+	11	NA	exon (FBgn0046873, exon 2 of 2)	-exon (FBgn0046873, exon 2 of 2)	335	FBgn0046873	FBgn0046873	FBtr0081676						NA
ManzF3Heat_REP3.mLb.clN_peak_5483	chr3R	6684604	6685041	+	11	NA	exon (FBgn0000552, exon 2 of 2)	-exon (FBgn0000552, exon 2 of 2)	377	FBgn0000552	FBgn0000552	FBtr0081688						NA
