PeakID (cmd=annotatePeaks.pl ManzF6HSan_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6HSan_REP3.mLb.clN_peak_12252	chr3R	23363270	23363628	+	14	NA	exon (FBgn0039073, exon 1 of 1)	-exon (FBgn0039073, exon 1 of 1)	119	FBgn0039073	FBgn0039073	FBtr0084431						NA
ManzF6HSan_REP3.mLb.clN_peak_1429	chr2L	11391277	11391419	+	14	NA	exon (FBgn0263764, exon 2 of 2)	-exon (FBgn0263764, exon 2 of 2)	950	FBgn0263764	FBgn0263764	FBtr0344212						NA
ManzF6HSan_REP3.mLb.clN_peak_3697	chr2R	9302944	9303480	+	14	NA	TTS (FBgn0033402)	-TTS (FBgn0033402)	5176	FBgn0033402	FBgn0033402	FBtr0333000						NA
ManzF6HSan_REP3.mLb.clN_peak_1238	chr2L	9766814	9766942	+	14	NA	promoter-TSS (FBgn0032143)	-promoter-TSS (FBgn0032143)	-180	FBgn0032143	FBgn0032143	FBtr0079867						NA
ManzF6HSan_REP3.mLb.clN_peak_428	chr2L	3562794	3563193	+	14	NA	TTS (FBgn0265960)	-TTS (FBgn0265960)	547	FBgn0265960	FBgn0265960	FBtr0342953						NA
ManzF6HSan_REP3.mLb.clN_peak_6560	chr2R	24992867	24993041	+	14	NA	exon (FBgn0287873, exon 12 of 14)	-exon (FBgn0287873, exon 12 of 14)	5171	FBgn0035091	FBgn0035091	FBtr0343506						NA
ManzF6HSan_REP3.mLb.clN_peak_407	chr2L	3353064	3353547	+	14	NA	exon (FBgn0020445, exon 2 of 9)	-exon (FBgn0020445, exon 2 of 9)	1524	FBgn0020445	FBgn0020445	FBtr0339548						NA
ManzF6HSan_REP3.mLb.clN_peak_16585	chrX	18488738	18489102	+	14	NA	exon (FBgn0030927, exon 2 of 4)	-exon (FBgn0030927, exon 2 of 4)	700	FBgn0030927	FBgn0030927	FBtr0074628						NA
ManzF6HSan_REP3.mLb.clN_peak_1653	chr2L	13922387	13922750	+	14	NA	exon (FBgn0028938, exon 2 of 3)	-exon (FBgn0028938, exon 2 of 3)	985	FBgn0028938	FBgn0028938	FBtr0302990						NA
ManzF6HSan_REP3.mLb.clN_peak_3469	chr2R	8375816	8376298	+	14	NA	intron (FBgn0261588, intron 2 of 10)	-intron (FBgn0261588, intron 2 of 10)	4984	FBgn0033287	FBgn0033287	FBtr0088740						NA
ManzF6HSan_REP3.mLb.clN_peak_4734	chr2R	14183324	14184138	+	14	NA	TTS (FBgn0000289)	-TTS (FBgn0000289)	-1473	FBgn0050069	FBgn0050069	FBtr0087530						NA
ManzF6HSan_REP3.mLb.clN_peak_2923	chr2R	5950173	5950454	+	14	NA	Intergenic	Intergenic	-7308	FBgn0033047	FBgn0033047	FBtr0335266						NA
ManzF6HSan_REP3.mLb.clN_peak_12399	chr3R	24469759	24470012	+	14	NA	exon (FBgn0051128, exon 2 of 2)	-exon (FBgn0051128, exon 2 of 2)	488	FBgn0051128	FBgn0051128	FBtr0084638						NA
ManzF6HSan_REP3.mLb.clN_peak_230	chr2L	1902371	1903183	+	14	NA	intron (FBgn0031374, intron 1 of 17)	-intron (FBgn0031374, intron 1 of 18)	18155	FBgn0031374	FBgn0031374	FBtr0113011						NA
ManzF6HSan_REP3.mLb.clN_peak_9052	chr3L	19971223	19972122	+	14	NA	intron (FBgn0004852, intron 10 of 20)	-intron (FBgn0004852, intron 10 of 19)	8140	FBgn0036922	FBgn0036922	FBtr0346534						NA
ManzF6HSan_REP3.mLb.clN_peak_11000	chr3R	13246104	13246473	+	14	NA	exon (FBgn0000024, exon 2 of 10)	-exon (FBgn0000024, exon 2 of 10)	12489	FBgn0000024	FBgn0000024	FBtr0300486						NA
ManzF6HSan_REP3.mLb.clN_peak_3059	chr2R	6605780	6606171	+	14	NA	intron (FBgn0086655, intron 1 of 6)	-intron (FBgn0086655, intron 1 of 6)	-4512	FBgn0086655	FBgn0086655	FBtr0332950						NA
ManzF6HSan_REP3.mLb.clN_peak_12721	chr3R	27104185	27104432	+	14	NA	intron (FBgn0039486, intron 2 of 5)	-intron (FBgn0039486, intron 2 of 5)	1876	FBgn0039486	FBgn0039486	FBtr0085133						NA
ManzF6HSan_REP3.mLb.clN_peak_14987	chrX	7836140	7836265	+	14	NA	intron (FBgn0029962, intron 2 of 7)	-intron (FBgn0029962, intron 2 of 7)	10005	FBgn0029962	FBgn0029962	FBtr0343348						NA
ManzF6HSan_REP3.mLb.clN_peak_12659	chr3R	26591617	26592415	+	14	NA	intron (FBgn0263289, intron 22 of 23)	-intron (FBgn0263289, intron 22 of 22)	-15031	FBgn0266256	FBgn0266256	FBtr0343923						NA
ManzF6HSan_REP3.mLb.clN_peak_14317	chrX	3664361	3664647	+	14	NA	intron (FBgn0266429, intron 8 of 9)	-intron (FBgn0266429, intron 9 of 10)	-3117	FBgn0044046	FBgn0044046	FBtr0070577						NA
ManzF6HSan_REP3.mLb.clN_peak_14307	chrX	3535602	3535891	+	14	NA	intron (FBgn0052791, intron 3 of 10)	-intron (FBgn0052791, intron 3 of 10)	-5081	FBgn0052791	FBgn0052791	FBtr0333794						NA
ManzF6HSan_REP3.mLb.clN_peak_8791	chr3L	17794166	17794336	+	14	NA	exon (FBgn0261998, exon 5 of 11)	-exon (FBgn0261998, exon 5 of 11)	-2765	FBgn0261997	FBgn0261997	FBtr0303827						NA
ManzF6HSan_REP3.mLb.clN_peak_695	chr2L	5807954	5808252	+	14	NA	exon (FBgn0031741, exon 4 of 6)	-exon (FBgn0031741, exon 4 of 6)	-1599	FBgn0265786	FBgn0265786	FBtr0342610						NA
ManzF6HSan_REP3.mLb.clN_peak_12657	chr3R	26580061	26580954	+	14	NA	exon (FBgn0263289, exon 19 of 23)	-exon (FBgn0263289, exon 19 of 23)	-26540	FBgn0266256	FBgn0266256	FBtr0343923						NA
ManzF6HSan_REP3.mLb.clN_peak_1650	chr2L	13900897	13901105	+	14	NA	exon (FBgn0019890, exon 4 of 6)	-exon (FBgn0019890, exon 4 of 6)	3207	FBgn0019890	FBgn0019890	FBtr0080561						NA
ManzF6HSan_REP3.mLb.clN_peak_14846	chrX	6746840	6747415	+	14	NA	promoter-TSS (FBgn0029898)	-promoter-TSS (FBgn0029898)	-417	FBgn0029898	FBgn0029898	FBtr0302357						NA
ManzF6HSan_REP3.mLb.clN_peak_10113	chr3R	5870433	5870666	+	14	NA	intron (FBgn0083949, intron 15 of 17)	-intron (FBgn0083949, intron 15 of 17)	-9252	FBgn0037391	FBgn0037391	FBtr0078662						NA
ManzF6HSan_REP3.mLb.clN_peak_15997	chrX	14854590	14854720	+	14	NA	exon (FBgn0030589, exon 1 of 1)	-exon (FBgn0030589, exon 1 of 1)	-1386	FBgn0030588	FBgn0030588	FBtr0073985						NA
ManzF6HSan_REP3.mLb.clN_peak_1332	chr2L	10448631	10449263	+	14	NA	exon (FBgn0032252, exon 9 of 11)	-exon (FBgn0032252, exon 9 of 11)	3449	FBgn0065110	FBgn0065110	FBtr0100097						NA
ManzF6HSan_REP3.mLb.clN_peak_16462	chrX	17673290	17673429	+	14	NA	exon (FBgn0263258, exon 9 of 9)	-exon (FBgn0263258, exon 9 of 9)	-1471	FBgn0030859	FBgn0030859	FBtr0074479						NA
ManzF6HSan_REP3.mLb.clN_peak_1460	chr2L	11982071	11982524	+	14	NA	exon (FBgn0032387, exon 2 of 6)	-exon (FBgn0032387, exon 2 of 6)	706	FBgn0032387	FBgn0032387	FBtr0310149						NA
ManzF6HSan_REP3.mLb.clN_peak_1432	chr2L	11495677	11495858	+	14	NA	Intergenic	Intergenic	3181	FBgn0287204	FBgn0287204	FBtr0080248						NA
ManzF6HSan_REP3.mLb.clN_peak_12815	chr3R	28548202	28548737	+	14	NA	Intergenic	Intergenic	-3652	FBgn0039588	FBgn0039588	FBtr0085293						NA
ManzF6HSan_REP3.mLb.clN_peak_6025	chr2R	22092602	22094325	+	14	NA	exon (FBgn0034693, exon 2 of 3)	-exon (FBgn0034693, exon 2 of 3)	-2068	FBgn0265046	FBgn0265046	FBtr0336639						NA
ManzF6HSan_REP3.mLb.clN_peak_3172	chr2R	7092292	7092635	+	14	NA	intron (FBgn0263934, intron 1 of 6)	-intron (FBgn0263934, intron 1 of 6)	-6095	FBgn0263934	FBgn0263934	FBtr0329859						NA
ManzF6HSan_REP3.mLb.clN_peak_9591	chr3L	24379118	24379537	+	14	NA	intron (FBgn0287185, intron 3 of 5)	-intron (FBgn0287185, intron 3 of 5)	54461	FBgn0287185	FBgn0287185	FBtr0113473						NA
ManzF6HSan_REP3.mLb.clN_peak_4010	chr2R	10656891	10657202	+	14	NA	intron (FBgn0265645, intron 1 of 1)	-intron (FBgn0265645, intron 1 of 1)	499	FBgn0265645	FBgn0265645	FBtr0340511						NA
ManzF6HSan_REP3.mLb.clN_peak_15622	chrX	11796816	11797058	+	14	NA	exon (FBgn0000259, exon 7 of 7)	-exon (FBgn0000259, exon 7 of 7)	4058	FBgn0000259	FBgn0000259	FBtr0073562						NA
ManzF6HSan_REP3.mLb.clN_peak_7054	chr3L	3045131	3045277	+	14	NA	intron (FBgn0035390, intron 2 of 3)	-intron (FBgn0035390, intron 2 of 3)	1608	FBgn0035390	FBgn0035390	FBtr0073005						NA
ManzF6HSan_REP3.mLb.clN_peak_11328	chr3R	16085896	16086492	+	14	NA	exon (FBgn0038398, exon 3 of 3)	-exon (FBgn0038398, exon 3 of 3)	2316	FBgn0038398	FBgn0038398	FBtr0345306						NA
ManzF6HSan_REP3.mLb.clN_peak_13650	chrX	138463	138625	+	14	NA	exon (FBgn0025836, exon 10 of 14)	-exon (FBgn0025836, exon 10 of 14)	3653	FBgn0267029	FBgn0267029	FBtr0345997						NA
ManzF6HSan_REP3.mLb.clN_peak_14882	chrX	6972596	6973505	+	14	NA	TTS (FBgn0029924)	-TTS (FBgn0029924)	343	FBgn0029925	FBgn0029925	FBtr0071038						NA
ManzF6HSan_REP3.mLb.clN_peak_8545	chr3L	16075927	16076378	+	14	NA	exon (FBgn0005536, exon 2 of 6)	-exon (FBgn0005536, exon 2 of 6)	-6399	FBgn0053258	FBgn0053258	FBtr0301030						NA
ManzF6HSan_REP3.mLb.clN_peak_1570	chr2L	13207186	13207369	+	14	NA	intron (FBgn0032482, intron 1 of 6)	-intron (FBgn0032482, intron 1 of 6)	3515	FBgn0032482	FBgn0032482	FBtr0334752						NA
ManzF6HSan_REP3.mLb.clN_peak_15696	chrX	12507057	12507209	+	14	NA	intron (FBgn0030396, intron 1 of 3)	-intron (FBgn0030396, intron 1 of 3)	9432	FBgn0086047	FBgn0086047	FBtr0114323						NA
ManzF6HSan_REP3.mLb.clN_peak_15764	chrX	12967636	12968026	+	14	NA	promoter-TSS (FBgn0052644)	-promoter-TSS (FBgn0052644)	-57	FBgn0052644	FBgn0052644	FBtr0305599						NA
ManzF6HSan_REP3.mLb.clN_peak_6933	chr3L	2043508	2044440	+	14	NA	exon (FBgn0086906, exon 33 of 41)	-exon (FBgn0086906, exon 33 of 41)	-5750	FBgn0259701	FBgn0259701	FBtr0344866						NA
ManzF6HSan_REP3.mLb.clN_peak_13693	chrX	348677	348997	+	14	NA	exon (FBgn0024989, exon 5 of 6)	-exon (FBgn0024989, exon 5 of 6)	-1729	FBgn0262810	FBgn0262810	FBtr0306054						NA
ManzF6HSan_REP3.mLb.clN_peak_9133	chr3L	20466550	20466915	+	14	NA	promoter-TSS (FBgn0036997)	-promoter-TSS (FBgn0036997)	-212	FBgn0036997	FBgn0036997	FBtr0078197						NA
ManzF6HSan_REP3.mLb.clN_peak_544	chr2L	4835888	4836091	+	14	NA	promoter-TSS (FBgn0031634)	-promoter-TSS (FBgn0031634)	-828	FBgn0031634	FBgn0031634	FBtr0289979						NA
ManzF6HSan_REP3.mLb.clN_peak_13748	chrX	569265	569488	+	14	NA	intron (FBgn0000108, intron 3 of 11)	-intron (FBgn0000108, intron 3 of 11)	-12745	FBgn0261930	FBgn0261930	FBtr0110929						NA
ManzF6HSan_REP3.mLb.clN_peak_7467	chr3L	6947313	6948478	+	14	NA	exon (FBgn0035719, exon 4 of 6)	-exon (FBgn0035719, exon 4 of 6)	5039	FBgn0035719	FBgn0035719	FBtr0333080						NA
ManzF6HSan_REP3.mLb.clN_peak_14457	chrX	4359503	4360248	+	14	NA	exon (FBgn0262738, exon 12 of 15)	-exon (FBgn0262738, exon 12 of 15)	-6542	FBgn0029706	FBgn0029706	FBtr0070652						NA
ManzF6HSan_REP3.mLb.clN_peak_8191	chr3L	12523690	12524924	+	14	NA	promoter-TSS (FBgn0020388)	-promoter-TSS (FBgn0020388)	-120	FBgn0262524	FBgn0262524	FBtr0331792						NA
ManzF6HSan_REP3.mLb.clN_peak_14900	chrX	7078956	7079184	+	14	NA	exon (FBgn0264270, exon 8 of 8)	-exon (FBgn0264270, exon 8 of 8)	9134	FBgn0029932	FBgn0029932	FBtr0071014						NA
ManzF6HSan_REP3.mLb.clN_peak_16760	chrX	19422497	19422954	+	14	NA	intron (FBgn0031016, intron 4 of 7)	-intron (FBgn0031016, intron 2 of 5)	-52338	FBgn0031018	FBgn0031018	FBtr0074710						NA
ManzF6HSan_REP3.mLb.clN_peak_6614	chr3L	70985	71535	+	14	NA	promoter-TSS (FBgn0265704)	-promoter-TSS (FBgn0265704)	-218	FBgn0265704	FBgn0265704	FBtr0340638						NA
ManzF6HSan_REP3.mLb.clN_peak_5177	chr2R	16525405	16526554	+	14	NA	intron (FBgn0011260, intron 4 of 14)	-intron (FBgn0011260, intron 4 of 14)	-8964	FBgn0259795	FBgn0259795	FBtr0113086						NA
ManzF6HSan_REP3.mLb.clN_peak_9925	chr3R	5009518	5009968	+	14	NA	intron (FBgn0037292, intron 1 of 3)	-intron (FBgn0037292, intron 1 of 3)	1288	FBgn0037292	FBgn0037292	FBtr0301312						NA
ManzF6HSan_REP3.mLb.clN_peak_10080	chr3R	5708807	5708989	+	14	NA	exon (FBgn0261261, exon 3 of 7)	-exon (FBgn0261261, exon 3 of 7)	6321	FBgn0261261	FBgn0261261	FBtr0334948						NA
ManzF6HSan_REP3.mLb.clN_peak_9714	chr3R	3515856	3516044	+	14	NA	intron (FBgn0010247, intron 4 of 5)	-intron (FBgn0010247, intron 4 of 5)	71104	FBgn0010247	FBgn0010247	FBtr0113885						NA
ManzF6HSan_REP3.mLb.clN_peak_13138	chr3R	30900158	30900385	+	14	NA	TTS (FBgn0053483)	-TTS (FBgn0053483)	1890	FBgn0053483	FBgn0053483	FBtr0303425						NA
ManzF6HSan_REP3.mLb.clN_peak_11697	chr3R	19348213	19348375	+	14	NA	Intergenic	Intergenic	-5757	FBgn0262839	FBgn0262839	FBtr0306081						NA
ManzF6HSan_REP3.mLb.clN_peak_11831	chr3R	20564024	20564188	+	14	NA	promoter-TSS (FBgn0038804)	-promoter-TSS (FBgn0038804)	-39	FBgn0038804	FBgn0038804	FBtr0083950						NA
ManzF6HSan_REP3.mLb.clN_peak_13856	chrX	1043764	1043892	+	14	NA	exon (FBgn0003638, exon 5 of 9)	-exon (FBgn0003638, exon 5 of 9)	-2621	FBgn0266569	FBgn0266569	FBtr0305650						NA
ManzF6HSan_REP3.mLb.clN_peak_16538	chrX	18224909	18225169	+	14	NA	intron (FBgn0053639, intron 1 of 6)	-intron (FBgn0053639, intron 1 of 6)	1037	FBgn0053639	FBgn0053639	FBtr0302908						NA
ManzF6HSan_REP3.mLb.clN_peak_16627	chrX	18728978	18729388	+	14	NA	Intergenic	Intergenic	2060	FBgn0267068	FBgn0267068	FBtr0346067						NA
ManzF6HSan_REP3.mLb.clN_peak_3753	chr2R	9543759	9544220	+	14	NA	exon (FBgn0033421, exon 3 of 3)	-exon (FBgn0033421, exon 3 of 3)	4146	FBgn0033421	FBgn0033421	FBtr0310031						NA
ManzF6HSan_REP3.mLb.clN_peak_2281	chr2L	20944816	20944953	+	14	NA	Intergenic	Intergenic	3286	FBgn0265817	FBgn0265817	FBtr0342649						NA
ManzF6HSan_REP3.mLb.clN_peak_13295	chr3R	31897510	31897787	+	14	NA	intron (FBgn0011224, intron 4 of 13)	-intron (FBgn0011224, intron 4 of 13)	85039	FBgn0039883	FBgn0039883	FBtr0343538						NA
ManzF6HSan_REP3.mLb.clN_peak_6749	chr3L	756282	756748	+	14	NA	Intergenic	Intergenic	-1026	FBgn0035160	FBgn0035160	FBtr0331769						NA
ManzF6HSan_REP3.mLb.clN_peak_880	chr2L	7063236	7063390	+	14	NA	promoter-TSS (FBgn0266666)	-promoter-TSS (FBgn0266666)	-673	FBgn0266666	FBgn0266666	FBtr0079403						NA
ManzF6HSan_REP3.mLb.clN_peak_2299	chr2L	21003484	21003711	+	14	NA	intron (FBgn0250867, intron 3 of 5)	-intron (FBgn0250867, intron 1 of 1)	-31178	FBgn0286733	FBgn0286733	FBtr0474087						NA
ManzF6HSan_REP3.mLb.clN_peak_12858	chr3R	28873744	28873972	+	14	NA	exon (FBgn0039609, exon 1 of 1)	-exon (FBgn0039609, exon 1 of 1)	953	FBgn0039609	FBgn0039609	FBtr0085328						NA
ManzF6HSan_REP3.mLb.clN_peak_16454	chrX	17623786	17623960	+	14	NA	TTS (FBgn0030850)	-TTS (FBgn0030850)	4022	FBgn0030850	FBgn0030850	FBtr0290036						NA
ManzF6HSan_REP3.mLb.clN_peak_9426	chr3L	22349191	22349657	+	14	NA	exon (FBgn0267624, exon 2 of 2)	-exon (FBgn0267624, exon 2 of 2)	-1277	FBgn0267626	FBgn0267626	FBtr0347076						NA
ManzF6HSan_REP3.mLb.clN_peak_5100	chr2R	16043973	16044933	+	14	NA	exon (FBgn0034070, exon 12 of 15)	-exon (FBgn0034070, exon 12 of 15)	-3195	FBgn0034071	FBgn0034071	FBtr0340020						NA
ManzF6HSan_REP3.mLb.clN_peak_7415	chr3L	6319293	6319459	+	14	NA	Intergenic	Intergenic	-1235	FBgn0041625	FBgn0041625	FBtr0077004						NA
ManzF6HSan_REP3.mLb.clN_peak_11931	chr3R	21172649	21172881	+	14	NA	intron (FBgn0264357, intron 2 of 12)	-intron (FBgn0264357, intron 3 of 12)	-4560	FBgn0260004	FBgn0260004	FBtr0333928						NA
ManzF6HSan_REP3.mLb.clN_peak_15419	chrX	10608279	10608452	+	14	NA	exon (FBgn0263072, exon 7 of 9)	-exon (FBgn0263072, exon 7 of 9)	-6719	FBgn0030218	FBgn0030218	FBtr0071510						NA
ManzF6HSan_REP3.mLb.clN_peak_3100	chr2R	6783270	6783942	+	14	NA	intron (FBgn0085421, intron 4 of 19)	-intron (FBgn0085421, intron 1 of 16)	-2115	FBgn0000473	FBgn0000473	FBtr0086133						NA
ManzF6HSan_REP3.mLb.clN_peak_12736	chr3R	27182819	27183241	+	14	NA	exon (FBgn0004197, exon 6 of 15)	-exon (FBgn0004197, exon 6 of 15)	11237	FBgn0004197	FBgn0004197	FBtr0344121						NA
ManzF6HSan_REP3.mLb.clN_peak_11902	chr3R	21058102	21058453	+	14	NA	exon (FBgn0011672, exon 2 of 12)	-exon (FBgn0011672, exon 2 of 12)	2523	FBgn0011672	FBgn0011672	FBtr0330046						NA
ManzF6HSan_REP3.mLb.clN_peak_9815	chr3R	4440452	4440629	+	14	NA	TTS (FBgn0051522)	-TTS (FBgn0051522)	3153	FBgn0037252	FBgn0037252	FBtr0078926						NA
ManzF6HSan_REP3.mLb.clN_peak_12163	chr3R	22618467	22619207	+	14	NA	TTS (FBgn0051161)	-TTS (FBgn0051161)	345	FBgn0263863	FBgn0263863	FBtr0084272						NA
ManzF6HSan_REP3.mLb.clN_peak_5343	chr2R	17525727	17526416	+	14	NA	exon (FBgn0263197, exon 13 of 17)	-exon (FBgn0263197, exon 13 of 17)	7848	FBgn0034232	FBgn0034232	FBtr0086940						NA
ManzF6HSan_REP3.mLb.clN_peak_12117	chr3R	22302881	22303154	+	14	NA	exon (FBgn0038938, exon 10 of 11)	-exon (FBgn0038938, exon 10 of 11)	4212	FBgn0038938	FBgn0038938	FBtr0344797						NA
ManzF6HSan_REP3.mLb.clN_peak_9069	chr3L	20110580	20111121	+	14	NA	exon (FBgn0036937, exon 2 of 5)	-exon (FBgn0036937, exon 2 of 5)	684	FBgn0036937	FBgn0036937	FBtr0074869						NA
ManzF6HSan_REP3.mLb.clN_peak_4572	chr2R	13273685	13273846	+	14	NA	exon (FBgn0052843, exon 7 of 11)	-exon (FBgn0052843, exon 7 of 11)	11280	FBgn0259219	FBgn0259219	FBtr0299741						NA
ManzF6HSan_REP3.mLb.clN_peak_12045	chr3R	21819312	21819469	+	14	NA	intron (FBgn0013759, intron 3 of 17)	-intron (FBgn0013759, intron 3 of 17)	-4302	FBgn0267192	FBgn0267192	FBtr0346326						NA
ManzF6HSan_REP3.mLb.clN_peak_3355	chr2R	7905665	7906546	+	14	NA	exon (FBgn0050377, exon 4 of 5)	-exon (FBgn0050377, exon 4 of 5)	10373	FBgn0033232	FBgn0033232	FBtr0088889						NA
ManzF6HSan_REP3.mLb.clN_peak_10025	chr3R	5437438	5437701	+	14	NA	exon (FBgn0037326, exon 3 of 8)	-exon (FBgn0037326, exon 3 of 8)	-10312	FBgn0037325	FBgn0037325	FBtr0078793						NA
ManzF6HSan_REP3.mLb.clN_peak_939	chr2L	7683360	7683690	+	14	NA	TTS (FBgn0264997)	-TTS (FBgn0264997)	1816	FBgn0264997	FBgn0264997	FBtr0335490						NA
ManzF6HSan_REP3.mLb.clN_peak_16267	chrX	16498646	16498866	+	14	NA	exon (FBgn0285944, exon 13 of 31)	-exon (FBgn0285944, exon 13 of 31)	26659	FBgn0264077	FBgn0264077	FBtr0074299						NA
ManzF6HSan_REP3.mLb.clN_peak_8265	chr3L	13178923	13179311	+	14	NA	Intergenic	Intergenic	4639	FBgn0086916	FBgn0086916	FBtr0334063						NA
ManzF6HSan_REP3.mLb.clN_peak_10512	chr3R	9084880	9085403	+	14	NA	intron (FBgn0003165, intron 8 of 12)	-intron (FBgn0003165, intron 8 of 12)	19958	FBgn0037661	FBgn0037661	FBtr0081971						NA
ManzF6HSan_REP3.mLb.clN_peak_4762	chr2R	14326925	14327084	+	14	NA	exon (FBgn0085408, exon 4 of 10)	-exon (FBgn0085408, exon 4 of 10)	18862	FBgn0085408	FBgn0085408	FBtr0339991						NA
ManzF6HSan_REP3.mLb.clN_peak_4831	chr2R	14674749	14674977	+	14	NA	TTS (FBgn0050480)	-TTS (FBgn0050480)	3273	FBgn0050479	FBgn0050479	FBtr0332468						NA
ManzF6HSan_REP3.mLb.clN_peak_16587	chrX	18491638	18491958	+	14	NA	exon (FBgn0030928, exon 1 of 1)	-exon (FBgn0030928, exon 1 of 1)	208	FBgn0030928	FBgn0030928	FBtr0074627						NA
ManzF6HSan_REP3.mLb.clN_peak_13583	chr4	1066051	1066440	+	14	NA	exon (FBgn0087002, exon 4 of 8)	-exon (FBgn0087002, exon 4 of 8)	-1244	FBgn0011642	FBgn0011642	FBtr0345298						NA
ManzF6HSan_REP3.mLb.clN_peak_10417	chr3R	8385423	8386424	+	14	NA	exon (FBgn0266801, exon 15 of 15)	-exon (FBgn0266801, exon 15 of 15)	23097	FBgn0037584	FBgn0037584	FBtr0301759						NA
ManzF6HSan_REP3.mLb.clN_peak_15342	chrX	10158263	10158413	+	14	NA	promoter-TSS (FBgn0264503)	-promoter-TSS (FBgn0264503)	-96	FBgn0264503	FBgn0264503	FBtr0332934						NA
ManzF6HSan_REP3.mLb.clN_peak_3084	chr2R	6721634	6721958	+	14	NA	intron (FBgn0010482, intron 25 of 25)	-intron (FBgn0010482, intron 25 of 25)	-2263	FBgn0033097	FBgn0033097	FBtr0306802						NA
ManzF6HSan_REP3.mLb.clN_peak_9709	chr3R	3458078	3458389	+	14	NA	Intergenic	Intergenic	128821	FBgn0010247	FBgn0010247	FBtr0113885						NA
ManzF6HSan_REP3.mLb.clN_peak_10157	chr3R	6311636	6311798	+	14	NA	promoter-TSS (FBgn0037427)	-promoter-TSS (FBgn0037427)	-55	FBgn0037427	FBgn0037427	FBtr0334538						NA
ManzF6HSan_REP3.mLb.clN_peak_6060	chr2R	22280809	22281178	+	14	NA	exon (FBgn0020307, exon 4 of 6)	-exon (FBgn0020307, exon 4 of 6)	10075	FBgn0020307	FBgn0020307	FBtr0071776						NA
ManzF6HSan_REP3.mLb.clN_peak_267	chr2L	2212312	2212657	+	14	NA	promoter-TSS (FBgn0031397)	-promoter-TSS (FBgn0031397)	87	FBgn0031397	FBgn0031397	FBtr0331649						NA
ManzF6HSan_REP3.mLb.clN_peak_10373	chr3R	8128194	8128329	+	14	NA	intron (FBgn0037551, intron 2 of 3)	-intron (FBgn0037551, intron 2 of 3)	1656	FBgn0037551	FBgn0037551	FBtr0339724						NA
ManzF6HSan_REP3.mLb.clN_peak_6407	chr2R	24212606	24212753	+	14	NA	exon (FBgn0050419, exon 2 of 2)	-exon (FBgn0050419, exon 2 of 2)	-5739	FBgn0034990	FBgn0034990	FBtr0100169						NA
ManzF6HSan_REP3.mLb.clN_peak_9560	chr3L	23344799	23345107	+	14	NA	intron (FBgn0052230, intron 3 of 3)	-intron (FBgn0052230, intron 3 of 3)	5627	FBgn0052230	FBgn0052230	FBtr0331408						NA
ManzF6HSan_REP3.mLb.clN_peak_4631	chr2R	13556632	13556783	+	14	NA	TTS (FBgn0083006)	-TTS (FBgn0083006)	758	FBgn0033855	FBgn0033855	FBtr0087676						NA
ManzF6HSan_REP3.mLb.clN_peak_3500	chr2R	8509669	8510368	+	14	NA	intron (FBgn0050361, intron 2 of 18)	-intron (FBgn0050361, intron 2 of 18)	22276	FBgn0050361	FBgn0050361	FBtr0330608						NA
ManzF6HSan_REP3.mLb.clN_peak_14808	chrX	6581672	6583002	+	14	NA	exon (FBgn0085446, exon 11 of 11)	-exon (FBgn0085446, exon 11 of 11)	-6953	FBgn0029877	FBgn0029877	FBtr0070944						NA
ManzF6HSan_REP3.mLb.clN_peak_15806	chrX	13265125	13265446	+	14	NA	intron (FBgn0041210, intron 11 of 12)	-intron (FBgn0041210, intron 10 of 11)	6264	FBgn0000346	FBgn0000346	FBtr0333329						NA
ManzF6HSan_REP3.mLb.clN_peak_3976	chr2R	10515533	10516000	+	14	NA	intron (FBgn0283521, intron 6 of 6)	-intron (FBgn0283521, intron 5 of 5)	20894	FBgn0263466	FBgn0263466	FBtr0309765						NA
ManzF6HSan_REP3.mLb.clN_peak_12817	chr3R	28568005	28568191	+	14	NA	Intergenic	Intergenic	17014	FBgn0000659	FBgn0000659	FBtr0345227						NA
ManzF6HSan_REP3.mLb.clN_peak_6748	chr3L	755002	755262	+	14	NA	intron (FBgn0035160, intron 1 of 1)	-intron (FBgn0035160, intron 1 of 1)	357	FBgn0035160	FBgn0035160	FBtr0331769						NA
ManzF6HSan_REP3.mLb.clN_peak_16676	chrX	18992716	18992852	+	14	NA	intron (FBgn0264090, intron 2 of 5)	-intron (FBgn0264090, intron 3 of 6)	-57658	FBgn0085358	FBgn0085358	FBtr0344305						NA
ManzF6HSan_REP3.mLb.clN_peak_7858	chr3L	9598943	9599848	+	14	NA	exon (FBgn0036014, exon 1 of 1)	-exon (FBgn0036014, exon 1 of 1)	407	FBgn0036014	FBgn0036014	FBtr0076379						NA
ManzF6HSan_REP3.mLb.clN_peak_4229	chr2R	11703054	11703257	+	14	NA	promoter-TSS (FBgn0033648)	-promoter-TSS (FBgn0033648)	-706	FBgn0033648	FBgn0033648	FBtr0088080						NA
