PeakID (cmd=annotatePeaks.pl ManzF3Heat_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Heat_REP1.mLb.clN_peak_8232	chr3R	18000219	18000382	+	11	NA	intron (FBgn0263995, intron 3 of 11)	-intron (FBgn0263995, intron 3 of 11)	-19075	FBgn0000477	FBgn0000477	FBtr0083538						NA
ManzF3Heat_REP1.mLb.clN_peak_2660	chr2R	10195933	10196272	+	11	NA	Intergenic	Intergenic	3609	FBgn0085250	FBgn0085250	FBtr0345476						NA
ManzF3Heat_REP1.mLb.clN_peak_2002	chr2R	4544551	4544701	+	11	NA	Intergenic	Intergenic	-2065	FBgn0046692	FBgn0046692	FBtr0111111						NA
ManzF3Heat_REP1.mLb.clN_peak_3217	chr2R	14948253	14948371	+	11	NA	exon (FBgn0261854, exon 4 of 8)	-exon (FBgn0261854, exon 4 of 8)	1433	FBgn0261854	FBgn0261854	FBtr0303431						NA
ManzF3Heat_REP1.mLb.clN_peak_3795	chr2R	20475934	20476228	+	11	NA	exon (FBgn0086604, exon 20 of 21)	-exon (FBgn0086604, exon 20 of 21)	16214	FBgn0265854	FBgn0265854	FBtr0342698						NA
ManzF3Heat_REP1.mLb.clN_peak_4769	chr3L	3535723	3536000	+	11	NA	intron (FBgn0005640, intron 1 of 10)	-intron (FBgn0005640, intron 1 of 10)	-12241	FBgn0266403	FBgn0266403	FBtr0344345						NA
ManzF3Heat_REP1.mLb.clN_peak_10356	chrX	5784592	5785017	+	11	NA	exon (FBgn0261610, exon 2 of 7)	-exon (FBgn0261610, exon 2 of 7)	-3184	FBgn0029807	FBgn0029807	FBtr0070833						NA
ManzF3Heat_REP1.mLb.clN_peak_4210	chr2R	23947228	23947354	+	11	NA	TTS (FBgn0001123)	-TTS (FBgn0001123)	1325	FBgn0034935	FBgn0034935	FBtr0331981						NA
ManzF3Heat_REP1.mLb.clN_peak_37	chr2L	318548	318878	+	11	NA	exon (FBgn0031248, exon 1 of 1)	-exon (FBgn0031248, exon 1 of 1)	546	FBgn0031248	FBgn0031248	FBtr0078099						NA
ManzF3Heat_REP1.mLb.clN_peak_11913	chrX	21578959	21579077	+	11	NA	Intergenic	Intergenic	-4784	FBgn0265922	FBgn0265922	FBtr0342860						NA
ManzF3Heat_REP1.mLb.clN_peak_11114	chrX	14190388	14190511	+	11	NA	TTS (FBgn0030544)	-TTS (FBgn0030544)	933	FBgn0030543	FBgn0030543	FBtr0114508						NA
ManzF3Heat_REP1.mLb.clN_peak_8202	chr3R	17631753	17631882	+	11	NA	promoter-TSS (FBgn0051569)	-promoter-TSS (FBgn0051569)	138	FBgn0051573	FBgn0051573	FBtr0083472						NA
ManzF3Heat_REP1.mLb.clN_peak_5586	chr3L	11975123	11975401	+	11	NA	promoter-TSS (FBgn0264488)	-promoter-TSS (FBgn0264488)	357	FBgn0036232	FBgn0036232	FBtr0310535						NA
ManzF3Heat_REP1.mLb.clN_peak_647	chr2L	7386549	7386686	+	11	NA	exon (FBgn0031904, exon 2 of 7)	-exon (FBgn0031904, exon 2 of 7)	1636	FBgn0031904	FBgn0031904	FBtr0079469						NA
ManzF3Heat_REP1.mLb.clN_peak_1354	chr2L	16038698	16038817	+	11	NA	intron (FBgn0028644, intron 7 of 7)	-intron (FBgn0028644, intron 7 of 7)	-3290	FBgn0266459	FBgn0266459	FBtr0344488						NA
ManzF3Heat_REP1.mLb.clN_peak_7314	chr3R	7722614	7723097	+	11	NA	exon (FBgn0037512, exon 1 of 2)	-exon (FBgn0037512, exon 1 of 2)	438	FBgn0037512	FBgn0037512	FBtr0339179						NA
ManzF3Heat_REP1.mLb.clN_peak_7286	chr3R	7419765	7420170	+	11	NA	promoter-TSS (FBgn0037502)	-promoter-TSS (FBgn0037502)	-798	FBgn0037502	FBgn0037502	FBtr0301649						NA
ManzF3Heat_REP1.mLb.clN_peak_7584	chr3R	10468525	10468890	+	11	NA	Intergenic	Intergenic	-3729	FBgn0266260	FBgn0266260	FBtr0343910						NA
ManzF3Heat_REP1.mLb.clN_peak_6603	chr3L	22181528	22182029	+	11	NA	intron (FBgn0037153, intron 1 of 10)	-intron (FBgn0037153, intron 1 of 10)	-4179	FBgn0267633	FBgn0267633	FBtr0347088						NA
ManzF3Heat_REP1.mLb.clN_peak_1186	chr2L	14047970	14048490	+	11	NA	exon (FBgn0260011, exon 1 of 1)	-exon (FBgn0260011, exon 1 of 1)	648	FBgn0260011	FBgn0260011	FBtr0080592						NA
ManzF3Heat_REP1.mLb.clN_peak_1788	chr2L	21085626	21085796	+	11	NA	exon (FBgn0053509, exon 2 of 3)	-exon (FBgn0053509, exon 2 of 3)	795	FBgn0053509	FBgn0053509	FBtr0091449						NA
ManzF3Heat_REP1.mLb.clN_peak_4394	chr3L	172472	172849	+	11	NA	exon (FBgn0035101, exon 2 of 2)	-exon (FBgn0035101, exon 2 of 2)	-2478	FBgn0267456	FBgn0267456	FBtr0346827						NA
ManzF3Heat_REP1.mLb.clN_peak_5359	chr3L	9660738	9660913	+	11	NA	intron (FBgn0016081, intron 12 of 27)	-intron (FBgn0016081, intron 12 of 26)	16716	FBgn0053696	FBgn0053696	FBtr0091684						NA
ManzF3Heat_REP1.mLb.clN_peak_10100	chrX	3156007	3156375	+	11	NA	intron (FBgn0004647, intron 3 of 8)	-intron (FBgn0004647, intron 3 of 8)	16949	FBgn0028746	FBgn0028746	FBtr0345708						NA
ManzF3Heat_REP1.mLb.clN_peak_9152	chr3R	28717433	28717669	+	11	NA	intron (FBgn0027655, intron 15 of 28)	-intron (FBgn0027655, intron 15 of 28)	21309	FBgn0027655	FBgn0027655	FBtr0336788						NA
ManzF3Heat_REP1.mLb.clN_peak_4810	chr3L	3865101	3865239	+	11	NA	promoter-TSS (FBgn0266928)	-promoter-TSS (FBgn0266928)	-746	FBgn0266928	FBgn0266928	FBtr0345821						NA
ManzF3Heat_REP1.mLb.clN_peak_626	chr2L	7155950	7156239	+	11	NA	exon (FBgn0085407, exon 1 of 6)	-exon (FBgn0085407, exon 1 of 6)	1601	FBgn0085407	FBgn0085407	FBtr0342658						NA
ManzF3Heat_REP1.mLb.clN_peak_5871	chr3L	15043172	15043659	+	11	NA	promoter-TSS (FBgn0036465)	-promoter-TSS (FBgn0036465)	509	FBgn0025776	FBgn0025776	FBtr0333875						NA
ManzF3Heat_REP1.mLb.clN_peak_6111	chr3L	17749703	17750251	+	10	NA	exon (FBgn0036751, exon 1 of 2)	-exon (FBgn0036751, exon 1 of 2)	611	FBgn0036751	FBgn0036751	FBtr0075193						NA
ManzF3Heat_REP1.mLb.clN_peak_10005	chrX	2284734	2285007	+	10	NA	intron (FBgn0023526, intron 2 of 2)	-intron (FBgn0023526, intron 1 of 1)	8541	FBgn0023526	FBgn0023526	FBtr0332962						NA
ManzF3Heat_REP1.mLb.clN_peak_571	chr2L	6488799	6489304	+	10	NA	promoter-TSS (FBgn0027496)	-promoter-TSS (FBgn0027496)	-39	FBgn0027496	FBgn0027496	FBtr0079261						NA
ManzF3Heat_REP1.mLb.clN_peak_7492	chr3R	9404165	9404367	+	10	NA	promoter-TSS (FBgn0037689)	-promoter-TSS (FBgn0037689)	-115	FBgn0037688	FBgn0037688	FBtr0082047						NA
ManzF3Heat_REP1.mLb.clN_peak_10429	chrX	6643199	6643364	+	10	NA	intron (FBgn0029881, intron 3 of 9)	-intron (FBgn0029881, intron 3 of 9)	6158	FBgn0266052	FBgn0266052	FBtr0343376						NA
ManzF3Heat_REP1.mLb.clN_peak_9336	chr3R	30579233	30579499	+	10	NA	promoter-TSS (FBgn0039787)	-promoter-TSS (FBgn0039787)	-270	FBgn0039787	FBgn0039787	FBtr0336449						NA
ManzF3Heat_REP1.mLb.clN_peak_7326	chr3R	7847746	7847885	+	10	NA	exon (FBgn0085413, exon 9 of 12)	-exon (FBgn0085413, exon 9 of 12)	33454	FBgn0085413	FBgn0085413	FBtr0304918						NA
ManzF3Heat_REP1.mLb.clN_peak_3222	chr2R	14973238	14973704	+	10	NA	intron (FBgn0033987, intron 2 of 5)	-intron (FBgn0033987, intron 2 of 5)	-2451	FBgn0033987	FBgn0033987	FBtr0345947						NA
ManzF3Heat_REP1.mLb.clN_peak_9350	chr3R	30730693	30730805	+	10	NA	exon (FBgn0039798, exon 2 of 3)	-exon (FBgn0039798, exon 2 of 3)	416	FBgn0039798	FBgn0039798	FBtr0335452						NA
ManzF3Heat_REP1.mLb.clN_peak_2309	chr2R	7363963	7364094	+	10	NA	exon (FBgn0033159, exon 4 of 24)	-exon (FBgn0033159, exon 4 of 24)	17871	FBgn0033159	FBgn0033159	FBtr0334801						NA
ManzF3Heat_REP1.mLb.clN_peak_9126	chr3R	28492747	28492918	+	10	NA	exon (FBgn0013813, exon 10 of 47)	-exon (FBgn0013813, exon 10 of 47)	670	FBgn0013813	FBgn0013813	FBtr0337034						NA
ManzF3Heat_REP1.mLb.clN_peak_4063	chr2R	22720506	22720787	+	10	NA	exon (FBgn0028371, exon 13 of 16)	-exon (FBgn0028371, exon 13 of 16)	7945	FBgn0050268	FBgn0050268	FBtr0273311						NA
ManzF3Heat_REP1.mLb.clN_peak_11235	chrX	15394009	15394143	+	10	NA	exon (FBgn0263257, exon 15 of 18)	-exon (FBgn0263257, exon 15 of 18)	-8635	FBgn0030634	FBgn0030634	FBtr0074012						NA
ManzF3Heat_REP1.mLb.clN_peak_9859	chrX	1221021	1221536	+	10	NA	exon (FBgn0261444, exon 10 of 10)	-exon (FBgn0261444, exon 10 of 10)	-6122	FBgn0040366	FBgn0040366	FBtr0345522						NA
ManzF3Heat_REP1.mLb.clN_peak_4061	chr2R	22710646	22710774	+	10	NA	exon (FBgn0050275, exon 9 of 14)	-exon (FBgn0050275, exon 9 of 14)	-1991	FBgn0050268	FBgn0050268	FBtr0273311						NA
ManzF3Heat_REP1.mLb.clN_peak_4289	chr2R	24640250	24640790	+	10	NA	TTS (FBgn0035043)	-TTS (FBgn0035043)	832	FBgn0035042	FBgn0035042	FBtr0072322						NA
ManzF3Heat_REP1.mLb.clN_peak_2878	chr2R	11806913	11807141	+	10	NA	intron (FBgn0033652, intron 3 of 4)	-intron (FBgn0033652, intron 2 of 3)	-17534	FBgn0033651	FBgn0033651	FBtr0088065						NA
ManzF3Heat_REP1.mLb.clN_peak_10486	chrX	7180750	7180944	+	10	NA	intron (FBgn0265457, intron 3 of 4)	-intron (FBgn0029939, intron 1 of 5)	-30997	FBgn0047092	FBgn0047092	FBtr0071016						NA
ManzF3Heat_REP1.mLb.clN_peak_3997	chr2R	22224729	22225094	+	10	NA	exon (FBgn0034716, exon 5 of 7)	-exon (FBgn0034716, exon 5 of 7)	-1412	FBgn0034715	FBgn0034715	FBtr0346956						NA
ManzF3Heat_REP1.mLb.clN_peak_4062	chr2R	22712367	22712484	+	10	NA	promoter-TSS (FBgn0050268)	-promoter-TSS (FBgn0050268)	-276	FBgn0050268	FBgn0050268	FBtr0273311						NA
ManzF3Heat_REP1.mLb.clN_peak_6629	chr3L	22386402	22386840	+	10	NA	intron (FBgn0267624, intron 1 of 1)	-intron (FBgn0004449, intron 1 of 8)	20926	FBgn0267624	FBgn0267624	FBtr0347077						NA
ManzF3Heat_REP1.mLb.clN_peak_4544	chr3L	1417145	1417406	+	10	NA	exon (FBgn0035217, exon 1 of 2)	-exon (FBgn0035217, exon 1 of 2)	1044	FBgn0035217	FBgn0035217	FBtr0072693						NA
ManzF3Heat_REP1.mLb.clN_peak_798	chr2L	8778536	8778715	+	10	NA	exon (FBgn0032069, exon 5 of 5)	-exon (FBgn0032069, exon 5 of 5)	-2362	FBgn0032068	FBgn0032068	FBtr0345752						NA
ManzF3Heat_REP1.mLb.clN_peak_10543	chrX	7918944	7919237	+	10	NA	TTS (FBgn0029976)	-TTS (FBgn0029976)	1041	FBgn0029977	FBgn0029977	FBtr0071133						NA
ManzF3Heat_REP1.mLb.clN_peak_8119	chr3R	16492604	16492987	+	10	NA	exon (FBgn0038439, exon 2 of 12)	-exon (FBgn0038439, exon 2 of 12)	2627	FBgn0038439	FBgn0038439	FBtr0301702						NA
ManzF3Heat_REP1.mLb.clN_peak_11645	chrX	19241317	19241546	+	10	NA	exon (FBgn0031002, exon 1 of 5)	-exon (FBgn0031002, exon 1 of 5)	409	FBgn0031002	FBgn0031002	FBtr0074691						NA
ManzF3Heat_REP1.mLb.clN_peak_3942	chr2R	21801153	21801278	+	10	NA	promoter-TSS (FBgn0034661)	-promoter-TSS (FBgn0034661)	-311	FBgn0034661	FBgn0034661	FBtr0071743						NA
ManzF3Heat_REP1.mLb.clN_peak_4785	chr3L	3667073	3667341	+	10	NA	Intergenic	Intergenic	8139	FBgn0262544	FBgn0262544	FBtr0304986						NA
ManzF3Heat_REP1.mLb.clN_peak_9748	chrX	505569	505969	+	10	NA	exon (FBgn0004648, exon 7 of 9)	-exon (FBgn0004648, exon 7 of 9)	-3666	FBgn0023535	FBgn0023535	FBtr0070088						NA
ManzF3Heat_REP1.mLb.clN_peak_1892	chr2L	22107203	22107319	+	10	NA	promoter-TSS (FBgn0032972)	-promoter-TSS (FBgn0032972)	43	FBgn0032972	FBgn0032972	FBtr0085943						NA
ManzF3Heat_REP1.mLb.clN_peak_4399	chr3L	206134	206392	+	10	NA	promoter-TSS (FBgn0025592)	-promoter-TSS (FBgn0025592)	129	FBgn0035109	FBgn0035109	FBtr0072484						NA
ManzF3Heat_REP1.mLb.clN_peak_3852	chr2R	20985861	20986184	+	10	NA	TTS (FBgn0034568)	-TTS (FBgn0034568)	478	FBgn0034567	FBgn0034567	FBtr0071553						NA
ManzF3Heat_REP1.mLb.clN_peak_7220	chr3R	6750363	6750498	+	10	NA	Intergenic	Intergenic	-2423	FBgn0085326	FBgn0085326	FBtr0112493						NA
ManzF3Heat_REP1.mLb.clN_peak_11892	chrX	21428011	21428218	+	10	NA	TTS (FBgn0031178)	-TTS (FBgn0031178)	1142	FBgn0031178	FBgn0031178	FBtr0077218						NA
ManzF3Heat_REP1.mLb.clN_peak_5973	chr3L	16271604	16271780	+	10	NA	promoter-TSS (FBgn0085277)	-promoter-TSS (FBgn0085277)	410	FBgn0036589	FBgn0036589	FBtr0075465						NA
ManzF3Heat_REP1.mLb.clN_peak_6707	chr3L	22899376	22899491	+	10	NA	promoter-TSS (FBgn0265900)	-promoter-TSS (FBgn0265900)	689	FBgn0037204	FBgn0037204	FBtr0332052						NA
ManzF3Heat_REP1.mLb.clN_peak_5828	chr3L	14663792	14663927	+	10	NA	intron (FBgn0041604, intron 1 of 7)	-intron (FBgn0041604, intron 1 of 7)	-1913	FBgn0267548	FBgn0267548	FBtr0346931						NA
ManzF3Heat_REP1.mLb.clN_peak_401	chr2L	4555991	4556141	+	10	NA	exon (FBgn0053196, exon 8 of 47)	-exon (FBgn0053196, exon 8 of 47)	22152	FBgn0031613	FBgn0031613	FBtr0077444						NA
ManzF3Heat_REP1.mLb.clN_peak_11855	chrX	21211135	21211350	+	10	NA	exon (FBgn0052521, exon 4 of 5)	-exon (FBgn0052521, exon 4 of 5)	-6636	FBgn0052523	FBgn0052523	FBtr0077183						NA
ManzF3Heat_REP1.mLb.clN_peak_11970	chrX	22580370	22580513	+	10	NA	Intergenic	Intergenic	33344	FBgn0031197	FBgn0031197	FBtr0077361						NA
ManzF3Heat_REP1.mLb.clN_peak_9956	chrX	1916891	1917029	+	10	NA	TTS (FBgn0023510)	-TTS (FBgn0023510)	5914	FBgn0023512	FBgn0023512	FBtr0070351						NA
ManzF3Heat_REP1.mLb.clN_peak_11321	chrX	16387287	16387405	+	10	NA	intron (FBgn0030745, intron 2 of 3)	-intron (FBgn0030745, intron 2 of 3)	869	FBgn0030745	FBgn0030745	FBtr0340314						NA
ManzF3Heat_REP1.mLb.clN_peak_7136	chr3R	6200140	6200252	+	10	NA	intron (FBgn0037409, intron 1 of 5)	-intron (FBgn0037409, intron 1 of 5)	1385	FBgn0037409	FBgn0037409	FBtr0078591						NA
ManzF3Heat_REP1.mLb.clN_peak_9795	chrX	821423	821698	+	10	NA	exon (FBgn0264449, exon 5 of 12)	-exon (FBgn0264449, exon 5 of 12)	15484	FBgn0260855	FBgn0260855	FBtr0310162						NA
ManzF3Heat_REP1.mLb.clN_peak_4445	chr3L	593184	593470	+	10	NA	promoter-TSS (FBgn0035145)	-promoter-TSS (FBgn0035145)	81	FBgn0035145	FBgn0035145	FBtr0344912						NA
ManzF3Heat_REP1.mLb.clN_peak_7145	chr3R	6244824	6245460	+	10	NA	Intergenic	Intergenic	-3852	FBgn0037414	FBgn0037414	FBtr0078597						NA
ManzF3Heat_REP1.mLb.clN_peak_8959	chr3R	26347603	26347835	+	10	NA	intron (FBgn0053970, intron 2 of 8)	-intron (FBgn0053970, intron 2 of 8)	-2246	FBgn0039421	FBgn0039421	FBtr0085027						NA
ManzF3Heat_REP1.mLb.clN_peak_6628	chr3L	22383180	22383541	+	10	NA	intron (FBgn0267624, intron 1 of 1)	-intron (FBgn0004449, intron 1 of 8)	-22492	FBgn0267627	FBgn0267627	FBtr0347078						NA
ManzF3Heat_REP1.mLb.clN_peak_11731	chrX	19903278	19903425	+	10	NA	exon (FBgn0052529, exon 6 of 9)	-exon (FBgn0052529, exon 6 of 9)	6766	FBgn0267042	FBgn0267042	FBtr0346035						NA
ManzF3Heat_REP1.mLb.clN_peak_7724	chr3R	12077162	12077350	+	10	NA	exon (FBgn0037989, exon 2 of 20)	-exon (FBgn0037989, exon 2 of 20)	13356	FBgn0037989	FBgn0037989	FBtr0339646						NA
ManzF3Heat_REP1.mLb.clN_peak_3332	chr2R	16116353	16116582	+	10	NA	promoter-TSS (FBgn0034076)	-promoter-TSS (FBgn0034076)	-642	FBgn0034076	FBgn0034076	FBtr0087222						NA
ManzF3Heat_REP1.mLb.clN_peak_4620	chr3L	2094330	2094445	+	10	NA	exon (FBgn0086906, exon 9 of 14)	-exon (FBgn0086906, exon 9 of 14)	6221	FBgn0262107	FBgn0262107	FBtr0304032						NA
ManzF3Heat_REP1.mLb.clN_peak_4122	chr2R	23207043	23207263	+	10	NA	Intergenic	Intergenic	-3180	FBgn0085400	FBgn0085400	FBtr0330239						NA
ManzF3Heat_REP1.mLb.clN_peak_9844	chrX	1116671	1117027	+	10	NA	intron (FBgn0040397, intron 1 of 4)	-intron (FBgn0040397, intron 1 of 4)	18047	FBgn0040397	FBgn0040397	FBtr0331340						NA
ManzF3Heat_REP1.mLb.clN_peak_3251	chr2R	15262028	15262313	+	10	NA	TTS (FBgn0265194)	-TTS (FBgn0265194)	3409	FBgn0034005	FBgn0034005	FBtr0087371						NA
ManzF3Heat_REP1.mLb.clN_peak_11737	chrX	19967257	19967376	+	10	NA	exon (FBgn0031081, exon 9 of 9)	-exon (FBgn0031081, exon 9 of 9)	6019	FBgn0031081	FBgn0031081	FBtr0307555						NA
ManzF3Heat_REP1.mLb.clN_peak_4914	chr3L	4870193	4870329	+	10	NA	exon (FBgn0035581, exon 16 of 52)	-exon (FBgn0035581, exon 16 of 52)	8957	FBgn0035581	FBgn0035581	FBtr0289982						NA
ManzF3Heat_REP1.mLb.clN_peak_4109	chr2R	23129527	23129970	+	10	NA	exon (FBgn0034825, exon 2 of 7)	-exon (FBgn0034825, exon 2 of 7)	441	FBgn0034825	FBgn0034825	FBtr0071974						NA
ManzF3Heat_REP1.mLb.clN_peak_9803	chrX	858875	859011	+	10	NA	intron (FBgn0264449, intron 3 of 12)	-intron (FBgn0264449, intron 3 of 11)	-3665	FBgn0040892	FBgn0040892	FBtr0110804						NA
ManzF3Heat_REP1.mLb.clN_peak_2045	chr2R	5605879	5606044	+	10	NA	Intergenic	Intergenic	-1344	FBgn0039969	FBgn0039969	FBtr0273210						NA
ManzF3Heat_REP1.mLb.clN_peak_4007	chr2R	22296320	22296512	+	10	NA	exon (FBgn0034717, exon 5 of 5)	-exon (FBgn0034717, exon 5 of 5)	3016	FBgn0034717	FBgn0034717	FBtr0308774						NA
ManzF3Heat_REP1.mLb.clN_peak_1161	chr2L	13784087	13784258	+	10	NA	promoter-TSS (FBgn0028932)	-promoter-TSS (FBgn0028932)	88	FBgn0028539	FBgn0028539	FBtr0110941						NA
ManzF3Heat_REP1.mLb.clN_peak_8459	chr3R	20620174	20620290	+	10	NA	exon (FBgn0038815, exon 5 of 5)	-exon (FBgn0038815, exon 5 of 5)	-1706	FBgn0001169	FBgn0001169	FBtr0083917						NA
ManzF3Heat_REP1.mLb.clN_peak_4091	chr2R	22984251	22984774	+	10	NA	promoter-TSS (FBgn0261706)	-promoter-TSS (FBgn0261706)	-219	FBgn0052834	FBgn0052834	FBtr0303210						NA
ManzF3Heat_REP1.mLb.clN_peak_1026	chr2L	12035559	12035691	+	10	NA	TTS (FBgn0032397)	-TTS (FBgn0032397)	1435	FBgn0042126	FBgn0042126	FBtr0289986						NA
ManzF3Heat_REP1.mLb.clN_peak_261	chr2L	2878590	2878819	+	10	NA	promoter-TSS (FBgn0028970)	-promoter-TSS (FBgn0028970)	360	FBgn0051950	FBgn0051950	FBtr0332457						NA
ManzF3Heat_REP1.mLb.clN_peak_4864	chr3L	4433633	4434017	+	10	NA	exon (FBgn0000038, exon 5 of 7)	-exon (FBgn0000038, exon 5 of 7)	-2896	FBgn0035544	FBgn0035544	FBtr0073301						NA
ManzF3Heat_REP1.mLb.clN_peak_6607	chr3L	22232291	22232745	+	10	NA	intron (FBgn0037153, intron 9 of 10)	-intron (FBgn0037153, intron 9 of 10)	-6640	FBgn0266395	FBgn0266395	FBtr0344307						NA
ManzF3Heat_REP1.mLb.clN_peak_7870	chr3R	13726224	13726392	+	10	NA	intron (FBgn0085412, intron 2 of 12)	-intron (FBgn0085412, intron 2 of 12)	-8132	FBgn0267383	FBgn0267383	FBtr0082838						NA
ManzF3Heat_REP1.mLb.clN_peak_80	chr2L	727508	727955	+	10	NA	promoter-TSS (FBgn0011244)	-promoter-TSS (FBgn0011244)	-631	FBgn0011244	FBgn0011244	FBtr0078000						NA
ManzF3Heat_REP1.mLb.clN_peak_9486	chr3R	31843970	31844175	+	10	NA	exon (FBgn0039883, exon 10 of 10)	-exon (FBgn0039883, exon 10 of 10)	31463	FBgn0039883	FBgn0039883	FBtr0343538						NA
ManzF3Heat_REP1.mLb.clN_peak_4443	chr3L	570665	570778	+	10	NA	exon (FBgn0035142, exon 5 of 11)	-exon (FBgn0035142, exon 5 of 11)	-10616	FBgn0035143	FBgn0035143	FBtr0072553						NA
ManzF3Heat_REP1.mLb.clN_peak_7937	chr3R	14410077	14410235	+	10	NA	exon (FBgn0285955, exon 6 of 15)	-exon (FBgn0285955, exon 6 of 15)	-8437	FBgn0085417	FBgn0085417	FBtr0112629						NA
ManzF3Heat_REP1.mLb.clN_peak_8706	chr3R	23447642	23447765	+	10	NA	intron (FBgn0039078, intron 2 of 3)	-intron (FBgn0039078, intron 2 of 3)	14834	FBgn0288809	FBgn0288809	FBtr0481705						NA
ManzF3Heat_REP1.mLb.clN_peak_212	chr2L	2214043	2214240	+	10	NA	promoter-TSS (FBgn0010288)	-promoter-TSS (FBgn0010288)	-82	FBgn0010288	FBgn0010288	FBtr0077844						NA
ManzF3Heat_REP1.mLb.clN_peak_11948	chrX	22466897	22467132	+	10	NA	intron (FBgn0031187, intron 2 of 6)	-intron (FBgn0031187, intron 6 of 10)	458	FBgn0031187	FBgn0031187	FBtr0339506						NA
ManzF3Heat_REP1.mLb.clN_peak_2163	chr2R	6290500	6290892	+	10	NA	Intergenic	Intergenic	45184	FBgn0286511	FBgn0286511	FBtr0336520						NA
ManzF3Heat_REP1.mLb.clN_peak_8792	chr3R	24357380	24357863	+	10	NA	TTS (FBgn0039189)	-TTS (FBgn0039189)	317	FBgn0039188	FBgn0039188	FBtr0084629						NA
ManzF3Heat_REP1.mLb.clN_peak_9617	chr4	739416	740710	+	10	NA	intron (FBgn0005666, intron 20 of 41)	-intron (FBgn0005666, intron 19 of 40)	14707	FBgn0005666	FBgn0005666	FBtr0334483						NA
ManzF3Heat_REP1.mLb.clN_peak_5893	chr3L	15213358	15213488	+	10	NA	Intergenic	Intergenic	5579	FBgn0036490	FBgn0036490	FBtr0075644						NA
ManzF3Heat_REP1.mLb.clN_peak_8717	chr3R	23530924	23531044	+	10	NA	promoter-TSS (FBgn0039084)	-promoter-TSS (FBgn0039084)	2	FBgn0039084	FBgn0039084	FBtr0344701						NA
ManzF3Heat_REP1.mLb.clN_peak_8283	chr3R	18645608	18645979	+	10	NA	exon (FBgn0263974, exon 7 of 10)	-exon (FBgn0263974, exon 7 of 10)	-4336	FBgn0038632	FBgn0038632	FBtr0290199						NA
ManzF3Heat_REP1.mLb.clN_peak_3874	chr2R	21171182	21171496	+	10	NA	promoter-TSS (FBgn0261067)	-promoter-TSS (FBgn0261067)	338	FBgn0261850	FBgn0261850	FBtr0071576						NA
ManzF3Heat_REP1.mLb.clN_peak_4142	chr2R	23329699	23329889	+	10	NA	exon (FBgn0050413, exon 1 of 1)	-exon (FBgn0050413, exon 1 of 1)	274	FBgn0050413	FBgn0050413	FBtr0072040						NA
ManzF3Heat_REP1.mLb.clN_peak_888	chr2L	9917971	9918652	+	10	NA	promoter-TSS (FBgn0032160)	-promoter-TSS (FBgn0032160)	19	FBgn0025700	FBgn0025700	FBtr0445309						NA
ManzF3Heat_REP1.mLb.clN_peak_11626	chrX	19114467	19114686	+	10	NA	Intergenic	Intergenic	9812	FBgn0030983	FBgn0030983	FBtr0074703						NA
ManzF3Heat_REP1.mLb.clN_peak_947	chr2L	10856226	10856641	+	10	NA	TTS (FBgn0024227)	-TTS (FBgn0024227)	211	FBgn0027453	FBgn0027453	FBtr0080181						NA
ManzF3Heat_REP1.mLb.clN_peak_5023	chr3L	6301599	6301788	+	10	NA	Intergenic	Intergenic	1668	FBgn0266969	FBgn0266969	FBtr0345867						NA
ManzF3Heat_REP1.mLb.clN_peak_9167	chr3R	28916851	28917712	+	10	NA	exon (FBgn0265998, exon 3 of 12)	-exon (FBgn0265998, exon 3 of 12)	-5763	FBgn0039616	FBgn0039616	FBtr0308601						NA
ManzF3Heat_REP1.mLb.clN_peak_7442	chr3R	8924048	8924174	+	10	NA	intron (FBgn0262614, intron 1 of 13)	-intron (FBgn0262614, intron 1 of 13)	-11015	FBgn0003015	FBgn0003015	FBtr0081956						NA
ManzF3Heat_REP1.mLb.clN_peak_11160	chrX	14795218	14795548	+	10	NA	exon (FBgn0003301, exon 11 of 18)	-exon (FBgn0003301, exon 11 of 18)	-8832	FBgn0015010	FBgn0015010	FBtr0333658						NA
ManzF3Heat_REP1.mLb.clN_peak_4211	chr2R	23949412	23949549	+	10	NA	promoter-TSS (FBgn0034935)	-promoter-TSS (FBgn0034935)	126	FBgn0034936	FBgn0034936	FBtr0331980						NA
ManzF3Heat_REP1.mLb.clN_peak_4838	chr3L	4177261	4177399	+	10	NA	exon (FBgn0035504, exon 2 of 8)	-exon (FBgn0035504, exon 2 of 8)	940	FBgn0035504	FBgn0035504	FBtr0301645						NA
ManzF3Heat_REP1.mLb.clN_peak_2231	chr2R	6825097	6825218	+	10	NA	Intergenic	Intergenic	-2561	FBgn0265635	FBgn0265635	FBtr0340501						NA
ManzF3Heat_REP1.mLb.clN_peak_6343	chr3L	20075144	20075259	+	10	NA	exon (FBgn0036934, exon 2 of 3)	-exon (FBgn0036934, exon 2 of 3)	13806	FBgn0036934	FBgn0036934	FBtr0332667						NA
