PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP1.mLb.clN_peak_12922	chr3R	12523794	12523937	+	12	NA	intron (FBgn0250910, intron 2 of 7)	-intron (FBgn0250910, intron 2 of 9)	-2323	FBgn0028374	FBgn0028374	FBtr0082639						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14312	chr3R	21591079	21592235	+	12	NA	promoter-TSS (FBgn0263662)	-promoter-TSS (FBgn0263662)	-693	FBgn0263662	FBgn0263662	FBtr0310107						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6510	chr2R	20077106	20077440	+	12	NA	promoter-TSS (FBgn0287213)	-promoter-TSS (FBgn0287213)	-779	FBgn0287213	FBgn0287213	FBtr0475313						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19842	chrX	21555109	21555342	+	12	NA	Intergenic	Intergenic	-28577	FBgn0265922	FBgn0265922	FBtr0342860						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14561	chr3R	22987573	22987887	+	12	NA	exon (FBgn0039033, exon 1 of 2)	-exon (FBgn0039033, exon 1 of 2)	449	FBgn0039033	FBgn0039033	FBtr0084341						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9910	chr3L	15316299	15316474	+	12	NA	Intergenic	Intergenic	-3537	FBgn0267933	FBgn0267933	FBtr0347508						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5229	chr2R	13724905	13725646	+	12	NA	intron (FBgn0000633, intron 8 of 11)	-intron (FBgn0000633, intron 9 of 12)	-28689	FBgn0033866	FBgn0033866	FBtr0087628						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5172	chr2R	13507991	13508284	+	12	NA	exon (FBgn0024556, exon 2 of 2)	-exon (FBgn0024556, exon 2 of 2)	580	FBgn0024556	FBgn0024556	FBtr0301389						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18478	chrX	12880048	12880229	+	12	NA	intron (FBgn0259171, intron 2 of 9)	-intron (FBgn0259171, intron 2 of 9)	17189	FBgn0259171	FBgn0259171	FBtr0333525						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18680	chrX	14135238	14135422	+	12	NA	Intergenic	Intergenic	-6399	FBgn0265869	FBgn0265869	FBtr0342715						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19799	chrX	21316524	21316733	+	12	NA	exon (FBgn0020369, exon 3 of 3)	-exon (FBgn0020369, exon 3 of 3)	576	FBgn0020369	FBgn0020369	FBtr0077189						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7504	chr2R	24923655	24924687	+	12	NA	promoter-TSS (FBgn0060296)	-promoter-TSS (FBgn0060296)	-575	FBgn0060296	FBgn0060296	FBtr0333813						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14515	chr3R	22618493	22618994	+	12	NA	TTS (FBgn0051161)	-TTS (FBgn0051161)	251	FBgn0263863	FBgn0263863	FBtr0084272						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18344	chrX	11901488	11901962	+	12	NA	exon (FBgn0030354, exon 3 of 4)	-exon (FBgn0030354, exon 3 of 4)	3646	FBgn0030354	FBgn0030354	FBtr0342744						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2602	chr2L	19928712	19929307	+	12	NA	intron (FBgn0263873, intron 11 of 15)	-intron (FBgn0263873, intron 11 of 15)	5308	FBgn0266693	FBgn0266693	FBtr0345080						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19919	chrX	22817334	22817575	+	12	NA	Intergenic	Intergenic	-5519	FBgn0031201	FBgn0031201	FBtr0077343						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11983	chr3R	6679665	6679865	+	12	NA	Intergenic	Intergenic	-4680	FBgn0000552	FBgn0000552	FBtr0081688						NA
ManzF3Ctrl_REP1.mLb.clN_peak_994	chr2L	6946834	6947022	+	12	NA	exon (FBgn0031872, exon 2 of 2)	-exon (FBgn0031872, exon 2 of 2)	-1639	FBgn0031871	FBgn0031871	FBtr0332325						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12254	chr3R	8416266	8416568	+	12	NA	intron (FBgn0266801, intron 2 of 14)	-intron (FBgn0266801, intron 2 of 15)	-2232	FBgn0267801	FBgn0267801	FBtr0347370						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3465	chr2R	6115539	6115668	+	12	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	16238	FBgn0000546	FBgn0000546	FBtr0086008						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13231	chr3R	14646534	14646824	+	12	NA	intron (FBgn0086686, intron 3 of 5)	-intron (FBgn0086686, intron 3 of 5)	-4116	FBgn0038248	FBgn0038248	FBtr0082976						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8627	chr3L	6691585	6691981	+	12	NA	exon (FBgn0035710, exon 4 of 7)	-exon (FBgn0035710, exon 4 of 7)	871	FBgn0035710	FBgn0035710	FBtr0076960						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14037	chr3R	19797016	19797267	+	12	NA	exon (FBgn0014135, exon 4 of 5)	-exon (FBgn0014135, exon 4 of 5)	-5549	FBgn0051471	FBgn0051471	FBtr0083794						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8631	chr3L	6715223	6715348	+	12	NA	exon (FBgn0005626, exon 5 of 5)	-exon (FBgn0005626, exon 5 of 5)	4240	FBgn0005626	FBgn0005626	FBtr0345585						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9854	chr3L	14933793	14934387	+	12	NA	intron (FBgn0259099, intron 2 of 10)	-intron (FBgn0259099, intron 2 of 10)	10241	FBgn0040809	FBgn0040809	FBtr0075674						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11214	chr3L	23207123	23207379	+	12	NA	intron (FBgn0266347, intron 1 of 11)	-intron (FBgn0266347, intron 1 of 11)	582	FBgn0266347	FBgn0266347	FBtr0346707						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10760	chr3L	20833370	20833804	+	12	NA	exon (FBgn0259243, exon 3 of 5)	-exon (FBgn0259243, exon 3 of 5)	-2595	FBgn0037030	FBgn0037030	FBtr0345826						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2302	chr2L	17380722	17380841	+	12	NA	intron (FBgn0032633, intron 1 of 6)	-intron (FBgn0032633, intron 1 of 6)	3334	FBgn0032633	FBgn0032633	FBtr0339797						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5478	chr2R	14833264	14833788	+	12	NA	exon (FBgn0033970, exon 2 of 2)	-exon (FBgn0033970, exon 2 of 2)	694	FBgn0033970	FBgn0033970	FBtr0087447						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6812	chr2R	21597650	21597764	+	12	NA	Intergenic	Intergenic	7079	FBgn0266643	FBgn0266643	FBtr0344938						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9668	chr3L	13419136	13419311	+	12	NA	exon (FBgn0052121, exon 3 of 5)	-exon (FBgn0052121, exon 3 of 5)	3113	FBgn0052121	FBgn0052121	FBtr0113424						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16191	chr4	1109947	1110130	+	12	NA	intron (FBgn0005561, intron 11 of 12)	-intron (FBgn0005561, intron 11 of 12)	11513	FBgn0005561	FBgn0005561	FBtr0301563						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16921	chrX	3752135	3752447	+	12	NA	intron (FBgn0283657, intron 1 of 8)	-intron (FBgn0283657, intron 2 of 9)	32284	FBgn0283657	FBgn0283657	FBtr0481732						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12345	chr3R	9007028	9007226	+	12	NA	promoter-TSS (FBgn0026380)	-promoter-TSS (FBgn0026380)	671	FBgn0037653	FBgn0037653	FBtr0081965						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16440	chrX	1111195	1111544	+	12	NA	intron (FBgn0040397, intron 1 of 4)	-intron (FBgn0040397, intron 1 of 4)	23527	FBgn0040397	FBgn0040397	FBtr0331340						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11188	chr3L	22937505	22938114	+	12	NA	Intergenic	Intergenic	-8186	FBgn0037207	FBgn0037207	FBtr0078563						NA
ManzF3Ctrl_REP1.mLb.clN_peak_582	chr2L	4225264	4225911	+	12	NA	exon (FBgn0031590, exon 2 of 2)	-exon (FBgn0031590, exon 2 of 2)	1393	FBgn0031590	FBgn0031590	FBtr0077477						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6433	chr2R	19666128	19666270	+	12	NA	exon (FBgn0015949, exon 7 of 9)	-exon (FBgn0015949, exon 7 of 9)	3633	FBgn0015949	FBgn0015949	FBtr0111010						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1189	chr2L	8199861	8199982	+	12	NA	TTS (FBgn0031998)	-TTS (FBgn0031998)	1039	FBgn0031997	FBgn0031997	FBtr0079588						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1999	chr2L	14187966	14188122	+	12	NA	intron (FBgn0016930, intron 6 of 6)	-intron (FBgn0016930, intron 9 of 9)	-7358	FBgn0263038	FBgn0263038	FBtr0306927						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13061	chr3R	13606283	13606685	+	12	NA	TTS (FBgn0038160)	-TTS (FBgn0038160)	2762	FBgn0038160	FBgn0038160	FBtr0344643						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16674	chrX	2216876	2217157	+	12	NA	exon (FBgn0004397, exon 3 of 6)	-exon (FBgn0004397, exon 3 of 6)	5332	FBgn0004397	FBgn0004397	FBtr0342770						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6339	chr2R	19170677	19170965	+	12	NA	exon (FBgn0034420, exon 2 of 15)	-exon (FBgn0034420, exon 2 of 15)	598	FBgn0034420	FBgn0034420	FBtr0481659						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10519	chr3L	19536686	19537076	+	12	NA	exon (FBgn0036881, exon 3 of 5)	-exon (FBgn0036881, exon 3 of 5)	4138	FBgn0036881	FBgn0036881	FBtr0332756						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1877	chr2L	13278553	13278662	+	12	NA	exon (FBgn0264894, exon 10 of 11)	-exon (FBgn0264894, exon 10 of 11)	-6320	FBgn0264892	FBgn0264892	FBtr0334864						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9079	chr3L	9282791	9283043	+	12	NA	exon (FBgn0264000, exon 14 of 17)	-exon (FBgn0264000, exon 14 of 17)	30939	FBgn0264000	FBgn0264000	FBtr0330341						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17277	chrX	5809326	5809772	+	12	NA	promoter-TSS (FBgn0267085)	-promoter-TSS (FBgn0267085)	595	FBgn0029812	FBgn0029812	FBtr0070816						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11124	chr3L	22657327	22657719	+	12	NA	Intergenic	Intergenic	-4998	FBgn0053772	FBgn0053772	FBtr0303714						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18676	chrX	14103350	14103733	+	12	NA	promoter-TSS (FBgn0011977)	-promoter-TSS (FBgn0011977)	-97	FBgn0011977	FBgn0011977	FBtr0073872						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18235	chrX	11414734	11414938	+	12	NA	exon (FBgn0030298, exon 5 of 6)	-exon (FBgn0030298, exon 5 of 6)	-1646	FBgn0030297	FBgn0030297	FBtr0073550						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1116	chr2L	7838683	7839054	+	12	NA	TTS (FBgn0262546)	-TTS (FBgn0262546)	1546	FBgn0262546	FBgn0262546	FBtr0343422						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1502	chr2L	10289047	10289707	+	12	NA	exon (FBgn0032208, exon 4 of 8)	-exon (FBgn0032208, exon 4 of 8)	2988	FBgn0032208	FBgn0032208	FBtr0080074						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3748	chr2R	7306945	7307623	+	12	NA	Intergenic	Intergenic	-4111	FBgn0033158	FBgn0033158	FBtr0345800						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1328	chr2L	9164363	9164517	+	12	NA	TTS (FBgn0052982)	-TTS (FBgn0052982)	205	FBgn0032100	FBgn0032100	FBtr0079773						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9128	chr3L	9604969	9605368	+	12	NA	intron (FBgn0267796, intron 4 of 17)	-intron (FBgn0267796, intron 5 of 18)	1598	FBgn0267796	FBgn0267796	FBtr0347574						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12487	chr3R	9683767	9684096	+	12	NA	promoter-TSS (FBgn0037730)	-promoter-TSS (FBgn0037730)	333	FBgn0037730	FBgn0037730	FBtr0333194						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9573	chr3L	12698391	12699381	+	12	NA	intron (FBgn0014343, intron 2 of 4)	-intron (FBgn0014343, intron 2 of 4)	5247	FBgn0014343	FBgn0014343	FBtr0330077						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14417	chr3R	22130208	22130321	+	12	NA	exon (FBgn0259736, exon 6 of 12)	-exon (FBgn0259736, exon 6 of 12)	-3571	FBgn0051163	FBgn0051163	FBtr0330381						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1642	chr2L	11134068	11134259	+	12	NA	exon (FBgn0032348, exon 6 of 6)	-exon (FBgn0032348, exon 6 of 6)	-2230	FBgn0040211	FBgn0040211	FBtr0080201						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5724	chr2R	16023099	16023746	+	12	NA	exon (FBgn0034067, exon 5 of 8)	-exon (FBgn0034067, exon 5 of 8)	4621	FBgn0034068	FBgn0034068	FBtr0087260						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16186	chr4	1083978	1084905	+	12	NA	intron (FBgn0024913, intron 1 of 5)	-intron (FBgn0024913, intron 1 of 5)	355	FBgn0024913	FBgn0024913	FBtr0089209						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2207	chr2L	16445224	16445445	+	12	NA	promoter-TSS (FBgn0020416)	-promoter-TSS (FBgn0020416)	56	FBgn0020416	FBgn0020416	FBtr0080860						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15479	chr3R	29161824	29162015	+	12	NA	exon (FBgn0039644, exon 4 of 7)	-exon (FBgn0039644, exon 4 of 7)	-3724	FBgn0039645	FBgn0039645	FBtr0273260						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17235	chrX	5638840	5639033	+	12	NA	intron (FBgn0259994, intron 5 of 13)	-intron (FBgn0259994, intron 5 of 13)	9551	FBgn0259994	FBgn0259994	FBtr0336690						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19833	chrX	21494766	21495082	+	12	NA	Intergenic	Intergenic	-11405	FBgn0267067	FBgn0267067	FBtr0346051						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4133	chr2R	8971435	8973088	+	12	NA	exon (FBgn0286782, exon 2 of 7)	-exon (FBgn0286782, exon 2 of 7)	-4077	FBgn0033358	FBgn0033358	FBtr0088671						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8614	chr3L	6595793	6595950	+	12	NA	exon (FBgn0002926, exon 10 of 15)	-exon (FBgn0002926, exon 10 of 15)	-6392	FBgn0263973	FBgn0263973	FBtr0307514						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8630	chr3L	6709798	6710067	+	12	NA	TTS (FBgn0035711)	-TTS (FBgn0035711)	2347	FBgn0035711	FBgn0035711	FBtr0333072						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17811	chrX	8938588	8938803	+	12	NA	intron (FBgn0261549, intron 1 of 11)	-intron (FBgn0261549, intron 1 of 15)	13511	FBgn0261549	FBgn0261549	FBtr0302664						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8364	chr3L	4470070	4470531	+	12	NA	exon (FBgn0052249, exon 2 of 2)	-exon (FBgn0052249, exon 2 of 2)	299	FBgn0052249	FBgn0052249	FBtr0303003						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2600	chr2L	19895989	19896112	+	12	NA	promoter-TSS (FBgn0263873)	-promoter-TSS (FBgn0263873)	-3500	FBgn0032827	FBgn0032827	FBtr0081312						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2076	chr2L	14685067	14685177	+	12	NA	intron (FBgn0003016, intron 1 of 11)	-intron (FBgn0003016, intron 1 of 10)	4218	FBgn0003016	FBgn0003016	FBtr0301496						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12949	chr3R	12711099	12711372	+	12	NA	exon (FBgn0002905, exon 1 of 7)	-exon (FBgn0002905, exon 1 of 7)	1064	FBgn0002905	FBgn0002905	FBtr0082662						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13743	chr3R	18109830	18110485	+	12	NA	intron (FBgn0003499, intron 3 of 4)	-intron (FBgn0003499, intron 3 of 4)	1164	FBgn0051518	FBgn0051518	FBtr0083545						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14892	chr3R	24947956	24948146	+	12	NA	TTS (FBgn0039254)	-TTS (FBgn0039254)	419	FBgn0285912	FBgn0285912	FBtr0084751						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2110	chr2L	15169435	15169565	+	12	NA	intron (FBgn0028888, intron 3 of 5)	-intron (FBgn0028888, intron 3 of 5)	8849	FBgn0265995	FBgn0265995	FBtr0343104						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17561	chrX	7562840	7563112	+	12	NA	TTS (FBgn0265695)	-TTS (FBgn0265695)	509	FBgn0265695	FBgn0265695	FBtr0340607						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13861	chr3R	18850257	18850558	+	12	NA	TTS (FBgn0051226)	-TTS (FBgn0051226)	832	FBgn0267193	FBgn0267193	FBtr0346327						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17190	chrX	5245116	5245996	+	12	NA	intron (FBgn0266098, intron 25 of 30)	-intron (FBgn0029746, intron 23 of 28)	-50510	FBgn0261803	FBgn0261803	FBtr0340474						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6535	chr2R	20197447	20197581	+	12	NA	Intergenic	Intergenic	15105	FBgn0034483	FBgn0034483	FBtr0086324						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1846	chr2L	13030338	13030836	+	12	NA	exon (FBgn0262160, exon 3 of 7)	-exon (FBgn0262160, exon 3 of 7)	-9275	FBgn0028965	FBgn0028965	FBtr0080427						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4041	chr2R	8588228	8588386	+	12	NA	Intergenic	Intergenic	-2190	FBgn0033307	FBgn0033307	FBtr0088691						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7964	chr3L	2116692	2117055	+	12	NA	TTS (FBgn0052311)	-TTS (FBgn0052311)	-1262	FBgn0086906	FBgn0086906	FBtr0332684						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14923	chr3R	25147372	25147480	+	12	NA	exon (FBgn0287605, exon 1 of 1)	-exon (FBgn0287605, exon 1 of 1)	7132	FBgn0287605	FBgn0287605	FBtr0479957						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12697	chr3R	11152276	11152710	+	11	NA	exon (FBgn0040251, exon 3 of 3)	-exon (FBgn0040251, exon 3 of 3)	1356	FBgn0040251	FBgn0040251	FBtr0346101						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19589	chrX	19613805	19613913	+	11	NA	exon (FBgn0031039, exon 1 of 5)	-exon (FBgn0031039, exon 1 of 5)	2333	FBgn0031039	FBgn0031039	FBtr0344069						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13485	chr3R	16178430	16178550	+	11	NA	exon (FBgn0038404, exon 4 of 7)	-exon (FBgn0038404, exon 4 of 7)	-2530	FBgn0038405	FBgn0038405	FBtr0344472						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5027	chr2R	12912079	12912360	+	11	NA	Intergenic	Intergenic	-3775	FBgn0010488	FBgn0010488	FBtr0334772						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12672	chr3R	10839860	10840674	+	11	NA	intron (FBgn0261053, intron 6 of 10)	-intron (FBgn0261053, intron 6 of 11)	-9558	FBgn0259740	FBgn0259740	FBtr0302201						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13392	chr3R	15584818	15585133	+	11	NA	Intergenic	Intergenic	-32142	FBgn0038350	FBgn0038350	FBtr0083150						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9455	chr3L	11947939	11948372	+	11	NA	exon (FBgn0036226, exon 2 of 2)	-exon (FBgn0036226, exon 2 of 2)	480	FBgn0036226	FBgn0036226	FBtr0076041						NA
ManzF3Ctrl_REP1.mLb.clN_peak_659	chr2L	4948564	4948936	+	11	NA	TTS (FBgn0015000)	-TTS (FBgn0015000)	1034	FBgn0031652	FBgn0031652	FBtr0110896						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15474	chr3R	29135462	29135687	+	11	NA	exon (FBgn0028671, exon 7 of 11)	-exon (FBgn0028671, exon 7 of 11)	2999	FBgn0039639	FBgn0039639	FBtr0085413						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7127	chr2R	23156412	23156761	+	11	NA	TTS (FBgn0034828)	-TTS (FBgn0034828)	1599	FBgn0034828	FBgn0034828	FBtr0306080						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16587	chrX	1804733	1805012	+	11	NA	intron (FBgn0283741, intron 2 of 3)	-intron (FBgn0283741, intron 2 of 3)	15306	FBgn0052806	FBgn0052806	FBtr0070301						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13350	chr3R	15317926	15318078	+	11	NA	TTS (FBgn0038316)	-TTS (FBgn0038316)	1531	FBgn0038315	FBgn0038315	FBtr0273405						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12280	chr3R	8652558	8653036	+	11	NA	promoter-TSS (FBgn0037603)	-promoter-TSS (FBgn0037603)	-24	FBgn0037603	FBgn0037603	FBtr0334317						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11336	chr3L	26225081	26225799	+	11	NA	exon (FBgn0058160, exon 2 of 2)	-exon (FBgn0058160, exon 2 of 2)	9625	FBgn0058160	FBgn0058160	FBtr0333380						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2793	chr2L	21078220	21078432	+	11	NA	exon (FBgn0032911, exon 5 of 9)	-exon (FBgn0032911, exon 5 of 9)	2921	FBgn0032911	FBgn0032911	FBtr0329988						NA
ManzF3Ctrl_REP1.mLb.clN_peak_938	chr2L	6675773	6675934	+	11	NA	TTS (FBgn0031848)	-TTS (FBgn0031848)	714	FBgn0000351	FBgn0000351	FBtr0079320						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10636	chr3L	20224577	20224872	+	11	NA	exon (FBgn0260393, exon 2 of 2)	-exon (FBgn0260393, exon 2 of 2)	792	FBgn0260393	FBgn0260393	FBtr0310467						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5522	chr2R	15028540	15028686	+	11	NA	intron (FBgn0287864, intron 1 of 11)	-intron (FBgn0287864, intron 1 of 11)	3509	FBgn0266791	FBgn0266791	FBtr0345421						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19096	chrX	16890327	16890491	+	11	NA	promoter-TSS (FBgn0264268)	-promoter-TSS (FBgn0264268)	599	FBgn0030804	FBgn0030804	FBtr0074343						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7080	chr2R	22888918	22889320	+	11	NA	promoter-TSS (FBgn0267823)	-promoter-TSS (FBgn0267823)	191	FBgn0034795	FBgn0034795	FBtr0071903						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10094	chr3L	16584940	16585064	+	11	NA	TTS (FBgn0028693)	-TTS (FBgn0028693)	729	FBgn0250814	FBgn0250814	FBtr0331557						NA
ManzF3Ctrl_REP1.mLb.clN_peak_420	chr2L	2945426	2945535	+	11	NA	exon (FBgn0041111, exon 4 of 13)	-exon (FBgn0041111, exon 4 of 13)	-13667	FBgn0010263	FBgn0010263	FBtr0330213						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18187	chrX	11053343	11053458	+	11	NA	exon (FBgn0030258, exon 1 of 3)	-exon (FBgn0030258, exon 1 of 3)	156	FBgn0030258	FBgn0030258	FBtr0346272						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4608	chr2R	10923787	10923995	+	11	NA	Intergenic	Intergenic	13968	FBgn0033573	FBgn0033573	FBtr0088200						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1346	chr2L	9328080	9328415	+	11	NA	TTS (FBgn0267013)	-TTS (FBgn0267013)	503	FBgn0032109	FBgn0032109	FBtr0336624						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4612	chr2R	10936042	10936313	+	11	NA	Intergenic	Intergenic	5561	FBgn0033574	FBgn0033574	FBtr0345584						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10304	chr3L	17900151	17900310	+	11	NA	exon (FBgn0036770, exon 4 of 6)	-exon (FBgn0036770, exon 4 of 6)	-4368	FBgn0036769	FBgn0036769	FBtr0075155						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6437	chr2R	19672076	19672511	+	11	NA	intron (FBgn0028372, intron 4 of 5)	-intron (FBgn0028372, intron 3 of 4)	1675	FBgn0028372	FBgn0028372	FBtr0330247						NA
ManzF3Ctrl_REP1.mLb.clN_peak_995	chr2L	6955726	6955962	+	11	NA	exon (FBgn0031874, exon 2 of 3)	-exon (FBgn0031874, exon 2 of 3)	499	FBgn0031874	FBgn0031874	FBtr0343775						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13323	chr3R	15212787	15213145	+	11	NA	exon (FBgn0038301, exon 2 of 3)	-exon (FBgn0038301, exon 2 of 3)	692	FBgn0038301	FBgn0038301	FBtr0083139						NA
ManzF3Ctrl_REP1.mLb.clN_peak_167	chr2L	949847	949971	+	11	NA	intron (FBgn0028481, intron 2 of 10)	-intron (FBgn0028481, intron 2 of 10)	27116	FBgn0028481	FBgn0028481	FBtr0305064						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1869	chr2L	13194352	13194628	+	11	NA	exon (FBgn0032480, exon 4 of 8)	-exon (FBgn0032480, exon 4 of 8)	2289	FBgn0032480	FBgn0032480	FBtr0333235						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4290	chr2R	9652792	9653084	+	11	NA	intron (FBgn0033438, intron 1 of 6)	-intron (FBgn0033438, intron 3 of 7)	5292	FBgn0033438	FBgn0033438	FBtr0088501						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3666	chr2R	6981935	6982325	+	11	NA	promoter-TSS (FBgn0265060)	-promoter-TSS (FBgn0265060)	-935	FBgn0265060	FBgn0265060	FBtr0344617						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7887	chr3L	1657350	1657571	+	11	NA	exon (FBgn0035253, exon 8 of 11)	-exon (FBgn0035253, exon 8 of 11)	-4560	FBgn0035251	FBgn0035251	FBtr0072809						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3467	chr2R	6122250	6122422	+	11	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	9505	FBgn0000546	FBgn0000546	FBtr0086008						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1391	chr2L	9555426	9555764	+	11	NA	intron (FBgn0287599, intron 3 of 9)	-intron (FBgn0032129, intron 2 of 8)	9784	FBgn0032127	FBgn0032127	FBtr0273329						NA
