PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP1.mLb.clN_peak_15297	chrX	17840262	17840794	+	13	NA	exon (FBgn0030870, exon 3 of 5)	-exon (FBgn0030870, exon 3 of 5)	-1633	FBgn0000617	FBgn0000617	FBtr0074463						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15826	chrX	23032640	23032875	+	13	NA	exon (FBgn0265767, exon 6 of 8)	-exon (FBgn0265767, exon 6 of 8)	-3309	FBgn0040031	FBgn0040031	FBtr0333740						NA
ManzF6Ctrl_REP1.mLb.clN_peak_107	chr2L	590148	590575	+	13	NA	intron (FBgn0010323, intron 2 of 2)	-intron (FBgn0010323, intron 2 of 2)	2213	FBgn0267827	FBgn0267827	FBtr0445834						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4516	chr2R	15378967	15379115	+	13	NA	intron (FBgn0000996, intron 2 of 2)	-intron (FBgn0000996, intron 2 of 2)	1573	FBgn0000996	FBgn0000996	FBtr0087387						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5125	chr2R	19110489	19110927	+	13	NA	intron (FBgn0004168, intron 7 of 10)	-intron (FBgn0004168, intron 7 of 10)	-14534	FBgn0050125	FBgn0050125	FBtr0086595						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14909	chrX	15087436	15087849	+	13	NA	exon (FBgn0030612, exon 3 of 4)	-exon (FBgn0030612, exon 3 of 4)	1517	FBgn0030612	FBgn0030612	FBtr0073964						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3324	chr2R	8936601	8936829	+	13	NA	intron (FBgn0033354, intron 10 of 12)	-intron (FBgn0033354, intron 10 of 12)	3074	FBgn0033354	FBgn0033354	FBtr0088675						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12842	chrX	191363	192080	+	13	NA	intron (FBgn0284435, intron 2 of 7)	-intron (FBgn0284435, intron 2 of 7)	-39442	FBgn0264445	FBgn0264445	FBtr0332568						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5342	chr2R	20823837	20824454	+	13	NA	exon (FBgn0011674, exon 3 of 4)	-exon (FBgn0011674, exon 3 of 4)	11883	FBgn0011674	FBgn0011674	FBtr0071562						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1152	chr2L	9927759	9928112	+	13	NA	exon (FBgn0259712, exon 5 of 7)	-exon (FBgn0259712, exon 5 of 7)	-2645	FBgn0259713	FBgn0259713	FBtr0331634						NA
ManzF6Ctrl_REP1.mLb.clN_peak_74	chr2L	381662	382561	+	13	NA	intron (FBgn0000061, intron 1 of 4)	-intron (FBgn0000061, intron 1 of 4)	3999	FBgn0000061	FBgn0000061	FBtr0078053						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10253	chr3R	13100190	13100962	+	13	NA	intron (FBgn0038118, intron 7 of 17)	-intron (FBgn0038118, intron 7 of 17)	4915	FBgn0267683	FBgn0267683	FBtr0347173						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13214	chrX	2116429	2117220	+	13	NA	exon (FBgn0004860, exon 5 of 5)	-exon (FBgn0004860, exon 5 of 5)	6462	FBgn0004860	FBgn0004860	FBtr0112843						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14109	chrX	8497463	8497998	+	13	NA	intron (FBgn0053181, intron 2 of 8)	-intron (FBgn0053181, intron 1 of 9)	6385	FBgn0053181	FBgn0053181	FBtr0333145						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6845	chr3L	5874109	5874299	+	13	NA	TTS (FBgn0035641)	-TTS (FBgn0035641)	893	FBgn0035642	FBgn0035642	FBtr0331562						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9554	chr3R	7174558	7175102	+	13	NA	exon (FBgn0002306, exon 3 of 10)	-exon (FBgn0002306, exon 3 of 10)	11843	FBgn0037482	FBgn0037482	FBtr0081605						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3456	chr2R	9610256	9610491	+	13	NA	promoter-TSS (FBgn0033437)	-promoter-TSS (FBgn0033437)	-83	FBgn0033437	FBgn0033437	FBtr0088502						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15152	chrX	16824512	16825461	+	13	NA	exon (FBgn0030796, exon 6 of 7)	-exon (FBgn0030796, exon 6 of 7)	8107	FBgn0030796	FBgn0030796	FBtr0335278						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1103	chr2L	9551838	9552182	+	13	NA	promoter-TSS (FBgn0032129)	-promoter-TSS (FBgn0032129)	6199	FBgn0032127	FBgn0032127	FBtr0273329						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15265	chrX	17680155	17680317	+	13	NA	intron (FBgn0263258, intron 4 of 7)	-intron (FBgn0263258, intron 5 of 8)	2686	FBgn0263258	FBgn0263258	FBtr0074477						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5938	chr2R	24501248	24501989	+	13	NA	intron (FBgn0017556, intron 2 of 2)	-intron (FBgn0017556, intron 2 of 2)	659	FBgn0017556	FBgn0017556	FBtr0343481						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13829	chrX	6529801	6530508	+	13	NA	TTS (FBgn0014026)	-TTS (FBgn0014026)	1206	FBgn0014031	FBgn0014031	FBtr0070913						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5277	chr2R	20246550	20246697	+	13	NA	exon (FBgn0034489, exon 2 of 5)	-exon (FBgn0034489, exon 2 of 5)	1001	FBgn0034489	FBgn0034489	FBtr0086321						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7075	chr3L	8203013	8203159	+	13	NA	promoter-TSS (FBgn0035855)	-promoter-TSS (FBgn0035855)	294	FBgn0035856	FBgn0035856	FBtr0076697						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7635	chr3L	13029140	13030199	+	13	NA	promoter-TSS (FBgn0266682)	-promoter-TSS (FBgn0266682)	-641	FBgn0266682	FBgn0266682	FBtr0345049						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4830	chr2R	17338890	17339088	+	13	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-31687	FBgn0263709	FBgn0263709	FBtr0310348						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12374	chr3R	31394093	31394394	+	13	NA	promoter-TSS (FBgn0051204)	-promoter-TSS (FBgn0051204)	-716	FBgn0051204	FBgn0051204	FBtr0085814						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14570	chrX	11988321	11988755	+	13	NA	promoter-TSS (FBgn0000808)	-promoter-TSS (FBgn0000808)	410	FBgn0003865	FBgn0003865	FBtr0073582						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2159	chr2L	21166634	21166855	+	13	NA	promoter-TSS (FBgn0263051)	-promoter-TSS (FBgn0263051)	-1826	FBgn0010100	FBgn0010100	FBtr0343871						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2516	chr2R	4604002	4604305	+	13	NA	intron (FBgn0260799, intron 2 of 3)	-intron (FBgn0260799, intron 2 of 3)	8865	FBgn0260799	FBgn0260799	FBtr0111114						NA
ManzF6Ctrl_REP1.mLb.clN_peak_124	chr2L	790098	790244	+	13	NA	intron (FBgn0000442, intron 1 of 4)	-intron (FBgn0000442, intron 1 of 4)	627	FBgn0000442	FBgn0000442	FBtr0078042						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5532	chr2R	22110654	22110898	+	13	NA	exon (FBgn0243516, exon 6 of 10)	-exon (FBgn0243516, exon 6 of 10)	2015	FBgn0243516	FBgn0243516	FBtr0071791						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12579	chr4	413108	413380	+	13	NA	Intergenic	Intergenic	-12823	FBgn0263385	FBgn0263385	FBtr0309072						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2884	chr2R	6762970	6764305	+	13	NA	intron (FBgn0085421, intron 13 of 15)	-intron (FBgn0085421, intron 14 of 16)	-4734	FBgn0033101	FBgn0033101	FBtr0086134						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10158	chr3R	12028445	12028940	+	13	NA	exon (FBgn0051358, exon 5 of 5)	-exon (FBgn0051358, exon 5 of 5)	3065	FBgn0260231	FBgn0260231	FBtr0300638						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9169	chr3R	4541406	4541968	+	13	NA	exon (FBgn0037260, exon 2 of 2)	-exon (FBgn0037260, exon 2 of 2)	331	FBgn0037260	FBgn0037260	FBtr0303866						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9826	chr3R	9409367	9409756	+	13	NA	TTS (FBgn0037690)	-TTS (FBgn0037690)	721	FBgn0003889	FBgn0003889	FBtr0082046						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12878	chrX	377343	377681	+	13	NA	TTS (FBgn0265964)	-TTS (FBgn0265964)	525	FBgn0265964	FBgn0265964	FBtr0342967						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12959	chrX	749916	750646	+	13	NA	promoter-TSS (FBgn0040383)	-promoter-TSS (FBgn0040383)	-66	FBgn0040383	FBgn0040383	FBtr0343759						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4534	chr2R	15476095	15476241	+	13	NA	exon (FBgn0034021, exon 2 of 5)	-exon (FBgn0034021, exon 2 of 5)	6666	FBgn0034021	FBgn0034021	FBtr0345392						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15616	chrX	20461358	20461533	+	13	NA	exon (FBgn0052506, exon 2 of 9)	-exon (FBgn0052506, exon 2 of 9)	-6010	FBgn0031117	FBgn0031117	FBtr0340044						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9310	chr3R	5242812	5243860	+	13	NA	exon (FBgn0260462, exon 2 of 2)	-exon (FBgn0260462, exon 2 of 2)	-2601	FBgn0053293	FBgn0053293	FBtr0078824						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14760	chrX	13729144	13729470	+	13	NA	exon (FBgn0001087, exon 10 of 13)	-exon (FBgn0001087, exon 10 of 13)	6382	FBgn0001087	FBgn0001087	FBtr0073842						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11017	chr3R	20017374	20017864	+	13	NA	TTS (FBgn0038763)	-TTS (FBgn0038763)	3493	FBgn0270925	FBgn0270925	FBtr0273259						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5027	chr2R	18566605	18567500	+	13	NA	intron (FBgn0050115, intron 1 of 8)	-intron (FBgn0050115, intron 1 of 7)	16265	FBgn0050115	FBgn0050115	FBtr0310055						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7236	chr3L	9435472	9436336	+	13	NA	promoter-TSS (FBgn0260431)	-promoter-TSS (FBgn0260431)	-505	FBgn0260431	FBgn0260431	FBtr0300855						NA
ManzF6Ctrl_REP1.mLb.clN_peak_749	chr2L	6634989	6635136	+	13	NA	TTS (FBgn0051635)	-TTS (FBgn0051635)	-2655	FBgn0051634	FBgn0051634	FBtr0079327						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8899	chr3L	23636392	23636526	+	13	NA	intron (FBgn0250816, intron 6 of 6)	-intron (FBgn0250816, intron 6 of 7)	55209	FBgn0266684	FBgn0266684	FBtr0345051						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10173	chr3R	12307721	12308056	+	13	NA	Intergenic	Intergenic	-3465	FBgn0038011	FBgn0038011	FBtr0082566						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1588	chr2L	14360307	14362254	+	13	NA	promoter-TSS (FBgn0015546)	-promoter-TSS (FBgn0015546)	23	FBgn0266428	FBgn0266428	FBtr0309282						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2980	chr2R	7166110	7166428	+	13	NA	intron (FBgn0003090, intron 1 of 5)	-intron (FBgn0003090, intron 1 of 5)	-8028	FBgn0002930	FBgn0002930	FBtr0089052						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2652	chr2R	5684053	5684514	+	13	NA	intron (FBgn0033033, intron 3 of 6)	-intron (FBgn0033033, intron 3 of 6)	6923	FBgn0033033	FBgn0033033	FBtr0086060						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15212	chrX	17243045	17243325	+	13	NA	exon (FBgn0030833, exon 3 of 3)	-exon (FBgn0030833, exon 3 of 3)	1816	FBgn0030833	FBgn0030833	FBtr0339780						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12361	chr3R	31322492	31322674	+	13	NA	intron (FBgn0085376, intron 1 of 16)	-intron (FBgn0085376, intron 1 of 16)	11426	FBgn0085376	FBgn0085376	FBtr0479761						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10211	chr3R	12638800	12639003	+	13	NA	TTS (FBgn0038068)	-TTS (FBgn0038068)	420	FBgn0038069	FBgn0038069	FBtr0303841						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12833	chrX	144705	145738	+	13	NA	exon (FBgn0025835, exon 7 of 11)	-exon (FBgn0025835, exon 7 of 11)	3013	FBgn0284435	FBgn0284435	FBtr0340056						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10831	chr3R	18252285	18252865	+	13	NA	TTS (FBgn0263757)	-TTS (FBgn0263757)	159	FBgn0038590	FBgn0038590	FBtr0347215						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13748	chrX	5804845	5805078	+	13	NA	exon (FBgn0029811, exon 2 of 2)	-exon (FBgn0029811, exon 2 of 2)	284	FBgn0029811	FBgn0029811	FBtr0070815						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6500	chr3L	2878829	2879748	+	13	NA	promoter-TSS (FBgn0263392)	-promoter-TSS (FBgn0263392)	-130	FBgn0263392	FBgn0263392	FBtr0333881						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3376	chr2R	9165866	9166146	+	13	NA	TTS (FBgn0259728)	-TTS (FBgn0259728)	374	FBgn0033389	FBgn0033389	FBtr0301527						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14615	chrX	12649578	12649730	+	13	NA	intron (FBgn0030412, intron 14 of 22)	-intron (FBgn0030412, intron 14 of 22)	-4745	FBgn0015024	FBgn0015024	FBtr0073680						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11455	chr3R	23417213	23417446	+	13	NA	intron (FBgn0039078, intron 2 of 3)	-intron (FBgn0039078, intron 2 of 3)	8700	FBgn0263777	FBgn0263777	FBtr0310577						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8317	chr3L	19268762	19269034	+	13	NA	promoter-TSS (FBgn0036859)	-promoter-TSS (FBgn0036859)	15	FBgn0036857	FBgn0036857	FBtr0075017						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3389	chr2R	9255282	9255483	+	13	NA	exon (FBgn0020621, exon 6 of 10)	-exon (FBgn0020621, exon 6 of 10)	3361	FBgn0050343	FBgn0050343	FBtr0308205						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6274	chr3L	1203848	1204622	+	13	NA	exon (FBgn0035189, exon 2 of 2)	-exon (FBgn0035189, exon 2 of 2)	560	FBgn0035189	FBgn0035189	FBtr0072635						NA
ManzF6Ctrl_REP1.mLb.clN_peak_422	chr2L	3667609	3667847	+	13	NA	TTS (FBgn0259951)	-TTS (FBgn0259951)	823	FBgn0259951	FBgn0259951	FBtr0300296						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9160	chr3R	4504645	4504885	+	13	NA	exon (FBgn0085454, exon 1 of 1)	-exon (FBgn0085454, exon 1 of 1)	1600	FBgn0085454	FBgn0085454	FBtr0112726						NA
ManzF6Ctrl_REP1.mLb.clN_peak_712	chr2L	6344499	6345076	+	13	NA	exon (FBgn0015623, exon 5 of 7)	-exon (FBgn0015623, exon 5 of 7)	3640	FBgn0031800	FBgn0031800	FBtr0331225						NA
ManzF6Ctrl_REP1.mLb.clN_peak_370	chr2L	3276301	3277153	+	13	NA	exon (FBgn0031514, exon 4 of 5)	-exon (FBgn0031514, exon 4 of 5)	2743	FBgn0031514	FBgn0031514	FBtr0077608						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10771	chr3R	17706597	17707312	+	13	NA	intron (FBgn0261885, intron 4 of 14)	-intron (FBgn0261885, intron 4 of 15)	3259	FBgn0267702	FBgn0267702	FBtr0347244						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8084	chr3L	17419167	17419535	+	13	NA	intron (FBgn0027660, intron 1 of 5)	-intron (FBgn0027660, intron 1 of 5)	5866	FBgn0266669	FBgn0266669	FBtr0075231						NA
ManzF6Ctrl_REP1.mLb.clN_peak_105	chr2L	576746	576946	+	13	NA	promoter-TSS (FBgn0023489)	-promoter-TSS (FBgn0023489)	-296	FBgn0013323	FBgn0013323	FBtr0346650						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2712	chr2R	5913813	5914334	+	13	NA	intron (FBgn0263109, intron 2 of 3)	-intron (FBgn0263109, intron 2 of 3)	20178	FBgn0263109	FBgn0263109	FBtr0307307						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1276	chr2L	10807359	10807673	+	13	NA	exon (FBgn0011676, exon 15 of 19)	-exon (FBgn0011676, exon 15 of 19)	-4715	FBgn0265792	FBgn0265792	FBtr0342585						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6978	chr3L	7585699	7586188	+	13	NA	exon (FBgn0035799, exon 4 of 6)	-exon (FBgn0035799, exon 4 of 6)	2489	FBgn0035799	FBgn0035799	FBtr0076801						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4614	chr2R	15940960	15941269	+	13	NA	exon (FBgn0034052, exon 1 of 1)	-exon (FBgn0034052, exon 1 of 1)	369	FBgn0034052	FBgn0034052	FBtr0087291						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6333	chr3L	1566675	1567019	+	13	NA	exon (FBgn0035234, exon 2 of 2)	-exon (FBgn0035234, exon 2 of 2)	1455	FBgn0035234	FBgn0035234	FBtr0072744						NA
ManzF6Ctrl_REP1.mLb.clN_peak_429	chr2L	3772964	3773199	+	13	NA	intron (FBgn0004893, intron 2 of 3)	-intron (FBgn0004893, intron 2 of 3)	1161	FBgn0004893	FBgn0004893	FBtr0307029						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12042	chr3R	28872561	28874709	+	13	NA	exon (FBgn0039609, exon 1 of 1)	-exon (FBgn0039609, exon 1 of 1)	730	FBgn0039609	FBgn0039609	FBtr0085328						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6004	chr2R	24861784	24862284	+	13	NA	Intergenic	Intergenic	2774	FBgn0266087	FBgn0266087	FBtr0343499						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11772	chr3R	26034875	26035255	+	13	NA	Intergenic	Intergenic	-1973	FBgn0002633	FBgn0002633	FBtr0084960						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2821	chr2R	6458914	6459159	+	13	NA	Intergenic	Intergenic	42736	FBgn0267744	FBgn0267744	FBtr0347304						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11955	chr3R	27736892	27737162	+	13	NA	exon (FBgn0005659, exon 1 of 5)	-exon (FBgn0005659, exon 1 of 5)	-6153	FBgn0005659	FBgn0005659	FBtr0085224						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3132	chr2R	7948873	7949070	+	13	NA	promoter-TSS (FBgn0033238)	-promoter-TSS (FBgn0033238)	-868	FBgn0033238	FBgn0033238	FBtr0088853						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4074	chr2R	12855300	12855852	+	13	NA	promoter-TSS (FBgn0033777)	-promoter-TSS (FBgn0033777)	-4233	FBgn0033777	FBgn0033777	FBtr0331979						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12378	chr3R	31421426	31421811	+	13	NA	intron (FBgn0261988, intron 2 of 12)	-intron (FBgn0261988, intron 2 of 12)	16373	FBgn0261988	FBgn0261988	FBtr0085788						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8734	chr3L	22218651	22219098	+	13	NA	intron (FBgn0037153, intron 3 of 10)	-intron (FBgn0037153, intron 3 of 10)	7004	FBgn0266395	FBgn0266395	FBtr0344307						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15815	chrX	22881658	22881942	+	13	NA	exon (FBgn0259677, exon 6 of 6)	-exon (FBgn0259677, exon 6 of 6)	8988	FBgn0263829	FBgn0263829	FBtr0112536						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13787	chrX	6109348	6109709	+	13	NA	exon (FBgn0264386, exon 25 of 26)	-exon (FBgn0264386, exon 25 of 26)	-18057	FBgn0026060	FBgn0026060	FBtr0070884						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13692	chrX	5301662	5302010	+	13	NA	exon (FBgn0261803, exon 4 of 6)	-exon (FBgn0261803, exon 4 of 6)	3855	FBgn0029750	FBgn0029750	FBtr0070758						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4231	chr2R	13741376	13741529	+	13	NA	intron (FBgn0000633, intron 10 of 11)	-intron (FBgn0000633, intron 11 of 12)	-12512	FBgn0033866	FBgn0033866	FBtr0087628						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3981	chr2R	12304035	12304197	+	13	NA	intron (FBgn0061197, intron 7 of 9)	-intron (FBgn0061197, intron 7 of 10)	-1876	FBgn0033708	FBgn0033708	FBtr0087973						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13640	chrX	4771778	4771978	+	13	NA	promoter-TSS (FBgn0025679)	-promoter-TSS (FBgn0025679)	-290	FBgn0025679	FBgn0025679	FBtr0070735						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10979	chr3R	19714665	19714916	+	13	NA	TTS (FBgn0085315)	-TTS (FBgn0085315)	1137	FBgn0085315	FBgn0085315	FBtr0335422						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2498	chr2R	4391343	4391547	+	13	NA	intron (FBgn0260798, intron 7 of 14)	-intron (FBgn0260798, intron 7 of 14)	79615	FBgn0260798	FBgn0260798	FBtr0302242						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4949	chr2R	18163116	18163284	+	13	NA	exon (FBgn0034308, exon 4 of 4)	-exon (FBgn0034308, exon 4 of 4)	2480	FBgn0034308	FBgn0034308	FBtr0345416						NA
ManzF6Ctrl_REP1.mLb.clN_peak_981	chr2L	8346352	8346539	+	13	NA	promoter-TSS (FBgn0032025)	-promoter-TSS (FBgn0032025)	-175	FBgn0032025	FBgn0032025	FBtr0345779						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12741	chr4	1014521	1014729	+	13	NA	exon (FBgn0025741, exon 8 of 10)	-exon (FBgn0025741, exon 8 of 10)	12476	FBgn0025741	FBgn0025741	FBtr0089224						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2321	chr2L	22403044	22403262	+	13	NA	Intergenic	Intergenic	48798	FBgn0039972	FBgn0039972	FBtr0306235						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3267	chr2R	8616829	8617731	+	13	NA	exon (FBgn0033313, exon 2 of 10)	-exon (FBgn0033313, exon 2 of 10)	2558	FBgn0033313	FBgn0033313	FBtr0310448						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5552	chr2R	22200285	22200428	+	13	NA	intron (FBgn0034709, intron 1 of 3)	-intron (FBgn0034709, intron 1 of 3)	-1152	FBgn0266925	FBgn0266925	FBtr0345795						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3596	chr2R	10356279	10356844	+	13	NA	promoter-TSS (FBgn0033512)	-promoter-TSS (FBgn0033512)	239	FBgn0261686	FBgn0261686	FBtr0303086						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9498	chr3R	6689848	6690184	+	13	NA	TTS (FBgn0004779)	-TTS (FBgn0004779)	223	FBgn0004778	FBgn0004778	FBtr0081695						NA
ManzF6Ctrl_REP1.mLb.clN_peak_672	chr2L	6003826	6004058	+	13	NA	promoter-TSS (FBgn0264448)	-promoter-TSS (FBgn0264448)	-225	FBgn0264448	FBgn0264448	FBtr0332601						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12652	chr4	710692	711083	+	13	NA	intron (FBgn0005558, intron 2 of 8)	-intron (FBgn0005558, intron 1 of 7)	6236	FBgn0005558	FBgn0005558	FBtr0100396						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6942	chr3L	7162166	7162906	+	13	NA	TTS (FBgn0265296)	-TTS (FBgn0265296)	4436	FBgn0040837	FBgn0040837	FBtr0273402						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14140	chrX	8758897	8759167	+	13	NA	intron (FBgn0026411, intron 3 of 4)	-intron (FBgn0026411, intron 5 of 6)	26321	FBgn0026411	FBgn0026411	FBtr0071279						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11785	chr3R	26108622	26108821	+	13	NA	exon (FBgn0051324, exon 2 of 5)	-exon (FBgn0051324, exon 2 of 5)	-10010	FBgn0039411	FBgn0039411	FBtr0300618						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7206	chr3L	9121676	9121822	+	13	NA	intron (FBgn0011206, intron 1 of 7)	-intron (FBgn0011206, intron 1 of 7)	-12811	FBgn0035964	FBgn0035964	FBtr0076531						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7892	chr3L	15946802	15947185	+	13	NA	exon (FBgn0000489, exon 3 of 9)	-exon (FBgn0000489, exon 3 of 9)	6000	FBgn0000489	FBgn0000489	FBtr0075528						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12410	chr3R	31554439	31554855	+	13	NA	intron (FBgn0039852, intron 2 of 8)	-intron (FBgn0039852, intron 2 of 8)	11484	FBgn0039852	FBgn0039852	FBtr0300876						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15417	chrX	18824662	18826322	+	13	NA	exon (FBgn0259927, exon 9 of 10)	-exon (FBgn0259927, exon 9 of 10)	-5099	FBgn0030963	FBgn0030963	FBtr0074639						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2004	chr2L	20019352	20019724	+	13	NA	Intergenic	Intergenic	-2256	FBgn0264443	FBgn0264443	FBtr0345432						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12406	chr3R	31537868	31538009	+	13	NA	Intergenic	Intergenic	-5225	FBgn0039852	FBgn0039852	FBtr0300876						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2415	chr2R	2516097	2516857	+	13	NA	intron (FBgn0058263, intron 4 of 5)	-intron (FBgn0058263, intron 4 of 4)	48908	FBgn0058263	FBgn0058263	FBtr0334936						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11819	chr3R	26502577	26502761	+	13	NA	intron (FBgn0039431, intron 2 of 10)	-intron (FBgn0039431, intron 2 of 10)	7431	FBgn0267752	FBgn0267752	FBtr0347316						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9015	chr3L	27386641	27386827	+	13	NA	intron (FBgn0024804, intron 7 of 9)	-intron (FBgn0024804, intron 8 of 9)	-20744	FBgn0267983	FBgn0267983	FBtr0347580						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12248	chr3R	30429081	30429466	+	13	NA	promoter-TSS (FBgn0039767)	-promoter-TSS (FBgn0039767)	453	FBgn0039768	FBgn0039768	FBtr0085626						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7500	chr3L	11852143	11852291	+	13	NA	exon (FBgn0266100, exon 4 of 4)	-exon (FBgn0266100, exon 4 of 4)	-4414	FBgn0040816	FBgn0040816	FBtr0076074						NA
