PeakID (cmd=annotatePeaks.pl ManzF6HSan_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6HSan_REP2.mLb.clN_peak_3624	chr2R	9764452	9764685	+	11	NA	exon (FBgn0005614, exon 13 of 14)	-exon (FBgn0005614, exon 13 of 14)	-1780	FBgn0265103	FBgn0265103	FBtr0344698						NA
ManzF6HSan_REP2.mLb.clN_peak_1666	chr2L	14349383	14349560	+	11	NA	promoter-TSS (FBgn0028530)	-promoter-TSS (FBgn0028530)	401	FBgn0266144	FBgn0266144	FBtr0343677						NA
ManzF6HSan_REP2.mLb.clN_peak_1083	chr2L	9161578	9162337	+	11	NA	exon (FBgn0052982, exon 6 of 9)	-exon (FBgn0052982, exon 6 of 9)	-2278	FBgn0032100	FBgn0032100	FBtr0079773						NA
ManzF6HSan_REP2.mLb.clN_peak_14917	chrX	12482938	12483095	+	11	NA	Intergenic	Intergenic	-3954	FBgn0030394	FBgn0030394	FBtr0073650						NA
ManzF6HSan_REP2.mLb.clN_peak_4376	chr2R	13476568	13476697	+	11	NA	promoter-TSS (FBgn0262821)	-promoter-TSS (FBgn0262821)	-710	FBgn0262821	FBgn0262821	FBtr0306064						NA
ManzF6HSan_REP2.mLb.clN_peak_11543	chr3R	21431135	21431280	+	11	NA	intron (FBgn0008651, intron 1 of 1)	-intron (FBgn0008651, intron 1 of 2)	2926	FBgn0008651	FBgn0008651	FBtr0332438						NA
ManzF6HSan_REP2.mLb.clN_peak_14853	chrX	11796774	11797051	+	11	NA	exon (FBgn0000259, exon 7 of 7)	-exon (FBgn0000259, exon 7 of 7)	4033	FBgn0000259	FBgn0000259	FBtr0073562						NA
ManzF6HSan_REP2.mLb.clN_peak_5851	chr2R	22539435	22539702	+	11	NA	intron (FBgn0003175, intron 5 of 14)	-intron (FBgn0003175, intron 5 of 13)	-10526	FBgn0034736	FBgn0034736	FBtr0071835						NA
ManzF6HSan_REP2.mLb.clN_peak_12618	chr3R	31358488	31359199	+	11	NA	intron (FBgn0085376, intron 9 of 16)	-intron (FBgn0085376, intron 9 of 16)	-13584	FBgn0046332	FBgn0046332	FBtr0085784						NA
ManzF6HSan_REP2.mLb.clN_peak_12872	chr4	633746	633905	+	11	NA	exon (FBgn0039915, exon 7 of 10)	-exon (FBgn0039915, exon 7 of 10)	-3508	FBgn0264820	FBgn0264820	FBtr0334478						NA
ManzF6HSan_REP2.mLb.clN_peak_5066	chr2R	17190226	17190454	+	11	NA	TTS (FBgn0266862)	-TTS (FBgn0266862)	1035	FBgn0266862	FBgn0266862	FBtr0345671						NA
ManzF6HSan_REP2.mLb.clN_peak_10587	chr3R	12673194	12673417	+	11	NA	exon (FBgn0038073, exon 8 of 8)	-exon (FBgn0038073, exon 8 of 8)	-1303	FBgn0038074	FBgn0038074	FBtr0082651						NA
ManzF6HSan_REP2.mLb.clN_peak_10469	chr3R	11649088	11649236	+	11	NA	intron (FBgn0262081, intron 1 of 8)	-intron (FBgn0262081, intron 1 of 8)	-1809	FBgn0037926	FBgn0037926	FBtr0335448						NA
ManzF6HSan_REP2.mLb.clN_peak_7927	chr3L	12566183	12566412	+	11	NA	intron (FBgn0036302, intron 2 of 9)	-intron (FBgn0036302, intron 2 of 12)	6245	FBgn0036302	FBgn0036302	FBtr0332042						NA
ManzF6HSan_REP2.mLb.clN_peak_6037	chr2R	23687058	23687561	+	11	NA	promoter-TSS (FBgn0262728)	-promoter-TSS (FBgn0262728)	-768	FBgn0262728	FBgn0262728	FBtr0346652						NA
ManzF6HSan_REP2.mLb.clN_peak_4628	chr2R	14742191	14742448	+	11	NA	exon (FBgn0033958, exon 4 of 5)	-exon (FBgn0033958, exon 4 of 5)	3016	FBgn0033958	FBgn0033958	FBtr0309056						NA
ManzF6HSan_REP2.mLb.clN_peak_4736	chr2R	15248328	15248807	+	11	NA	promoter-TSS (FBgn0286785)	-promoter-TSS (FBgn0286785)	-4083	FBgn0286785	FBgn0286785	FBtr0087370						NA
ManzF6HSan_REP2.mLb.clN_peak_4485	chr2R	14035956	14036108	+	11	NA	intron (FBgn0002643, intron 1 of 3)	-intron (FBgn0002643, intron 3 of 6)	7412	FBgn0033893	FBgn0033893	FBtr0087599						NA
ManzF6HSan_REP2.mLb.clN_peak_3015	chr2R	6852460	6853062	+	11	NA	Intergenic	Intergenic	11216	FBgn0265051	FBgn0265051	FBtr0336661						NA
ManzF6HSan_REP2.mLb.clN_peak_10233	chr3R	9525267	9525536	+	11	NA	exon (FBgn0037702, exon 9 of 12)	-exon (FBgn0037702, exon 9 of 12)	7610	FBgn0000244	FBgn0000244	FBtr0302382						NA
ManzF6HSan_REP2.mLb.clN_peak_8773	chr3L	19653513	19653776	+	11	NA	exon (FBgn0036899, exon 4 of 9)	-exon (FBgn0036899, exon 4 of 9)	-3793	FBgn0022774	FBgn0022774	FBtr0074961						NA
ManzF6HSan_REP2.mLb.clN_peak_1527	chr2L	13002815	13003165	+	11	NA	exon (FBgn0265262, exon 3 of 5)	-exon (FBgn0265262, exon 3 of 5)	1117	FBgn0265262	FBgn0265262	FBtr0080429						NA
ManzF6HSan_REP2.mLb.clN_peak_1721	chr2L	15119881	15120009	+	11	NA	exon (FBgn0264435, exon 2 of 2)	-exon (FBgn0264435, exon 2 of 2)	162	FBgn0264435	FBgn0264435	FBtr0332515						NA
ManzF6HSan_REP2.mLb.clN_peak_2639	chr2R	4609002	4609187	+	11	NA	exon (FBgn0260799, exon 4 of 4)	-exon (FBgn0260799, exon 4 of 4)	-9936	FBgn0032997	FBgn0032997	FBtr0299924						NA
ManzF6HSan_REP2.mLb.clN_peak_2553	chr2R	2832269	2832401	+	11	NA	intron (FBgn0085638, intron 1 of 2)	-intron (FBgn0085638, intron 1 of 2)	14326	FBgn0085638	FBgn0085638	FBtr0301792						NA
ManzF6HSan_REP2.mLb.clN_peak_11736	chr3R	22923828	22924023	+	11	NA	exon (FBgn0039030, exon 2 of 2)	-exon (FBgn0039030, exon 2 of 2)	573	FBgn0039030	FBgn0039030	FBtr0084338						NA
ManzF6HSan_REP2.mLb.clN_peak_1945	chr2L	18825650	18826047	+	11	NA	promoter-TSS (FBgn0027070)	-promoter-TSS (FBgn0027070)	-922	FBgn0027070	FBgn0027070	FBtr0081108						NA
ManzF6HSan_REP2.mLb.clN_peak_4330	chr2R	13185932	13186782	+	11	NA	promoter-TSS (FBgn0033802)	-promoter-TSS (FBgn0033802)	3729	FBgn0028991	FBgn0028991	FBtr0344198						NA
ManzF6HSan_REP2.mLb.clN_peak_13901	chrX	5224315	5224486	+	11	NA	exon (FBgn0029746, exon 9 of 29)	-exon (FBgn0029746, exon 9 of 29)	-35603	FBgn0266097	FBgn0266097	FBtr0343543						NA
ManzF6HSan_REP2.mLb.clN_peak_1738	chr2L	15582539	15582707	+	11	NA	exon (FBgn0028370, exon 4 of 4)	-exon (FBgn0028370, exon 4 of 4)	-27548	FBgn0266159	FBgn0266159	FBtr0343715						NA
ManzF6HSan_REP2.mLb.clN_peak_3541	chr2R	9364529	9365005	+	11	NA	intron (FBgn0033405, intron 7 of 7)	-intron (FBgn0033405, intron 7 of 7)	-1861	FBgn0040775	FBgn0040775	FBtr0088557						NA
ManzF6HSan_REP2.mLb.clN_peak_13170	chrX	737249	737686	+	11	NA	intron (FBgn0021764, intron 7 of 13)	-intron (FBgn0021764, intron 7 of 14)	-12880	FBgn0040383	FBgn0040383	FBtr0343759						NA
ManzF6HSan_REP2.mLb.clN_peak_6500	chr3L	828937	829226	+	11	NA	TTS (FBgn0086066)	-TTS (FBgn0086066)	911	FBgn0086066	FBgn0086066	FBtr0114342						NA
ManzF6HSan_REP2.mLb.clN_peak_4158	chr2R	12302800	12302928	+	11	NA	promoter-TSS (FBgn0033708)	-promoter-TSS (FBgn0033708)	-624	FBgn0033708	FBgn0033708	FBtr0087973						NA
ManzF6HSan_REP2.mLb.clN_peak_1158	chr2L	9717723	9718406	+	11	NA	intron (FBgn0028704, intron 6 of 7)	-intron (FBgn0028704, intron 6 of 7)	-6793	FBgn0032138	FBgn0032138	FBtr0079848						NA
ManzF6HSan_REP2.mLb.clN_peak_8358	chr3L	16562649	16562839	+	11	NA	TTS (FBgn0026061)	-TTS (FBgn0026061)	-4006	FBgn0262842	FBgn0262842	FBtr0306084						NA
ManzF6HSan_REP2.mLb.clN_peak_5585	chr2R	21008635	21008824	+	11	NA	TTS (FBgn0034570)	-TTS (FBgn0034570)	847	FBgn0050291	FBgn0050291	FBtr0071549						NA
ManzF6HSan_REP2.mLb.clN_peak_3433	chr2R	8854248	8855140	+	11	NA	exon (FBgn0024189, exon 21 of 21)	-exon (FBgn0024189, exon 21 of 21)	-5670	FBgn0011286	FBgn0011286	FBtr0308083						NA
ManzF6HSan_REP2.mLb.clN_peak_8719	chr3L	19201139	19201280	+	11	NA	intron (FBgn0016797, intron 3 of 6)	-intron (FBgn0016797, intron 3 of 6)	-16483	FBgn0267603	FBgn0267603	FBtr0347049						NA
ManzF6HSan_REP2.mLb.clN_peak_14647	chrX	10492309	10492985	+	11	NA	exon (FBgn0085443, exon 1 of 3)	-exon (FBgn0085443, exon 1 of 3)	-5442	FBgn0052687	FBgn0052687	FBtr0336901						NA
ManzF6HSan_REP2.mLb.clN_peak_9723	chr3R	5374343	5375167	+	11	NA	promoter-TSS (FBgn0086695)	-promoter-TSS (FBgn0086695)	207	FBgn0086695	FBgn0086695	FBtr0347559						NA
ManzF6HSan_REP2.mLb.clN_peak_5589	chr2R	21028530	21028737	+	11	NA	TTS (FBgn0266641)	-TTS (FBgn0266641)	1408	FBgn0266641	FBgn0266641	FBtr0344935						NA
ManzF6HSan_REP2.mLb.clN_peak_8880	chr3L	20419823	20419987	+	11	NA	exon (FBgn0036985, exon 4 of 4)	-exon (FBgn0036985, exon 4 of 4)	6166	FBgn0036986	FBgn0036986	FBtr0078233						NA
ManzF6HSan_REP2.mLb.clN_peak_4265	chr2R	12888709	12889000	+	11	NA	intron (FBgn0003975, intron 2 of 7)	-intron (FBgn0003975, intron 2 of 7)	4653	FBgn0003975	FBgn0003975	FBtr0481629						NA
ManzF6HSan_REP2.mLb.clN_peak_5042	chr2R	17075860	17076523	+	11	NA	promoter-TSS (FBgn0050460)	-promoter-TSS (FBgn0050460)	-4282	FBgn0050460	FBgn0050460	FBtr0113378						NA
ManzF6HSan_REP2.mLb.clN_peak_16149	chrX	22518337	22518513	+	11	NA	intron (FBgn0031195, intron 2 of 7)	-intron (FBgn0031195, intron 1 of 6)	3228	FBgn0031195	FBgn0031195	FBtr0333714						NA
ManzF6HSan_REP2.mLb.clN_peak_10732	chr3R	14127265	14127437	+	11	NA	exon (FBgn0262955, exon 2 of 4)	-exon (FBgn0262955, exon 2 of 4)	1560	FBgn0262955	FBgn0262955	FBtr0344600						NA
ManzF6HSan_REP2.mLb.clN_peak_12639	chr3R	31581917	31582079	+	11	NA	intron (FBgn0003268, intron 3 of 13)	-intron (FBgn0003268, intron 3 of 13)	1047	FBgn0003268	FBgn0003268	FBtr0085795						NA
ManzF6HSan_REP2.mLb.clN_peak_10572	chr3R	12454825	12454984	+	11	NA	exon (FBgn0038053, exon 3 of 4)	-exon (FBgn0038053, exon 3 of 4)	-1669	FBgn0038055	FBgn0038055	FBtr0082634						NA
ManzF6HSan_REP2.mLb.clN_peak_14528	chrX	9605793	9605958	+	11	NA	promoter-TSS (FBgn0264691)	-promoter-TSS (FBgn0264691)	94	FBgn0264691	FBgn0264691	FBtr0071368						NA
ManzF6HSan_REP2.mLb.clN_peak_11718	chr3R	22715671	22715818	+	11	NA	exon (FBgn0051151, exon 5 of 11)	-exon (FBgn0051151, exon 5 of 11)	-4982	FBgn0039010	FBgn0039010	FBtr0084330						NA
ManzF6HSan_REP2.mLb.clN_peak_872	chr2L	7474341	7474791	+	11	NA	promoter-TSS (FBgn0031920)	-promoter-TSS (FBgn0031920)	-138	FBgn0031920	FBgn0031920	FBtr0079451						NA
ManzF6HSan_REP2.mLb.clN_peak_1393	chr2L	11506723	11507268	+	11	NA	exon (FBgn0032362, exon 2 of 3)	-exon (FBgn0032362, exon 2 of 3)	5280	FBgn0032362	FBgn0032362	FBtr0305261						NA
ManzF6HSan_REP2.mLb.clN_peak_5898	chr2R	22814990	22815237	+	11	NA	exon (FBgn0086408, exon 9 of 10)	-exon (FBgn0086408, exon 9 of 10)	-1361	FBgn0050271	FBgn0050271	FBtr0346670						NA
ManzF6HSan_REP2.mLb.clN_peak_10194	chr3R	9245446	9245720	+	11	NA	exon (FBgn0260935, exon 2 of 8)	-exon (FBgn0260935, exon 2 of 8)	286	FBgn0260935	FBgn0260935	FBtr0333666						NA
ManzF6HSan_REP2.mLb.clN_peak_4117	chr2R	12059503	12059875	+	11	NA	intron (FBgn0028407, intron 2 of 3)	-intron (FBgn0028407, intron 2 of 3)	4600	FBgn0028407	FBgn0028407	FBtr0087980						NA
ManzF6HSan_REP2.mLb.clN_peak_11972	chr3R	24848136	24848540	+	11	NA	exon (FBgn0013953, exon 2 of 5)	-exon (FBgn0013953, exon 2 of 5)	-2289	FBgn0039233	FBgn0039233	FBtr0084704						NA
ManzF6HSan_REP2.mLb.clN_peak_11635	chr3R	22098652	22098953	+	11	NA	Intergenic	Intergenic	-4612	FBgn0038931	FBgn0038931	FBtr0084181						NA
ManzF6HSan_REP2.mLb.clN_peak_4672	chr2R	14937558	14938240	+	11	NA	exon (FBgn0033984, exon 5 of 6)	-exon (FBgn0033984, exon 5 of 6)	2239	FBgn0033984	FBgn0033984	FBtr0087407						NA
ManzF6HSan_REP2.mLb.clN_peak_7618	chr3L	9813785	9813926	+	11	NA	promoter-TSS (FBgn0264489)	-promoter-TSS (FBgn0264489)	-9592	FBgn0044049	FBgn0044049	FBtr0076372						NA
ManzF6HSan_REP2.mLb.clN_peak_13872	chrX	5003404	5003794	+	11	NA	intron (FBgn0266096, intron 3 of 3)	-intron (FBgn0266096, intron 3 of 3)	6158	FBgn0029740	FBgn0029740	FBtr0343530						NA
ManzF6HSan_REP2.mLb.clN_peak_4089	chr2R	11925972	11926139	+	11	NA	Intergenic	Intergenic	3741	FBgn0265371	FBgn0265371	FBtr0339584						NA
ManzF6HSan_REP2.mLb.clN_peak_15684	chrX	18074555	18074687	+	11	NA	exon (FBgn0283476, exon 22 of 27)	-exon (FBgn0283476, exon 22 of 27)	10138	FBgn0283476	FBgn0283476	FBtr0074509						NA
ManzF6HSan_REP2.mLb.clN_peak_13208	chrX	904055	904372	+	11	NA	intron (FBgn0264449, intron 1 of 12)	-intron (FBgn0264449, intron 1 of 11)	9729	FBgn0029539	FBgn0029539	FBtr0310165						NA
ManzF6HSan_REP2.mLb.clN_peak_12286	chr3R	28517303	28517785	+	11	NA	intron (FBgn0013813, intron 35 of 39)	-intron (FBgn0013813, intron 42 of 46)	2971	FBgn0051051	FBgn0051051	FBtr0337035						NA
ManzF6HSan_REP2.mLb.clN_peak_9957	chr3R	7355755	7355951	+	11	NA	Intergenic	Intergenic	6270	FBgn0037500	FBgn0037500	FBtr0081590						NA
ManzF6HSan_REP2.mLb.clN_peak_115	chr2L	644074	644225	+	11	NA	exon (FBgn0284247, exon 12 of 12)	-exon (FBgn0284247, exon 12 of 12)	15420	FBgn0266909	FBgn0266909	FBtr0345777						NA
ManzF6HSan_REP2.mLb.clN_peak_14431	chrX	8923445	8923686	+	11	NA	promoter-TSS (FBgn0262900)	-promoter-TSS (FBgn0262900)	122	FBgn0030071	FBgn0030071	FBtr0333603						NA
ManzF6HSan_REP2.mLb.clN_peak_13275	chrX	1205068	1205199	+	11	NA	exon (FBgn0029568, exon 2 of 2)	-exon (FBgn0029568, exon 2 of 2)	1356	FBgn0029568	FBgn0029568	FBtr0070203						NA
ManzF6HSan_REP2.mLb.clN_peak_7977	chr3L	12996484	12996850	+	11	NA	exon (FBgn0036329, exon 1 of 1)	-exon (FBgn0036329, exon 1 of 1)	1532	FBgn0036329	FBgn0036329	FBtr0075872						NA
ManzF6HSan_REP2.mLb.clN_peak_14267	chrX	7882428	7882755	+	11	NA	promoter-TSS (FBgn0259189)	-promoter-TSS (FBgn0259189)	-912	FBgn0259189	FBgn0259189	FBtr0299673						NA
ManzF6HSan_REP2.mLb.clN_peak_11010	chr3R	16347498	16347829	+	11	NA	intron (FBgn0038419, intron 1 of 2)	-intron (FBgn0038419, intron 1 of 1)	1563	FBgn0038419	FBgn0038419	FBtr0345255						NA
ManzF6HSan_REP2.mLb.clN_peak_5989	chr2R	23413179	23413468	+	11	NA	intron (FBgn0034860, intron 4 of 5)	-intron (FBgn0034860, intron 4 of 5)	-2616	FBgn0050411	FBgn0050411	FBtr0072016						NA
ManzF6HSan_REP2.mLb.clN_peak_992	chr2L	8349225	8349534	+	11	NA	exon (FBgn0032025, exon 2 of 3)	-exon (FBgn0032025, exon 2 of 3)	2759	FBgn0032025	FBgn0032025	FBtr0345779						NA
ManzF6HSan_REP2.mLb.clN_peak_5516	chr2R	20329488	20330067	+	11	NA	exon (FBgn0034504, exon 5 of 6)	-exon (FBgn0034504, exon 5 of 6)	1445	FBgn0034504	FBgn0034504	FBtr0345355						NA
ManzF6HSan_REP2.mLb.clN_peak_595	chr2L	5220159	5220989	+	11	NA	exon (FBgn0003716, exon 4 of 4)	-exon (FBgn0003716, exon 4 of 4)	2782	FBgn0031692	FBgn0031692	FBtr0346458						NA
ManzF6HSan_REP2.mLb.clN_peak_10143	chr3R	8952676	8952855	+	11	NA	exon (FBgn0286204, exon 2 of 2)	-exon (FBgn0286204, exon 2 of 2)	-7745	FBgn0037644	FBgn0037644	FBtr0082015						NA
ManzF6HSan_REP2.mLb.clN_peak_8781	chr3L	19701636	19701791	+	11	NA	exon (FBgn0260653, exon 4 of 4)	-exon (FBgn0260653, exon 4 of 4)	5987	FBgn0260653	FBgn0260653	FBtr0074953						NA
ManzF6HSan_REP2.mLb.clN_peak_2994	chr2R	6774599	6774801	+	11	NA	intron (FBgn0085421, intron 4 of 19)	-intron (FBgn0085421, intron 1 of 16)	-4942	FBgn0085421	FBgn0085421	FBtr0329849						NA
ManzF6HSan_REP2.mLb.clN_peak_13217	chrX	960115	960283	+	11	NA	Intergenic	Intergenic	-8299	FBgn0040350	FBgn0040350	FBtr0342734						NA
ManzF6HSan_REP2.mLb.clN_peak_13818	chrX	4599896	4600319	+	11	NA	intron (FBgn0052773, intron 1 of 4)	-intron (FBgn0052773, intron 1 of 4)	11278	FBgn0052773	FBgn0052773	FBtr0344480						NA
ManzF6HSan_REP2.mLb.clN_peak_16058	chrX	21275615	21275769	+	11	NA	intron (FBgn0052521, intron 1 of 4)	-intron (FBgn0052521, intron 2 of 4)	5461	FBgn0052521	FBgn0052521	FBtr0310654						NA
ManzF6HSan_REP2.mLb.clN_peak_3024	chr2R	6896654	6897165	+	11	NA	intron (FBgn0050158, intron 2 of 7)	-intron (FBgn0050158, intron 2 of 7)	5149	FBgn0050158	FBgn0050158	FBtr0086165						NA
ManzF6HSan_REP2.mLb.clN_peak_13259	chrX	1145793	1145971	+	11	NA	exon (FBgn0040365, exon 1 of 1)	-exon (FBgn0040365, exon 1 of 1)	238	FBgn0040365	FBgn0040365	FBtr0070180						NA
ManzF6HSan_REP2.mLb.clN_peak_3559	chr2R	9435720	9436164	+	11	NA	exon (FBgn0029092, exon 5 of 7)	-exon (FBgn0029092, exon 5 of 7)	5624	FBgn0029092	FBgn0029092	FBtr0306808						NA
ManzF6HSan_REP2.mLb.clN_peak_14545	chrX	9749730	9749913	+	11	NA	intron (FBgn0020378, intron 1 of 2)	-intron (FBgn0020378, intron 2 of 2)	20173	FBgn0020378	FBgn0020378	FBtr0331335						NA
ManzF6HSan_REP2.mLb.clN_peak_13423	chrX	2004299	2004794	+	11	NA	exon (FBgn0264562, exon 12 of 12)	-exon (FBgn0264562, exon 12 of 12)	4818	FBgn0023545	FBgn0023545	FBtr0070347						NA
ManzF6HSan_REP2.mLb.clN_peak_2378	chr2L	22081484	22081666	+	11	NA	TTS (FBgn0032971)	-TTS (FBgn0032971)	1943	FBgn0032971	FBgn0032971	FBtr0085935						NA
ManzF6HSan_REP2.mLb.clN_peak_13380	chrX	1796476	1796722	+	11	NA	intron (FBgn0283741, intron 2 of 3)	-intron (FBgn0283741, intron 2 of 3)	7033	FBgn0052806	FBgn0052806	FBtr0070301						NA
ManzF6HSan_REP2.mLb.clN_peak_2121	chr2L	20333268	20333462	+	11	NA	intron (FBgn0003475, intron 2 of 16)	-intron (FBgn0003475, intron 2 of 16)	-15742	FBgn0263581	FBgn0263581	FBtr0309806						NA
ManzF6HSan_REP2.mLb.clN_peak_2056	chr2L	19609047	19609389	+	11	NA	intron (FBgn0000464, intron 1 of 17)	-intron (FBgn0000464, intron 1 of 17)	2649	FBgn0267964	FBgn0267964	FBtr0347542						NA
ManzF6HSan_REP2.mLb.clN_peak_5281	chr2R	18559946	18560680	+	11	NA	exon (FBgn0050115, exon 2 of 8)	-exon (FBgn0050115, exon 2 of 8)	19169	FBgn0283428	FBgn0283428	FBtr0445172						NA
ManzF6HSan_REP2.mLb.clN_peak_15811	chrX	19014957	19015417	+	11	NA	intron (FBgn0264090, intron 5 of 5)	-intron (FBgn0264090, intron 6 of 6)	-35255	FBgn0085358	FBgn0085358	FBtr0344305						NA
ManzF6HSan_REP2.mLb.clN_peak_12249	chr3R	27684662	27685059	+	11	NA	TTS (FBgn0051055)	-TTS (FBgn0051055)	-1102	FBgn0046258	FBgn0046258	FBtr0085217						NA
ManzF6HSan_REP2.mLb.clN_peak_15114	chrX	13792726	13792956	+	11	NA	intron (FBgn0261244, intron 2 of 13)	-intron (FBgn0261244, intron 2 of 14)	-1730	FBgn0030524	FBgn0030524	FBtr0073837						NA
ManzF6HSan_REP2.mLb.clN_peak_7079	chr3L	5543335	5543902	+	11	NA	intron (FBgn0035612, intron 3 of 9)	-intron (FBgn0035612, intron 3 of 9)	7312	FBgn0035612	FBgn0035612	FBtr0077137						NA
ManzF6HSan_REP2.mLb.clN_peak_5346	chr2R	18887197	18887364	+	11	NA	intron (FBgn0034408, intron 2 of 6)	-intron (FBgn0034408, intron 2 of 7)	-12149	FBgn0086022	FBgn0086022	FBtr0114298						NA
ManzF6HSan_REP2.mLb.clN_peak_8943	chr3L	20943856	20944243	+	11	NA	intron (FBgn0011591, intron 1 of 6)	-intron (FBgn0011591, intron 1 of 6)	5463	FBgn0011591	FBgn0011591	FBtr0078267						NA
ManzF6HSan_REP2.mLb.clN_peak_7843	chr3L	11797831	11798260	+	11	NA	TTS (FBgn0036208)	-TTS (FBgn0036208)	2431	FBgn0004381	FBgn0004381	FBtr0332129						NA
ManzF6HSan_REP2.mLb.clN_peak_2248	chr2L	21085540	21085686	+	11	NA	intron (FBgn0053509, intron 2 of 2)	-intron (FBgn0053509, intron 2 of 2)	893	FBgn0053509	FBgn0053509	FBtr0091449						NA
ManzF6HSan_REP2.mLb.clN_peak_2830	chr2R	5953669	5953847	+	11	NA	Intergenic	Intergenic	-3863	FBgn0033047	FBgn0033047	FBtr0335266						NA
ManzF6HSan_REP2.mLb.clN_peak_15269	chrX	15163073	15163207	+	11	NA	promoter-TSS (FBgn0030617)	-promoter-TSS (FBgn0030617)	85	FBgn0030617	FBgn0030617	FBtr0340410						NA
ManzF6HSan_REP2.mLb.clN_peak_4399	chr2R	13563240	13563489	+	10	NA	Intergenic	Intergenic	4819	FBgn0033856	FBgn0033856	FBtr0305955						NA
ManzF6HSan_REP2.mLb.clN_peak_4512	chr2R	14134912	14135332	+	10	NA	intron (FBgn0040752, intron 1 of 9)	-intron (FBgn0040752, intron 1 of 11)	5780	FBgn0040752	FBgn0040752	FBtr0339765						NA
ManzF6HSan_REP2.mLb.clN_peak_13801	chrX	4527075	4527213	+	10	NA	intron (FBgn0052773, intron 2 of 4)	-intron (FBgn0052773, intron 2 of 4)	-3087	FBgn0029708	FBgn0029708	FBtr0308916						NA
ManzF6HSan_REP2.mLb.clN_peak_14834	chrX	11693936	11694207	+	10	NA	exon (FBgn0014133, exon 6 of 6)	-exon (FBgn0014133, exon 6 of 6)	-1066	FBgn0011754	FBgn0011754	FBtr0343648						NA
ManzF6HSan_REP2.mLb.clN_peak_7813	chr3L	11606265	11606668	+	10	NA	exon (FBgn0036180, exon 5 of 6)	-exon (FBgn0036180, exon 5 of 6)	2999	FBgn0036180	FBgn0036180	FBtr0301145						NA
ManzF6HSan_REP2.mLb.clN_peak_12518	chr3R	30426535	30426663	+	10	NA	exon (FBgn0039767, exon 2 of 2)	-exon (FBgn0039767, exon 2 of 2)	-1437	FBgn0039766	FBgn0039766	FBtr0085628						NA
ManzF6HSan_REP2.mLb.clN_peak_4338	chr2R	13235979	13236414	+	10	NA	promoter-TSS (FBgn0033814)	-promoter-TSS (FBgn0033814)	216	FBgn0033815	FBgn0033815	FBtr0087743						NA
ManzF6HSan_REP2.mLb.clN_peak_54	chr2L	264980	265147	+	10	NA	exon (FBgn0031239, exon 1 of 1)	-exon (FBgn0031239, exon 1 of 1)	2442	FBgn0031239	FBgn0031239	FBtr0308252						NA
ManzF6HSan_REP2.mLb.clN_peak_14751	chrX	11162610	11162809	+	10	NA	exon (FBgn0030276, exon 8 of 8)	-exon (FBgn0030276, exon 8 of 8)	2256	FBgn0030276	FBgn0030276	FBtr0073444						NA
ManzF6HSan_REP2.mLb.clN_peak_4633	chr2R	14758669	14759188	+	10	NA	TTS (FBgn0020767)	-TTS (FBgn0020767)	674	FBgn0033963	FBgn0033963	FBtr0329881						NA
ManzF6HSan_REP2.mLb.clN_peak_3953	chr2R	11271036	11271523	+	10	NA	intron (FBgn0033603, intron 1 of 15)	-intron (FBgn0033603, intron 1 of 16)	1296	FBgn0033603	FBgn0033603	FBtr0302719						NA
ManzF6HSan_REP2.mLb.clN_peak_13327	chrX	1511444	1511836	+	10	NA	TTS (FBgn0025393)	-TTS (FBgn0025393)	1163	FBgn0025393	FBgn0025393	FBtr0070285						NA
ManzF6HSan_REP2.mLb.clN_peak_5262	chr2R	18449609	18449817	+	10	NA	TTS (FBgn0034350)	-TTS (FBgn0034350)	1328	FBgn0261119	FBgn0261119	FBtr0086723						NA
ManzF6HSan_REP2.mLb.clN_peak_1434	chr2L	12061566	12061782	+	10	NA	exon (FBgn0027505, exon 3 of 8)	-exon (FBgn0027505, exon 3 of 8)	1510	FBgn0027505	FBgn0027505	FBtr0080302						NA
ManzF6HSan_REP2.mLb.clN_peak_5978	chr2R	23345185	23345463	+	10	NA	exon (FBgn0046253, exon 4 of 6)	-exon (FBgn0046253, exon 4 of 6)	-1311	FBgn0034846	FBgn0034846	FBtr0290285						NA
ManzF6HSan_REP2.mLb.clN_peak_4991	chr2R	16704220	16704399	+	10	NA	intron (FBgn0050463, intron 2 of 10)	-intron (FBgn0050463, intron 3 of 11)	13287	FBgn0013763	FBgn0013763	FBtr0340066						NA
ManzF6HSan_REP2.mLb.clN_peak_13742	chrX	4129489	4129789	+	10	NA	TTS (FBgn0026083)	-TTS (FBgn0026083)	-1572	FBgn0066114	FBgn0066114	FBtr0070644						NA
ManzF6HSan_REP2.mLb.clN_peak_1576	chr2L	13393265	13393526	+	10	NA	TTS (FBgn0032518)	-TTS (FBgn0032518)	1736	FBgn0032518	FBgn0032518	FBtr0345449						NA
