PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP3.mLb.clN_peak_4028	chr2R	10667124	10667301	+	12	NA	Intergenic	Intergenic	5410	FBgn0267949	FBgn0267949	FBtr0347524						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8883	chr3L	17516410	17516691	+	12	NA	TTS (FBgn0036734)	-TTS (FBgn0036734)	2252	FBgn0036734	FBgn0036734	FBtr0344941						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2713	chr2L	22993699	22993943	+	12	NA	TTS (FBgn0000384)	-TTS (FBgn0000384)	12005	FBgn0000384	FBgn0000384	FBtr0334157						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14266	chrX	2082431	2082617	+	12	NA	intron (FBgn0040395, intron 1 of 4)	-intron (FBgn0040395, intron 1 of 4)	-2119	FBgn0040394	FBgn0040394	FBtr0070434						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8071	chr3L	10873251	10873403	+	12	NA	exon (FBgn0026160, exon 8 of 11)	-exon (FBgn0026160, exon 8 of 11)	5710	FBgn0036104	FBgn0036104	FBtr0076274						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10249	chr3R	5840629	5841394	+	12	NA	promoter-TSS (FBgn0037387)	-promoter-TSS (FBgn0037387)	-2869	FBgn0037387	FBgn0037387	FBtr0305954						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3782	chr2R	9510463	9511288	+	12	NA	exon (FBgn0259246, exon 7 of 22)	-exon (FBgn0259246, exon 7 of 22)	7110	FBgn0259246	FBgn0259246	FBtr0481665						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4872	chr2R	14948404	14948755	+	12	NA	exon (FBgn0261854, exon 4 of 8)	-exon (FBgn0261854, exon 4 of 8)	1166	FBgn0261854	FBgn0261854	FBtr0303431						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9664	chr3L	22666565	22667262	+	12	NA	exon (FBgn0262951, exon 2 of 2)	-exon (FBgn0262951, exon 2 of 2)	2615	FBgn0262951	FBgn0262951	FBtr0306851						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8120	chr3L	11158333	11158548	+	12	NA	intron (FBgn0052082, intron 4 of 11)	-intron (FBgn0052082, intron 4 of 11)	6361	FBgn0264721	FBgn0264721	FBtr0334097						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14656	chrX	4489452	4489651	+	12	NA	intron (FBgn0052773, intron 2 of 4)	-intron (FBgn0052773, intron 2 of 4)	-40680	FBgn0029708	FBgn0029708	FBtr0308916						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1520	chr2L	11791819	11792208	+	12	NA	TTS (FBgn0032377)	-TTS (FBgn0032377)	352	FBgn0032376	FBgn0032376	FBtr0080265						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3724	chr2R	9231399	9231656	+	12	NA	intron (FBgn0010114, intron 4 of 7)	-intron (FBgn0010114, intron 4 of 7)	-5985	FBgn0033395	FBgn0033395	FBtr0088591						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15099	chrX	7562867	7563337	+	12	NA	exon (FBgn0265695, exon 1 of 1)	-exon (FBgn0265695, exon 1 of 1)	383	FBgn0265695	FBgn0265695	FBtr0340607						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15993	chrX	13798297	13798475	+	12	NA	promoter-TSS (FBgn0030525)	-promoter-TSS (FBgn0030525)	-748	FBgn0030525	FBgn0030525	FBtr0073836						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7025	chr3L	2730001	2730739	+	12	NA	intron (FBgn0052296, intron 1 of 4)	-intron (FBgn0052296, intron 1 of 4)	-9380	FBgn0020509	FBgn0020509	FBtr0072943						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9502	chr3L	21773820	21774034	+	12	NA	Intergenic	Intergenic	3233	FBgn0267620	FBgn0267620	FBtr0347071						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_70	chr2L	366246	366563	+	12	NA	Intergenic	Intergenic	-8530	FBgn0031250	FBgn0031250	FBtr0330651						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15907	chrX	13251320	13251804	+	12	NA	intron (FBgn0004456, intron 1 of 8)	-intron (FBgn0004456, intron 1 of 8)	5621	FBgn0004456	FBgn0004456	FBtr0330398						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_36	chr2L	195533	195768	+	12	NA	exon (FBgn0016977, exon 6 of 11)	-exon (FBgn0016977, exon 6 of 11)	-8129	FBgn0031231	FBgn0031231	FBtr0078124						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4636	chr2R	13762660	13762830	+	12	NA	Intergenic	Intergenic	-7170	FBgn0033867	FBgn0033867	FBtr0087629						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2051	chr2L	17526760	17527687	+	12	NA	exon (FBgn0032648, exon 4 of 4)	-exon (FBgn0032648, exon 4 of 4)	1899	FBgn0032648	FBgn0032648	FBtr0303652						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13207	chr3R	30112025	30113127	+	12	NA	intron (FBgn0266411, intron 11 of 11)	-intron (FBgn0266411, intron 5 of 5)	5579	FBgn0267781	FBgn0267781	FBtr0347346						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11589	chr3R	16734350	16734528	+	12	NA	promoter-TSS (FBgn0003944)	-promoter-TSS (FBgn0003944)	-13	FBgn0003944	FBgn0003944	FBtr0083352						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5053	chr2R	15840312	15840696	+	12	NA	intron (FBgn0034046, intron 1 of 5)	-intron (FBgn0034046, intron 1 of 5)	-5449	FBgn0003130	FBgn0003130	FBtr0329908						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15953	chrX	13602630	13602777	+	12	NA	promoter-TSS (FBgn0004169)	-promoter-TSS (FBgn0004169)	-1656	FBgn0265865	FBgn0265865	FBtr0342708						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14767	chrX	5154711	5154914	+	12	NA	intron (FBgn0266098, intron 2 of 30)	-intron (FBgn0266098, intron 2 of 29)	-10498	FBgn0266098	FBgn0266098	FBtr0344668						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3709	chr2R	9159569	9160718	+	12	NA	exon (FBgn0033387, exon 3 of 8)	-exon (FBgn0033387, exon 3 of 8)	1293	FBgn0033387	FBgn0033387	FBtr0114598						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10311	chr3R	6261405	6261582	+	12	NA	exon (FBgn0037416, exon 3 of 3)	-exon (FBgn0037416, exon 3 of 3)	1282	FBgn0037416	FBgn0037416	FBtr0078599						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5332	chr2R	17556806	17557396	+	12	NA	promoter-TSS (FBgn0263076)	-promoter-TSS (FBgn0263076)	70	FBgn0263076	FBgn0263076	FBtr0392908						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14403	chrX	2783856	2784103	+	12	NA	exon (FBgn0040384, exon 7 of 8)	-exon (FBgn0040384, exon 7 of 8)	5343	FBgn0040384	FBgn0040384	FBtr0309881						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7711	chr3L	8143113	8143862	+	12	NA	exon (FBgn0035844, exon 8 of 9)	-exon (FBgn0035844, exon 8 of 9)	5679	FBgn0002899	FBgn0002899	FBtr0076689						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12917	chr3R	27214434	27214737	+	12	NA	Intergenic	Intergenic	3599	FBgn0054006	FBgn0054006	FBtr0344481						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16833	chrX	19533063	19533437	+	12	NA	exon (FBgn0052532, exon 7 of 7)	-exon (FBgn0052532, exon 7 of 7)	-1508	FBgn0031026	FBgn0031026	FBtr0074779						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3906	chr2R	10116679	10116859	+	12	NA	promoter-TSS (FBgn0033486)	-promoter-TSS (FBgn0033486)	-925	FBgn0033486	FBgn0033486	FBtr0304926						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11349	chr3R	14993261	14993397	+	12	NA	Intergenic	Intergenic	11613	FBgn0267159	FBgn0267159	FBtr0346233						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9765	chr3L	23724212	23724835	+	12	NA	Intergenic	Intergenic	-2306	FBgn0058298	FBgn0058298	FBtr0111169						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13733	chr4	858898	859561	+	12	NA	intron (FBgn0039936, intron 7 of 9)	-intron (FBgn0039936, intron 7 of 8)	7796	FBgn0039936	FBgn0039936	FBtr0300886						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13480	chr3R	31868667	31868875	+	12	NA	intron (FBgn0011224, intron 6 of 13)	-intron (FBgn0011224, intron 6 of 13)	56162	FBgn0039883	FBgn0039883	FBtr0343538						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5126	chr2R	16244683	16245114	+	12	NA	exon (FBgn0261612, exon 5 of 7)	-exon (FBgn0261612, exon 5 of 7)	-2964	FBgn0034099	FBgn0034099	FBtr0087188						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15120	chrX	7682770	7683060	+	12	NA	TTS (FBgn0029504)	-TTS (FBgn0029504)	-1637	FBgn0267225	FBgn0267225	FBtr0346397						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14213	chrX	1802628	1803122	+	12	NA	intron (FBgn0283741, intron 2 of 3)	-intron (FBgn0283741, intron 2 of 3)	13309	FBgn0052806	FBgn0052806	FBtr0070301						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13581	chr4	261726	261905	+	12	NA	exon (FBgn0259216, exon 8 of 8)	-exon (FBgn0259216, exon 8 of 8)	6818	FBgn0259216	FBgn0259216	FBtr0308691						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4178	chr2R	11438097	11439168	+	12	NA	intron (FBgn0033635, intron 1 of 6)	-intron (FBgn0033635, intron 1 of 5)	2389	FBgn0033635	FBgn0033635	FBtr0088137						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6261	chr2R	23604492	23604740	+	12	NA	TTS (FBgn0034882)	-TTS (FBgn0034882)	2031	FBgn0034882	FBgn0034882	FBtr0072071						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9204	chr3L	19879150	19879659	+	12	NA	exon (FBgn0036913, exon 9 of 14)	-exon (FBgn0036913, exon 9 of 14)	8265	FBgn0036913	FBgn0036913	FBtr0479919						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2303	chr2L	19630930	19631089	+	12	NA	intron (FBgn0267964, intron 2 of 17)	-intron (FBgn0000464, intron 1 of 16)	11592	FBgn0266314	FBgn0266314	FBtr0344044						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5754	chr2R	20471782	20472379	+	12	NA	exon (FBgn0086604, exon 18 of 21)	-exon (FBgn0086604, exon 18 of 21)	20215	FBgn0265854	FBgn0265854	FBtr0342698						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15212	chrX	8279766	8280191	+	12	NA	exon (FBgn0015519, exon 12 of 12)	-exon (FBgn0015519, exon 12 of 12)	-6172	FBgn0030029	FBgn0030029	FBtr0071178						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10801	chr3R	9987417	9988148	+	12	NA	exon (FBgn0267336, exon 7 of 7)	-exon (FBgn0267336, exon 7 of 7)	-1722	FBgn0037770	FBgn0037770	FBtr0333687						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12266	chr3R	21912701	21913036	+	12	NA	promoter-TSS (FBgn0038919)	-promoter-TSS (FBgn0038919)	-879	FBgn0038919	FBgn0038919	FBtr0084150						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12316	chr3R	22269192	22269597	+	12	NA	intron (FBgn0051163, intron 4 of 18)	-intron (FBgn0051163, intron 4 of 18)	-27476	FBgn0263834	FBgn0263834	FBtr0321274						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15605	chrX	10915734	10916427	+	12	NA	exon (FBgn0264502, exon 4 of 8)	-exon (FBgn0264502, exon 4 of 8)	-7892	FBgn0003965	FBgn0003965	FBtr0073386						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6919	chr3L	2081925	2082454	+	12	NA	exon (FBgn0086906, exon 15 of 41)	-exon (FBgn0086906, exon 15 of 41)	-5977	FBgn0262107	FBgn0262107	FBtr0304032						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6139	chr2R	22838057	22838421	+	12	NA	exon (FBgn0034783, exon 3 of 4)	-exon (FBgn0034783, exon 3 of 4)	878	FBgn0034783	FBgn0034783	FBtr0071893						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16747	chrX	19082825	19083086	+	12	NA	promoter-TSS (FBgn0267059)	-promoter-TSS (FBgn0267059)	335	FBgn0030982	FBgn0030982	FBtr0074704						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16645	chrX	18419445	18419653	+	12	NA	Intergenic	Intergenic	-2864	FBgn0259223	FBgn0259223	FBtr0299776						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13559	chr4	184564	184802	+	12	NA	exon (FBgn0039890, exon 8 of 9)	-exon (FBgn0039890, exon 8 of 9)	-2844	FBgn0287619	FBgn0287619	FBtr0479982						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6654	chr3L	478399	478768	+	12	NA	intron (FBgn0001316, intron 4 of 18)	-intron (FBgn0001316, intron 5 of 18)	21868	FBgn0085296	FBgn0085296	FBtr0112462						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2236	chr2L	19273019	19273359	+	12	NA	promoter-TSS (FBgn0265079)	-promoter-TSS (FBgn0265079)	-328	FBgn0265079	FBgn0265079	FBtr0336821						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_17004	chrX	21224029	21224453	+	12	NA	intron (FBgn0052521, intron 1 of 4)	-intron (FBgn0052521, intron 2 of 4)	6363	FBgn0052523	FBgn0052523	FBtr0077183						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7703	chr3L	8104324	8104743	+	12	NA	exon (FBgn0262579, exon 5 of 10)	-exon (FBgn0262579, exon 5 of 10)	-4599	FBgn0028379	FBgn0028379	FBtr0076683						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13553	chr4	157914	158155	+	12	NA	exon (FBgn0053978, exon 12 of 12)	-exon (FBgn0053978, exon 12 of 12)	-1974	FBgn0051997	FBgn0051997	FBtr0345283						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9107	chr3L	19107534	19108238	+	12	NA	exon (FBgn0036851, exon 5 of 5)	-exon (FBgn0036851, exon 5 of 5)	-7523	FBgn0036850	FBgn0036850	FBtr0330093						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7936	chr3L	9682033	9683059	+	12	NA	exon (FBgn0087040, exon 2 of 2)	-exon (FBgn0087040, exon 2 of 2)	1278	FBgn0087040	FBgn0087040	FBtr0076393						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1915	chr2L	16189232	16189600	+	12	NA	exon (FBgn0001991, exon 32 of 32)	-exon (FBgn0001991, exon 32 of 32)	5905	FBgn0265947	FBgn0265947	FBtr0342918						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11918	chr3R	19499445	19499584	+	12	NA	intron (FBgn0260003, intron 5 of 23)	-intron (FBgn0260003, intron 16 of 34)	-8399	FBgn0038709	FBgn0038709	FBtr0083768						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9521	chr3L	21902689	21903320	+	12	NA	intron (FBgn0262737, intron 2 of 10)	-intron (FBgn0262737, intron 1 of 8)	1858	FBgn0267621	FBgn0267621	FBtr0347072						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4982	chr2R	15456231	15457009	+	12	NA	intron (FBgn0263980, intron 13 of 19)	-intron (FBgn0263980, intron 13 of 14)	26214	FBgn0034021	FBgn0034021	FBtr0345392						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3794	chr2R	9571571	9571713	+	12	NA	exon (FBgn0085436, exon 7 of 10)	-exon (FBgn0085436, exon 7 of 10)	5053	FBgn0085436	FBgn0085436	FBtr0304957						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1630	chr2L	12738240	12738713	+	12	NA	exon (FBgn0032456, exon 10 of 12)	-exon (FBgn0032456, exon 10 of 12)	-16633	FBgn0032455	FBgn0032455	FBtr0301163						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6485	chr2R	24829391	24829580	+	12	NA	intron (FBgn0000157, intron 3 of 4)	-intron (FBgn0000157, intron 3 of 5)	14663	FBgn0000157	FBgn0000157	FBtr0072379						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5095	chr2R	16059171	16059433	+	12	NA	exon (FBgn0034071, exon 13 of 13)	-exon (FBgn0034071, exon 13 of 13)	11654	FBgn0034071	FBgn0034071	FBtr0340020						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15871	chrX	12959808	12960255	+	12	NA	exon (FBgn0052642, exon 2 of 3)	-exon (FBgn0052642, exon 2 of 3)	811	FBgn0052642	FBgn0052642	FBtr0346281						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7483	chr3L	6473314	6473774	+	12	NA	intron (FBgn0261801, intron 3 of 6)	-intron (FBgn0261801, intron 3 of 6)	14880	FBgn0035702	FBgn0035702	FBtr0333060						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16078	chrX	14477700	14477910	+	12	NA	intron (FBgn0030569, intron 1 of 2)	-intron (FBgn0030569, intron 1 of 2)	2281	FBgn0030569	FBgn0030569	FBtr0073916						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9358	chr3L	20912061	20912719	+	12	NA	promoter-TSS (FBgn0267297)	-promoter-TSS (FBgn0267297)	-500	FBgn0267297	FBgn0267297	FBtr0346552						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10367	chr3R	6630243	6630675	+	12	NA	exon (FBgn0037462, exon 1 of 3)	-exon (FBgn0037462, exon 1 of 3)	308	FBgn0037462	FBgn0037462	FBtr0081681						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9441	chr3L	21420104	21420626	+	12	NA	TTS (FBgn0037081)	-TTS (FBgn0037081)	7062	FBgn0267616	FBgn0267616	FBtr0347057						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14706	chrX	4696933	4697590	+	12	NA	intron (FBgn0011760, intron 2 of 2)	-intron (FBgn0011760, intron 2 of 2)	-5064	FBgn0028325	FBgn0028325	FBtr0070711						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11333	chr3R	14847331	14847585	+	12	NA	TTS (FBgn0038266)	-TTS (FBgn0038266)	2415	FBgn0038266	FBgn0038266	FBtr0082994						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13903	chrX	377271	377687	+	12	NA	TTS (FBgn0265964)	-TTS (FBgn0265964)	492	FBgn0265964	FBgn0265964	FBtr0342967						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10373	chr3R	6684516	6684898	+	12	NA	exon (FBgn0000552, exon 2 of 2)	-exon (FBgn0000552, exon 2 of 2)	262	FBgn0000552	FBgn0000552	FBtr0081688						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16744	chrX	19074530	19074709	+	12	NA	Intergenic	Intergenic	-3101	FBgn0030980	FBgn0030980	FBtr0074664						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13734	chr4	860612	861335	+	12	NA	exon (FBgn0039936, exon 6 of 9)	-exon (FBgn0039936, exon 6 of 9)	6052	FBgn0039936	FBgn0039936	FBtr0300886						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16518	chrX	17479782	17479951	+	12	NA	intron (FBgn0263706, intron 4 of 8)	-intron (FBgn0263706, intron 4 of 8)	-4393	FBgn0263706	FBgn0263706	FBtr0310335						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5815	chr2R	20805496	20805679	+	12	NA	Intergenic	Intergenic	12605	FBgn0034551	FBgn0034551	FBtr0342791						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4251	chr2R	11769087	11769665	+	12	NA	intron (FBgn0033650, intron 2 of 2)	-intron (FBgn0033650, intron 2 of 2)	923	FBgn0033650	FBgn0033650	FBtr0088029						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12967	chr3R	27931976	27932122	+	12	NA	promoter-TSS (FBgn0287463)	-promoter-TSS (FBgn0287463)	-673	FBgn0287463	FBgn0287463	FBtr0479710						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4954	chr2R	15280967	15281157	+	12	NA	intron (FBgn0265194, intron 10 of 37)	-intron (FBgn0265194, intron 8 of 32)	14026	FBgn0265176	FBgn0265176	FBtr0339083						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7651	chr3L	7803420	7803771	+	12	NA	exon (FBgn0052369, exon 1 of 6)	-exon (FBgn0052369, exon 1 of 6)	6230	FBgn0052369	FBgn0052369	FBtr0304992						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15093	chrX	7544558	7544758	+	12	NA	intron (FBgn0052719, intron 2 of 7)	-intron (FBgn0052719, intron 2 of 7)	3334	FBgn0052719	FBgn0052719	FBtr0071083						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3562	chr2R	8477733	8478113	+	12	NA	intron (FBgn0050361, intron 17 of 18)	-intron (FBgn0050361, intron 11 of 12)	5969	FBgn0033297	FBgn0033297	FBtr0088752						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_974	chr2L	7375524	7375730	+	12	NA	exon (FBgn0031903, exon 6 of 7)	-exon (FBgn0031903, exon 6 of 7)	-2109	FBgn0002938	FBgn0002938	FBtr0079436						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13766	chr4	996251	996599	+	12	NA	intron (FBgn0019650, intron 2 of 8)	-intron (FBgn0019650, intron 2 of 8)	6700	FBgn0019650	FBgn0019650	FBtr0479793						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6812	chr3L	1352168	1352408	+	12	NA	TTS (FBgn0029514)	-TTS (FBgn0029514)	1172	FBgn0029514	FBgn0029514	FBtr0072680						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13722	chr4	829689	829847	+	12	NA	intron (FBgn0039938, intron 1 of 4)	-intron (FBgn0039938, intron 1 of 4)	-13506	FBgn0053797	FBgn0053797	FBtr0334484						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14349	chrX	2490589	2490760	+	12	NA	exon (FBgn0284408, exon 24 of 43)	-exon (FBgn0284408, exon 24 of 43)	-20631	FBgn0040388	FBgn0040388	FBtr0334883						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7175	chr3L	3709921	3710584	+	12	NA	Intergenic	Intergenic	1689	FBgn0267235	FBgn0267235	FBtr0346406						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14414	chrX	2876052	2876458	+	12	NA	exon (FBgn0040353, exon 1 of 1)	-exon (FBgn0040353, exon 1 of 1)	278	FBgn0040353	FBgn0040353	FBtr0070566						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4533	chr2R	13256930	13257197	+	12	NA	promoter-TSS (FBgn0033821)	-promoter-TSS (FBgn0033821)	476	FBgn0033820	FBgn0033820	FBtr0345471						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6056	chr2R	22340987	22341390	+	12	NA	exon (FBgn0034720, exon 6 of 14)	-exon (FBgn0034720, exon 6 of 14)	-7119	FBgn0034721	FBgn0034721	FBtr0071819						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7346	chr3L	5072779	5072973	+	12	NA	intron (FBgn0005775, intron 1 of 7)	-intron (FBgn0005775, intron 1 of 7)	6157	FBgn0005775	FBgn0005775	FBtr0309972						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9334	chr3L	20764613	20764905	+	12	NA	Intergenic	Intergenic	4741	FBgn0037017	FBgn0037017	FBtr0479914						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_822	chr2L	6256939	6257204	+	12	NA	TTS (FBgn0031791)	-TTS (FBgn0031791)	1212	FBgn0031791	FBgn0031791	FBtr0340167						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8249	chr3L	12096627	12096779	+	12	NA	Intergenic	Intergenic	8077	FBgn0036246	FBgn0036246	FBtr0075990						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10947	chr3R	11555105	11555292	+	12	NA	TTS (FBgn0037910)	-TTS (FBgn0037910)	1053	FBgn0037910	FBgn0037910	FBtr0082409						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2026	chr2L	16916084	16916450	+	12	NA	exon (FBgn0261671, exon 23 of 23)	-exon (FBgn0261671, exon 23 of 23)	-5849	FBgn0026150	FBgn0026150	FBtr0080956						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8713	chr3L	16276222	16276532	+	12	NA	Intergenic	Intergenic	-1058	FBgn0036590	FBgn0036590	FBtr0075468						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6769	chr3L	1100790	1101446	+	12	NA	promoter-TSS (FBgn0004870)	-promoter-TSS (FBgn0004870)	-29	FBgn0004870	FBgn0004870	FBtr0333270						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4516	chr2R	13181093	13181648	+	12	NA	exon (FBgn0028991, exon 3 of 4)	-exon (FBgn0028991, exon 3 of 4)	5975	FBgn0053137	FBgn0053137	FBtr0310497						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2348	chr2L	20004390	20005039	+	12	NA	intron (FBgn0264443, intron 1 of 5)	-intron (FBgn0264443, intron 1 of 5)	-4266	FBgn0266213	FBgn0266213	FBtr0343851						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1724	chr2L	13846825	13847313	+	12	NA	promoter-TSS (FBgn0028533)	-promoter-TSS (FBgn0028533)	317	FBgn0028534	FBgn0028534	FBtr0080549						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3814	chr2R	9661167	9661727	+	12	NA	TTS (FBgn0011921)	-TTS (FBgn0011921)	222	FBgn0011921	FBgn0011921	FBtr0088465						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11821	chr3R	19000679	19000875	+	12	NA	intron (FBgn0026239, intron 1 of 4)	-intron (FBgn0026239, intron 1 of 4)	16752	FBgn0026239	FBgn0026239	FBtr0089768						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1133	chr2L	8422198	8422400	+	12	NA	intron (FBgn0027932, intron 1 of 4)	-intron (FBgn0027932, intron 1 of 5)	2427	FBgn0027932	FBgn0027932	FBtr0340240						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_739	chr2L	5812981	5813196	+	12	NA	Intergenic	Intergenic	1514	FBgn0262999	FBgn0262999	FBtr0306842						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2581	chr2L	21651455	21651626	+	12	NA	Intergenic	Intergenic	-6085	FBgn0262620	FBgn0262620	FBtr0342857						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3830	chr2R	9762901	9763717	+	12	NA	exon (FBgn0005614, exon 9 of 14)	-exon (FBgn0005614, exon 9 of 14)	-3039	FBgn0265103	FBgn0265103	FBtr0344698						NA
