PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP1.mLb.clN_peak_10467	chr3R	27736420	27737242	+	14	NA	exon (FBgn0005659, exon 1 of 5)	-exon (FBgn0005659, exon 1 of 5)	-6349	FBgn0005659	FBgn0005659	FBtr0085224						NA
AkaaF6HSan_REP1.mLb.clN_peak_11907	chrX	4189283	4189769	+	14	NA	intron (FBgn0000635, intron 2 of 8)	-intron (FBgn0000635, intron 2 of 9)	16567	FBgn0000635	FBgn0000635	FBtr0343524						NA
AkaaF6HSan_REP1.mLb.clN_peak_12782	chrX	10906699	10907209	+	14	NA	exon (FBgn0264502, exon 1 of 8)	-exon (FBgn0264502, exon 1 of 8)	1187	FBgn0264502	FBgn0264502	FBtr0332932						NA
AkaaF6HSan_REP1.mLb.clN_peak_5084	chr2R	24394654	24395045	+	14	NA	TTS (FBgn0035001)	-TTS (FBgn0035001)	4072	FBgn0266048	FBgn0266048	FBtr0343315						NA
AkaaF6HSan_REP1.mLb.clN_peak_12225	chrX	6579702	6580090	+	14	NA	exon (FBgn0085446, exon 11 of 11)	-exon (FBgn0085446, exon 11 of 11)	-9394	FBgn0029877	FBgn0029877	FBtr0070944						NA
AkaaF6HSan_REP1.mLb.clN_peak_4479	chr2R	19400043	19400678	+	14	NA	exon (FBgn0263378, exon 1 of 1)	-exon (FBgn0263378, exon 1 of 1)	591	FBgn0263378	FBgn0263378	FBtr0309059						NA
AkaaF6HSan_REP1.mLb.clN_peak_2854	chr2R	7445325	7445608	+	14	NA	promoter-TSS (FBgn0050503)	-promoter-TSS (FBgn0050503)	326	FBgn0040513	FBgn0040513	FBtr0336926						NA
AkaaF6HSan_REP1.mLb.clN_peak_1651	chr2L	14608793	14608960	+	14	NA	intron (FBgn0003016, intron 5 of 11)	-intron (FBgn0003016, intron 5 of 10)	-4382	FBgn0263330	FBgn0263330	FBtr0308753						NA
AkaaF6HSan_REP1.mLb.clN_peak_13643	chrX	19080325	19080936	+	14	NA	Intergenic	Intergenic	-1035	FBgn0030981	FBgn0030981	FBtr0074665						NA
AkaaF6HSan_REP1.mLb.clN_peak_10954	chr3R	31916133	31916821	+	14	NA	intron (FBgn0011224, intron 4 of 13)	-intron (FBgn0011224, intron 4 of 13)	-70372	FBgn0039886	FBgn0039886	FBtr0085871						NA
AkaaF6HSan_REP1.mLb.clN_peak_2515	chr2R	4730052	4730261	+	14	NA	promoter-TSS (FBgn0267027)	-promoter-TSS (FBgn0267027)	-325	FBgn0267027	FBgn0267027	FBtr0345980						NA
AkaaF6HSan_REP1.mLb.clN_peak_5371	chr3L	813259	813797	+	14	NA	exon (FBgn0265730, exon 1 of 1)	-exon (FBgn0265730, exon 1 of 1)	228	FBgn0265730	FBgn0265730	FBtr0340687						NA
AkaaF6HSan_REP1.mLb.clN_peak_10855	chr3R	31372772	31373758	+	14	NA	exon (FBgn0046332, exon 1 of 1)	-exon (FBgn0046332, exon 1 of 1)	838	FBgn0046332	FBgn0046332	FBtr0085784						NA
AkaaF6HSan_REP1.mLb.clN_peak_4908	chr2R	23183444	23183930	+	14	NA	promoter-TSS (FBgn0034833)	-promoter-TSS (FBgn0034833)	-290	FBgn0034833	FBgn0034833	FBtr0343195						NA
AkaaF6HSan_REP1.mLb.clN_peak_11933	chrX	4334441	4334629	+	14	NA	intron (FBgn0262738, intron 2 of 14)	-intron (FBgn0262738, intron 2 of 14)	-5078	FBgn0029705	FBgn0029705	FBtr0070654						NA
AkaaF6HSan_REP1.mLb.clN_peak_11871	chrX	3883937	3884181	+	14	NA	promoter-TSS (FBgn0029681)	-promoter-TSS (FBgn0029681)	-109	FBgn0029681	FBgn0029681	FBtr0070612						NA
AkaaF6HSan_REP1.mLb.clN_peak_2416	chr2R	1336238	1336491	+	14	NA	Intergenic	Intergenic	8755	FBgn0267398	FBgn0267398	FBtr0344755						NA
AkaaF6HSan_REP1.mLb.clN_peak_9216	chr3R	15466334	15466599	+	14	NA	intron (FBgn0286071, intron 1 of 16)	-intron (FBgn0286071, intron 1 of 16)	-5385	FBgn0286071	FBgn0286071	FBtr0083160						NA
AkaaF6HSan_REP1.mLb.clN_peak_1749	chr2L	16276111	16276969	+	14	NA	intron (FBgn0001994, intron 2 of 2)	-intron (FBgn0001994, intron 2 of 2)	11190	FBgn0001994	FBgn0001994	FBtr0343814						NA
AkaaF6HSan_REP1.mLb.clN_peak_4133	chr2R	16911277	16912009	+	14	NA	Intergenic	Intergenic	-13012	FBgn0003091	FBgn0003091	FBtr0331960						NA
AkaaF6HSan_REP1.mLb.clN_peak_2839	chr2R	7371255	7372295	+	14	NA	intron (FBgn0033159, intron 2 of 21)	-intron (FBgn0033159, intron 2 of 23)	10124	FBgn0033159	FBgn0033159	FBtr0334801						NA
AkaaF6HSan_REP1.mLb.clN_peak_2188	chr2L	20995469	20996570	+	14	NA	intron (FBgn0250867, intron 3 of 5)	-intron (FBgn0250867, intron 1 of 1)	-38756	FBgn0286733	FBgn0286733	FBtr0474087						NA
AkaaF6HSan_REP1.mLb.clN_peak_13036	chrX	13612021	13612276	+	14	NA	promoter-TSS (FBgn0030501)	-promoter-TSS (FBgn0030501)	17	FBgn0030501	FBgn0030501	FBtr0073806						NA
AkaaF6HSan_REP1.mLb.clN_peak_8279	chr3R	5820806	5821515	+	14	NA	promoter-TSS (FBgn0284081)	-promoter-TSS (FBgn0284081)	280	FBgn0037382	FBgn0037382	FBtr0078667						NA
AkaaF6HSan_REP1.mLb.clN_peak_6694	chr3L	14013757	14014377	+	14	NA	exon (FBgn0036398, exon 6 of 8)	-exon (FBgn0036398, exon 6 of 8)	11940	FBgn0036398	FBgn0036398	FBtr0333050						NA
AkaaF6HSan_REP1.mLb.clN_peak_3840	chr2R	14427961	14428617	+	14	NA	exon (FBgn0013725, exon 2 of 2)	-exon (FBgn0013725, exon 2 of 2)	4048	FBgn0013725	FBgn0013725	FBtr0087516						NA
AkaaF6HSan_REP1.mLb.clN_peak_11478	chrX	1259979	1260587	+	14	NA	intron (FBgn0028550, intron 1 of 4)	-intron (FBgn0028550, intron 1 of 4)	15001	FBgn0028550	FBgn0028550	FBtr0345507						NA
AkaaF6HSan_REP1.mLb.clN_peak_13634	chrX	18980918	18981437	+	14	NA	intron (FBgn0264090, intron 2 of 6)	-intron (FBgn0264090, intron 2 of 6)	50818	FBgn0264090	FBgn0264090	FBtr0331157						NA
AkaaF6HSan_REP1.mLb.clN_peak_13553	chrX	18304085	18304673	+	14	NA	TTS (FBgn0004956)	-TTS (FBgn0004956)	4912	FBgn0004956	FBgn0004956	FBtr0343592						NA
AkaaF6HSan_REP1.mLb.clN_peak_6269	chr3L	9792311	9792559	+	14	NA	exon (FBgn0036044, exon 5 of 7)	-exon (FBgn0036044, exon 5 of 7)	5252	FBgn0036044	FBgn0036044	FBtr0344234						NA
AkaaF6HSan_REP1.mLb.clN_peak_11375	chrX	744604	745332	+	14	NA	exon (FBgn0021764, exon 11 of 15)	-exon (FBgn0021764, exon 11 of 15)	-5379	FBgn0040383	FBgn0040383	FBtr0343759						NA
AkaaF6HSan_REP1.mLb.clN_peak_11925	chrX	4300380	4301710	+	14	NA	exon (FBgn0029703, exon 3 of 3)	-exon (FBgn0029703, exon 3 of 3)	1301	FBgn0029703	FBgn0029703	FBtr0345705						NA
AkaaF6HSan_REP1.mLb.clN_peak_2728	chr2R	6587363	6588347	+	14	NA	intron (FBgn0086655, intron 1 of 6)	-intron (FBgn0086655, intron 1 of 6)	13123	FBgn0033076	FBgn0033076	FBtr0305958						NA
AkaaF6HSan_REP1.mLb.clN_peak_6082	chr3L	8303916	8304108	+	14	NA	promoter-TSS (FBgn0087039)	-promoter-TSS (FBgn0087039)	47	FBgn0035868	FBgn0035868	FBtr0076714						NA
AkaaF6HSan_REP1.mLb.clN_peak_11355	chrX	672213	672626	+	14	NA	Intergenic	Intergenic	8354	FBgn0286919	FBgn0286919	FBtr0475144						NA
AkaaF6HSan_REP1.mLb.clN_peak_6749	chr3L	14530723	14530957	+	14	NA	intron (FBgn0087007, intron 2 of 8)	-intron (FBgn0087007, intron 2 of 8)	5436	FBgn0087007	FBgn0087007	FBtr0273422						NA
AkaaF6HSan_REP1.mLb.clN_peak_4397	chr2R	18888866	18889487	+	14	NA	intron (FBgn0034408, intron 2 of 6)	-intron (FBgn0034408, intron 2 of 7)	-10253	FBgn0086022	FBgn0086022	FBtr0114298						NA
AkaaF6HSan_REP1.mLb.clN_peak_6468	chr3L	11405434	11406142	+	14	NA	exon (FBgn0265470, exon 1 of 1)	-exon (FBgn0265470, exon 1 of 1)	253	FBgn0265470	FBgn0265470	FBtr0339929						NA
AkaaF6HSan_REP1.mLb.clN_peak_3716	chr2R	13578636	13578856	+	14	NA	exon (FBgn0265497, exon 1 of 1)	-exon (FBgn0265497, exon 1 of 1)	710	FBgn0265497	FBgn0265497	FBtr0339944						NA
AkaaF6HSan_REP1.mLb.clN_peak_10885	chr3R	31517857	31518066	+	14	NA	Intergenic	Intergenic	5317	FBgn0267133	FBgn0267133	FBtr0346231						NA
AkaaF6HSan_REP1.mLb.clN_peak_4498	chr2R	19564949	19566419	+	14	NA	promoter-TSS (FBgn0053535)	-promoter-TSS (FBgn0053535)	483	FBgn0003435	FBgn0003435	FBtr0308797						NA
AkaaF6HSan_REP1.mLb.clN_peak_4184	chr2R	17337562	17337926	+	14	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-30442	FBgn0263709	FBgn0263709	FBtr0310348						NA
AkaaF6HSan_REP1.mLb.clN_peak_4185	chr2R	17339945	17340109	+	14	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-32725	FBgn0263709	FBgn0263709	FBtr0310348						NA
AkaaF6HSan_REP1.mLb.clN_peak_3583	chr2R	12543089	12543463	+	14	NA	intron (FBgn0011592, intron 1 of 9)	-intron (FBgn0011592, intron 1 of 9)	-2413	FBgn0053752	FBgn0053752	FBtr0091753						NA
AkaaF6HSan_REP1.mLb.clN_peak_6327	chr3L	10466894	10467787	+	14	NA	exon (FBgn0045770, exon 2 of 2)	-exon (FBgn0045770, exon 2 of 2)	1005	FBgn0045770	FBgn0045770	FBtr0334099						NA
AkaaF6HSan_REP1.mLb.clN_peak_6520	chr3L	11976399	11976647	+	14	NA	TTS (FBgn0036232)	-TTS (FBgn0036232)	412	FBgn0264488	FBgn0264488	FBtr0345688						NA
AkaaF6HSan_REP1.mLb.clN_peak_13186	chrX	14919756	14921057	+	14	NA	exon (FBgn0030598, exon 3 of 3)	-exon (FBgn0030598, exon 3 of 3)	-1606	FBgn0030597	FBgn0030597	FBtr0073975						NA
AkaaF6HSan_REP1.mLb.clN_peak_11752	chrX	2984993	2985197	+	14	NA	intron (FBgn0028369, intron 4 of 10)	-intron (FBgn0028369, intron 4 of 12)	-3956	FBgn0028369	FBgn0028369	FBtr0309501						NA
AkaaF6HSan_REP1.mLb.clN_peak_2592	chr2R	5750991	5751228	+	14	NA	Intergenic	Intergenic	-3408	FBgn0022288	FBgn0022288	FBtr0335269						NA
AkaaF6HSan_REP1.mLb.clN_peak_8236	chr3R	5502692	5502946	+	14	NA	promoter-TSS (FBgn0051547)	-promoter-TSS (FBgn0051547)	-3805	FBgn0051547	FBgn0051547	FBtr0078764						NA
AkaaF6HSan_REP1.mLb.clN_peak_8623	chr3R	9350775	9350947	+	14	NA	intron (FBgn0266410, intron 2 of 5)	-intron (FBgn0266410, intron 2 of 5)	-3407	FBgn0086053	FBgn0086053	FBtr0114329						NA
AkaaF6HSan_REP1.mLb.clN_peak_13966	chrX	22925983	22926843	+	14	NA	Intergenic	Intergenic	9308	FBgn0083994	FBgn0083994	FBtr0332615						NA
AkaaF6HSan_REP1.mLb.clN_peak_5297	chr3L	452123	453008	+	14	NA	intron (FBgn0001316, intron 7 of 17)	-intron (FBgn0001316, intron 8 of 18)	-14791	FBgn0001316	FBgn0001316	FBtr0333850						NA
AkaaF6HSan_REP1.mLb.clN_peak_6425	chr3L	11179394	11179568	+	14	NA	intron (FBgn0036144, intron 5 of 7)	-intron (FBgn0036144, intron 6 of 8)	5967	FBgn0036143	FBgn0036143	FBtr0300347						NA
AkaaF6HSan_REP1.mLb.clN_peak_9825	chr3R	21404443	21404891	+	14	NA	exon (FBgn0038887, exon 2 of 4)	-exon (FBgn0038887, exon 2 of 4)	932	FBgn0038887	FBgn0038887	FBtr0113262						NA
AkaaF6HSan_REP1.mLb.clN_peak_5157	chr2R	24826215	24827037	+	14	NA	intron (FBgn0000157, intron 3 of 4)	-intron (FBgn0000157, intron 3 of 5)	11804	FBgn0000157	FBgn0000157	FBtr0072379						NA
AkaaF6HSan_REP1.mLb.clN_peak_13082	chrX	13921402	13921814	+	14	NA	intron (FBgn0267033, intron 1 of 7)	-intron (FBgn0267033, intron 3 of 10)	-33628	FBgn0030536	FBgn0030536	FBtr0073854						NA
AkaaF6HSan_REP1.mLb.clN_peak_3347	chr2R	10908045	10908203	+	14	NA	Intergenic	Intergenic	-1799	FBgn0033573	FBgn0033573	FBtr0088200						NA
AkaaF6HSan_REP1.mLb.clN_peak_13161	chrX	14750418	14751015	+	14	NA	Intergenic	Intergenic	-1706	FBgn0015774	FBgn0015774	FBtr0304875						NA
AkaaF6HSan_REP1.mLb.clN_peak_9732	chr3R	20673467	20673746	+	14	NA	TTS (FBgn0038819)	-TTS (FBgn0038819)	-3474	FBgn0266382	FBgn0266382	FBtr0344246						NA
AkaaF6HSan_REP1.mLb.clN_peak_12126	chrX	5721184	5722045	+	14	NA	exon (FBgn0052758, exon 6 of 6)	-exon (FBgn0052758, exon 6 of 6)	1956	FBgn0052758	FBgn0052758	FBtr0070843						NA
AkaaF6HSan_REP1.mLb.clN_peak_5233	chr3L	48940	49792	+	14	NA	Intergenic	Intergenic	5385	FBgn0262679	FBgn0262679	FBtr0305596						NA
AkaaF6HSan_REP1.mLb.clN_peak_2271	chr2L	21581386	21582036	+	14	NA	exon (FBgn0016919, exon 5 of 7)	-exon (FBgn0016919, exon 5 of 7)	-4035	FBgn0260718	FBgn0260718	FBtr0331679						NA
AkaaF6HSan_REP1.mLb.clN_peak_10374	chr3R	26605836	26606736	+	14	NA	promoter-TSS (FBgn0266256)	-promoter-TSS (FBgn0266256)	-761	FBgn0266256	FBgn0266256	FBtr0343923						NA
AkaaF6HSan_REP1.mLb.clN_peak_12347	chrX	7535157	7535539	+	14	NA	TTS (FBgn0052720)	-TTS (FBgn0052720)	1611	FBgn0052720	FBgn0052720	FBtr0304870						NA
AkaaF6HSan_REP1.mLb.clN_peak_4468	chr2R	19328883	19329194	+	14	NA	exon (FBgn0264753, exon 5 of 17)	-exon (FBgn0264753, exon 5 of 17)	-1851	FBgn0054045	FBgn0054045	FBtr0302390						NA
AkaaF6HSan_REP1.mLb.clN_peak_2367	chr2L	22373252	22373667	+	14	NA	Intergenic	Intergenic	19104	FBgn0039972	FBgn0039972	FBtr0306235						NA
AkaaF6HSan_REP1.mLb.clN_peak_1263	chr2L	10735872	10736092	+	14	NA	promoter-TSS (FBgn0027868)	-promoter-TSS (FBgn0027868)	89	FBgn0027868	FBgn0027868	FBtr0080121						NA
AkaaF6HSan_REP1.mLb.clN_peak_9885	chr3R	21793836	21794038	+	14	NA	intron (FBgn0013759, intron 8 of 17)	-intron (FBgn0013759, intron 8 of 17)	-7729	FBgn0266181	FBgn0266181	FBtr0343762						NA
AkaaF6HSan_REP1.mLb.clN_peak_7292	chr3L	19225833	19226027	+	14	NA	intron (FBgn0016797, intron 2 of 5)	-intron (FBgn0016797, intron 2 of 6)	-3131	FBgn0264485	FBgn0264485	FBtr0332794						NA
AkaaF6HSan_REP1.mLb.clN_peak_11275	chrX	199734	200140	+	14	NA	TTS (FBgn0284435)	-TTS (FBgn0284435)	45919	FBgn0040373	FBgn0040373	FBtr0070107						NA
AkaaF6HSan_REP1.mLb.clN_peak_1727	chr2L	16003046	16003392	+	14	NA	TTS (FBgn0264373)	-TTS (FBgn0264373)	422	FBgn0085196	FBgn0085196	FBtr0112358						NA
AkaaF6HSan_REP1.mLb.clN_peak_13865	chrX	21489805	21490070	+	14	NA	Intergenic	Intergenic	-6418	FBgn0267067	FBgn0267067	FBtr0346051						NA
AkaaF6HSan_REP1.mLb.clN_peak_2545	chr2R	5303686	5304330	+	14	NA	Intergenic	Intergenic	-3280	FBgn0261403	FBgn0261403	FBtr0086086						NA
AkaaF6HSan_REP1.mLb.clN_peak_4167	chr2R	17162938	17163718	+	14	NA	Intergenic	Intergenic	-2499	FBgn0050457	FBgn0050457	FBtr0086998						NA
AkaaF6HSan_REP1.mLb.clN_peak_2572	chr2R	5679805	5680038	+	14	NA	exon (FBgn0033033, exon 4 of 7)	-exon (FBgn0033033, exon 4 of 7)	8180	FBgn0033032	FBgn0033032	FBtr0086037						NA
AkaaF6HSan_REP1.mLb.clN_peak_13830	chrX	21264932	21265371	+	14	NA	intron (FBgn0052521, intron 1 of 4)	-intron (FBgn0052521, intron 2 of 4)	-14003	FBgn0031168	FBgn0031168	FBtr0077237						NA
AkaaF6HSan_REP1.mLb.clN_peak_13030	chrX	13411251	13411634	+	14	NA	exon (FBgn0030485, exon 1 of 4)	-exon (FBgn0030485, exon 1 of 4)	1426	FBgn0030485	FBgn0030485	FBtr0073787						NA
AkaaF6HSan_REP1.mLb.clN_peak_6538	chr3L	12098398	12098893	+	14	NA	Intergenic	Intergenic	10019	FBgn0036246	FBgn0036246	FBtr0075990						NA
AkaaF6HSan_REP1.mLb.clN_peak_8873	chr3R	11909386	11909912	+	14	NA	intron (FBgn0037963, intron 3 of 15)	-intron (FBgn0037963, intron 3 of 15)	12067	FBgn0085336	FBgn0085336	FBtr0301079						NA
AkaaF6HSan_REP1.mLb.clN_peak_12790	chrX	10960978	10961310	+	14	NA	exon (FBgn0263705, exon 2 of 5)	-exon (FBgn0263705, exon 2 of 5)	5990	FBgn0021742	FBgn0021742	FBtr0073400						NA
AkaaF6HSan_REP1.mLb.clN_peak_11868	chrX	3873723	3874090	+	14	NA	intron (FBgn0028491, intron 5 of 8)	-intron (FBgn0028491, intron 2 of 6)	4933	FBgn0028491	FBgn0028491	FBtr0070608						NA
AkaaF6HSan_REP1.mLb.clN_peak_4813	chr2R	22340804	22341389	+	14	NA	exon (FBgn0034720, exon 6 of 14)	-exon (FBgn0034720, exon 6 of 14)	-7211	FBgn0034721	FBgn0034721	FBtr0071819						NA
AkaaF6HSan_REP1.mLb.clN_peak_13394	chrX	16848002	16848487	+	14	NA	exon (FBgn0030798, exon 2 of 3)	-exon (FBgn0030798, exon 2 of 3)	-3811	FBgn0024941	FBgn0024941	FBtr0307538						NA
AkaaF6HSan_REP1.mLb.clN_peak_9912	chr3R	21963957	21964537	+	14	NA	intron (FBgn0264490, intron 3 of 6)	-intron (FBgn0264490, intron 3 of 6)	-8132	FBgn0264490	FBgn0264490	FBtr0330384						NA
AkaaF6HSan_REP1.mLb.clN_peak_10831	chr3R	31237353	31238474	+	14	NA	intron (FBgn0051005, intron 7 of 7)	-intron (FBgn0051005, intron 7 of 7)	-2551	FBgn0039833	FBgn0039833	FBtr0085770						NA
AkaaF6HSan_REP1.mLb.clN_peak_4260	chr2R	17801764	17803156	+	14	NA	promoter-TSS (FBgn0259211)	-promoter-TSS (FBgn0259211)	1328	FBgn0259211	FBgn0259211	FBtr0300539						NA
AkaaF6HSan_REP1.mLb.clN_peak_12263	chrX	6788614	6788760	+	14	NA	exon (FBgn0259228, exon 3 of 14)	-exon (FBgn0259228, exon 3 of 14)	-9028	FBgn0003390	FBgn0003390	FBtr0340090						NA
AkaaF6HSan_REP1.mLb.clN_peak_12411	chrX	7984714	7985264	+	14	NA	exon (FBgn0003447, exon 5 of 7)	-exon (FBgn0003447, exon 5 of 7)	-14186	FBgn0010329	FBgn0010329	FBtr0340409						NA
AkaaF6HSan_REP1.mLb.clN_peak_7706	chr3L	22186336	22186957	+	14	NA	intron (FBgn0037153, intron 2 of 10)	-intron (FBgn0037153, intron 2 of 10)	-9047	FBgn0267633	FBgn0267633	FBtr0347088						NA
AkaaF6HSan_REP1.mLb.clN_peak_11260	chrX	130766	130976	+	14	NA	promoter-TSS (FBgn0025836)	-promoter-TSS (FBgn0025836)	-164	FBgn0025836	FBgn0025836	FBtr0112920						NA
AkaaF6HSan_REP1.mLb.clN_peak_11527	chrX	1572576	1572763	+	14	NA	intron (FBgn0025390, intron 4 of 8)	-intron (FBgn0025390, intron 3 of 7)	-14269	FBgn0065095	FBgn0065095	FBtr0091687						NA
AkaaF6HSan_REP1.mLb.clN_peak_13752	chrX	19903774	19904956	+	14	NA	exon (FBgn0052529, exon 7 of 9)	-exon (FBgn0052529, exon 7 of 9)	5752	FBgn0267042	FBgn0267042	FBtr0346035						NA
AkaaF6HSan_REP1.mLb.clN_peak_7731	chr3L	22326035	22326806	+	14	NA	intron (FBgn0004449, intron 2 of 11)	-intron (FBgn0004449, intron 2 of 8)	-3358	FBgn0052450	FBgn0052450	FBtr0078501						NA
AkaaF6HSan_REP1.mLb.clN_peak_7066	chr3L	17463688	17463868	+	14	NA	Intergenic	Intergenic	-2167	FBgn0036726	FBgn0036726	FBtr0075220						NA
AkaaF6HSan_REP1.mLb.clN_peak_830	chr2L	7318448	7318836	+	14	NA	Intergenic	Intergenic	10877	FBgn0266842	FBgn0266842	FBtr0345570						NA
AkaaF6HSan_REP1.mLb.clN_peak_9639	chr3R	19778342	19779054	+	14	NA	promoter-TSS (FBgn0038732)	-promoter-TSS (FBgn0038732)	-52	FBgn0038732	FBgn0038732	FBtr0083789						NA
AkaaF6HSan_REP1.mLb.clN_peak_5877	chr3L	6285458	6285751	+	14	NA	Intergenic	Intergenic	9817	FBgn0262787	FBgn0262787	FBtr0305900						NA
AkaaF6HSan_REP1.mLb.clN_peak_5878	chr3L	6303861	6304605	+	14	NA	promoter-TSS (FBgn0266969)	-promoter-TSS (FBgn0266969)	-872	FBgn0266969	FBgn0266969	FBtr0345867						NA
AkaaF6HSan_REP1.mLb.clN_peak_826	chr2L	7254911	7255190	+	14	NA	TTS (FBgn0010453)	-TTS (FBgn0010453)	-2068	FBgn0031900	FBgn0031900	FBtr0333353						NA
AkaaF6HSan_REP1.mLb.clN_peak_9198	chr3R	15340404	15340740	+	14	NA	promoter-TSS (FBgn0021750)	-promoter-TSS (FBgn0021750)	-95	FBgn0021750	FBgn0021750	FBtr0334589						NA
AkaaF6HSan_REP1.mLb.clN_peak_8179	chr3R	5156757	5157962	+	14	NA	intron (FBgn0037295, intron 2 of 6)	-intron (FBgn0037295, intron 2 of 6)	-2253	FBgn0037294	FBgn0037294	FBtr0078773						NA
AkaaF6HSan_REP1.mLb.clN_peak_2999	chr2R	8521361	8522333	+	14	NA	exon (FBgn0050361, exon 2 of 19)	-exon (FBgn0050361, exon 2 of 19)	10447	FBgn0050361	FBgn0050361	FBtr0330608						NA
AkaaF6HSan_REP1.mLb.clN_peak_4923	chr2R	23306306	23306488	+	14	NA	Intergenic	Intergenic	3419	FBgn0034842	FBgn0034842	FBtr0072045						NA
AkaaF6HSan_REP1.mLb.clN_peak_10143	chr3R	24090120	24091286	+	14	NA	intron (FBgn0053100, intron 2 of 2)	-intron (FBgn0053100, intron 2 of 3)	15060	FBgn0013343	FBgn0013343	FBtr0392904						NA
AkaaF6HSan_REP1.mLb.clN_peak_9653	chr3R	19869540	19869744	+	14	NA	exon (FBgn0038740, exon 7 of 9)	-exon (FBgn0038740, exon 7 of 9)	4884	FBgn0038739	FBgn0038739	FBtr0334307						NA
AkaaF6HSan_REP1.mLb.clN_peak_9264	chr3R	16017127	16018007	+	14	NA	exon (FBgn0038391, exon 3 of 6)	-exon (FBgn0038391, exon 3 of 6)	8462	FBgn0038391	FBgn0038391	FBtr0303261						NA
AkaaF6HSan_REP1.mLb.clN_peak_9708	chr3R	20484409	20484553	+	14	NA	promoter-TSS (FBgn0265550)	-promoter-TSS (FBgn0265550)	107	FBgn0262869	FBgn0262869	FBtr0346115						NA
AkaaF6HSan_REP1.mLb.clN_peak_4580	chr2R	20278914	20279639	+	14	NA	promoter-TSS (FBgn0287774)	-promoter-TSS (FBgn0287774)	-361	FBgn0287774	FBgn0287774	FBtr0086304						NA
AkaaF6HSan_REP1.mLb.clN_peak_6070	chr3L	8153680	8153844	+	14	NA	TTS (FBgn0259916)	-TTS (FBgn0259916)	-1949	FBgn0035844	FBgn0035844	FBtr0332761						NA
AkaaF6HSan_REP1.mLb.clN_peak_10788	chr3R	30767103	30767304	+	14	NA	intron (FBgn0004606, intron 1 of 4)	-intron (FBgn0004606, intron 1 of 4)	1277	FBgn0004606	FBgn0004606	FBtr0331180						NA
AkaaF6HSan_REP1.mLb.clN_peak_7666	chr3L	21973535	21973766	+	14	NA	intron (FBgn0037146, intron 1 of 11)	-intron (FBgn0037146, intron 1 of 11)	1648	FBgn0037146	FBgn0037146	FBtr0309869						NA
AkaaF6HSan_REP1.mLb.clN_peak_1677	chr2L	14908885	14909091	+	14	NA	exon (FBgn0259213, exon 20 of 20)	-exon (FBgn0259213, exon 20 of 20)	-15602	FBgn0028887	FBgn0028887	FBtr0080675						NA
AkaaF6HSan_REP1.mLb.clN_peak_661	chr2L	5936538	5937213	+	14	NA	exon (FBgn0015381, exon 4 of 5)	-exon (FBgn0015381, exon 4 of 5)	-3158	FBgn0266826	FBgn0266826	FBtr0345553						NA
AkaaF6HSan_REP1.mLb.clN_peak_11804	chrX	3482787	3482981	+	14	NA	promoter-TSS (FBgn0029664)	-promoter-TSS (FBgn0029664)	-81	FBgn0029664	FBgn0029664	FBtr0331609						NA
AkaaF6HSan_REP1.mLb.clN_peak_10765	chr3R	30661781	30662214	+	14	NA	Intergenic	Intergenic	-2781	FBgn0266701	FBgn0266701	FBtr0345125						NA
AkaaF6HSan_REP1.mLb.clN_peak_10392	chr3R	26850267	26850438	+	14	NA	intron (FBgn0051072, intron 11 of 17)	-intron (FBgn0051072, intron 11 of 17)	2543	FBgn0267742	FBgn0267742	FBtr0347310						NA
AkaaF6HSan_REP1.mLb.clN_peak_3114	chr2R	9329678	9330278	+	14	NA	intron (FBgn0033403, intron 2 of 3)	-intron (FBgn0033403, intron 2 of 3)	-15371	FBgn0033404	FBgn0033404	FBtr0088503						NA
AkaaF6HSan_REP1.mLb.clN_peak_12886	chrX	11834937	11835388	+	14	NA	TTS (FBgn0266019)	-TTS (FBgn0266019)	-2471	FBgn0264509	FBgn0264509	FBtr0333014						NA
AkaaF6HSan_REP1.mLb.clN_peak_12107	chrX	5607537	5608232	+	14	NA	intron (FBgn0263511, intron 2 of 2)	-intron (FBgn0263511, intron 2 of 2)	6583	FBgn0085464	FBgn0085464	FBtr0112736						NA
AkaaF6HSan_REP1.mLb.clN_peak_11126	chr4	708622	709163	+	14	NA	intron (FBgn0005558, intron 2 of 8)	-intron (FBgn0005558, intron 1 of 7)	4241	FBgn0005558	FBgn0005558	FBtr0100396						NA
AkaaF6HSan_REP1.mLb.clN_peak_1990	chr2L	19228845	19229032	+	14	NA	Intergenic	Intergenic	11531	FBgn0265078	FBgn0265078	FBtr0336815						NA
