PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP3.mLb.clN_peak_6062	chr2R	15766022	15766202	+	13	NA	exon (FBgn0265991, exon 12 of 15)	-intron (FBgn0265991, intron 10 of 13)	-27888	FBgn0034046	FBgn0034046	FBtr0308814						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7328	chr2R	22024847	22025609	+	13	NA	intron (FBgn0085399, intron 2 of 8)	-intron (FBgn0085399, intron 2 of 8)	-9616	FBgn0034681	FBgn0034681	FBtr0071749						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10837	chr3L	17356729	17357155	+	13	NA	exon (FBgn0036714, exon 6 of 6)	-exon (FBgn0036714, exon 6 of 6)	-2740	FBgn0015550	FBgn0015550	FBtr0075216						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8909	chr3L	4347043	4347158	+	13	NA	exon (FBgn0266649, exon 2 of 2)	-exon (FBgn0266649, exon 2 of 2)	1299	FBgn0266649	FBgn0266649	FBtr0344951						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1004	chr2L	6636535	6636779	+	13	NA	exon (FBgn0051635, exon 7 of 7)	-exon (FBgn0051635, exon 7 of 7)	-4250	FBgn0051634	FBgn0051634	FBtr0079327						NA
ManzF6Ctrl_REP3.mLb.clN_peak_921	chr2L	6217591	6217855	+	13	NA	Intergenic	Intergenic	-7325	FBgn0026755	FBgn0026755	FBtr0079242						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7891	chr2R	24475696	24475823	+	13	NA	TTS (FBgn0035008)	-TTS (FBgn0035008)	373	FBgn0035009	FBgn0035009	FBtr0072297						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18412	chrX	6168892	6169178	+	13	NA	intron (FBgn0264386, intron 2 of 26)	-intron (FBgn0264386, intron 2 of 25)	23448	FBgn0264386	FBgn0264386	FBtr0334984						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9182	chr3L	6609957	6610266	+	13	NA	promoter-TSS (FBgn0266967)	-promoter-TSS (FBgn0266967)	786	FBgn0035708	FBgn0035708	FBtr0474136						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13033	chr3R	8699435	8699616	+	13	NA	Intergenic	Intergenic	-4925	FBgn0001180	FBgn0001180	FBtr0081950						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14472	chr3R	17864829	17865194	+	13	NA	exon (FBgn0261649, exon 7 of 10)	-exon (FBgn0261649, exon 7 of 10)	-41453	FBgn0038558	FBgn0038558	FBtr0308497						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13391	chr3R	10470760	10471000	+	13	NA	Intergenic	Intergenic	-5902	FBgn0266260	FBgn0266260	FBtr0343910						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11455	chr3L	20961111	20961284	+	13	NA	TTS (FBgn0037039)	-TTS (FBgn0037039)	189	FBgn0037038	FBgn0037038	FBtr0078334						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7305	chr2R	21861180	21861884	+	13	NA	exon (FBgn0034666, exon 1 of 2)	-exon (FBgn0034666, exon 1 of 2)	707	FBgn0034666	FBgn0034666	FBtr0071720						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12171	chr3R	3880264	3880493	+	13	NA	Intergenic	Intergenic	33649	FBgn0039955	FBgn0039955	FBtr0113989						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13922	chr3R	14188465	14188591	+	13	NA	intron (FBgn0011582, intron 4 of 5)	-intron (FBgn0011582, intron 4 of 5)	25819	FBgn0038210	FBgn0038210	FBtr0082894						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6708	chr2R	18837226	18837615	+	13	NA	TTS (FBgn0034399)	-TTS (FBgn0034399)	2157	FBgn0034399	FBgn0034399	FBtr0086618						NA
ManzF6Ctrl_REP3.mLb.clN_peak_292	chr2L	1866499	1866722	+	13	NA	exon (FBgn0051663, exon 6 of 12)	-exon (FBgn0051663, exon 6 of 12)	-3193	FBgn0031372	FBgn0031372	FBtr0334824						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1328	chr2L	8389626	8389782	+	13	NA	promoter-TSS (FBgn0041717)	-promoter-TSS (FBgn0041717)	-20	FBgn0041717	FBgn0041717	FBtr0079659						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12535	chr3R	5546502	5546683	+	13	NA	exon (FBgn0037336, exon 2 of 13)	-exon (FBgn0037336, exon 2 of 13)	1183	FBgn0037336	FBgn0037336	FBtr0078762						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12348	chr3R	4880623	4880966	+	13	NA	Intergenic	Intergenic	-2261	FBgn0020280	FBgn0020280	FBtr0345252						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7388	chr2R	22224606	22225096	+	13	NA	exon (FBgn0034716, exon 5 of 7)	-exon (FBgn0034716, exon 5 of 7)	-1352	FBgn0034715	FBgn0034715	FBtr0346956						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6511	chr2R	17989718	17989863	+	13	NA	exon (FBgn0034286, exon 2 of 7)	-exon (FBgn0034286, exon 2 of 7)	-15605	FBgn0265592	FBgn0265592	FBtr0340285						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11120	chr3L	19149276	19149645	+	13	NA	intron (FBgn0016797, intron 2 of 2)	-intron (FBgn0016797, intron 2 of 2)	-10485	FBgn0036851	FBgn0036851	FBtr0346533						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7198	chr2R	21408675	21408898	+	13	NA	intron (FBgn0010415, intron 3 of 6)	-intron (FBgn0010415, intron 3 of 6)	19381	FBgn0034629	FBgn0034629	FBtr0071607						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20653	chrX	18915629	18915773	+	13	NA	Intergenic	Intergenic	3349	FBgn0265919	FBgn0265919	FBtr0342849						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18305	chrX	5660958	5661140	+	13	NA	exon (FBgn0259150, exon 2 of 7)	-exon (FBgn0259150, exon 2 of 7)	1812	FBgn0259150	FBgn0259150	FBtr0331168						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15509	chr3R	24017493	24017672	+	13	NA	intron (FBgn0020647, intron 1 of 9)	-intron (FBgn0020647, intron 2 of 11)	14245	FBgn0020647	FBgn0020647	FBtr0084508						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8040	chr2R	25094557	25094811	+	13	NA	exon (FBgn0266129, exon 2 of 4)	-exon (FBgn0266129, exon 2 of 4)	-10337	FBgn0004919	FBgn0004919	FBtr0306330						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21075	chrX	21432967	21433390	+	13	NA	intron (FBgn0259245, intron 4 of 9)	-intron (FBgn0259245, intron 4 of 9)	-3922	FBgn0031178	FBgn0031178	FBtr0077218						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6949	chr2R	20212097	20212227	+	13	NA	exon (FBgn0034483, exon 1 of 1)	-exon (FBgn0034483, exon 1 of 1)	457	FBgn0034483	FBgn0034483	FBtr0086324						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18800	chrX	8308041	8308537	+	13	NA	intron (FBgn0015519, intron 3 of 11)	-intron (FBgn0015519, intron 3 of 11)	16900	FBgn0263778	FBgn0263778	FBtr0347241						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4736	chr2R	10328857	10329896	+	13	NA	exon (FBgn0261698, exon 22 of 29)	-exon (FBgn0261698, exon 22 of 29)	-8876	FBgn0250822	FBgn0250822	FBtr0112415						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9755	chr3L	9832400	9832816	+	13	NA	exon (FBgn0264489, exon 6 of 8)	-exon (FBgn0264489, exon 6 of 8)	3186	FBgn0264489	FBgn0264489	FBtr0332835						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8485	chr3L	1971249	1971417	+	13	NA	promoter-TSS (FBgn0035300)	-promoter-TSS (FBgn0035300)	-133	FBgn0035299	FBgn0035299	FBtr0072852						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1510	chr2L	9608221	9608370	+	13	NA	promoter-TSS (FBgn0019809)	-promoter-TSS (FBgn0019809)	-267	FBgn0019809	FBgn0019809	FBtr0079837						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20371	chrX	17419581	17420484	+	13	NA	exon (FBgn0027602, exon 2 of 5)	-exon (FBgn0027602, exon 2 of 5)	2113	FBgn0027602	FBgn0027602	FBtr0340619						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5214	chr2R	12249697	12249881	+	13	NA	Intergenic	Intergenic	-2794	FBgn0265374	FBgn0265374	FBtr0339586						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11978	chr3L	24001134	24001569	+	13	NA	Intergenic	Intergenic	10012	FBgn0058053	FBgn0058053	FBtr0334764						NA
ManzF6Ctrl_REP3.mLb.clN_peak_346	chr2L	2211218	2211717	+	13	NA	exon (FBgn0031397, exon 4 of 5)	-exon (FBgn0031397, exon 4 of 5)	1104	FBgn0031397	FBgn0031397	FBtr0331649						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9189	chr3L	6645541	6645832	+	13	NA	Intergenic	Intergenic	3436	FBgn0266774	FBgn0266774	FBtr0345399						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5472	chr2R	13234594	13234748	+	13	NA	exon (FBgn0033814, exon 1 of 2)	-exon (FBgn0033814, exon 1 of 2)	625	FBgn0033814	FBgn0033814	FBtr0340493						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15432	chr3R	23631600	23631806	+	13	NA	exon (FBgn0051145, exon 7 of 17)	-exon (FBgn0051145, exon 7 of 17)	-26208	FBgn0039094	FBgn0039094	FBtr0084481						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8050	chr2R	25121570	25122497	+	13	NA	intron (FBgn0266129, intron 2 of 4)	-intron (FBgn0266129, intron 2 of 4)	-7426	FBgn0050430	FBgn0050430	FBtr0072448						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20957	chrX	20694175	20695178	+	13	NA	exon (FBgn0003300, exon 1 of 2)	-exon (FBgn0003300, exon 1 of 2)	4006	FBgn0003300	FBgn0003300	FBtr0345922						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1374	chr2L	8675052	8675825	+	13	NA	exon (FBgn0001114, exon 3 of 3)	-exon (FBgn0001114, exon 3 of 3)	2286	FBgn0001114	FBgn0001114	FBtr0307091						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18267	chrX	5398543	5398727	+	13	NA	exon (FBgn0029761, exon 12 of 13)	-exon (FBgn0029761, exon 12 of 13)	12214	FBgn0029762	FBgn0029762	FBtr0070797						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10860	chr3L	17450078	17450539	+	13	NA	exon (FBgn0036725, exon 2 of 2)	-exon (FBgn0036725, exon 2 of 2)	3759	FBgn0036725	FBgn0036725	FBtr0333688						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14396	chr3R	17196309	17196520	+	13	NA	intron (FBgn0038492, intron 1 of 5)	-intron (FBgn0038492, intron 1 of 5)	5716	FBgn0038492	FBgn0038492	FBtr0334403						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17016	chr4	896324	896523	+	13	NA	intron (FBgn0025726, intron 8 of 27)	-intron (FBgn0025726, intron 3 of 22)	-8756	FBgn0263093	FBgn0263093	FBtr0334486						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16940	chr4	631832	632082	+	13	NA	intron (FBgn0039915, intron 2 of 9)	-intron (FBgn0039915, intron 2 of 9)	2266	FBgn0039915	FBgn0039915	FBtr0089972						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18812	chrX	8427134	8427306	+	13	NA	exon (FBgn0261793, exon 7 of 10)	-exon (FBgn0261793, exon 7 of 10)	5855	FBgn0261793	FBgn0261793	FBtr0333750						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5513	chr2R	13419852	13419968	+	13	NA	exon (FBgn0259221, exon 7 of 11)	-exon (FBgn0259221, exon 7 of 11)	3737	FBgn0265272	FBgn0265272	FBtr0087714						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7002	chr2R	20577581	20577707	+	13	NA	intron (FBgn0028622, intron 2 of 7)	-intron (FBgn0028622, intron 2 of 7)	5947	FBgn0028622	FBgn0028622	FBtr0342704						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5708	chr2R	14205872	14206203	+	13	NA	intron (FBgn0005613, intron 1 of 2)	-intron (FBgn0005613, intron 1 of 2)	-4788	FBgn0033911	FBgn0033911	FBtr0087577						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17693	chrX	2323766	2323968	+	13	NA	TTS (FBgn0040392)	-TTS (FBgn0040392)	-1603	FBgn0054052	FBgn0054052	FBtr0308939						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14894	chr3R	20598077	20598515	+	13	NA	intron (FBgn0023097, intron 1 of 9)	-intron (FBgn0023097, intron 1 of 9)	5157	FBgn0023097	FBgn0023097	FBtr0330043						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11816	chr3L	22607592	22607911	+	13	NA	promoter-TSS (FBgn0267629)	-promoter-TSS (FBgn0267629)	2	FBgn0267629	FBgn0267629	FBtr0347080						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15415	chr3R	23483996	23484236	+	13	NA	TTS (FBgn0051225)	-TTS (FBgn0051225)	253	FBgn0039079	FBgn0039079	FBtr0273202						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13633	chr3R	12268829	12269190	+	13	NA	exon (FBgn0264831, exon 1 of 2)	-exon (FBgn0264831, exon 1 of 2)	225	FBgn0264831	FBgn0264831	FBtr0334693						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5092	chr2R	11749819	11750276	+	13	NA	Intergenic	Intergenic	-6770	FBgn0033652	FBgn0033652	FBtr0304622						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1692	chr2L	10711330	10711444	+	13	NA	TTS (FBgn0265580)	-TTS (FBgn0265580)	1286	FBgn0265580	FBgn0265580	FBtr0340245						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2070	chr2L	13668065	13668215	+	13	NA	exon (FBgn0028527, exon 2 of 5)	-exon (FBgn0028527, exon 2 of 5)	2615	FBgn0028527	FBgn0028527	FBtr0331332						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17713	chrX	2391324	2391535	+	13	NA	Intergenic	Intergenic	-3765	FBgn0264598	FBgn0264598	FBtr0333533						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16551	chr3R	30844087	30844259	+	13	NA	Intergenic	Intergenic	-8142	FBgn0003720	FBgn0003720	FBtr0085709						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6279	chr2R	16780661	16781352	+	13	NA	exon (FBgn0034157, exon 1 of 3)	-exon (FBgn0034157, exon 1 of 3)	1101	FBgn0034157	FBgn0034157	FBtr0087025						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16500	chr3R	30584838	30585121	+	13	NA	intron (FBgn0039789, intron 3 of 3)	-intron (FBgn0039789, intron 3 of 3)	-1282	FBgn0039788	FBgn0039788	FBtr0085680						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3054	chr2L	21840438	21840654	+	13	NA	Intergenic	Intergenic	-3112	FBgn0286927	FBgn0286927	FBtr0475184						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19801	chrX	14044259	14044426	+	13	NA	Intergenic	Intergenic	3153	FBgn0053247	FBgn0053247	FBtr0300096						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17321	chrX	778916	779382	+	13	NA	intron (FBgn0027343, intron 1 of 1)	-intron (FBgn0027343, intron 1 of 1)	-5597	FBgn0086368	FBgn0086368	FBtr0335403						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18333	chrX	5777596	5778402	+	13	NA	exon (FBgn0029807, exon 4 of 5)	-exon (FBgn0029807, exon 4 of 5)	-1352	FBgn0259149	FBgn0259149	FBtr0307205						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14964	chr3R	20978691	20978925	+	13	NA	exon (FBgn0013995, exon 1 of 9)	-exon (FBgn0013995, exon 1 of 9)	9128	FBgn0263400	FBgn0263400	FBtr0309177						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6009	chr2R	15522898	15523716	+	13	NA	exon (FBgn0019968, exon 10 of 17)	-exon (FBgn0019968, exon 10 of 17)	8952	FBgn0019968	FBgn0019968	FBtr0346265						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1450	chr2L	9242130	9242415	+	13	NA	exon (FBgn0041092, exon 9 of 15)	-exon (FBgn0041092, exon 9 of 15)	-5678	FBgn0051885	FBgn0051885	FBtr0079820						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14187	chr3R	15822159	15822713	+	13	NA	TTS (FBgn0003227)	-TTS (FBgn0003227)	-3311	FBgn0038366	FBgn0038366	FBtr0083180						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14403	chr3R	17332550	17332953	+	13	NA	intron (FBgn0038498, intron 1 of 5)	-intron (FBgn0038498, intron 2 of 6)	13582	FBgn0038498	FBgn0038498	FBtr0083453						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20973	chrX	21017337	21017473	+	13	NA	Intergenic	Intergenic	8483	FBgn0031142	FBgn0031142	FBtr0077269						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12774	chr3R	6826434	6826665	+	13	NA	intron (FBgn0003339, intron 2 of 2)	-intron (FBgn0003339, intron 2 of 2)	-3514	FBgn0011904	FBgn0011904	FBtr0081660						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2185	chr2L	14442081	14442536	+	13	NA	Intergenic	Intergenic	6701	FBgn0267290	FBgn0267290	FBtr0346575						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5236	chr2R	12309398	12309659	+	13	NA	exon (FBgn0033710, exon 7 of 7)	-exon (FBgn0033710, exon 7 of 7)	-1161	FBgn0050203	FBgn0050203	FBtr0273303						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6413	chr2R	17482826	17483147	+	13	NA	TTS (FBgn0034225)	-TTS (FBgn0034225)	-2016	FBgn0050104	FBgn0050104	FBtr0086928						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3580	chr2R	5926226	5926823	+	13	NA	exon (FBgn0263109, exon 4 of 4)	-exon (FBgn0263109, exon 4 of 4)	-10876	FBgn0264957	FBgn0264957	FBtr0335265						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14347	chr3R	16827438	16827657	+	13	NA	exon (FBgn0000014, exon 3 of 7)	-exon (FBgn0000014, exon 3 of 7)	2502	FBgn0000014	FBgn0000014	FBtr0306337						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15046	chr3R	21342401	21342830	+	13	NA	exon (FBgn0038881, exon 2 of 15)	-exon (FBgn0038881, exon 2 of 15)	6986	FBgn0038881	FBgn0038881	FBtr0343807						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5251	chr2R	12359513	12359875	+	13	NA	TTS (FBgn0050049)	-TTS (FBgn0050049)	258	FBgn0050043	FBgn0050043	FBtr0087907						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8150	chr3L	367597	367753	+	13	NA	exon (FBgn0262139, exon 10 of 10)	-exon (FBgn0262139, exon 10 of 10)	-1238	FBgn0035138	FBgn0035138	FBtr0072568						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14809	chr3R	19869767	19870454	+	13	NA	exon (FBgn0038740, exon 7 of 9)	-exon (FBgn0038740, exon 7 of 9)	5114	FBgn0038740	FBgn0038740	FBtr0330035						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9807	chr3L	10467123	10467302	+	13	NA	exon (FBgn0045770, exon 2 of 2)	-exon (FBgn0045770, exon 2 of 2)	877	FBgn0045770	FBgn0045770	FBtr0334099						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8021	chr2R	25024348	25024894	+	13	NA	intron (FBgn0004055, intron 2 of 4)	-intron (FBgn0004055, intron 2 of 4)	-7756	FBgn0035092	FBgn0035092	FBtr0290092						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13558	chr3R	11800701	11800918	+	13	NA	intron (FBgn0051116, intron 7 of 12)	-intron (FBgn0051116, intron 6 of 15)	-3861	FBgn0025802	FBgn0025802	FBtr0082530						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2170	chr2L	14359235	14360178	+	13	NA	TTS (FBgn0015791)	-TTS (FBgn0015791)	454	FBgn0001970	FBgn0001970	FBtr0080629						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13013	chr3R	8565145	8565566	+	13	NA	exon (FBgn0266916, exon 3 of 8)	-exon (FBgn0266916, exon 3 of 8)	1250	FBgn0266916	FBgn0266916	FBtr0089973						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14961	chr3R	20975334	20975490	+	13	NA	TTS (FBgn0002921)	-TTS (FBgn0002921)	12524	FBgn0263400	FBgn0263400	FBtr0309177						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12796	chr3R	7046335	7046477	+	13	NA	Intergenic	Intergenic	-6121	FBgn0024289	FBgn0024289	FBtr0339932						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14960	chr3R	20973548	20974099	+	13	NA	exon (FBgn0002921, exon 10 of 10)	-exon (FBgn0002921, exon 10 of 10)	14113	FBgn0263400	FBgn0263400	FBtr0309177						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11799	chr3L	22479820	22479995	+	13	NA	Intergenic	Intergenic	5112	FBgn0037167	FBgn0037167	FBtr0078507						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17910	chrX	3667535	3667654	+	13	NA	promoter-TSS (FBgn0044046)	-promoter-TSS (FBgn0044046)	-27	FBgn0044046	FBgn0044046	FBtr0070577						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5174	chr2R	12060221	12060362	+	13	NA	intron (FBgn0028407, intron 2 of 3)	-intron (FBgn0028407, intron 2 of 3)	5202	FBgn0028407	FBgn0028407	FBtr0087980						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15246	chr3R	22386043	22386190	+	13	NA	TTS (FBgn0038956)	-TTS (FBgn0038956)	3598	FBgn0038956	FBgn0038956	FBtr0337047						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3862	chr2R	7043859	7044285	+	13	NA	exon (FBgn0033133, exon 3 of 5)	-exon (FBgn0033133, exon 3 of 5)	1416	FBgn0033133	FBgn0033133	FBtr0305678						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20260	chrX	16842411	16842771	+	13	NA	exon (FBgn0024941, exon 2 of 7)	-exon (FBgn0024941, exon 2 of 7)	1842	FBgn0024941	FBgn0024941	FBtr0307538						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4779	chr2R	10489006	10489260	+	13	NA	TTS (FBgn0283521)	-TTS (FBgn0283521)	-3881	FBgn0264817	FBgn0264817	FBtr0347596						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20131	chrX	16189858	16190000	+	13	NA	Intergenic	Intergenic	1702	FBgn0267930	FBgn0267930	FBtr0347492						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7209	chr2R	21450694	21451183	+	13	NA	intron (FBgn0010415, intron 2 of 6)	-intron (FBgn0010415, intron 2 of 6)	30238	FBgn0010415	FBgn0010415	FBtr0474169						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3310	chr2R	4016165	4016543	+	13	NA	intron (FBgn0046706, intron 2 of 4)	-intron (FBgn0046706, intron 2 of 4)	2243	FBgn0046706	FBgn0046706	FBtr0113784						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8353	chr3L	1252961	1253066	+	13	NA	promoter-TSS (FBgn0035198)	-promoter-TSS (FBgn0035198)	1001	FBgn0035198	FBgn0035198	FBtr0100647						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4410	chr2R	9108687	9108828	+	13	NA	exon (FBgn0033377, exon 3 of 3)	-exon (FBgn0033377, exon 3 of 3)	961	FBgn0033377	FBgn0033377	FBtr0088630						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15320	chr3R	22747182	22747629	+	13	NA	TTS (FBgn0039019)	-TTS (FBgn0039019)	194	FBgn0039020	FBgn0039020	FBtr0084322						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20086	chrX	15878106	15878249	+	13	NA	exon (FBgn0260938, exon 14 of 14)	-exon (FBgn0260938, exon 14 of 14)	7994	FBgn0030701	FBgn0030701	FBtr0474173						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19471	chrX	11994121	11994886	+	13	NA	exon (FBgn0001083, exon 13 of 15)	-exon (FBgn0001083, exon 13 of 15)	-1735	FBgn0030359	FBgn0030359	FBtr0073581						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10352	chr3L	14240782	14240913	+	13	NA	Intergenic	Intergenic	-1407	FBgn0266948	FBgn0266948	FBtr0345840						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7617	chr2R	23200494	23200844	+	13	NA	intron (FBgn0085400, intron 1 of 13)	-intron (FBgn0085400, intron 1 of 13)	3304	FBgn0085400	FBgn0085400	FBtr0330239						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1683	chr2L	10589347	10589518	+	13	NA	intron (FBgn0051721, intron 1 of 9)	-intron (FBgn0051721, intron 1 of 8)	-7730	FBgn0085190	FBgn0085190	FBtr0301006						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8868	chr3L	4175551	4175693	+	13	NA	exon (FBgn0035504, exon 8 of 8)	-exon (FBgn0035504, exon 8 of 8)	1738	FBgn0040696	FBgn0040696	FBtr0073218						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5068	chr2R	11676655	11677593	+	13	NA	exon (FBgn0033644, exon 3 of 5)	-exon (FBgn0033644, exon 3 of 5)	1189	FBgn0033644	FBgn0033644	FBtr0088075						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17263	chrX	570159	570285	+	13	NA	intron (FBgn0000108, intron 3 of 11)	-intron (FBgn0000108, intron 3 of 11)	-11899	FBgn0261930	FBgn0261930	FBtr0110929						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4257	chr2R	8542578	8543347	+	13	NA	exon (FBgn0265306, exon 1 of 1)	-exon (FBgn0265306, exon 1 of 1)	580	FBgn0265306	FBgn0265306	FBtr0339347						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9502	chr3L	8574730	8576078	+	13	NA	TTS (FBgn0260442)	-TTS (FBgn0260442)	674	FBgn0035911	FBgn0035911	FBtr0076651						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20556	chrX	18440330	18440465	+	13	NA	TTS (FBgn0264393)	-TTS (FBgn0264393)	730	FBgn0264393	FBgn0264393	FBtr0332397						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19131	chrX	10247028	10247365	+	13	NA	intron (FBgn0263220, intron 6 of 11)	-intron (FBgn0263220, intron 7 of 12)	-2616	FBgn0263220	FBgn0263220	FBtr0307881						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10077	chr3L	12083347	12083518	+	13	NA	Intergenic	Intergenic	-1602	FBgn0284221	FBgn0284221	FBtr0300339						NA
