PeakID (cmd=annotatePeaks.pl AkaaF3Heat_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Heat_REP2.mLb.clN_peak_12187	chrX	21218098	21218364	+	14	NA	exon (FBgn0052523, exon 2 of 2)	-exon (FBgn0052523, exon 2 of 2)	353	FBgn0052523	FBgn0052523	FBtr0077183						NA
AkaaF3Heat_REP2.mLb.clN_peak_10432	chrX	4143131	4143531	+	14	NA	exon (FBgn0000635, exon 6 of 10)	-exon (FBgn0000635, exon 6 of 10)	12120	FBgn0066114	FBgn0066114	FBtr0070644						NA
AkaaF3Heat_REP2.mLb.clN_peak_9463	chr3R	30115834	30116045	+	14	NA	intron (FBgn0266411, intron 11 of 11)	-intron (FBgn0266411, intron 5 of 5)	7324	FBgn0266442	FBgn0266442	FBtr0344436						NA
AkaaF3Heat_REP2.mLb.clN_peak_5928	chr3L	14891064	14891510	+	14	NA	promoter-TSS (FBgn0266947)	-promoter-TSS (FBgn0266947)	-784	FBgn0266947	FBgn0266947	FBtr0345839						NA
AkaaF3Heat_REP2.mLb.clN_peak_7587	chr3R	8955487	8955736	+	14	NA	intron (FBgn0286204, intron 1 of 1)	-intron (FBgn0286204, intron 1 of 1)	7426	FBgn0286204	FBgn0286204	FBtr0334329						NA
AkaaF3Heat_REP2.mLb.clN_peak_5372	chr3L	8856335	8856577	+	14	NA	intron (FBgn0263930, intron 1 of 8)	-intron (FBgn0263930, intron 1 of 8)	-10642	FBgn0267473	FBgn0267473	FBtr0346845						NA
AkaaF3Heat_REP2.mLb.clN_peak_4759	chr3L	2373679	2373934	+	14	NA	promoter-TSS (FBgn0035336)	-promoter-TSS (FBgn0035336)	78	FBgn0035336	FBgn0035336	FBtr0072890						NA
AkaaF3Heat_REP2.mLb.clN_peak_4544	chr3L	593170	593516	+	14	NA	promoter-TSS (FBgn0035145)	-promoter-TSS (FBgn0035145)	97	FBgn0035145	FBgn0035145	FBtr0344912						NA
AkaaF3Heat_REP2.mLb.clN_peak_6870	chr3L	23613449	23613604	+	14	NA	intron (FBgn0250816, intron 4 of 6)	-intron (FBgn0250816, intron 4 of 7)	57601	FBgn0250816	FBgn0250816	FBtr0299882						NA
AkaaF3Heat_REP2.mLb.clN_peak_6096	chr3L	16696277	16696927	+	14	NA	intron (FBgn0264605, intron 1 of 6)	-intron (FBgn0063485, intron 1 of 6)	4867	FBgn0267557	FBgn0267557	FBtr0346964						NA
AkaaF3Heat_REP2.mLb.clN_peak_10901	chrX	8768109	8768346	+	14	NA	exon (FBgn0026411, exon 5 of 7)	-exon (FBgn0026411, exon 5 of 7)	17126	FBgn0026411	FBgn0026411	FBtr0071279						NA
AkaaF3Heat_REP2.mLb.clN_peak_3647	chr2R	18078580	18078812	+	14	NA	intron (FBgn0085415, intron 1 of 4)	-intron (FBgn0085415, intron 1 of 4)	4524	FBgn0266380	FBgn0266380	FBtr0344194						NA
AkaaF3Heat_REP2.mLb.clN_peak_365	chr2L	3918562	3919373	+	14	NA	exon (FBgn0051774, exon 6 of 9)	-exon (FBgn0051774, exon 6 of 9)	-4679	FBgn0051773	FBgn0051773	FBtr0077509						NA
AkaaF3Heat_REP2.mLb.clN_peak_1376	chr2L	15416066	15416212	+	14	NA	Intergenic	Intergenic	2222	FBgn0266163	FBgn0266163	FBtr0343713						NA
AkaaF3Heat_REP2.mLb.clN_peak_11032	chrX	10221708	10221821	+	14	NA	intron (FBgn0085437, intron 3 of 15)	-intron (FBgn0085437, intron 2 of 13)	-2625	FBgn0040941	FBgn0040941	FBtr0300073						NA
AkaaF3Heat_REP2.mLb.clN_peak_4427	chr2R	24875664	24875858	+	14	NA	promoter-TSS (FBgn0035073)	-promoter-TSS (FBgn0035073)	104	FBgn0050423	FBgn0050423	FBtr0346609						NA
AkaaF3Heat_REP2.mLb.clN_peak_5544	chr3L	10854134	10854256	+	14	NA	intron (FBgn0026160, intron 1 of 10)	-intron (FBgn0026160, intron 1 of 10)	-3505	FBgn0266679	FBgn0266679	FBtr0345044						NA
AkaaF3Heat_REP2.mLb.clN_peak_6748	chr3L	22357970	22358349	+	14	NA	intron (FBgn0267624, intron 1 of 1)	-intron (FBgn0004449, intron 1 of 8)	2709	FBgn0267627	FBgn0267627	FBtr0347078						NA
AkaaF3Heat_REP2.mLb.clN_peak_8163	chr3R	15245986	15246239	+	14	NA	exon (FBgn0266599, exon 2 of 2)	-exon (FBgn0266599, exon 2 of 2)	3025	FBgn0038309	FBgn0038309	FBtr0113238						NA
AkaaF3Heat_REP2.mLb.clN_peak_4799	chr3L	2669642	2669808	+	14	NA	TTS (FBgn0264606)	-TTS (FBgn0264606)	8103	FBgn0053234	FBgn0053234	FBtr0345013						NA
AkaaF3Heat_REP2.mLb.clN_peak_4387	chr2R	24495814	24496620	+	14	NA	exon (FBgn0029501, exon 2 of 2)	-exon (FBgn0029501, exon 2 of 2)	1699	FBgn0029501	FBgn0029501	FBtr0072299						NA
AkaaF3Heat_REP2.mLb.clN_peak_12085	chrX	20358582	20358740	+	14	NA	Intergenic	Intergenic	-1091	FBgn0267741	FBgn0267741	FBtr0347301						NA
AkaaF3Heat_REP2.mLb.clN_peak_103	chr2L	884182	884294	+	14	NA	intron (FBgn0031292, intron 4 of 14)	-intron (FBgn0031292, intron 4 of 14)	903	FBgn0031292	FBgn0031292	FBtr0345634						NA
AkaaF3Heat_REP2.mLb.clN_peak_3255	chr2R	14064947	14065325	+	14	NA	exon (FBgn0040752, exon 11 of 12)	-exon (FBgn0040752, exon 11 of 12)	-25189	FBgn0259183	FBgn0259183	FBtr0299667						NA
AkaaF3Heat_REP2.mLb.clN_peak_9181	chr3R	27116603	27116712	+	14	NA	promoter-TSS (FBgn0039489)	-promoter-TSS (FBgn0039489)	50	FBgn0039488	FBgn0039488	FBtr0085131						NA
AkaaF3Heat_REP2.mLb.clN_peak_2563	chr2R	8284314	8284544	+	14	NA	Intergenic	Intergenic	7084	FBgn0265307	FBgn0265307	FBtr0339348						NA
AkaaF3Heat_REP2.mLb.clN_peak_1813	chr2L	20254965	20255279	+	14	NA	promoter-TSS (FBgn0250817)	-promoter-TSS (FBgn0250817)	-673	FBgn0250817	FBgn0250817	FBtr0100850						NA
AkaaF3Heat_REP2.mLb.clN_peak_1154	chr2L	13286491	13286792	+	14	NA	promoter-TSS (FBgn0032499)	-promoter-TSS (FBgn0032499)	-136	FBgn0032499	FBgn0032499	FBtr0334865						NA
AkaaF3Heat_REP2.mLb.clN_peak_8020	chr3R	13827951	13828121	+	14	NA	promoter-TSS (FBgn0002862)	-promoter-TSS (FBgn0002862)	-28	FBgn0002862	FBgn0002862	FBtr0346062						NA
AkaaF3Heat_REP2.mLb.clN_peak_9271	chr3R	28095004	28095327	+	14	NA	Intergenic	Intergenic	42800	FBgn0267746	FBgn0267746	FBtr0347315						NA
AkaaF3Heat_REP2.mLb.clN_peak_5976	chr3L	15337348	15337834	+	14	NA	exon (FBgn0036494, exon 1 of 1)	-exon (FBgn0036494, exon 1 of 1)	899	FBgn0036494	FBgn0036494	FBtr0306308						NA
AkaaF3Heat_REP2.mLb.clN_peak_5473	chr3L	10282708	10282865	+	14	NA	Intergenic	Intergenic	9582	FBgn0036080	FBgn0036080	FBtr0076297						NA
AkaaF3Heat_REP2.mLb.clN_peak_5957	chr3L	15190499	15190798	+	14	NA	exon (FBgn0265755, exon 1 of 1)	-exon (FBgn0265755, exon 1 of 1)	208	FBgn0265755	FBgn0265755	FBtr0340717						NA
AkaaF3Heat_REP2.mLb.clN_peak_9340	chr3R	28734915	28735505	+	14	NA	TTS (FBgn0027655)	-TTS (FBgn0027655)	9572	FBgn0039595	FBgn0039595	FBtr0336790						NA
AkaaF3Heat_REP2.mLb.clN_peak_11006	chrX	10022478	10022622	+	14	NA	intron (FBgn0263132, intron 2 of 14)	-intron (FBgn0263132, intron 2 of 14)	5705	FBgn0263132	FBgn0263132	FBtr0307375						NA
AkaaF3Heat_REP2.mLb.clN_peak_11702	chrX	17225909	17226313	+	14	NA	exon (FBgn0003057, exon 1 of 1)	-exon (FBgn0003057, exon 1 of 1)	756	FBgn0003057	FBgn0003057	FBtr0346194						NA
AkaaF3Heat_REP2.mLb.clN_peak_1352	chr2L	15174699	15175042	+	14	NA	intron (FBgn0028888, intron 2 of 5)	-intron (FBgn0028888, intron 2 of 5)	14219	FBgn0265995	FBgn0265995	FBtr0343104						NA
AkaaF3Heat_REP2.mLb.clN_peak_10732	chrX	7147294	7147593	+	14	NA	intron (FBgn0047092, intron 2 of 2)	-intron (FBgn0047092, intron 2 of 2)	2407	FBgn0047092	FBgn0047092	FBtr0071016						NA
AkaaF3Heat_REP2.mLb.clN_peak_7531	chr3R	8438183	8438763	+	14	NA	intron (FBgn0266801, intron 2 of 14)	-intron (FBgn0266801, intron 2 of 15)	-17876	FBgn0037589	FBgn0037589	FBtr0445396						NA
AkaaF3Heat_REP2.mLb.clN_peak_9172	chr3R	26996011	26996136	+	14	NA	promoter-TSS (FBgn0004842)	-promoter-TSS (FBgn0004842)	-907	FBgn0004842	FBgn0004842	FBtr0345267						NA
AkaaF3Heat_REP2.mLb.clN_peak_5312	chr3L	8158960	8159079	+	14	NA	promoter-TSS (FBgn0259916)	-promoter-TSS (FBgn0259916)	-119	FBgn0259916	FBgn0259916	FBtr0332760						NA
AkaaF3Heat_REP2.mLb.clN_peak_7766	chr3R	11015346	11015984	+	14	NA	intron (FBgn0083950, intron 6 of 14)	-intron (FBgn0083950, intron 6 of 16)	18538	FBgn0267671	FBgn0267671	FBtr0347161						NA
AkaaF3Heat_REP2.mLb.clN_peak_7302	chr3R	6482559	6482918	+	14	NA	promoter-TSS (FBgn0037448)	-promoter-TSS (FBgn0037448)	4427	FBgn0037448	FBgn0037448	FBtr0344704						NA
AkaaF3Heat_REP2.mLb.clN_peak_3601	chr2R	17564802	17564968	+	14	NA	promoter-TSS (FBgn0034242)	-promoter-TSS (FBgn0034242)	30	FBgn0034242	FBgn0034242	FBtr0304733						NA
AkaaF3Heat_REP2.mLb.clN_peak_2163	chr2R	5464420	5464527	+	14	NA	Intergenic	Intergenic	31388	FBgn0050440	FBgn0050440	FBtr0086076						NA
AkaaF3Heat_REP2.mLb.clN_peak_2684	chr2R	9132417	9132585	+	14	NA	promoter-TSS (FBgn0033382)	-promoter-TSS (FBgn0033382)	-608	FBgn0027561	FBgn0027561	FBtr0339371						NA
AkaaF3Heat_REP2.mLb.clN_peak_7649	chr3R	9591020	9591339	+	14	NA	promoter-TSS (FBgn0037720)	-promoter-TSS (FBgn0037720)	-177	FBgn0037719	FBgn0037719	FBtr0100537						NA
AkaaF3Heat_REP2.mLb.clN_peak_2343	chr2R	6707725	6707922	+	14	NA	promoter-TSS (FBgn0263586)	-promoter-TSS (FBgn0263586)	153	FBgn0266525	FBgn0266525	FBtr0344559						NA
AkaaF3Heat_REP2.mLb.clN_peak_3131	chr2R	13077990	13078247	+	14	NA	intron (FBgn0033791, intron 1 of 10)	-intron (FBgn0033791, intron 1 of 10)	1421	FBgn0033791	FBgn0033791	FBtr0339747						NA
AkaaF3Heat_REP2.mLb.clN_peak_3339	chr2R	14870577	14871456	+	14	NA	promoter-TSS (FBgn0013773)	-promoter-TSS (FBgn0013773)	55	FBgn0264962	FBgn0264962	FBtr0345528						NA
AkaaF3Heat_REP2.mLb.clN_peak_7626	chr3R	9404132	9404321	+	14	NA	promoter-TSS (FBgn0037689)	-promoter-TSS (FBgn0037689)	-75	FBgn0037688	FBgn0037688	FBtr0082047						NA
AkaaF3Heat_REP2.mLb.clN_peak_8139	chr3R	14953316	14953707	+	14	NA	Intergenic	Intergenic	-29750	FBgn0267158	FBgn0267158	FBtr0346234						NA
AkaaF3Heat_REP2.mLb.clN_peak_1026	chr2L	11402108	11402294	+	14	NA	Intergenic	Intergenic	-9903	FBgn0263764	FBgn0263764	FBtr0344212						NA
AkaaF3Heat_REP2.mLb.clN_peak_5318	chr3L	8279016	8279204	+	14	NA	exon (FBgn0263219, exon 26 of 32)	-exon (FBgn0263219, exon 26 of 32)	10368	FBgn0027569	FBgn0027569	FBtr0076717						NA
AkaaF3Heat_REP2.mLb.clN_peak_11716	chrX	17349121	17349723	+	14	NA	Intergenic	Intergenic	29582	FBgn0263502	FBgn0263502	FBtr0309522						NA
AkaaF3Heat_REP2.mLb.clN_peak_8334	chr3R	17182499	17182628	+	14	NA	intron (FBgn0038492, intron 2 of 5)	-intron (FBgn0038492, intron 2 of 5)	19567	FBgn0038492	FBgn0038492	FBtr0334403						NA
AkaaF3Heat_REP2.mLb.clN_peak_7987	chr3R	13473379	13473486	+	14	NA	Intergenic	Intergenic	-4833	FBgn0267149	FBgn0267149	FBtr0346245						NA
AkaaF3Heat_REP2.mLb.clN_peak_2167	chr2R	5509075	5509204	+	14	NA	intron (FBgn0050438, intron 1 of 6)	-intron (FBgn0050438, intron 1 of 5)	-1273	FBgn0033027	FBgn0033027	FBtr0302019						NA
AkaaF3Heat_REP2.mLb.clN_peak_7709	chr3R	10268978	10269148	+	14	NA	intron (FBgn0262617, intron 1 of 14)	-intron (FBgn0262617, intron 1 of 11)	6940	FBgn0040078	FBgn0040078	FBtr0082226						NA
AkaaF3Heat_REP2.mLb.clN_peak_8760	chr3R	22145355	22145853	+	14	NA	intron (FBgn0051163, intron 2 of 20)	-intron (FBgn0051163, intron 2 of 18)	11769	FBgn0051163	FBgn0051163	FBtr0330381						NA
AkaaF3Heat_REP2.mLb.clN_peak_1995	chr2L	21932243	21932565	+	14	NA	TTS (FBgn0266873)	-TTS (FBgn0266873)	3340	FBgn0266873	FBgn0266873	FBtr0345727						NA
AkaaF3Heat_REP2.mLb.clN_peak_9594	chr3R	31087667	31087867	+	14	NA	Intergenic	Intergenic	9554	FBgn0039816	FBgn0039816	FBtr0334547						NA
AkaaF3Heat_REP2.mLb.clN_peak_4429	chr2R	24889541	24889667	+	14	NA	TTS (FBgn0085442)	-TTS (FBgn0085442)	1419	FBgn0035076	FBgn0035076	FBtr0072420						NA
AkaaF3Heat_REP2.mLb.clN_peak_11625	chrX	16334480	16334860	+	14	NA	intron (FBgn0278608, intron 2 of 6)	-intron (FBgn0278608, intron 2 of 6)	1058	FBgn0278608	FBgn0278608	FBtr0089263						NA
AkaaF3Heat_REP2.mLb.clN_peak_2004	chr2L	21973404	21973588	+	14	NA	Intergenic	Intergenic	-13516	FBgn0266039	FBgn0266039	FBtr0343256						NA
AkaaF3Heat_REP2.mLb.clN_peak_3297	chr2R	14445950	14446267	+	14	NA	intron (FBgn0288433, intron 2 of 5)	-intron (FBgn0288433, intron 2 of 5)	10209	FBgn0288433	FBgn0288433	FBtr0302927						NA
AkaaF3Heat_REP2.mLb.clN_peak_9421	chr3R	29692060	29692486	+	14	NA	promoter-TSS (FBgn0039683)	-promoter-TSS (FBgn0039683)	-318	FBgn0039683	FBgn0039683	FBtr0085454						NA
AkaaF3Heat_REP2.mLb.clN_peak_6286	chr3L	18520325	18520635	+	14	NA	Intergenic	Intergenic	-6496	FBgn0052198	FBgn0052198	FBtr0075099						NA
AkaaF3Heat_REP2.mLb.clN_peak_4375	chr2R	24391203	24391445	+	14	NA	TTS (FBgn0035001)	-TTS (FBgn0035001)	547	FBgn0266048	FBgn0266048	FBtr0343315						NA
AkaaF3Heat_REP2.mLb.clN_peak_12052	chrX	20041253	20041371	+	14	NA	intron (FBgn0053517, intron 1 of 9)	-intron (FBgn0053517, intron 2 of 8)	-9982	FBgn0031085	FBgn0031085	FBtr0070002						NA
AkaaF3Heat_REP2.mLb.clN_peak_11915	chrX	19007564	19007810	+	14	NA	intron (FBgn0264090, intron 3 of 5)	-intron (FBgn0264090, intron 4 of 6)	-42755	FBgn0085358	FBgn0085358	FBtr0344305						NA
AkaaF3Heat_REP2.mLb.clN_peak_605	chr2L	6424295	6424408	+	14	NA	promoter-TSS (FBgn0263278)	-promoter-TSS (FBgn0263278)	15	FBgn0263278	FBgn0263278	FBtr0079257						NA
AkaaF3Heat_REP2.mLb.clN_peak_424	chr2L	4548290	4548732	+	14	NA	exon (FBgn0053196, exon 12 of 47)	-exon (FBgn0053196, exon 12 of 47)	29707	FBgn0031613	FBgn0031613	FBtr0077444						NA
AkaaF3Heat_REP2.mLb.clN_peak_1288	chr2L	14562559	14562810	+	14	NA	TTS (FBgn0028913)	-TTS (FBgn0028913)	1042	FBgn0028913	FBgn0028913	FBtr0343700						NA
AkaaF3Heat_REP2.mLb.clN_peak_3534	chr2R	16872084	16872321	+	14	NA	promoter-TSS (FBgn0025827)	-promoter-TSS (FBgn0025827)	-48	FBgn0025827	FBgn0025827	FBtr0087043						NA
AkaaF3Heat_REP2.mLb.clN_peak_3211	chr2R	13775397	13775565	+	14	NA	exon (FBgn0033867, exon 4 of 5)	-exon (FBgn0033867, exon 4 of 5)	4764	FBgn0033868	FBgn0033868	FBtr0332255						NA
AkaaF3Heat_REP2.mLb.clN_peak_5878	chr3L	14520140	14520253	+	14	NA	exon (FBgn0036427, exon 2 of 3)	-exon (FBgn0036427, exon 2 of 3)	1494	FBgn0036427	FBgn0036427	FBtr0333039						NA
AkaaF3Heat_REP2.mLb.clN_peak_620	chr2L	6577540	6577672	+	14	NA	intron (FBgn0031835, intron 6 of 14)	-intron (FBgn0031835, intron 6 of 15)	-11425	FBgn0031834	FBgn0031834	FBtr0343161						NA
AkaaF3Heat_REP2.mLb.clN_peak_4310	chr2R	23815906	23816104	+	14	NA	intron (FBgn0034909, intron 1 of 4)	-intron (FBgn0034909, intron 1 of 4)	2322	FBgn0034909	FBgn0034909	FBtr0072239						NA
AkaaF3Heat_REP2.mLb.clN_peak_4124	chr2R	22170188	22170437	+	14	NA	exon (FBgn0000008, exon 6 of 10)	-exon (FBgn0000008, exon 6 of 10)	4379	FBgn0034703	FBgn0034703	FBtr0071787						NA
AkaaF3Heat_REP2.mLb.clN_peak_12097	chrX	20462119	20462263	+	14	NA	exon (FBgn0052506, exon 4 of 9)	-exon (FBgn0052506, exon 4 of 9)	-5264	FBgn0031117	FBgn0031117	FBtr0340044						NA
AkaaF3Heat_REP2.mLb.clN_peak_10845	chrX	8115483	8115826	+	14	NA	exon (FBgn0040319, exon 1 of 5)	-exon (FBgn0040319, exon 1 of 5)	-1358	FBgn0029999	FBgn0029999	FBtr0339695						NA
AkaaF3Heat_REP2.mLb.clN_peak_10114	chrX	1553787	1554113	+	14	NA	exon (FBgn0025390, exon 7 of 8)	-exon (FBgn0025390, exon 7 of 8)	4450	FBgn0065095	FBgn0065095	FBtr0091687						NA
AkaaF3Heat_REP2.mLb.clN_peak_3777	chr2R	19330395	19330504	+	14	NA	promoter-TSS (FBgn0054045)	-promoter-TSS (FBgn0054045)	-440	FBgn0054045	FBgn0054045	FBtr0302390						NA
AkaaF3Heat_REP2.mLb.clN_peak_7792	chr3R	11327606	11327898	+	14	NA	promoter-TSS (FBgn0004595)	-promoter-TSS (FBgn0004595)	-5126	FBgn0004595	FBgn0004595	FBtr0304608						NA
AkaaF3Heat_REP2.mLb.clN_peak_4514	chr3L	340421	340888	+	14	NA	intron (FBgn0035132, intron 1 of 4)	-intron (FBgn0035132, intron 1 of 4)	2261	FBgn0035132	FBgn0035132	FBtr0333904						NA
AkaaF3Heat_REP2.mLb.clN_peak_6533	chr3L	20769261	20769536	+	14	NA	promoter-TSS (FBgn0040634)	-promoter-TSS (FBgn0040634)	102	FBgn0037017	FBgn0037017	FBtr0479914						NA
AkaaF3Heat_REP2.mLb.clN_peak_508	chr2L	5485164	5485273	+	14	NA	Intergenic	Intergenic	-1687	FBgn0266825	FBgn0266825	FBtr0345552						NA
AkaaF3Heat_REP2.mLb.clN_peak_6651	chr3L	21756763	21756871	+	14	NA	promoter-TSS (FBgn0037131)	-promoter-TSS (FBgn0037131)	-340	FBgn0037131	FBgn0037131	FBtr0078435						NA
AkaaF3Heat_REP2.mLb.clN_peak_8188	chr3R	15525350	15525500	+	14	NA	Intergenic	Intergenic	6048	FBgn0051296	FBgn0051296	FBtr0334558						NA
AkaaF3Heat_REP2.mLb.clN_peak_9823	chr4	714110	714298	+	14	NA	exon (FBgn0005558, exon 4 of 8)	-exon (FBgn0005558, exon 4 of 8)	9553	FBgn0005558	FBgn0005558	FBtr0100396						NA
AkaaF3Heat_REP2.mLb.clN_peak_11449	chrX	14472728	14473287	+	14	NA	exon (FBgn0030569, exon 3 of 3)	-exon (FBgn0030569, exon 3 of 3)	7079	FBgn0030569	FBgn0030569	FBtr0073916						NA
AkaaF3Heat_REP2.mLb.clN_peak_1996	chr2L	21934603	21935032	+	14	NA	Intergenic	Intergenic	5753	FBgn0266873	FBgn0266873	FBtr0345727						NA
AkaaF3Heat_REP2.mLb.clN_peak_7932	chr3R	12801781	12801984	+	14	NA	Intergenic	Intergenic	15147	FBgn0051345	FBgn0051345	FBtr0082689						NA
AkaaF3Heat_REP2.mLb.clN_peak_8125	chr3R	14805170	14805336	+	14	NA	TTS (FBgn0038262)	-TTS (FBgn0038262)	3480	FBgn0038262	FBgn0038262	FBtr0082993						NA
AkaaF3Heat_REP2.mLb.clN_peak_4787	chr3L	2574748	2574899	+	14	NA	intron (FBgn0010909, intron 3 of 17)	-intron (FBgn0010909, intron 3 of 18)	11717	FBgn0010909	FBgn0010909	FBtr0072959						NA
AkaaF3Heat_REP2.mLb.clN_peak_8075	chr3R	14388627	14388944	+	14	NA	Intergenic	Intergenic	-7086	FBgn0038225	FBgn0038225	FBtr0082940						NA
AkaaF3Heat_REP2.mLb.clN_peak_9827	chr4	733322	733447	+	14	NA	exon (FBgn0005666, exon 9 of 41)	-exon (FBgn0005666, exon 9 of 41)	8028	FBgn0005666	FBgn0005666	FBtr0334483						NA
AkaaF3Heat_REP2.mLb.clN_peak_6745	chr3L	22345885	22346055	+	14	NA	exon (FBgn0267625, exon 1 of 1)	-exon (FBgn0267625, exon 1 of 1)	587	FBgn0267625	FBgn0267625	FBtr0347075						NA
AkaaF3Heat_REP2.mLb.clN_peak_9609	chr3R	31193432	31194158	+	14	NA	exon (FBgn0004389, exon 1 of 1)	-exon (FBgn0004389, exon 1 of 1)	433	FBgn0004389	FBgn0004389	FBtr0085754						NA
AkaaF3Heat_REP2.mLb.clN_peak_2505	chr2R	7826253	7826688	+	14	NA	TTS (FBgn0263121)	-TTS (FBgn0263121)	949	FBgn0003082	FBgn0003082	FBtr0088839						NA
AkaaF3Heat_REP2.mLb.clN_peak_3517	chr2R	16694199	16694313	+	14	NA	TTS (FBgn0013763)	-TTS (FBgn0013763)	3234	FBgn0013763	FBgn0013763	FBtr0340066						NA
AkaaF3Heat_REP2.mLb.clN_peak_2855	chr2R	10679611	10679729	+	14	NA	intron (FBgn0024836, intron 1 of 7)	-intron (FBgn0024836, intron 1 of 5)	6325	FBgn0024836	FBgn0024836	FBtr0330601						NA
AkaaF3Heat_REP2.mLb.clN_peak_5947	chr3L	15125234	15125677	+	14	NA	promoter-TSS (FBgn0036481)	-promoter-TSS (FBgn0036481)	-134	FBgn0036481	FBgn0036481	FBtr0344235						NA
AkaaF3Heat_REP2.mLb.clN_peak_9398	chr3R	29362723	29363230	+	14	NA	Intergenic	Intergenic	-6205	FBgn0267107	FBgn0267107	FBtr0346201						NA
AkaaF3Heat_REP2.mLb.clN_peak_11500	chrX	14930452	14930931	+	14	NA	intron (FBgn0264078, intron 1 of 3)	-intron (FBgn0264078, intron 5 of 7)	-1747	FBgn0052591	FBgn0052591	FBtr0343378						NA
AkaaF3Heat_REP2.mLb.clN_peak_6776	chr3L	22526573	22526757	+	14	NA	Intergenic	Intergenic	16399	FBgn0266978	FBgn0266978	FBtr0345879						NA
AkaaF3Heat_REP2.mLb.clN_peak_7953	chr3R	13126161	13126373	+	14	NA	exon (FBgn0260793, exon 4 of 4)	-exon (FBgn0260793, exon 4 of 4)	6149	FBgn0260793	FBgn0260793	FBtr0330143						NA
AkaaF3Heat_REP2.mLb.clN_peak_7336	chr3R	6694408	6694520	+	14	NA	TTS (FBgn0004780)	-TTS (FBgn0004780)	1732	FBgn0004780	FBgn0004780	FBtr0081690						NA
AkaaF3Heat_REP2.mLb.clN_peak_8465	chr3R	18850119	18850431	+	14	NA	TTS (FBgn0267193)	-TTS (FBgn0267193)	964	FBgn0267193	FBgn0267193	FBtr0346327						NA
AkaaF3Heat_REP2.mLb.clN_peak_11287	chrX	12802081	12802189	+	14	NA	exon (FBgn0030425, exon 1 of 1)	-exon (FBgn0030425, exon 1 of 1)	474	FBgn0030425	FBgn0030425	FBtr0073690						NA
AkaaF3Heat_REP2.mLb.clN_peak_1522	chr2L	16964080	16964243	+	14	NA	Intergenic	Intergenic	-1314	FBgn0266823	FBgn0266823	FBtr0345550						NA
AkaaF3Heat_REP2.mLb.clN_peak_1577	chr2L	17818775	17818892	+	14	NA	intron (FBgn0262018, intron 3 of 14)	-intron (FBgn0262018, intron 2 of 13)	-6161	FBgn0262017	FBgn0262017	FBtr0303837						NA
AkaaF3Heat_REP2.mLb.clN_peak_1193	chr2L	13793505	13793787	+	14	NA	TTS (FBgn0028931)	-TTS (FBgn0028931)	125	FBgn0028538	FBgn0028538	FBtr0080537						NA
AkaaF3Heat_REP2.mLb.clN_peak_5119	chr3L	6050909	6051316	+	14	NA	exon (FBgn0035665, exon 2 of 2)	-exon (FBgn0035665, exon 2 of 2)	355	FBgn0035665	FBgn0035665	FBtr0077041						NA
AkaaF3Heat_REP2.mLb.clN_peak_2957	chr2R	11564832	11564981	+	14	NA	Intergenic	Intergenic	23425	FBgn0082993	FBgn0082993	FBtr0113499						NA
AkaaF3Heat_REP2.mLb.clN_peak_12250	chrX	21733557	21734519	+	14	NA	intron (FBgn0267704, intron 1 of 1)	-intron (FBgn0267704, intron 1 of 1)	100602	FBgn0267704	FBgn0267704	FBtr0347227						NA
AkaaF3Heat_REP2.mLb.clN_peak_10264	chrX	2714803	2715028	+	14	NA	promoter-TSS (FBgn0024998)	-promoter-TSS (FBgn0024998)	836	FBgn0024991	FBgn0024991	FBtr0310649						NA
AkaaF3Heat_REP2.mLb.clN_peak_9790	chr4	492638	492891	+	14	NA	Intergenic	Intergenic	-3770	FBgn0039908	FBgn0039908	FBtr0344869						NA
AkaaF3Heat_REP2.mLb.clN_peak_8655	chr3R	20930476	20930600	+	14	NA	exon (FBgn0051191, exon 2 of 6)	-exon (FBgn0051191, exon 2 of 6)	14992	FBgn0051191	FBgn0051191	FBtr0344322						NA
AkaaF3Heat_REP2.mLb.clN_peak_8984	chr3R	24994506	24994820	+	14	NA	intron (FBgn0039257, intron 2 of 7)	-intron (FBgn0039257, intron 1 of 6)	10279	FBgn0039257	FBgn0039257	FBtr0305668						NA
AkaaF3Heat_REP2.mLb.clN_peak_7368	chr3R	6979494	6980110	+	14	NA	intron (FBgn0260642, intron 1 of 6)	-intron (FBgn0260642, intron 1 of 6)	-20690	FBgn0267559	FBgn0267559	FBtr0346969						NA
AkaaF3Heat_REP2.mLb.clN_peak_6553	chr3L	20998139	20998307	+	14	NA	exon (FBgn0003415, exon 10 of 13)	-exon (FBgn0003415, exon 10 of 13)	-5484	FBgn0267606	FBgn0267606	FBtr0347052						NA
AkaaF3Heat_REP2.mLb.clN_peak_5842	chr3L	14228721	14229138	+	14	NA	promoter-TSS (FBgn0013718)	-promoter-TSS (FBgn0013718)	-4540	FBgn0036416	FBgn0036416	FBtr0075740						NA
