PeakID (cmd=annotatePeaks.pl ManzF6HSan_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6HSan_REP1.mLb.clN_peak_17148	chrX	13649224	13650031	+	14	NA	intron (FBgn0030505, intron 3 of 9)	-intron (FBgn0030505, intron 2 of 9)	7452	FBgn0030505	FBgn0030505	FBtr0301449						NA
ManzF6HSan_REP1.mLb.clN_peak_14353	chr3R	30476670	30477032	+	14	NA	exon (FBgn0260440, exon 1 of 2)	-exon (FBgn0260440, exon 1 of 2)	167	FBgn0260440	FBgn0260440	FBtr0085651						NA
ManzF6HSan_REP1.mLb.clN_peak_8613	chr3L	10797723	10798041	+	14	NA	TTS (FBgn0267950)	-TTS (FBgn0267950)	256	FBgn0267951	FBgn0267951	FBtr0347526						NA
ManzF6HSan_REP1.mLb.clN_peak_6149	chr2R	19859221	19859747	+	14	NA	promoter-TSS (FBgn0265764)	-promoter-TSS (FBgn0265764)	611	FBgn0265763	FBgn0265763	FBtr0340726						NA
ManzF6HSan_REP1.mLb.clN_peak_17478	chrX	15950153	15950406	+	14	NA	intron (FBgn0259110, intron 22 of 23)	-intron (FBgn0259110, intron 22 of 23)	5382	FBgn0030711	FBgn0030711	FBtr0342745						NA
ManzF6HSan_REP1.mLb.clN_peak_10604	chr3R	727432	727924	+	14	NA	intron (FBgn0267431, intron 1 of 21)	-intron (FBgn0267431, intron 1 of 21)	-5057	FBgn0085804	FBgn0085804	FBtr0114258						NA
ManzF6HSan_REP1.mLb.clN_peak_4088	chr2R	9469110	9469366	+	14	NA	intron (FBgn0287478, intron 4 of 19)	-intron (FBgn0287478, intron 4 of 18)	-14290	FBgn0053757	FBgn0053757	FBtr0091758						NA
ManzF6HSan_REP1.mLb.clN_peak_2156	chr2L	18359759	18359969	+	14	NA	promoter-TSS (FBgn0011559)	-promoter-TSS (FBgn0011559)	-836	FBgn0011559	FBgn0011559	FBtr0340581						NA
ManzF6HSan_REP1.mLb.clN_peak_780	chr2L	6022072	6022215	+	14	NA	TTS (FBgn0031763)	-TTS (FBgn0031763)	1308	FBgn0031763	FBgn0031763	FBtr0079181						NA
ManzF6HSan_REP1.mLb.clN_peak_13215	chr3R	21813616	21813951	+	14	NA	exon (FBgn0013759, exon 1 of 11)	-exon (FBgn0013759, exon 1 of 11)	406	FBgn0013759	FBgn0013759	FBtr0330368						NA
ManzF6HSan_REP1.mLb.clN_peak_8180	chr3L	7664873	7665339	+	14	NA	exon (FBgn0265084, exon 2 of 5)	-exon (FBgn0265084, exon 2 of 5)	-10354	FBgn0035807	FBgn0035807	FBtr0076821						NA
ManzF6HSan_REP1.mLb.clN_peak_9874	chr3L	20110629	20111509	+	14	NA	exon (FBgn0036937, exon 1 of 5)	-exon (FBgn0036937, exon 1 of 5)	465	FBgn0036937	FBgn0036937	FBtr0074869						NA
ManzF6HSan_REP1.mLb.clN_peak_16871	chrX	11542223	11542472	+	14	NA	intron (FBgn0052666, intron 1 of 4)	-intron (FBgn0052666, intron 2 of 5)	14091	FBgn0030309	FBgn0030309	FBtr0073543						NA
ManzF6HSan_REP1.mLb.clN_peak_2180	chr2L	18531017	18531523	+	14	NA	TTS (FBgn0085370)	-TTS (FBgn0085370)	-7329	FBgn0266208	FBgn0266208	FBtr0343832						NA
ManzF6HSan_REP1.mLb.clN_peak_4902	chr2R	13084467	13084742	+	14	NA	Intergenic	Intergenic	-5065	FBgn0033791	FBgn0033791	FBtr0339747						NA
ManzF6HSan_REP1.mLb.clN_peak_3238	chr2R	5911486	5911803	+	14	NA	intron (FBgn0263109, intron 2 of 3)	-intron (FBgn0263109, intron 2 of 3)	17749	FBgn0263109	FBgn0263109	FBtr0307307						NA
ManzF6HSan_REP1.mLb.clN_peak_40	chr2L	181034	181659	+	14	NA	intron (FBgn0016977, intron 3 of 13)	-intron (FBgn0016977, intron 2 of 10)	-1474	FBgn0016977	FBgn0016977	FBtr0078121						NA
ManzF6HSan_REP1.mLb.clN_peak_10734	chr3R	4516834	4516968	+	14	NA	intron (FBgn0085386, intron 5 of 5)	-intron (FBgn0085386, intron 5 of 5)	-10536	FBgn0085454	FBgn0085454	FBtr0112726						NA
ManzF6HSan_REP1.mLb.clN_peak_1434	chr2L	10448987	10449266	+	14	NA	exon (FBgn0032252, exon 9 of 11)	-exon (FBgn0032252, exon 9 of 11)	3270	FBgn0065110	FBgn0065110	FBtr0100097						NA
ManzF6HSan_REP1.mLb.clN_peak_3549	chr2R	7241297	7241488	+	14	NA	Intergenic	Intergenic	4384	FBgn0026602	FBgn0026602	FBtr0089050						NA
ManzF6HSan_REP1.mLb.clN_peak_10728	chr3R	4496538	4497059	+	14	NA	exon (FBgn0085386, exon 9 of 15)	-exon (FBgn0085386, exon 9 of 15)	9567	FBgn0085454	FBgn0085454	FBtr0112726						NA
ManzF6HSan_REP1.mLb.clN_peak_1626	chr2L	12289791	12289932	+	14	NA	intron (FBgn0000114, intron 2 of 6)	-intron (FBgn0000114, intron 5 of 11)	26261	FBgn0266820	FBgn0266820	FBtr0345546						NA
ManzF6HSan_REP1.mLb.clN_peak_9439	chr3L	16889192	16889342	+	14	NA	intron (FBgn0261565, intron 1 of 7)	-intron (FBgn0261565, intron 3 of 9)	2161	FBgn0261565	FBgn0261565	FBtr0479915						NA
ManzF6HSan_REP1.mLb.clN_peak_10669	chr3R	4253868	4254162	+	14	NA	promoter-TSS (FBgn0037227)	-promoter-TSS (FBgn0037227)	-693	FBgn0037227	FBgn0037227	FBtr0078976						NA
ManzF6HSan_REP1.mLb.clN_peak_13459	chr3R	23687405	23688066	+	14	NA	exon (FBgn0039102, exon 4 of 4)	-exon (FBgn0039102, exon 4 of 4)	1480	FBgn0039102	FBgn0039102	FBtr0084440						NA
ManzF6HSan_REP1.mLb.clN_peak_505	chr2L	3740652	3740899	+	14	NA	intron (FBgn0031568, intron 1 of 11)	-intron (FBgn0031568, intron 1 of 11)	10309	FBgn0031568	FBgn0031568	FBtr0479853						NA
ManzF6HSan_REP1.mLb.clN_peak_12226	chr3R	14605364	14605923	+	14	NA	exon (FBgn0020299, exon 3 of 3)	-exon (FBgn0020299, exon 3 of 3)	2160	FBgn0020299	FBgn0020299	FBtr0334957						NA
ManzF6HSan_REP1.mLb.clN_peak_8967	chr3L	13279833	13280202	+	14	NA	TTS (FBgn0023095)	-TTS (FBgn0023095)	-2376	FBgn0262622	FBgn0262622	FBtr0344572						NA
ManzF6HSan_REP1.mLb.clN_peak_13911	chr3R	26882810	26882954	+	14	NA	intron (FBgn0004359, intron 1 of 2)	-intron (FBgn0004359, intron 1 of 2)	1148	FBgn0004359	FBgn0004359	FBtr0336724						NA
ManzF6HSan_REP1.mLb.clN_peak_9934	chr3L	20425336	20425539	+	14	NA	TTS (FBgn0036987)	-TTS (FBgn0036987)	634	FBgn0036986	FBgn0036986	FBtr0078233						NA
ManzF6HSan_REP1.mLb.clN_peak_13845	chr3R	26473213	26473928	+	14	NA	exon (FBgn0039431, exon 11 of 11)	-exon (FBgn0039431, exon 11 of 11)	8030	FBgn0039430	FBgn0039430	FBtr0085016						NA
ManzF6HSan_REP1.mLb.clN_peak_7540	chr3L	2614567	2614767	+	14	NA	intron (FBgn0011828, intron 1 of 8)	-intron (FBgn0011828, intron 2 of 5)	7962	FBgn0267643	FBgn0267643	FBtr0347100						NA
ManzF6HSan_REP1.mLb.clN_peak_10897	chr3R	5187365	5187583	+	14	NA	exon (FBgn0259212, exon 7 of 17)	-exon (FBgn0259212, exon 7 of 17)	7689	FBgn0263018	FBgn0263018	FBtr0306791						NA
ManzF6HSan_REP1.mLb.clN_peak_6003	chr2R	18889184	18889428	+	14	NA	intron (FBgn0034408, intron 2 of 6)	-intron (FBgn0034408, intron 2 of 7)	-10123	FBgn0086022	FBgn0086022	FBtr0114298						NA
ManzF6HSan_REP1.mLb.clN_peak_1516	chr2L	11072097	11072920	+	14	NA	TTS (FBgn0032335)	-TTS (FBgn0032335)	-1042	FBgn0275432	FBgn0275432	FBtr0392913						NA
ManzF6HSan_REP1.mLb.clN_peak_1240	chr2L	9332453	9332678	+	14	NA	TTS (FBgn0010314)	-TTS (FBgn0010314)	-1002	FBgn0026439	FBgn0026439	FBtr0479805						NA
ManzF6HSan_REP1.mLb.clN_peak_16749	chrX	10717039	10717316	+	14	NA	exon (FBgn0052676, exon 3 of 4)	-exon (FBgn0052676, exon 3 of 4)	-27331	FBgn0265987	FBgn0265987	FBtr0343045						NA
ManzF6HSan_REP1.mLb.clN_peak_11930	chr3R	12184532	12184739	+	14	NA	Intergenic	Intergenic	10376	FBgn0037994	FBgn0037994	FBtr0082546						NA
ManzF6HSan_REP1.mLb.clN_peak_3869	chr2R	8583694	8583832	+	14	NA	exon (FBgn0259226, exon 3 of 13)	-exon (FBgn0259226, exon 3 of 13)	1016	FBgn0259226	FBgn0259226	FBtr0339346						NA
ManzF6HSan_REP1.mLb.clN_peak_16944	chrX	11927335	11928510	+	14	NA	exon (FBgn0030358, exon 6 of 8)	-exon (FBgn0030358, exon 6 of 8)	2928	FBgn0030358	FBgn0030358	FBtr0073590						NA
ManzF6HSan_REP1.mLb.clN_peak_5119	chr2R	14111745	14112240	+	14	NA	intron (FBgn0040752, intron 2 of 9)	-intron (FBgn0040752, intron 2 of 11)	20961	FBgn0259184	FBgn0259184	FBtr0307217						NA
ManzF6HSan_REP1.mLb.clN_peak_17853	chrX	18435970	18436713	+	14	NA	exon (FBgn0052548, exon 2 of 2)	-exon (FBgn0052548, exon 2 of 2)	959	FBgn0052548	FBgn0052548	FBtr0074568						NA
ManzF6HSan_REP1.mLb.clN_peak_7860	chr3L	4574991	4575147	+	14	NA	exon (FBgn0260657, exon 1 of 8)	-exon (FBgn0260657, exon 1 of 8)	17796	FBgn0260657	FBgn0260657	FBtr0344807						NA
ManzF6HSan_REP1.mLb.clN_peak_9546	chr3L	17674189	17674449	+	14	NA	intron (FBgn0085280, intron 2 of 3)	-intron (FBgn0085280, intron 2 of 3)	2523	FBgn0085280	FBgn0085280	FBtr0112445						NA
ManzF6HSan_REP1.mLb.clN_peak_9799	chr3L	19536334	19537094	+	14	NA	intron (FBgn0036881, intron 2 of 5)	-intron (FBgn0036881, intron 2 of 4)	3971	FBgn0036881	FBgn0036881	FBtr0332756						NA
ManzF6HSan_REP1.mLb.clN_peak_15908	chrX	4984728	4985116	+	14	NA	promoter-TSS (FBgn0267442)	-promoter-TSS (FBgn0267442)	-749	FBgn0267442	FBgn0267442	FBtr0346780						NA
ManzF6HSan_REP1.mLb.clN_peak_14401	chr3R	30742574	30743267	+	14	NA	promoter-TSS (FBgn0039799)	-promoter-TSS (FBgn0039799)	40	FBgn0039799	FBgn0039799	FBtr0346147						NA
ManzF6HSan_REP1.mLb.clN_peak_6910	chr2R	24465250	24465393	+	14	NA	intron (FBgn0035010, intron 1 of 8)	-intron (FBgn0035010, intron 1 of 8)	-7391	FBgn0035007	FBgn0035007	FBtr0072294						NA
ManzF6HSan_REP1.mLb.clN_peak_12605	chr3R	17599801	17600162	+	14	NA	Intergenic	Intergenic	3445	FBgn0040565	FBgn0040565	FBtr0347219						NA
ManzF6HSan_REP1.mLb.clN_peak_761	chr2L	5937932	5938066	+	14	NA	exon (FBgn0015381, exon 5 of 5)	-exon (FBgn0015381, exon 5 of 5)	-2034	FBgn0266826	FBgn0266826	FBtr0345553						NA
ManzF6HSan_REP1.mLb.clN_peak_2300	chr2L	19226814	19226950	+	14	NA	Intergenic	Intergenic	9475	FBgn0265078	FBgn0265078	FBtr0336815						NA
ManzF6HSan_REP1.mLb.clN_peak_9229	chr3L	15583561	15583862	+	14	NA	promoter-TSS (FBgn0036515)	-promoter-TSS (FBgn0036515)	73	FBgn0036515	FBgn0036515	FBtr0075566						NA
ManzF6HSan_REP1.mLb.clN_peak_6933	chr2R	24578513	24578804	+	14	NA	promoter-TSS (FBgn0053527)	-promoter-TSS (FBgn0053527)	-515	FBgn0053527	FBgn0053527	FBtr0305055						NA
ManzF6HSan_REP1.mLb.clN_peak_9932	chr3L	20411934	20412337	+	14	NA	Intergenic	Intergenic	-1469	FBgn0036985	FBgn0036985	FBtr0078191						NA
ManzF6HSan_REP1.mLb.clN_peak_13697	chr3R	25225299	25226199	+	14	NA	exon (FBgn0039294, exon 4 of 6)	-exon (FBgn0039294, exon 4 of 6)	4160	FBgn0039293	FBgn0039293	FBtr0084808						NA
ManzF6HSan_REP1.mLb.clN_peak_2500	chr2L	20737474	20738841	+	14	NA	exon (FBgn0262743, exon 5 of 7)	-exon (FBgn0262743, exon 5 of 7)	3246	FBgn0262743	FBgn0262743	FBtr0305586						NA
ManzF6HSan_REP1.mLb.clN_peak_10222	chr3L	22008955	22009104	+	14	NA	Intergenic	Intergenic	19296	FBgn0037147	FBgn0037147	FBtr0114546						NA
ManzF6HSan_REP1.mLb.clN_peak_13131	chr3R	21341721	21342810	+	14	NA	exon (FBgn0038881, exon 2 of 15)	-exon (FBgn0038881, exon 2 of 15)	7336	FBgn0038881	FBgn0038881	FBtr0343807						NA
ManzF6HSan_REP1.mLb.clN_peak_4912	chr2R	13135559	13136609	+	14	NA	exon (FBgn0259876, exon 4 of 6)	-exon (FBgn0259876, exon 4 of 6)	2942	FBgn0259876	FBgn0259876	FBtr0301325						NA
ManzF6HSan_REP1.mLb.clN_peak_12503	chr3R	16458671	16458811	+	14	NA	TTS (FBgn0038432)	-TTS (FBgn0038432)	2689	FBgn0038432	FBgn0038432	FBtr0083291						NA
ManzF6HSan_REP1.mLb.clN_peak_4274	chr2R	10254417	10254810	+	14	NA	exon (FBgn0033500, exon 4 of 5)	-exon (FBgn0033500, exon 4 of 5)	-2073	FBgn0033501	FBgn0033501	FBtr0339454						NA
ManzF6HSan_REP1.mLb.clN_peak_13664	chr3R	25065174	25066237	+	14	NA	promoter-TSS (FBgn0039270)	-promoter-TSS (FBgn0039270)	-86	FBgn0039270	FBgn0039270	FBtr0084765						NA
ManzF6HSan_REP1.mLb.clN_peak_10953	chr3R	5401072	5401695	+	14	NA	exon (FBgn0037323, exon 3 of 3)	-exon (FBgn0037323, exon 3 of 3)	-2187	FBgn0037322	FBgn0037322	FBtr0078797						NA
ManzF6HSan_REP1.mLb.clN_peak_10167	chr3L	21714228	21714454	+	14	NA	Intergenic	Intergenic	-7976	FBgn0052447	FBgn0052447	FBtr0333970						NA
ManzF6HSan_REP1.mLb.clN_peak_7979	chr3L	5923707	5923873	+	14	NA	promoter-TSS (FBgn0053523)	-promoter-TSS (FBgn0053523)	-72	FBgn0053523	FBgn0053523	FBtr0330119						NA
ManzF6HSan_REP1.mLb.clN_peak_8119	chr3L	7270536	7270794	+	14	NA	exon (FBgn0035756, exon 11 of 13)	-exon (FBgn0035756, exon 11 of 13)	-6745	FBgn0035755	FBgn0035755	FBtr0309299						NA
ManzF6HSan_REP1.mLb.clN_peak_748	chr2L	5839190	5839331	+	14	NA	intron (FBgn0085410, intron 1 of 8)	-intron (FBgn0085410, intron 1 of 9)	15256	FBgn0085410	FBgn0085410	FBtr0342612						NA
ManzF6HSan_REP1.mLb.clN_peak_13945	chr3R	27079788	27079948	+	14	NA	intron (FBgn0039479, intron 3 of 4)	-intron (FBgn0039479, intron 3 of 4)	3998	FBgn0039479	FBgn0039479	FBtr0331702						NA
ManzF6HSan_REP1.mLb.clN_peak_165	chr2L	833715	833845	+	14	NA	TTS (FBgn0010583)	-TTS (FBgn0010583)	7811	FBgn0010583	FBgn0010583	FBtr0078015						NA
ManzF6HSan_REP1.mLb.clN_peak_2686	chr2L	21746219	21747018	+	14	NA	exon (FBgn0086779, exon 3 of 10)	-exon (FBgn0086779, exon 3 of 10)	10848	FBgn0086779	FBgn0086779	FBtr0085910						NA
ManzF6HSan_REP1.mLb.clN_peak_14803	chr4	623483	624088	+	14	NA	exon (FBgn0039914, exon 2 of 2)	-exon (FBgn0039914, exon 2 of 2)	2246	FBgn0039914	FBgn0039914	FBtr0089103						NA
ManzF6HSan_REP1.mLb.clN_peak_11790	chr3R	11203558	11203883	+	14	NA	exon (FBgn0261808, exon 1 of 6)	-exon (FBgn0261808, exon 1 of 6)	3311	FBgn0261808	FBgn0261808	FBtr0335220						NA
ManzF6HSan_REP1.mLb.clN_peak_1854	chr2L	14210403	14210715	+	14	NA	intron (FBgn0016930, intron 4 of 10)	-intron (FBgn0016930, intron 3 of 9)	-12992	FBgn0016930	FBgn0016930	FBtr0100447						NA
ManzF6HSan_REP1.mLb.clN_peak_13991	chr3R	27549840	27550129	+	14	NA	exon (FBgn0004387, exon 10 of 12)	-exon (FBgn0004387, exon 10 of 12)	3932	FBgn0046885	FBgn0046885	FBtr0085188						NA
ManzF6HSan_REP1.mLb.clN_peak_1332	chr2L	9905132	9905405	+	14	NA	exon (FBgn0032156, exon 6 of 10)	-exon (FBgn0032156, exon 6 of 10)	-2140	FBgn0053300	FBgn0053300	FBtr0305657						NA
ManzF6HSan_REP1.mLb.clN_peak_978	chr2L	7483001	7483280	+	14	NA	exon (FBgn0260486, exon 4 of 14)	-exon (FBgn0260486, exon 4 of 14)	8436	FBgn0031920	FBgn0031920	FBtr0079451						NA
ManzF6HSan_REP1.mLb.clN_peak_15275	chrX	1264295	1264465	+	14	NA	intron (FBgn0028550, intron 1 of 4)	-intron (FBgn0028550, intron 1 of 4)	10904	FBgn0028550	FBgn0028550	FBtr0345507						NA
ManzF6HSan_REP1.mLb.clN_peak_12755	chr3R	18673831	18674274	+	14	NA	TTS (FBgn0286828)	-TTS (FBgn0286828)	2373	FBgn0051230	FBgn0051230	FBtr0083666						NA
ManzF6HSan_REP1.mLb.clN_peak_1393	chr2L	10282163	10284934	+	14	NA	exon (FBgn0032208, exon 7 of 8)	-exon (FBgn0032208, exon 7 of 8)	-2676	FBgn0054043	FBgn0054043	FBtr0300408						NA
ManzF6HSan_REP1.mLb.clN_peak_6058	chr2R	19261387	19261553	+	14	NA	exon (FBgn0034423, exon 2 of 2)	-exon (FBgn0034423, exon 2 of 2)	1561	FBgn0034423	FBgn0034423	FBtr0086511						NA
ManzF6HSan_REP1.mLb.clN_peak_3075	chr2R	4924101	4924350	+	13	NA	intron (FBgn0040849, intron 3 of 7)	-intron (FBgn0040849, intron 3 of 7)	6706	FBgn0040849	FBgn0040849	FBtr0336974						NA
ManzF6HSan_REP1.mLb.clN_peak_13367	chr3R	22814778	22815526	+	13	NA	exon (FBgn0039028, exon 1 of 1)	-exon (FBgn0039028, exon 1 of 1)	1026	FBgn0039028	FBgn0039028	FBtr0339139						NA
ManzF6HSan_REP1.mLb.clN_peak_6479	chr2R	22092604	22093103	+	13	NA	exon (FBgn0034693, exon 2 of 3)	-exon (FBgn0034693, exon 2 of 3)	-1458	FBgn0265046	FBgn0265046	FBtr0336639						NA
ManzF6HSan_REP1.mLb.clN_peak_11153	chr3R	6521404	6521614	+	13	NA	Intergenic	Intergenic	-5999	FBgn0037449	FBgn0037449	FBtr0081675						NA
ManzF6HSan_REP1.mLb.clN_peak_3736	chr2R	7997892	7998307	+	13	NA	exon (FBgn0027788, exon 1 of 3)	-exon (FBgn0027788, exon 1 of 3)	179	FBgn0027788	FBgn0027788	FBtr0088869						NA
ManzF6HSan_REP1.mLb.clN_peak_17702	chrX	17415234	17415475	+	13	NA	intron (FBgn0027602, intron 3 of 4)	-intron (FBgn0027602, intron 3 of 4)	6791	FBgn0027602	FBgn0027602	FBtr0340619						NA
ManzF6HSan_REP1.mLb.clN_peak_14534	chr3R	31533574	31533696	+	13	NA	Intergenic	Intergenic	-9528	FBgn0039852	FBgn0039852	FBtr0300876						NA
ManzF6HSan_REP1.mLb.clN_peak_16210	chrX	7063109	7063864	+	13	NA	intron (FBgn0029930, intron 1 of 5)	-intron (FBgn0029930, intron 1 of 5)	2566	FBgn0029930	FBgn0029930	FBtr0343324						NA
ManzF6HSan_REP1.mLb.clN_peak_6115	chr2R	19546505	19546718	+	13	NA	exon (FBgn0003435, exon 1 of 6)	-exon (FBgn0003435, exon 1 of 6)	-5460	FBgn0262571	FBgn0262571	FBtr0304898						NA
ManzF6HSan_REP1.mLb.clN_peak_2612	chr2L	21184376	21185295	+	13	NA	exon (FBgn0011829, exon 5 of 7)	-exon (FBgn0011829, exon 5 of 7)	4902	FBgn0032929	FBgn0032929	FBtr0081475						NA
ManzF6HSan_REP1.mLb.clN_peak_12770	chr3R	18806391	18807103	+	13	NA	exon (FBgn0038653, exon 3 of 3)	-exon (FBgn0038653, exon 3 of 3)	-11578	FBgn0038652	FBgn0038652	FBtr0339167						NA
ManzF6HSan_REP1.mLb.clN_peak_17749	chrX	17720123	17720394	+	13	NA	intron (FBgn0261570, intron 1 of 7)	-intron (FBgn0261570, intron 1 of 7)	-10605	FBgn0030864	FBgn0030864	FBtr0074475						NA
ManzF6HSan_REP1.mLb.clN_peak_3028	chr2R	4521858	4522144	+	13	NA	Intergenic	Intergenic	-5543	FBgn0040007	FBgn0040007	FBtr0334985						NA
ManzF6HSan_REP1.mLb.clN_peak_14309	chr3R	30179047	30179207	+	13	NA	exon (FBgn0039752, exon 3 of 5)	-exon (FBgn0039752, exon 3 of 5)	-1105	FBgn0260860	FBgn0260860	FBtr0085570						NA
ManzF6HSan_REP1.mLb.clN_peak_13952	chr3R	27126803	27127387	+	13	NA	exon (FBgn0039492, exon 4 of 5)	-exon (FBgn0039492, exon 4 of 5)	-2407	FBgn0039491	FBgn0039491	FBtr0085130						NA
ManzF6HSan_REP1.mLb.clN_peak_15986	chrX	5654629	5654813	+	13	NA	exon (FBgn0259150, exon 7 of 7)	-exon (FBgn0259150, exon 7 of 7)	-6234	FBgn0259994	FBgn0259994	FBtr0336690						NA
ManzF6HSan_REP1.mLb.clN_peak_16078	chrX	6238972	6239166	+	13	NA	exon (FBgn0029851, exon 3 of 5)	-exon (FBgn0029851, exon 3 of 5)	1754	FBgn0029851	FBgn0029851	FBtr0339496						NA
ManzF6HSan_REP1.mLb.clN_peak_14858	chr4	829806	829956	+	13	NA	intron (FBgn0039938, intron 1 of 4)	-intron (FBgn0039938, intron 1 of 4)	-13393	FBgn0053797	FBgn0053797	FBtr0334484						NA
ManzF6HSan_REP1.mLb.clN_peak_10140	chr3L	21602121	21602252	+	13	NA	intron (FBgn0261953, intron 1 of 7)	-intron (FBgn0261953, intron 1 of 7)	7589	FBgn0264568	FBgn0264568	FBtr0333469						NA
ManzF6HSan_REP1.mLb.clN_peak_14421	chr3R	30852983	30853757	+	13	NA	exon (FBgn0003720, exon 2 of 2)	-exon (FBgn0003720, exon 2 of 2)	1055	FBgn0003720	FBgn0003720	FBtr0085709						NA
ManzF6HSan_REP1.mLb.clN_peak_7041	chr2R	25063368	25064309	+	13	NA	exon (FBgn0001148, exon 2 of 2)	-exon (FBgn0001148, exon 2 of 2)	1874	FBgn0001148	FBgn0001148	FBtr0072444						NA
ManzF6HSan_REP1.mLb.clN_peak_5276	chr2R	14846329	14846631	+	13	NA	promoter-TSS (FBgn0016684)	-promoter-TSS (FBgn0016684)	-940	FBgn0016684	FBgn0016684	FBtr0087463						NA
ManzF6HSan_REP1.mLb.clN_peak_13015	chr3R	20690256	20690706	+	13	NA	exon (FBgn0024944, exon 6 of 6)	-exon (FBgn0024944, exon 6 of 6)	12298	FBgn0263406	FBgn0263406	FBtr0309185						NA
ManzF6HSan_REP1.mLb.clN_peak_10709	chr3R	4416426	4417512	+	13	NA	exon (FBgn0051528, exon 1 of 1)	-exon (FBgn0051528, exon 1 of 1)	531	FBgn0051528	FBgn0051528	FBtr0078923						NA
ManzF6HSan_REP1.mLb.clN_peak_10818	chr3R	4921007	4921164	+	13	NA	intron (FBgn0265082, intron 2 of 11)	-intron (FBgn0265082, intron 2 of 12)	10533	FBgn0265082	FBgn0265082	FBtr0336811						NA
ManzF6HSan_REP1.mLb.clN_peak_11238	chr3R	7267846	7268103	+	13	NA	exon (FBgn0028400, exon 3 of 5)	-exon (FBgn0028400, exon 3 of 5)	1909	FBgn0028400	FBgn0028400	FBtr0081578						NA
ManzF6HSan_REP1.mLb.clN_peak_1922	chr2L	14671261	14671542	+	13	NA	intron (FBgn0003016, intron 1 of 11)	-intron (FBgn0003016, intron 1 of 10)	17939	FBgn0003016	FBgn0003016	FBtr0301496						NA
ManzF6HSan_REP1.mLb.clN_peak_12220	chr3R	14529681	14530002	+	13	NA	TTS (FBgn0267686)	-TTS (FBgn0267686)	1455	FBgn0267686	FBgn0267686	FBtr0347176						NA
ManzF6HSan_REP1.mLb.clN_peak_12893	chr3R	19617573	19617983	+	13	NA	intron (FBgn0038720, intron 5 of 6)	-intron (FBgn0038720, intron 5 of 6)	4397	FBgn0038719	FBgn0038719	FBtr0083780						NA
ManzF6HSan_REP1.mLb.clN_peak_12367	chr3R	15493219	15493435	+	13	NA	TTS (FBgn0038344)	-TTS (FBgn0038344)	-1275	FBgn0038345	FBgn0038345	FBtr0083148						NA
ManzF6HSan_REP1.mLb.clN_peak_4536	chr2R	11406425	11406569	+	13	NA	exon (FBgn0033633, exon 4 of 6)	-exon (FBgn0033633, exon 4 of 6)	900	FBgn0033633	FBgn0033633	FBtr0088133						NA
ManzF6HSan_REP1.mLb.clN_peak_17779	chrX	17863776	17864344	+	13	NA	exon (FBgn0259168, exon 9 of 9)	-exon (FBgn0259168, exon 9 of 9)	3058	FBgn0030878	FBgn0030878	FBtr0334034						NA
ManzF6HSan_REP1.mLb.clN_peak_6823	chr2R	23949371	23950144	+	13	NA	promoter-TSS (FBgn0034937)	-promoter-TSS (FBgn0034937)	403	FBgn0034936	FBgn0034936	FBtr0331980						NA
ManzF6HSan_REP1.mLb.clN_peak_12719	chr3R	18426626	18426748	+	13	NA	TTS (FBgn0004652)	-TTS (FBgn0004652)	-13813	FBgn0051122	FBgn0051122	FBtr0474142						NA
ManzF6HSan_REP1.mLb.clN_peak_17881	chrX	18605685	18605810	+	13	NA	TTS (FBgn0030940)	-TTS (FBgn0030940)	11842	FBgn0030940	FBgn0030940	FBtr0074618						NA
ManzF6HSan_REP1.mLb.clN_peak_18122	chrX	19966588	19966827	+	13	NA	exon (FBgn0031081, exon 7 of 9)	-exon (FBgn0031081, exon 7 of 9)	5410	FBgn0031081	FBgn0031081	FBtr0307555						NA
ManzF6HSan_REP1.mLb.clN_peak_808	chr2L	6183008	6183190	+	13	NA	intron (FBgn0085409, intron 1 of 12)	-intron (FBgn0085409, intron 1 of 12)	3966	FBgn0085409	FBgn0085409	FBtr0329980						NA
ManzF6HSan_REP1.mLb.clN_peak_12110	chr3R	13769427	13769551	+	13	NA	exon (FBgn0038180, exon 4 of 7)	-exon (FBgn0038180, exon 4 of 7)	1940	FBgn0038180	FBgn0038180	FBtr0082826						NA
ManzF6HSan_REP1.mLb.clN_peak_2015	chr2L	16472322	16472560	+	13	NA	exon (FBgn0005677, exon 6 of 11)	-exon (FBgn0005677, exon 6 of 11)	13557	FBgn0005677	FBgn0005677	FBtr0100400						NA
ManzF6HSan_REP1.mLb.clN_peak_8141	chr3L	7453250	7453380	+	13	NA	exon (FBgn0259935, exon 7 of 8)	-exon (FBgn0259935, exon 7 of 8)	2462	FBgn0053278	FBgn0053278	FBtr0076857						NA
ManzF6HSan_REP1.mLb.clN_peak_12248	chr3R	14725518	14725687	+	13	NA	exon (FBgn0038256, exon 4 of 5)	-exon (FBgn0038256, exon 4 of 5)	-1341	FBgn0262127	FBgn0262127	FBtr0344383						NA
