PeakID (cmd=annotatePeaks.pl AkaaF3Heat_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Heat_REP3.mLb.clN_peak_12215	chrX	7706775	7707232	+	12	NA	promoter-TSS (FBgn0262979)	-promoter-TSS (FBgn0262979)	-772	FBgn0262979	FBgn0262979	FBtr0344596						NA
AkaaF3Heat_REP3.mLb.clN_peak_12205	chrX	7663288	7663577	+	12	NA	exon (FBgn0004198, exon 5 of 7)	-exon (FBgn0004198, exon 5 of 7)	16189	FBgn0267227	FBgn0267227	FBtr0346400						NA
AkaaF3Heat_REP3.mLb.clN_peak_5633	chr3L	4489243	4489476	+	12	NA	intron (FBgn0035553, intron 2 of 3)	-intron (FBgn0035553, intron 2 of 3)	1604	FBgn0035553	FBgn0035553	FBtr0331400						NA
AkaaF3Heat_REP3.mLb.clN_peak_2712	chr2R	6864910	6865066	+	12	NA	exon (FBgn0265935, exon 4 of 7)	-exon (FBgn0265935, exon 4 of 7)	2536	FBgn0265935	FBgn0265935	FBtr0086209						NA
AkaaF3Heat_REP3.mLb.clN_peak_8059	chr3R	4790416	4790582	+	12	NA	exon (FBgn0260794, exon 9 of 12)	-exon (FBgn0260794, exon 9 of 12)	-5777	FBgn0037276	FBgn0037276	FBtr0078880						NA
AkaaF3Heat_REP3.mLb.clN_peak_2951	chr2R	8621626	8621783	+	12	NA	exon (FBgn0033313, exon 9 of 10)	-exon (FBgn0033313, exon 9 of 10)	-3747	FBgn0022027	FBgn0022027	FBtr0088694						NA
AkaaF3Heat_REP3.mLb.clN_peak_11702	chrX	3337418	3338513	+	12	NA	intron (FBgn0000479, intron 11 of 14)	-intron (FBgn0000479, intron 11 of 14)	10435	FBgn0266180	FBgn0266180	FBtr0343761						NA
AkaaF3Heat_REP3.mLb.clN_peak_3845	chr2R	15263771	15264251	+	12	NA	exon (FBgn0265194, exon 33 of 33)	-exon (FBgn0265194, exon 33 of 33)	5250	FBgn0034005	FBgn0034005	FBtr0087371						NA
AkaaF3Heat_REP3.mLb.clN_peak_11976	chrX	5486731	5486985	+	12	NA	intron (FBgn0029768, intron 4 of 5)	-intron (FBgn0029768, intron 4 of 5)	9194	FBgn0029769	FBgn0029769	FBtr0346264						NA
AkaaF3Heat_REP3.mLb.clN_peak_3576	chr2R	13309283	13309394	+	12	NA	Intergenic	Intergenic	10343	FBgn0033827	FBgn0033827	FBtr0345663						NA
AkaaF3Heat_REP3.mLb.clN_peak_888	chr2L	8198903	8199215	+	12	NA	TTS (FBgn0031996)	-TTS (FBgn0031996)	177	FBgn0031997	FBgn0031997	FBtr0079588						NA
AkaaF3Heat_REP3.mLb.clN_peak_13654	chrX	20731533	20731808	+	12	NA	Intergenic	Intergenic	4290	FBgn0031129	FBgn0031129	FBtr0346615						NA
AkaaF3Heat_REP3.mLb.clN_peak_798	chr2L	7501859	7501975	+	12	NA	intron (FBgn0264895, intron 3 of 5)	-intron (FBgn0264895, intron 3 of 5)	-4552	FBgn0011283	FBgn0011283	FBtr0079455						NA
AkaaF3Heat_REP3.mLb.clN_peak_12418	chrX	9980003	9980207	+	12	NA	exon (FBgn0030167, exon 1 of 6)	-exon (FBgn0030167, exon 1 of 6)	459	FBgn0030167	FBgn0030167	FBtr0307590						NA
AkaaF3Heat_REP3.mLb.clN_peak_6601	chr3L	13050923	13051131	+	12	NA	Intergenic	Intergenic	4050	FBgn0036342	FBgn0036342	FBtr0345366						NA
AkaaF3Heat_REP3.mLb.clN_peak_7071	chr3L	17292240	17292364	+	12	NA	Intergenic	Intergenic	-16753	FBgn0266985	FBgn0266985	FBtr0345887						NA
AkaaF3Heat_REP3.mLb.clN_peak_10049	chr3R	22789630	22790707	+	12	NA	exon (FBgn0039026, exon 5 of 7)	-exon (FBgn0039026, exon 5 of 7)	-10434	FBgn0263663	FBgn0263663	FBtr0310108						NA
AkaaF3Heat_REP3.mLb.clN_peak_11208	chr4	974728	975649	+	12	NA	promoter-TSS (FBgn0083990)	-promoter-TSS (FBgn0083990)	847	FBgn0039932	FBgn0039932	FBtr0301335						NA
AkaaF3Heat_REP3.mLb.clN_peak_11178	chr4	770097	770309	+	12	NA	intron (FBgn0005666, intron 36 of 41)	-intron (FBgn0005666, intron 35 of 40)	6943	FBgn0266727	FBgn0266727	FBtr0345200						NA
AkaaF3Heat_REP3.mLb.clN_peak_6180	chr3L	9289166	9289663	+	12	NA	TTS (FBgn0264000)	-TTS (FBgn0264000)	37436	FBgn0264000	FBgn0264000	FBtr0330341						NA
AkaaF3Heat_REP3.mLb.clN_peak_5860	chr3L	6514014	6514134	+	12	NA	intron (FBgn0020251, intron 2 of 6)	-intron (FBgn0020251, intron 2 of 6)	8505	FBgn0267641	FBgn0267641	FBtr0347096						NA
AkaaF3Heat_REP3.mLb.clN_peak_1011	chr2L	9544000	9544283	+	12	NA	promoter-TSS (FBgn0032126)	-promoter-TSS (FBgn0032126)	-30	FBgn0032126	FBgn0032126	FBtr0079832						NA
AkaaF3Heat_REP3.mLb.clN_peak_13774	chrX	21525421	21525648	+	12	NA	exon (FBgn0287603, exon 1 of 1)	-exon (FBgn0287603, exon 1 of 1)	5359	FBgn0287603	FBgn0287603	FBtr0479951						NA
AkaaF3Heat_REP3.mLb.clN_peak_1024	chr2L	9647468	9647829	+	12	NA	exon (FBgn0032136, exon 10 of 20)	-exon (FBgn0032136, exon 10 of 20)	-8952	FBgn0053299	FBgn0053299	FBtr0303875						NA
AkaaF3Heat_REP3.mLb.clN_peak_2899	chr2R	8229486	8229913	+	12	NA	promoter-TSS (FBgn0085246)	-promoter-TSS (FBgn0085246)	403	FBgn0265302	FBgn0265302	FBtr0339311						NA
AkaaF3Heat_REP3.mLb.clN_peak_1451	chr2L	14193425	14193539	+	12	NA	intron (FBgn0016930, intron 4 of 6)	-intron (FBgn0016930, intron 7 of 9)	4085	FBgn0016930	FBgn0016930	FBtr0100447						NA
AkaaF3Heat_REP3.mLb.clN_peak_13728	chrX	21205780	21206107	+	12	NA	exon (FBgn0052521, exon 5 of 5)	-exon (FBgn0052521, exon 5 of 5)	-2602	FBgn0031164	FBgn0031164	FBtr0077257						NA
AkaaF3Heat_REP3.mLb.clN_peak_2556	chr2R	5913620	5914054	+	12	NA	intron (FBgn0263109, intron 2 of 3)	-intron (FBgn0263109, intron 2 of 3)	19942	FBgn0263109	FBgn0263109	FBtr0307307						NA
AkaaF3Heat_REP3.mLb.clN_peak_11372	chrX	864072	864222	+	12	NA	TTS (FBgn0040892)	-TTS (FBgn0040892)	1539	FBgn0040892	FBgn0040892	FBtr0110804						NA
AkaaF3Heat_REP3.mLb.clN_peak_12980	chrX	14995998	14996208	+	12	NA	exon (FBgn0000535, exon 11 of 17)	-exon (FBgn0000535, exon 11 of 17)	-28333	FBgn0052594	FBgn0052594	FBtr0073957						NA
AkaaF3Heat_REP3.mLb.clN_peak_3482	chr2R	12456694	12456909	+	12	NA	intron (FBgn0010238, intron 1 of 1)	-intron (FBgn0010238, intron 1 of 1)	3611	FBgn0010238	FBgn0010238	FBtr0087933						NA
AkaaF3Heat_REP3.mLb.clN_peak_4482	chr2R	20464054	20464660	+	12	NA	intron (FBgn0086604, intron 5 of 18)	-intron (FBgn0086604, intron 6 of 15)	27938	FBgn0265854	FBgn0265854	FBtr0342698						NA
AkaaF3Heat_REP3.mLb.clN_peak_9319	chr3R	15869344	15869654	+	12	NA	exon (FBgn0051183, exon 2 of 9)	-exon (FBgn0051183, exon 2 of 9)	6440	FBgn0051183	FBgn0051183	FBtr0346151						NA
AkaaF3Heat_REP3.mLb.clN_peak_7209	chr3L	18475326	18475495	+	12	NA	exon (FBgn0265883, exon 1 of 1)	-exon (FBgn0265883, exon 1 of 1)	112	FBgn0265883	FBgn0265883	FBtr0342751						NA
AkaaF3Heat_REP3.mLb.clN_peak_7594	chr3L	21586276	21586798	+	12	NA	promoter-TSS (FBgn0261953)	-promoter-TSS (FBgn0261953)	-291	FBgn0261953	FBgn0261953	FBtr0333468						NA
AkaaF3Heat_REP3.mLb.clN_peak_9631	chr3R	19053414	19053552	+	12	NA	intron (FBgn0004876, intron 3 of 8)	-intron (FBgn0004876, intron 3 of 7)	-4537	FBgn0267708	FBgn0267708	FBtr0347247						NA
AkaaF3Heat_REP3.mLb.clN_peak_5326	chr3L	1840643	1841374	+	12	NA	exon (FBgn0035281, exon 3 of 3)	-exon (FBgn0035281, exon 3 of 3)	1076	FBgn0035281	FBgn0035281	FBtr0332673						NA
AkaaF3Heat_REP3.mLb.clN_peak_12047	chrX	6184464	6184623	+	12	NA	intron (FBgn0264386, intron 2 of 26)	-intron (FBgn0264386, intron 2 of 25)	7940	FBgn0264386	FBgn0264386	FBtr0334984						NA
AkaaF3Heat_REP3.mLb.clN_peak_11193	chr4	825010	825352	+	12	NA	intron (FBgn0039938, intron 2 of 4)	-intron (FBgn0039938, intron 2 of 4)	-17834	FBgn0039938	FBgn0039938	FBtr0100600						NA
AkaaF3Heat_REP3.mLb.clN_peak_7981	chr3R	4280225	4280482	+	12	NA	promoter-TSS (FBgn0041605)	-promoter-TSS (FBgn0041605)	132	FBgn0041605	FBgn0041605	FBtr0078902						NA
AkaaF3Heat_REP3.mLb.clN_peak_7605	chr3L	21666705	21666954	+	12	NA	promoter-TSS (FBgn0264708)	-promoter-TSS (FBgn0264708)	151	FBgn0037114	FBgn0037114	FBtr0078463						NA
AkaaF3Heat_REP3.mLb.clN_peak_2078	chr2L	20015467	20015816	+	12	NA	intron (FBgn0264443, intron 1 of 5)	-intron (FBgn0264443, intron 1 of 5)	1641	FBgn0264443	FBgn0264443	FBtr0345432						NA
AkaaF3Heat_REP3.mLb.clN_peak_7692	chr3L	22170244	22170382	+	12	NA	intron (FBgn0037153, intron 1 of 10)	-intron (FBgn0037153, intron 1 of 10)	7286	FBgn0267633	FBgn0267633	FBtr0347088						NA
AkaaF3Heat_REP3.mLb.clN_peak_10721	chr3R	29133362	29133541	+	12	NA	intron (FBgn0028671, intron 5 of 10)	-intron (FBgn0028671, intron 5 of 10)	2258	FBgn0028671	FBgn0028671	FBtr0085381						NA
AkaaF3Heat_REP3.mLb.clN_peak_12568	chrX	11168653	11168805	+	12	NA	exon (FBgn0026268, exon 1 of 2)	-exon (FBgn0026268, exon 1 of 2)	329	FBgn0026268	FBgn0026268	FBtr0073468						NA
AkaaF3Heat_REP3.mLb.clN_peak_12672	chrX	12355275	12355410	+	12	NA	Intergenic	Intergenic	-17776	FBgn0030384	FBgn0030384	FBtr0073643						NA
AkaaF3Heat_REP3.mLb.clN_peak_2310	chr2L	21968033	21968260	+	12	NA	Intergenic	Intergenic	-8166	FBgn0266039	FBgn0266039	FBtr0343256						NA
AkaaF3Heat_REP3.mLb.clN_peak_13137	chrX	16523455	16524233	+	12	NA	exon (FBgn0264077, exon 1 of 1)	-exon (FBgn0264077, exon 1 of 1)	1571	FBgn0264077	FBgn0264077	FBtr0074299						NA
AkaaF3Heat_REP3.mLb.clN_peak_8974	chr3R	12431126	12431524	+	12	NA	promoter-TSS (FBgn0086134)	-promoter-TSS (FBgn0086134)	4	FBgn0086134	FBgn0086134	FBtr0082590						NA
AkaaF3Heat_REP3.mLb.clN_peak_6636	chr3L	13321352	13321573	+	12	NA	Intergenic	Intergenic	3497	FBgn0265751	FBgn0265751	FBtr0340713						NA
AkaaF3Heat_REP3.mLb.clN_peak_4754	chr2R	22499438	22499571	+	12	NA	exon (FBgn0003175, exon 13 of 14)	-exon (FBgn0003175, exon 13 of 14)	7307	FBgn0034735	FBgn0034735	FBtr0071834						NA
AkaaF3Heat_REP3.mLb.clN_peak_8523	chr3R	8141683	8141797	+	12	NA	promoter-TSS (FBgn0011959)	-promoter-TSS (FBgn0011959)	-698	FBgn0011959	FBgn0011959	FBtr0081809						NA
AkaaF3Heat_REP3.mLb.clN_peak_10668	chr3R	28717033	28717784	+	12	NA	intron (FBgn0027655, intron 15 of 28)	-intron (FBgn0027655, intron 15 of 28)	21166	FBgn0027655	FBgn0027655	FBtr0336788						NA
AkaaF3Heat_REP3.mLb.clN_peak_3276	chr2R	10897690	10897850	+	12	NA	TTS (FBgn0033569)	-TTS (FBgn0033569)	115	FBgn0033570	FBgn0033570	FBtr0331936						NA
AkaaF3Heat_REP3.mLb.clN_peak_5022	chr2R	24727583	24727773	+	12	NA	intron (FBgn0053988, intron 1 of 5)	-intron (FBgn0053988, intron 1 of 5)	8979	FBgn0053988	FBgn0053988	FBtr0331983						NA
AkaaF3Heat_REP3.mLb.clN_peak_11307	chrX	424571	424740	+	12	NA	intron (FBgn0052816, intron 1 of 2)	-intron (FBgn0052816, intron 1 of 2)	12793	FBgn0011822	FBgn0011822	FBtr0070100						NA
AkaaF3Heat_REP3.mLb.clN_peak_11521	chrX	1852008	1852663	+	12	NA	exon (FBgn0283741, exon 3 of 3)	-exon (FBgn0283741, exon 3 of 3)	6636	FBgn0026090	FBgn0026090	FBtr0333511						NA
AkaaF3Heat_REP3.mLb.clN_peak_6189	chr3L	9396031	9396242	+	12	NA	intron (FBgn0035983, intron 1 of 5)	-intron (FBgn0035983, intron 1 of 5)	3091	FBgn0035983	FBgn0035983	FBtr0309506						NA
AkaaF3Heat_REP3.mLb.clN_peak_13209	chrX	17223479	17223974	+	12	NA	promoter-TSS (FBgn0085356)	-promoter-TSS (FBgn0085356)	89	FBgn0085356	FBgn0085356	FBtr0112529						NA
AkaaF3Heat_REP3.mLb.clN_peak_2922	chr2R	8440143	8440399	+	12	NA	intron (FBgn0033292, intron 4 of 6)	-intron (FBgn0033292, intron 6 of 8)	850	FBgn0033292	FBgn0033292	FBtr0088760						NA
AkaaF3Heat_REP3.mLb.clN_peak_5039	chr2R	24827901	24828090	+	12	NA	intron (FBgn0000157, intron 3 of 4)	-intron (FBgn0000157, intron 3 of 5)	13173	FBgn0000157	FBgn0000157	FBtr0072379						NA
AkaaF3Heat_REP3.mLb.clN_peak_2204	chr2L	21009118	21009542	+	12	NA	intron (FBgn0250867, intron 3 of 5)	-intron (FBgn0250867, intron 1 of 1)	-25445	FBgn0286733	FBgn0286733	FBtr0474087						NA
AkaaF3Heat_REP3.mLb.clN_peak_1225	chr2L	11896172	11896505	+	12	NA	exon (FBgn0264815, exon 1 of 7)	-exon (FBgn0264815, exon 1 of 7)	-19101	FBgn0264815	FBgn0264815	FBtr0334140						NA
AkaaF3Heat_REP3.mLb.clN_peak_13538	chrX	19781837	19782130	+	12	NA	exon (FBgn0259789, exon 2 of 2)	-exon (FBgn0259789, exon 2 of 2)	1160	FBgn0259789	FBgn0259789	FBtr0344733						NA
AkaaF3Heat_REP3.mLb.clN_peak_4921	chr2R	23794086	23794198	+	12	NA	intron (FBgn0034903, intron 1 of 13)	-intron (FBgn0034903, intron 1 of 13)	-2915	FBgn0034904	FBgn0034904	FBtr0072245						NA
AkaaF3Heat_REP3.mLb.clN_peak_4892	chr2R	23582877	23583102	+	12	NA	intron (FBgn0015903, intron 1 of 4)	-intron (FBgn0015903, intron 1 of 4)	-13603	FBgn0015903	FBgn0015903	FBtr0332926						NA
AkaaF3Heat_REP3.mLb.clN_peak_13489	chrX	19445233	19445563	+	12	NA	intron (FBgn0031016, intron 3 of 4)	-intron (FBgn0031016, intron 3 of 5)	-29665	FBgn0031018	FBgn0031018	FBtr0074710						NA
AkaaF3Heat_REP3.mLb.clN_peak_2936	chr2R	8528752	8528973	+	12	NA	intron (FBgn0050361, intron 1 of 18)	-intron (FBgn0050361, intron 1 of 18)	3432	FBgn0050361	FBgn0050361	FBtr0330608						NA
AkaaF3Heat_REP3.mLb.clN_peak_10902	chr3R	30713968	30714356	+	12	NA	promoter-TSS (FBgn0267939)	-promoter-TSS (FBgn0267939)	-963	FBgn0267939	FBgn0267939	FBtr0347514						NA
AkaaF3Heat_REP3.mLb.clN_peak_5634	chr3L	4506221	4506349	+	12	NA	intron (FBgn0261526, intron 1 of 5)	-intron (FBgn0261526, intron 1 of 2)	2148	FBgn0261526	FBgn0261526	FBtr0333587						NA
AkaaF3Heat_REP3.mLb.clN_peak_3067	chr2R	9373447	9373582	+	12	NA	exon (FBgn0033405, exon 2 of 8)	-exon (FBgn0033405, exon 2 of 8)	-10608	FBgn0040775	FBgn0040775	FBtr0088557						NA
AkaaF3Heat_REP3.mLb.clN_peak_816	chr2L	7640131	7640361	+	12	NA	Intergenic	Intergenic	3295	FBgn0266035	FBgn0266035	FBtr0343252						NA
AkaaF3Heat_REP3.mLb.clN_peak_12713	chrX	12678336	12678940	+	12	NA	exon (FBgn0011837, exon 4 of 4)	-exon (FBgn0011837, exon 4 of 4)	-2049	FBgn0286868	FBgn0286868	FBtr0475041						NA
AkaaF3Heat_REP3.mLb.clN_peak_4855	chr2R	23302547	23302949	+	12	NA	Intergenic	Intergenic	7068	FBgn0034842	FBgn0034842	FBtr0072045						NA
AkaaF3Heat_REP3.mLb.clN_peak_3266	chr2R	10829269	10829448	+	12	NA	intron (FBgn0033558, intron 7 of 9)	-intron (FBgn0033558, intron 7 of 9)	5953	FBgn0033557	FBgn0033557	FBtr0345930						NA
AkaaF3Heat_REP3.mLb.clN_peak_5045	chr2R	24850523	24850637	+	12	NA	TTS (FBgn0035070)	-TTS (FBgn0035070)	1586	FBgn0035070	FBgn0035070	FBtr0072380						NA
AkaaF3Heat_REP3.mLb.clN_peak_12398	chrX	9818220	9818483	+	12	NA	intron (FBgn0052698, intron 2 of 8)	-intron (FBgn0052698, intron 2 of 8)	35128	FBgn0052698	FBgn0052698	FBtr0336923						NA
AkaaF3Heat_REP3.mLb.clN_peak_8462	chr3R	7645983	7646114	+	12	NA	Intergenic	Intergenic	-6614	FBgn0083963	FBgn0083963	FBtr0333927						NA
AkaaF3Heat_REP3.mLb.clN_peak_216	chr2L	1901513	1901912	+	12	NA	intron (FBgn0031374, intron 1 of 17)	-intron (FBgn0031374, intron 1 of 18)	17090	FBgn0031374	FBgn0031374	FBtr0113011						NA
AkaaF3Heat_REP3.mLb.clN_peak_11453	chrX	1417266	1417638	+	12	NA	intron (FBgn0259108, intron 2 of 8)	-intron (FBgn0259108, intron 1 of 7)	8383	FBgn0259108	FBgn0259108	FBtr0307597						NA
AkaaF3Heat_REP3.mLb.clN_peak_487	chr2L	4559775	4559989	+	12	NA	exon (FBgn0053196, exon 8 of 47)	-exon (FBgn0053196, exon 8 of 47)	18336	FBgn0031613	FBgn0031613	FBtr0077444						NA
AkaaF3Heat_REP3.mLb.clN_peak_1441	chr2L	14130807	14131282	+	12	NA	intron (FBgn0283651, intron 4 of 7)	-intron (FBgn0283651, intron 4 of 7)	-20305	FBgn0051769	FBgn0051769	FBtr0080602						NA
AkaaF3Heat_REP3.mLb.clN_peak_11313	chrX	457345	457603	+	12	NA	intron (FBgn0052816, intron 1 of 2)	-intron (FBgn0052816, intron 1 of 2)	-3273	FBgn0000137	FBgn0000137	FBtr0070075						NA
AkaaF3Heat_REP3.mLb.clN_peak_2392	chr2R	1484262	1484381	+	12	NA	Intergenic	Intergenic	32509	FBgn0267861	FBgn0267861	FBtr0301121						NA
AkaaF3Heat_REP3.mLb.clN_peak_4689	chr2R	22087192	22087468	+	12	NA	promoter-TSS (FBgn0034692)	-promoter-TSS (FBgn0034692)	1397	FBgn0034692	FBgn0034692	FBtr0308241						NA
AkaaF3Heat_REP3.mLb.clN_peak_5148	chr3L	392441	392610	+	12	NA	exon (FBgn0262139, exon 1 of 12)	-exon (FBgn0262139, exon 1 of 12)	730	FBgn0266927	FBgn0266927	FBtr0345820						NA
AkaaF3Heat_REP3.mLb.clN_peak_4581	chr2R	21208379	21208496	+	12	NA	intron (FBgn0265191, intron 5 of 5)	-intron (FBgn0265191, intron 4 of 4)	-2343	FBgn0265180	FBgn0265180	FBtr0339095						NA
AkaaF3Heat_REP3.mLb.clN_peak_6270	chr3L	10129898	10130079	+	12	NA	intron (FBgn0040823, intron 6 of 6)	-intron (FBgn0040823, intron 6 of 6)	2484	FBgn0267539	FBgn0267539	FBtr0475134						NA
AkaaF3Heat_REP3.mLb.clN_peak_9327	chr3R	15933815	15934274	+	12	NA	promoter-TSS (FBgn0038386)	-promoter-TSS (FBgn0038386)	197	FBgn0038387	FBgn0038387	FBtr0345214						NA
AkaaF3Heat_REP3.mLb.clN_peak_11559	chrX	2110088	2110464	+	12	NA	exon (FBgn0000382, exon 7 of 11)	-exon (FBgn0000382, exon 7 of 11)	8349	FBgn0086043	FBgn0086043	FBtr0114319						NA
AkaaF3Heat_REP3.mLb.clN_peak_5169	chr3L	601369	601912	+	12	NA	TTS (FBgn0267457)	-TTS (FBgn0267457)	2241	FBgn0267457	FBgn0267457	FBtr0346828						NA
AkaaF3Heat_REP3.mLb.clN_peak_2976	chr2R	8763998	8764213	+	12	NA	Intergenic	Intergenic	4690	FBgn0265305	FBgn0265305	FBtr0339339						NA
AkaaF3Heat_REP3.mLb.clN_peak_3658	chr2R	13851271	13851411	+	12	NA	exon (FBgn0050485, exon 1 of 1)	-exon (FBgn0050485, exon 1 of 1)	1459	FBgn0050485	FBgn0050485	FBtr0087640						NA
AkaaF3Heat_REP3.mLb.clN_peak_5689	chr3L	4870108	4870279	+	12	NA	exon (FBgn0035581, exon 16 of 52)	-exon (FBgn0035581, exon 16 of 52)	8889	FBgn0035581	FBgn0035581	FBtr0289982						NA
AkaaF3Heat_REP3.mLb.clN_peak_9484	chr3R	17567691	17567834	+	12	NA	exon (FBgn0264005, exon 3 of 3)	-exon (FBgn0264005, exon 3 of 3)	8832	FBgn0264005	FBgn0264005	FBtr0330386						NA
AkaaF3Heat_REP3.mLb.clN_peak_10468	chr3R	26871804	26871925	+	12	NA	TTS (FBgn0004903)	-TTS (FBgn0004903)	-1297	FBgn0026562	FBgn0026562	FBtr0085094						NA
AkaaF3Heat_REP3.mLb.clN_peak_5026	chr2R	24762930	24763108	+	12	NA	promoter-TSS (FBgn0040666)	-promoter-TSS (FBgn0040666)	75	FBgn0040666	FBgn0040666	FBtr0310371						NA
AkaaF3Heat_REP3.mLb.clN_peak_2985	chr2R	8812955	8813069	+	12	NA	exon (FBgn0024189, exon 2 of 21)	-exon (FBgn0024189, exon 2 of 21)	-13379	FBgn0050350	FBgn0050350	FBtr0088636						NA
AkaaF3Heat_REP3.mLb.clN_peak_4420	chr2R	19986277	19986769	+	12	NA	Intergenic	Intergenic	7281	FBgn0034479	FBgn0034479	FBtr0305677						NA
AkaaF3Heat_REP3.mLb.clN_peak_12241	chrX	8025618	8025848	+	12	NA	exon (FBgn0010329, exon 8 of 8)	-exon (FBgn0010329, exon 8 of 8)	-4388	FBgn0029989	FBgn0029989	FBtr0071124						NA
AkaaF3Heat_REP3.mLb.clN_peak_10818	chr3R	29942793	29942996	+	12	NA	exon (FBgn0039727, exon 8 of 14)	-exon (FBgn0039727, exon 8 of 14)	6916	FBgn0039727	FBgn0039727	FBtr0085505						NA
AkaaF3Heat_REP3.mLb.clN_peak_2395	chr2R	1521656	1521939	+	12	NA	promoter-TSS (FBgn0267861)	-promoter-TSS (FBgn0267861)	-4967	FBgn0267861	FBgn0267861	FBtr0301121						NA
AkaaF3Heat_REP3.mLb.clN_peak_5029	chr2R	24779778	24779948	+	12	NA	promoter-TSS (FBgn0086908)	-promoter-TSS (FBgn0086908)	38	FBgn0086908	FBgn0086908	FBtr0112777						NA
AkaaF3Heat_REP3.mLb.clN_peak_6078	chr3L	8400528	8400652	+	12	NA	exon (FBgn0035888, exon 4 of 5)	-exon (FBgn0035888, exon 4 of 5)	4590	FBgn0035888	FBgn0035888	FBtr0332983						NA
AkaaF3Heat_REP3.mLb.clN_peak_2282	chr2L	21774797	21775085	+	12	NA	exon (FBgn0051612, exon 2 of 4)	-exon (FBgn0051612, exon 2 of 4)	9124	FBgn0032964	FBgn0032964	FBtr0085909						NA
AkaaF3Heat_REP3.mLb.clN_peak_8250	chr3R	6131582	6132680	+	12	NA	Intergenic	Intergenic	-4176	FBgn0263498	FBgn0263498	FBtr0309513						NA
AkaaF3Heat_REP3.mLb.clN_peak_907	chr2L	8425884	8426125	+	12	NA	promoter-TSS (FBgn0027932)	-promoter-TSS (FBgn0027932)	6132	FBgn0027932	FBgn0027932	FBtr0340240						NA
AkaaF3Heat_REP3.mLb.clN_peak_9810	chr3R	20533796	20533921	+	12	NA	TTS (FBgn0262146)	-TTS (FBgn0262146)	846	FBgn0262146	FBgn0262146	FBtr0346342						NA
AkaaF3Heat_REP3.mLb.clN_peak_11088	chr4	145603	146284	+	12	NA	Intergenic	Intergenic	-4821	FBgn0052006	FBgn0052006	FBtr0089170						NA
AkaaF3Heat_REP3.mLb.clN_peak_3287	chr2R	11000067	11000232	+	12	NA	intron (FBgn0040765, intron 2 of 4)	-intron (FBgn0040765, intron 2 of 4)	53840	FBgn0266763	FBgn0266763	FBtr0345362						NA
AkaaF3Heat_REP3.mLb.clN_peak_13905	chrX	22868885	22869090	+	12	NA	intron (FBgn0259677, intron 3 of 5)	-intron (FBgn0259677, intron 3 of 5)	3171	FBgn0263665	FBgn0263665	FBtr0310113						NA
AkaaF3Heat_REP3.mLb.clN_peak_3192	chr2R	10355035	10355201	+	12	NA	TTS (FBgn0283625)	-TTS (FBgn0283625)	269	FBgn0033512	FBgn0033512	FBtr0088357						NA
AkaaF3Heat_REP3.mLb.clN_peak_8186	chr3R	5637290	5637834	+	12	NA	promoter-TSS (FBgn0051548)	-promoter-TSS (FBgn0051548)	328	FBgn0037356	FBgn0037356	FBtr0078709						NA
AkaaF3Heat_REP3.mLb.clN_peak_13193	chrX	17140500	17140638	+	12	NA	exon (FBgn0002709, exon 4 of 7)	-exon (FBgn0002709, exon 4 of 7)	1025	FBgn0002709	FBgn0002709	FBtr0100640						NA
AkaaF3Heat_REP3.mLb.clN_peak_2195	chr2L	20960367	20961131	+	12	NA	Intergenic	Intergenic	-12579	FBgn0265817	FBgn0265817	FBtr0342649						NA
AkaaF3Heat_REP3.mLb.clN_peak_629	chr2L	5881715	5881882	+	12	NA	Intergenic	Intergenic	-1943	FBgn0265785	FBgn0265785	FBtr0342613						NA
AkaaF3Heat_REP3.mLb.clN_peak_1396	chr2L	13759405	13759732	+	12	NA	intron (FBgn0028541, intron 1 of 6)	-intron (FBgn0028541, intron 1 of 6)	-11680	FBgn0267573	FBgn0267573	FBtr0346987						NA
AkaaF3Heat_REP3.mLb.clN_peak_7825	chr3L	22972949	22973291	+	12	NA	Intergenic	Intergenic	12190	FBgn0267322	FBgn0267322	FBtr0346604						NA
AkaaF3Heat_REP3.mLb.clN_peak_13124	chrX	16361537	16362227	+	12	NA	TTS (FBgn0086448)	-TTS (FBgn0086448)	313	FBgn0004227	FBgn0004227	FBtr0074233						NA
AkaaF3Heat_REP3.mLb.clN_peak_2945	chr2R	8591579	8591900	+	12	NA	promoter-TSS (FBgn0262812)	-promoter-TSS (FBgn0262812)	-456	FBgn0262812	FBgn0262812	FBtr0306056						NA
AkaaF3Heat_REP3.mLb.clN_peak_9065	chr3R	13388468	13388740	+	12	NA	TTS (FBgn0038147)	-TTS (FBgn0038147)	105	FBgn0038146	FBgn0038146	FBtr0082763						NA
AkaaF3Heat_REP3.mLb.clN_peak_11789	chrX	3985782	3986544	+	12	NA	Intergenic	Intergenic	-14813	FBgn0029690	FBgn0029690	FBtr0445312						NA
