PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP1.mLb.clN_peak_3789	chr2R	11516469	11516638	+	14	NA	Intergenic	Intergenic	11330	FBgn0000577	FBgn0000577	FBtr0088095						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2898	chr2R	6917050	6917238	+	14	NA	intron (FBgn0050158, intron 6 of 7)	-intron (FBgn0050158, intron 6 of 7)	-6222	FBgn0033117	FBgn0033117	FBtr0336740						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4894	chr2R	18038574	18038717	+	14	NA	Intergenic	Intergenic	5027	FBgn0034290	FBgn0034290	FBtr0086813						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11096	chr3R	21573829	21574723	+	14	NA	exon (FBgn0283499, exon 13 of 13)	-exon (FBgn0283499, exon 13 of 13)	-5127	FBgn0038892	FBgn0038892	FBtr0084122						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4366	chr2R	14747204	14747571	+	14	NA	promoter-TSS (FBgn0012042)	-promoter-TSS (FBgn0012042)	25	FBgn0012042	FBgn0012042	FBtr0087437						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12600	chr4	1004231	1004812	+	14	NA	exon (FBgn0019650, exon 7 of 9)	-exon (FBgn0019650, exon 7 of 9)	14796	FBgn0019650	FBgn0019650	FBtr0479793						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7870	chr3L	16391340	16391637	+	14	NA	TTS (FBgn0036624)	-TTS (FBgn0036624)	317	FBgn0266099	FBgn0266099	FBtr0343550						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10447	chr3R	15999053	15999557	+	14	NA	intron (FBgn0003507, intron 1 of 6)	-intron (FBgn0003507, intron 1 of 6)	216	FBgn0003507	FBgn0003507	FBtr0479894						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2788	chr2R	6252728	6252901	+	14	NA	exon (FBgn0286511, exon 5 of 9)	-exon (FBgn0286511, exon 5 of 9)	7302	FBgn0286511	FBgn0286511	FBtr0336520						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6162	chr3L	889381	890111	+	14	NA	promoter-TSS (FBgn0263476)	-promoter-TSS (FBgn0263476)	-524	FBgn0263476	FBgn0263476	FBtr0309775						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3159	chr2R	8197906	8198157	+	14	NA	intron (FBgn0053087, intron 2 of 22)	-intron (FBgn0053087, intron 2 of 22)	7675	FBgn0033275	FBgn0033275	FBtr0088804						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_202	chr2L	1228922	1229532	+	14	NA	intron (FBgn0259229, intron 7 of 7)	-intron (FBgn0259229, intron 7 of 7)	9934	FBgn0259229	FBgn0259229	FBtr0299796						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3520	chr2R	10147021	10147206	+	14	NA	TTS (FBgn0033491)	-TTS (FBgn0033491)	4775	FBgn0033491	FBgn0033491	FBtr0088332						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12556	chr4	813386	813557	+	14	NA	intron (FBgn0039938, intron 3 of 4)	-intron (FBgn0039938, intron 3 of 4)	-6124	FBgn0039938	FBgn0039938	FBtr0100600						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10514	chr3R	16376116	16376458	+	14	NA	exon (FBgn0003513, exon 8 of 8)	-exon (FBgn0003513, exon 8 of 8)	-3509	FBgn0266703	FBgn0266703	FBtr0345155						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9448	chr3R	7502896	7503483	+	14	NA	promoter-TSS (FBgn0037506)	-promoter-TSS (FBgn0037506)	-813	FBgn0037506	FBgn0037506	FBtr0081554						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11068	chr3R	21341080	21341727	+	14	NA	intron (FBgn0038881, intron 2 of 14)	-intron (FBgn0038881, intron 2 of 14)	8198	FBgn0038881	FBgn0038881	FBtr0343807						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12097	chr3R	30336585	30336725	+	14	NA	intron (FBgn0010113, intron 2 of 5)	-intron (FBgn0010113, intron 2 of 5)	21483	FBgn0267783	FBgn0267783	FBtr0347347						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9175	chr3R	5534433	5536639	+	14	NA	exon (FBgn0010051, exon 13 of 19)	-exon (FBgn0010051, exon 13 of 19)	-12208	FBgn0010399	FBgn0010399	FBtr0078763						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9174	chr3R	5528768	5529289	+	14	NA	exon (FBgn0010051, exon 5 of 19)	-exon (FBgn0010051, exon 5 of 19)	-5700	FBgn0010399	FBgn0010399	FBtr0078763						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10053	chr3R	12516743	12517521	+	14	NA	exon (FBgn0250910, exon 7 of 10)	-exon (FBgn0250910, exon 7 of 10)	8056	FBgn0013279	FBgn0013279	FBtr0082638						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11442	chr3R	24516481	24516830	+	14	NA	exon (FBgn0039201, exon 3 of 5)	-exon (FBgn0039201, exon 3 of 5)	1078	FBgn0039201	FBgn0039201	FBtr0334333						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10280	chr3R	14672637	14673041	+	14	NA	intron (FBgn0265140, intron 1 of 6)	-intron (FBgn0265140, intron 1 of 7)	9389	FBgn0038252	FBgn0038252	FBtr0082969						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14159	chrX	10202423	10202600	+	14	NA	intron (FBgn0266199, intron 1 of 3)	-intron (FBgn0266199, intron 1 of 3)	-1889	FBgn0052690	FBgn0052690	FBtr0303456						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11444	chr3R	24528008	24528507	+	14	NA	TTS (FBgn0039203)	-TTS (FBgn0039203)	210	FBgn0039204	FBgn0039204	FBtr0084644						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12997	chrX	1686506	1687090	+	14	NA	exon (FBgn0024897, exon 1 of 5)	-exon (FBgn0024897, exon 1 of 5)	174	FBgn0024897	FBgn0024897	FBtr0070272						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13780	chrX	7228399	7228843	+	14	NA	intron (FBgn0029939, intron 1 of 3)	-intron (FBgn0029939, intron 3 of 5)	2166	FBgn0029939	FBgn0029939	FBtr0474234						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14115	chrX	9866216	9866775	+	14	NA	exon (FBgn0019929, exon 3 of 3)	-exon (FBgn0019929, exon 3 of 3)	1262	FBgn0019929	FBgn0019929	FBtr0071387						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15616	chrX	21295583	21295885	+	14	NA	exon (FBgn0031170, exon 9 of 13)	-exon (FBgn0031170, exon 9 of 13)	8801	FBgn0052520	FBgn0052520	FBtr0089301						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4470	chr2R	15246474	15247033	+	14	NA	Intergenic	Intergenic	-5164	FBgn0259878	FBgn0259878	FBtr0339996						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8687	chr3L	22524242	22524487	+	14	NA	Intergenic	Intergenic	14098	FBgn0266978	FBgn0266978	FBtr0345879						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14291	chrX	11172020	11172468	+	14	NA	Intergenic	Intergenic	-1566	FBgn0030277	FBgn0030277	FBtr0346269						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12215	chr3R	31291851	31292473	+	14	NA	Intergenic	Intergenic	13222	FBgn0039840	FBgn0039840	FBtr0347502						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15289	chrX	18713463	18713729	+	14	NA	exon (FBgn0259231, exon 4 of 6)	-exon (FBgn0259231, exon 4 of 6)	3731	FBgn0030949	FBgn0030949	FBtr0074604						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11970	chr3R	29232950	29233117	+	14	NA	exon (FBgn0028476, exon 6 of 6)	-exon (FBgn0028476, exon 6 of 6)	3872	FBgn0028476	FBgn0028476	FBtr0333818						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10598	chr3R	17141480	17142310	+	14	NA	TTS (FBgn0038486)	-TTS (FBgn0038486)	509	FBgn0038487	FBgn0038487	FBtr0083415						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14276	chrX	11091465	11092474	+	14	NA	promoter-TSS (FBgn0027498)	-promoter-TSS (FBgn0027498)	-523	FBgn0027498	FBgn0027498	FBtr0332383						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5263	chr2R	20772078	20772826	+	14	NA	Intergenic	Intergenic	-1235	FBgn0034548	FBgn0034548	FBtr0086239						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5592	chr2R	22719914	22721476	+	14	NA	exon (FBgn0028371, exon 13 of 16)	-exon (FBgn0028371, exon 13 of 16)	7994	FBgn0050268	FBgn0050268	FBtr0273311						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1503	chr2L	13024982	13025125	+	14	NA	exon (FBgn0262160, exon 7 of 7)	-exon (FBgn0262160, exon 7 of 7)	-3741	FBgn0028965	FBgn0028965	FBtr0080427						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4261	chr2R	14090910	14092174	+	14	NA	TTS (FBgn0259183)	-TTS (FBgn0259183)	511	FBgn0259184	FBgn0259184	FBtr0307217						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11571	chr3R	25354944	25357334	+	14	NA	intron (FBgn0004509, intron 9 of 12)	-intron (FBgn0004509, intron 9 of 11)	-2146	FBgn0039331	FBgn0039331	FBtr0273265						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_742	chr2L	6094463	6095124	+	14	NA	exon (FBgn0266450, exon 3 of 4)	-exon (FBgn0266450, exon 3 of 4)	3381	FBgn0266445	FBgn0266445	FBtr0344439						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15393	chrX	19291884	19292559	+	14	NA	intron (FBgn0031011, intron 1 of 3)	-intron (FBgn0031011, intron 1 of 3)	-7420	FBgn0031011	FBgn0031011	FBtr0074684						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8552	chr3L	21706286	21706497	+	14	NA	promoter-TSS (FBgn0052447)	-promoter-TSS (FBgn0052447)	-26	FBgn0052447	FBgn0052447	FBtr0333970						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4264	chr2R	14122706	14123309	+	14	NA	intron (FBgn0040752, intron 1 of 9)	-intron (FBgn0040752, intron 1 of 11)	17895	FBgn0040752	FBgn0040752	FBtr0339765						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3162	chr2R	8211907	8212439	+	14	NA	exon (FBgn0053087, exon 9 of 23)	-exon (FBgn0053087, exon 9 of 23)	-6467	FBgn0033275	FBgn0033275	FBtr0088804						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10869	chr3R	19697271	19697770	+	14	NA	intron (FBgn0051216, intron 5 of 6)	-intron (FBgn0051216, intron 5 of 6)	10610	FBgn0051216	FBgn0051216	FBtr0335415						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14815	chrX	15356231	15356569	+	14	NA	intron (FBgn0000028, intron 3 of 7)	-intron (FBgn0000028, intron 4 of 8)	4661	FBgn0003132	FBgn0003132	FBtr0074017						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2390	chr2L	22174048	22175412	+	14	NA	promoter-TSS (FBgn0032981)	-promoter-TSS (FBgn0032981)	-685	FBgn0032981	FBgn0032981	FBtr0299879						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7324	chr3L	11325493	11326157	+	14	NA	promoter-TSS (FBgn0265934)	-promoter-TSS (FBgn0265934)	-825	FBgn0265934	FBgn0265934	FBtr0343036						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3046	chr2R	7663660	7663925	+	14	NA	promoter-TSS (FBgn0033204)	-promoter-TSS (FBgn0033204)	6	FBgn0033204	FBgn0033204	FBtr0337000						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6606	chr3L	4369713	4369894	+	14	NA	intron (FBgn0035538, intron 3 of 3)	-intron (FBgn0035538, intron 4 of 4)	-2345	FBgn0035537	FBgn0035537	FBtr0073338						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15122	chrX	17561760	17561943	+	14	NA	promoter-TSS (FBgn0263706)	-promoter-TSS (FBgn0263706)	7377	FBgn0030844	FBgn0030844	FBtr0329827						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11872	chr3R	28605293	28606292	+	14	NA	promoter-TSS (FBgn0039589)	-promoter-TSS (FBgn0039589)	-287	FBgn0039589	FBgn0039589	FBtr0085304						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9147	chr3R	5360247	5360735	+	14	NA	exon (FBgn0037315, exon 2 of 4)	-exon (FBgn0037315, exon 2 of 4)	1575	FBgn0037315	FBgn0037315	FBtr0078803						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12619	chr4	1066051	1066405	+	14	NA	exon (FBgn0087002, exon 4 of 8)	-exon (FBgn0087002, exon 4 of 8)	-1227	FBgn0011642	FBgn0011642	FBtr0345298						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_608	chr2L	5122542	5123076	+	14	NA	exon (FBgn0261836, exon 5 of 18)	-exon (FBgn0261836, exon 5 of 18)	-22521	FBgn0031684	FBgn0031684	FBtr0345334						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13760	chrX	7077651	7077798	+	14	NA	TTS (FBgn0264270)	-TTS (FBgn0264270)	7788	FBgn0029932	FBgn0029932	FBtr0071014						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2959	chr2R	7193274	7194284	+	14	NA	exon (FBgn0003090, exon 2 of 7)	-exon (FBgn0003090, exon 2 of 7)	6546	FBgn0003090	FBgn0003090	FBtr0089044						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9985	chr3R	11953055	11953729	+	14	NA	TTS (FBgn0013275)	-TTS (FBgn0013275)	3152	FBgn0013275	FBgn0013275	FBtr0082512						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1671	chr2L	14633113	14634046	+	14	NA	intron (FBgn0003016, intron 3 of 11)	-intron (FBgn0003016, intron 3 of 10)	16068	FBgn0000056	FBgn0000056	FBtr0343699						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9292	chr3R	6284793	6285165	+	14	NA	exon (FBgn0037420, exon 2 of 2)	-exon (FBgn0037420, exon 2 of 2)	221	FBgn0037420	FBgn0037420	FBtr0302305						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9926	chr3R	11480912	11481197	+	14	NA	Intergenic	Intergenic	-5734	FBgn0267141	FBgn0267141	FBtr0346253						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2715	chr2R	5941946	5942278	+	14	NA	Intergenic	Intergenic	4712	FBgn0264957	FBgn0264957	FBtr0335265						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9227	chr3R	5833723	5834292	+	14	NA	intron (FBgn0037386, intron 1 of 5)	-intron (FBgn0037386, intron 1 of 5)	-1022	FBgn0037386	FBgn0037386	FBtr0113197						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3134	chr2R	8089407	8089965	+	14	NA	TTS (FBgn0028562)	-TTS (FBgn0028562)	204	FBgn0028561	FBgn0028561	FBtr0332247						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3450	chr2R	9849257	9849695	+	14	NA	exon (FBgn0033454, exon 2 of 2)	-exon (FBgn0033454, exon 2 of 2)	1415	FBgn0033454	FBgn0033454	FBtr0088373						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15651	chrX	21494982	21495336	+	14	NA	Intergenic	Intergenic	-11640	FBgn0267067	FBgn0267067	FBtr0346051						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_679	chr2L	5734786	5735399	+	14	NA	exon (FBgn0031734, exon 8 of 11)	-exon (FBgn0031734, exon 8 of 11)	5862	FBgn0031734	FBgn0031734	FBtr0079165						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6791	chr3L	6845107	6845968	+	14	NA	Intergenic	Intergenic	20902	FBgn0266590	FBgn0266590	FBtr0344812						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10460	chr3R	16078174	16078538	+	14	NA	TTS (FBgn0052855)	-TTS (FBgn0052855)	-2192	FBgn0026059	FBgn0026059	FBtr0110974						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6181	chr3L	1089702	1090865	+	14	NA	intron (FBgn0004870, intron 1 of 3)	-intron (FBgn0004870, intron 1 of 3)	10806	FBgn0004870	FBgn0004870	FBtr0333270						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1672	chr2L	14634951	14635651	+	14	NA	intron (FBgn0003016, intron 3 of 11)	-intron (FBgn0003016, intron 3 of 10)	17790	FBgn0000056	FBgn0000056	FBtr0343699						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9488	chr3R	7949365	7949534	+	14	NA	intron (FBgn0000504, intron 2 of 3)	-intron (FBgn0000504, intron 2 of 4)	17959	FBgn0000504	FBgn0000504	FBtr0339710						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13885	chrX	8039153	8039571	+	14	NA	exon (FBgn0004656, exon 11 of 11)	-exon (FBgn0004656, exon 11 of 11)	-1845	FBgn0029990	FBgn0029990	FBtr0071123						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1094	chr2L	8779675	8780078	+	14	NA	exon (FBgn0032069, exon 4 of 5)	-exon (FBgn0032069, exon 4 of 5)	1376	FBgn0032069	FBgn0032069	FBtr0079741						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4288	chr2R	14243797	14244306	+	14	NA	TTS (FBgn0033916)	-TTS (FBgn0033916)	273	FBgn0033917	FBgn0033917	FBtr0087536						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6164	chr3L	902745	903530	+	14	NA	TTS (FBgn0267919)	-TTS (FBgn0267919)	239	FBgn0035176	FBgn0035176	FBtr0289973						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10295	chr3R	14773200	14774228	+	14	NA	intron (FBgn0263929, intron 2 of 6)	-intron (FBgn0263929, intron 1 of 5)	-19254	FBgn0038258	FBgn0038258	FBtr0331700						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14733	chrX	14855882	14856433	+	14	NA	promoter-TSS (FBgn0286869)	-promoter-TSS (FBgn0286869)	204	FBgn0030589	FBgn0030589	FBtr0073984						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5349	chr2R	21265326	21266028	+	14	NA	TTS (FBgn0050393)	-TTS (FBgn0050393)	665	FBgn0050391	FBgn0050391	FBtr0071621						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5169	chr2R	20087313	20087681	+	14	NA	TTS (FBgn0265843)	-TTS (FBgn0265843)	2537	FBgn0265843	FBgn0265843	FBtr0342684						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4523	chr2R	15559547	15559705	+	14	NA	promoter-TSS (FBgn0034031)	-promoter-TSS (FBgn0034031)	2698	FBgn0034031	FBgn0034031	FBtr0331965						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_962	chr2L	7870572	7871214	+	14	NA	intron (FBgn0045038, intron 1 of 2)	-intron (FBgn0045038, intron 1 of 2)	448	FBgn0045038	FBgn0045038	FBtr0079562						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5388	chr2R	21516099	21516313	+	14	NA	TTS (FBgn0034634)	-TTS (FBgn0034634)	2919	FBgn0034634	FBgn0034634	FBtr0071700						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9411	chr3R	7114612	7115439	+	14	NA	exon (FBgn0014863, exon 2 of 2)	-exon (FBgn0014863, exon 2 of 2)	2707	FBgn0014863	FBgn0014863	FBtr0346967						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15590	chrX	21184089	21184350	+	14	NA	Intergenic	Intergenic	-3760	FBgn0267062	FBgn0267062	FBtr0346048						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12878	chrX	1051325	1051517	+	14	NA	promoter-TSS (FBgn0040398)	-promoter-TSS (FBgn0040398)	-104	FBgn0040398	FBgn0040398	FBtr0070179						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8866	chr3L	27975179	27976986	+	14	NA	intron (FBgn0287182, intron 3 of 3)	-intron (FBgn0287182, intron 3 of 3)	36517	FBgn0287182	FBgn0287182	FBtr0334934						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11054	chr3R	21232273	21232800	+	14	NA	exon (FBgn0000527, exon 2 of 7)	-exon (FBgn0000527, exon 2 of 7)	4641	FBgn0000527	FBgn0000527	FBtr0084106						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3937	chr2R	12314080	12315989	+	14	NA	intron (FBgn0050046, intron 2 of 5)	-intron (FBgn0050046, intron 2 of 5)	917	FBgn0050046	FBgn0050046	FBtr0339627						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11689	chr3R	26502391	26502632	+	14	NA	intron (FBgn0039431, intron 2 of 10)	-intron (FBgn0039431, intron 2 of 10)	7589	FBgn0267752	FBgn0267752	FBtr0347316						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12323	chr3R	31848887	31849099	+	14	NA	exon (FBgn0011224, exon 14 of 14)	-exon (FBgn0011224, exon 14 of 14)	36384	FBgn0039883	FBgn0039883	FBtr0343538						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12056	chr3R	30055931	30056409	+	14	NA	promoter-TSS (FBgn0260468)	-promoter-TSS (FBgn0260468)	-133	FBgn0003479	FBgn0003479	FBtr0085589						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11792	chr3R	27384200	27384377	+	14	NA	exon (FBgn0016061, exon 15 of 17)	-exon (FBgn0016061, exon 15 of 17)	-14423	FBgn0263453	FBgn0263453	FBtr0309308						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15011	chrX	16703364	16703802	+	14	NA	promoter-TSS (FBgn0030776)	-promoter-TSS (FBgn0030776)	301	FBgn0030775	FBgn0030775	FBtr0339830						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2306	chr2L	21574906	21575066	+	14	NA	exon (FBgn0032949, exon 2 of 4)	-exon (FBgn0032949, exon 2 of 4)	1597	FBgn0032949	FBgn0032949	FBtr0085896						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6675	chr3L	5238205	5238379	+	14	NA	intron (FBgn0052423, intron 2 of 11)	-intron (FBgn0052423, intron 2 of 10)	3809	FBgn0035598	FBgn0035598	FBtr0077171						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5183	chr2R	20181699	20181852	+	14	NA	Intergenic	Intergenic	30844	FBgn0034483	FBgn0034483	FBtr0086324						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5065	chr2R	19239735	19240853	+	14	NA	exon (FBgn0010434, exon 11 of 16)	-exon (FBgn0010434, exon 11 of 16)	-9101	FBgn0004003	FBgn0004003	FBtr0340470						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11911	chr3R	28925927	28926138	+	14	NA	TTS (FBgn0039616)	-TTS (FBgn0039616)	2988	FBgn0039616	FBgn0039616	FBtr0308601						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5429	chr2R	21706916	21707072	+	14	NA	intron (FBgn0004362, intron 1 of 2)	-intron (FBgn0004362, intron 1 of 2)	867	FBgn0010228	FBgn0010228	FBtr0345488						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12325	chr3R	31856688	31857915	+	14	NA	intron (FBgn0011224, intron 11 of 13)	-intron (FBgn0011224, intron 11 of 13)	44692	FBgn0039883	FBgn0039883	FBtr0343538						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14771	chrX	15058626	15058845	+	14	NA	exon (FBgn0030600, exon 4 of 23)	-exon (FBgn0030600, exon 4 of 23)	4694	FBgn0030600	FBgn0030600	FBtr0346087						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3807	chr2R	11609343	11609584	+	14	NA	intron (FBgn0033636, intron 1 of 16)	-intron (FBgn0033636, intron 1 of 16)	-4527	FBgn0033636	FBgn0033636	FBtr0113066						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3701	chr2R	11004286	11004492	+	14	NA	intron (FBgn0040765, intron 2 of 4)	-intron (FBgn0040765, intron 2 of 4)	58080	FBgn0266763	FBgn0266763	FBtr0345362						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12736	chrX	383902	384968	+	14	NA	intron (FBgn0052816, intron 2 of 2)	-intron (FBgn0052816, intron 2 of 2)	-1123	FBgn0265965	FBgn0265965	FBtr0342969						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3776	chr2R	11443768	11444089	+	14	NA	intron (FBgn0260499, intron 1 of 6)	-intron (FBgn0260499, intron 1 of 6)	1423	FBgn0260499	FBgn0260499	FBtr0339545						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7374	chr3L	11812657	11813358	+	14	NA	exon (FBgn0259140, exon 3 of 17)	-exon (FBgn0259140, exon 3 of 17)	1748	FBgn0259140	FBgn0259140	FBtr0332131						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13557	chrX	5504275	5504895	+	14	NA	Intergenic	Intergenic	-1998	FBgn0267075	FBgn0267075	FBtr0479720						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11082	chr3R	21478359	21478671	+	14	NA	Intergenic	Intergenic	-3810	FBgn0038889	FBgn0038889	FBtr0334662						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13169	chrX	2668194	2668730	+	14	NA	exon (FBgn0003371, exon 2 of 10)	-exon (FBgn0003371, exon 2 of 10)	652	FBgn0003371	FBgn0003371	FBtr0331753						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11817	chr3R	27743810	27744019	+	14	NA	exon (FBgn0005659, exon 2 of 5)	-exon (FBgn0005659, exon 2 of 5)	734	FBgn0005659	FBgn0005659	FBtr0085224						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4183	chr2R	13704708	13704965	+	14	NA	intron (FBgn0000633, intron 2 of 11)	-intron (FBgn0000633, intron 3 of 12)	-11467	FBgn0033865	FBgn0033865	FBtr0087650						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1273	chr2L	10471471	10471731	+	14	NA	exon (FBgn0051719, exon 2 of 11)	-exon (FBgn0051719, exon 2 of 11)	2748	FBgn0051719	FBgn0051719	FBtr0337008						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5565	chr2R	22550365	22551051	+	14	NA	exon (FBgn0034736, exon 2 of 2)	-exon (FBgn0034736, exon 2 of 2)	614	FBgn0034736	FBgn0034736	FBtr0071835						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7302	chr3L	11223198	11223357	+	14	NA	exon (FBgn0261553, exon 3 of 7)	-exon (FBgn0261553, exon 3 of 7)	6160	FBgn0267717	FBgn0267717	FBtr0347256						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7904	chr3L	16627077	16628869	+	14	NA	exon (FBgn0000017, exon 4 of 8)	-exon (FBgn0000017, exon 4 of 8)	-12501	FBgn0017572	FBgn0017572	FBtr0331560						NA
