PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP2.mLb.clN_peak_9333	chr3L	26227922	26228089	+	11	NA	exon (FBgn0058160, exon 2 of 2)	-exon (FBgn0058160, exon 2 of 2)	12190	FBgn0058160	FBgn0058160	FBtr0333380						NA
AkaaF6HSan_REP2.mLb.clN_peak_4987	chr2R	18270743	18270963	+	11	NA	Intergenic	Intergenic	6324	FBgn0266420	FBgn0266420	FBtr0086768						NA
AkaaF6HSan_REP2.mLb.clN_peak_3391	chr2R	8742293	8742657	+	11	NA	intron (FBgn0027585, intron 1 of 7)	-intron (FBgn0027585, intron 1 of 7)	1901	FBgn0265304	FBgn0265304	FBtr0339340						NA
AkaaF6HSan_REP2.mLb.clN_peak_5970	chr2R	24467814	24468034	+	11	NA	intron (FBgn0035010, intron 1 of 8)	-intron (FBgn0035010, intron 1 of 8)	-4788	FBgn0035007	FBgn0035007	FBtr0072294						NA
AkaaF6HSan_REP2.mLb.clN_peak_15191	chrX	12948143	12948321	+	11	NA	exon (FBgn0086675, exon 7 of 7)	-exon (FBgn0086675, exon 7 of 7)	9230	FBgn0030437	FBgn0030437	FBtr0343652						NA
AkaaF6HSan_REP2.mLb.clN_peak_16329	chrX	21248666	21249151	+	11	NA	intron (FBgn0052521, intron 1 of 4)	-intron (FBgn0052521, intron 2 of 4)	2240	FBgn0031168	FBgn0031168	FBtr0077237						NA
AkaaF6HSan_REP2.mLb.clN_peak_9891	chr3R	6718008	6718226	+	11	NA	intron (FBgn0051481, intron 2 of 7)	-intron (FBgn0051481, intron 3 of 8)	14033	FBgn0004783	FBgn0004783	FBtr0081691						NA
AkaaF6HSan_REP2.mLb.clN_peak_9010	chr3L	21916415	21916610	+	11	NA	intron (FBgn0262737, intron 8 of 10)	-intron (FBgn0262737, intron 7 of 8)	-11650	FBgn0267621	FBgn0267621	FBtr0347072						NA
AkaaF6HSan_REP2.mLb.clN_peak_15789	chrX	17271910	17272300	+	11	NA	exon (FBgn0262111, exon 6 of 13)	-exon (FBgn0262111, exon 6 of 13)	-3409	FBgn0262111	FBgn0262111	FBtr0344942						NA
AkaaF6HSan_REP2.mLb.clN_peak_11417	chr3R	19312361	19312523	+	11	NA	intron (FBgn0000463, intron 3 of 5)	-intron (FBgn0000463, intron 3 of 5)	13775	FBgn0000463	FBgn0000463	FBtr0304658						NA
AkaaF6HSan_REP2.mLb.clN_peak_13008	chr4	685649	685978	+	11	NA	exon (FBgn0039920, exon 2 of 2)	-exon (FBgn0039920, exon 2 of 2)	10242	FBgn0026199	FBgn0026199	FBtr0089095						NA
AkaaF6HSan_REP2.mLb.clN_peak_11629	chr3R	21337617	21337807	+	11	NA	exon (FBgn0038881, exon 3 of 15)	-exon (FBgn0038881, exon 3 of 15)	11889	FBgn0038881	FBgn0038881	FBtr0343807						NA
AkaaF6HSan_REP2.mLb.clN_peak_14962	chrX	11319674	11320241	+	11	NA	Intergenic	Intergenic	2400	FBgn0003411	FBgn0003411	FBtr0073461						NA
AkaaF6HSan_REP2.mLb.clN_peak_15436	chrX	14878072	14878205	+	11	NA	exon (FBgn0266435, exon 2 of 3)	-exon (FBgn0266435, exon 2 of 3)	4448	FBgn0266434	FBgn0266434	FBtr0344425						NA
AkaaF6HSan_REP2.mLb.clN_peak_10518	chr3R	11546921	11547074	+	11	NA	Intergenic	Intergenic	-4048	FBgn0053512	FBgn0053512	FBtr0300491						NA
AkaaF6HSan_REP2.mLb.clN_peak_11168	chr3R	17033200	17033330	+	11	NA	TTS (FBgn0038469)	-TTS (FBgn0038469)	1463	FBgn0051268	FBgn0051268	FBtr0083390						NA
AkaaF6HSan_REP2.mLb.clN_peak_8735	chr3L	20124629	20125024	+	11	NA	intron (FBgn0036939, intron 3 of 3)	-intron (FBgn0036939, intron 3 of 3)	1676	FBgn0036939	FBgn0036939	FBtr0074867						NA
AkaaF6HSan_REP2.mLb.clN_peak_10821	chr3R	13997797	13998223	+	11	NA	intron (FBgn0264493, intron 2 of 8)	-intron (FBgn0264493, intron 2 of 8)	-26210	FBgn0264493	FBgn0264493	FBtr0301633						NA
AkaaF6HSan_REP2.mLb.clN_peak_14672	chrX	9176684	9177014	+	11	NA	exon (FBgn0026206, exon 7 of 7)	-exon (FBgn0026206, exon 7 of 7)	13594	FBgn0026206	FBgn0026206	FBtr0474151						NA
AkaaF6HSan_REP2.mLb.clN_peak_13494	chrX	1541243	1541387	+	11	NA	intron (FBgn0025390, intron 7 of 7)	-intron (FBgn0025390, intron 7 of 7)	17085	FBgn0065095	FBgn0065095	FBtr0091687						NA
AkaaF6HSan_REP2.mLb.clN_peak_15278	chrX	13583627	13584214	+	11	NA	intron (FBgn0284227, intron 4 of 8)	-intron (FBgn0086674, intron 3 of 7)	15589	FBgn0004169	FBgn0004169	FBtr0310136						NA
AkaaF6HSan_REP2.mLb.clN_peak_16348	chrX	21333269	21333640	+	11	NA	exon (FBgn0015558, exon 7 of 8)	-exon (FBgn0015558, exon 7 of 8)	5566	FBgn0015558	FBgn0015558	FBtr0329902						NA
AkaaF6HSan_REP2.mLb.clN_peak_632	chr2L	5786977	5787485	+	11	NA	intron (FBgn0031738, intron 2 of 6)	-intron (FBgn0031738, intron 3 of 7)	3200	FBgn0051913	FBgn0051913	FBtr0079138						NA
AkaaF6HSan_REP2.mLb.clN_peak_9360	chr3L	27170203	27170395	+	11	NA	exon (FBgn0262789, exon 1 of 1)	-exon (FBgn0262789, exon 1 of 1)	263	FBgn0262789	FBgn0262789	FBtr0305903						NA
AkaaF6HSan_REP2.mLb.clN_peak_15320	chrX	13796952	13797462	+	11	NA	exon (FBgn0030525, exon 1 of 1)	-exon (FBgn0030525, exon 1 of 1)	431	FBgn0030525	FBgn0030525	FBtr0073836						NA
AkaaF6HSan_REP2.mLb.clN_peak_5759	chr2R	23247059	23247481	+	11	NA	exon (FBgn0034837, exon 2 of 2)	-exon (FBgn0034837, exon 2 of 2)	623	FBgn0034837	FBgn0034837	FBtr0072049						NA
AkaaF6HSan_REP2.mLb.clN_peak_16444	chrX	22978669	22978810	+	11	NA	Intergenic	Intergenic	-16379	FBgn0069973	FBgn0069973	FBtr0392906						NA
AkaaF6HSan_REP2.mLb.clN_peak_14773	chrX	10016661	10016800	+	11	NA	promoter-TSS (FBgn0263132)	-promoter-TSS (FBgn0263132)	-115	FBgn0263132	FBgn0263132	FBtr0307375						NA
AkaaF6HSan_REP2.mLb.clN_peak_4297	chr2R	13550276	13550870	+	11	NA	promoter-TSS (FBgn0053156)	-promoter-TSS (FBgn0053156)	2667	FBgn0053156	FBgn0053156	FBtr0113450						NA
AkaaF6HSan_REP2.mLb.clN_peak_10305	chr3R	9623627	9623773	+	11	NA	exon (FBgn0037720, exon 5 of 5)	-exon (FBgn0037720, exon 5 of 5)	3230	FBgn0037721	FBgn0037721	FBtr0334619						NA
AkaaF6HSan_REP2.mLb.clN_peak_7674	chr3L	11406599	11406812	+	11	NA	TTS (FBgn0265470)	-TTS (FBgn0265470)	1170	FBgn0265470	FBgn0265470	FBtr0339929						NA
AkaaF6HSan_REP2.mLb.clN_peak_12845	chr3R	31943842	31944056	+	11	NA	intron (FBgn0011224, intron 5 of 16)	-intron (FBgn0011224, intron 4 of 13)	-42900	FBgn0039886	FBgn0039886	FBtr0085871						NA
AkaaF6HSan_REP2.mLb.clN_peak_1512	chr2L	13421054	13421232	+	11	NA	TTS (FBgn0264432)	-TTS (FBgn0264432)	1922	FBgn0264432	FBgn0264432	FBtr0346422						NA
AkaaF6HSan_REP2.mLb.clN_peak_9426	chr3R	3737643	3737970	+	11	NA	intron (FBgn0263977, intron 2 of 2)	-intron (FBgn0263977, intron 2 of 2)	2877	FBgn0263977	FBgn0263977	FBtr0345179						NA
AkaaF6HSan_REP2.mLb.clN_peak_15176	chrX	12776095	12776476	+	11	NA	TTS (FBgn0052647)	-TTS (FBgn0052647)	8673	FBgn0052647	FBgn0052647	FBtr0073702						NA
AkaaF6HSan_REP2.mLb.clN_peak_13984	chrX	4441131	4441434	+	11	NA	intron (FBgn0000179, intron 2 of 7)	-intron (FBgn0000179, intron 2 of 7)	27820	FBgn0000179	FBgn0000179	FBtr0331162						NA
AkaaF6HSan_REP2.mLb.clN_peak_4699	chr2R	16115561	16116054	+	11	NA	intron (FBgn0034075, intron 12 of 13)	-intron (FBgn0034075, intron 9 of 10)	-1302	FBgn0034076	FBgn0034076	FBtr0087222						NA
AkaaF6HSan_REP2.mLb.clN_peak_7104	chr3L	6871845	6871975	+	11	NA	Intergenic	Intergenic	-5471	FBgn0266590	FBgn0266590	FBtr0344812						NA
AkaaF6HSan_REP2.mLb.clN_peak_5122	chr2R	19016475	19016750	+	11	NA	Intergenic	Intergenic	-13397	FBgn0263083	FBgn0263083	FBtr0307099						NA
AkaaF6HSan_REP2.mLb.clN_peak_229	chr2L	1929698	1929863	+	11	NA	intron (FBgn0031374, intron 1 of 17)	-intron (FBgn0031374, intron 3 of 18)	8379	FBgn0011859	FBgn0011859	FBtr0077872						NA
AkaaF6HSan_REP2.mLb.clN_peak_2803	chr2R	5841375	5841543	+	11	NA	intron (FBgn0085414, intron 2 of 9)	-intron (FBgn0085414, intron 2 of 9)	36747	FBgn0085414	FBgn0085414	FBtr0335273						NA
AkaaF6HSan_REP2.mLb.clN_peak_4316	chr2R	13637374	13637536	+	11	NA	intron (FBgn0000633, intron 1 of 11)	-intron (FBgn0000633, intron 1 of 12)	14411	FBgn0000633	FBgn0000633	FBtr0339940						NA
AkaaF6HSan_REP2.mLb.clN_peak_12785	chr3R	31622028	31622163	+	11	NA	promoter-TSS (FBgn0039862)	-promoter-TSS (FBgn0039862)	-41	FBgn0039862	FBgn0039862	FBtr0330107						NA
AkaaF6HSan_REP2.mLb.clN_peak_13949	chrX	4222634	4223236	+	11	NA	exon (FBgn0029697, exon 14 of 14)	-exon (FBgn0029697, exon 14 of 14)	4765	FBgn0029697	FBgn0029697	FBtr0070645						NA
AkaaF6HSan_REP2.mLb.clN_peak_4229	chr2R	13182686	13182949	+	11	NA	exon (FBgn0028991, exon 3 of 4)	-exon (FBgn0028991, exon 3 of 4)	7269	FBgn0053182	FBgn0053182	FBtr0302054						NA
AkaaF6HSan_REP2.mLb.clN_peak_994	chr2L	8447168	8447452	+	11	NA	exon (FBgn0027780, exon 5 of 6)	-exon (FBgn0027780, exon 5 of 6)	2266	FBgn0027780	FBgn0027780	FBtr0340244						NA
AkaaF6HSan_REP2.mLb.clN_peak_1900	chr2L	18596779	18597018	+	11	NA	promoter-TSS (FBgn0003270)	-promoter-TSS (FBgn0003270)	23	FBgn0003270	FBgn0003270	FBtr0081081						NA
AkaaF6HSan_REP2.mLb.clN_peak_8853	chr3L	20871998	20872246	+	11	NA	intron (FBgn0052432, intron 2 of 18)	-intron (FBgn0052432, intron 2 of 19)	13066	FBgn0052432	FBgn0052432	FBtr0333372						NA
AkaaF6HSan_REP2.mLb.clN_peak_5143	chr2R	19200772	19201249	+	11	NA	intron (FBgn0263395, intron 2 of 13)	-intron (FBgn0263395, intron 2 of 14)	22272	FBgn0263395	FBgn0263395	FBtr0340456						NA
AkaaF6HSan_REP2.mLb.clN_peak_13397	chrX	1116787	1116934	+	11	NA	intron (FBgn0040397, intron 1 of 4)	-intron (FBgn0040397, intron 1 of 4)	18036	FBgn0040397	FBgn0040397	FBtr0331340						NA
AkaaF6HSan_REP2.mLb.clN_peak_10260	chr3R	9366571	9366776	+	11	NA	TTS (FBgn0000723)	-TTS (FBgn0000723)	476	FBgn0037684	FBgn0037684	FBtr0082027						NA
AkaaF6HSan_REP2.mLb.clN_peak_14373	chrX	7085263	7086174	+	11	NA	exon (FBgn0264270, exon 4 of 8)	-exon (FBgn0264270, exon 4 of 8)	-8115	FBgn0287667	FBgn0287667	FBtr0480521						NA
AkaaF6HSan_REP2.mLb.clN_peak_4496	chr2R	14827100	14827346	+	11	NA	Intergenic	Intergenic	-2858	FBgn0266868	FBgn0266868	FBtr0345702						NA
AkaaF6HSan_REP2.mLb.clN_peak_10401	chr3R	10291697	10291903	+	11	NA	intron (FBgn0262617, intron 3 of 12)	-intron (FBgn0262617, intron 3 of 11)	7210	FBgn0262617	FBgn0262617	FBtr0479807						NA
AkaaF6HSan_REP2.mLb.clN_peak_10626	chr3R	12329456	12329816	+	11	NA	exon (FBgn0267143, exon 1 of 1)	-exon (FBgn0267143, exon 1 of 1)	316	FBgn0267143	FBgn0267143	FBtr0346251						NA
AkaaF6HSan_REP2.mLb.clN_peak_163	chr2L	1139533	1139669	+	11	NA	exon (FBgn0031306, exon 4 of 5)	-exon (FBgn0031306, exon 4 of 5)	-3268	FBgn0267281	FBgn0267281	FBtr0346497						NA
AkaaF6HSan_REP2.mLb.clN_peak_2779	chr2R	5749850	5749995	+	11	NA	Intergenic	Intergenic	-4595	FBgn0022288	FBgn0022288	FBtr0335269						NA
AkaaF6HSan_REP2.mLb.clN_peak_15149	chrX	12673857	12674186	+	11	NA	intron (FBgn0011837, intron 1 of 2)	-intron (FBgn0011837, intron 2 of 3)	-6666	FBgn0286868	FBgn0286868	FBtr0475041						NA
AkaaF6HSan_REP2.mLb.clN_peak_7025	chr3L	6247077	6247727	+	11	NA	exon (FBgn0035696, exon 11 of 12)	-exon (FBgn0035696, exon 11 of 12)	-1656	FBgn0004513	FBgn0004513	FBtr0077011						NA
AkaaF6HSan_REP2.mLb.clN_peak_9965	chr3R	7252928	7253113	+	11	NA	exon (FBgn0001112, exon 4 of 4)	-exon (FBgn0001112, exon 4 of 4)	-1063	FBgn0011282	FBgn0011282	FBtr0300016						NA
AkaaF6HSan_REP2.mLb.clN_peak_4482	chr2R	14716302	14716717	+	11	NA	Intergenic	Intergenic	-2887	FBgn0020269	FBgn0020269	FBtr0345427						NA
AkaaF6HSan_REP2.mLb.clN_peak_10681	chr3R	12713420	12713721	+	11	NA	exon (FBgn0002719, exon 4 of 4)	-exon (FBgn0002719, exon 4 of 4)	-1271	FBgn0002905	FBgn0002905	FBtr0082662						NA
AkaaF6HSan_REP2.mLb.clN_peak_15609	chrX	15964159	15964457	+	11	NA	exon (FBgn0259110, exon 9 of 19)	-exon (FBgn0259110, exon 9 of 19)	8759	FBgn0259110	FBgn0259110	FBtr0307542						NA
AkaaF6HSan_REP2.mLb.clN_peak_6585	chr3L	2956734	2957388	+	11	NA	intron (FBgn0262593, intron 12 of 12)	-intron (FBgn0262593, intron 12 of 12)	3988	FBgn0054025	FBgn0054025	FBtr0290083						NA
AkaaF6HSan_REP2.mLb.clN_peak_8852	chr3L	20855103	20855288	+	11	NA	exon (FBgn0052432, exon 5 of 20)	-exon (FBgn0052432, exon 5 of 20)	13208	FBgn0037031	FBgn0037031	FBtr0300873						NA
AkaaF6HSan_REP2.mLb.clN_peak_12396	chr3R	28524444	28524706	+	11	NA	exon (FBgn0003137, exon 9 of 18)	-exon (FBgn0003137, exon 9 of 18)	-4060	FBgn0051051	FBgn0051051	FBtr0337035						NA
AkaaF6HSan_REP2.mLb.clN_peak_7165	chr3L	7402546	7403038	+	11	NA	exon (FBgn0035781, exon 2 of 3)	-exon (FBgn0035781, exon 2 of 3)	1157	FBgn0035781	FBgn0035781	FBtr0076868						NA
AkaaF6HSan_REP2.mLb.clN_peak_10811	chr3R	13966494	13966753	+	11	NA	TTS (FBgn0264493)	-TTS (FBgn0264493)	1738	FBgn0015270	FBgn0015270	FBtr0082866						NA
AkaaF6HSan_REP2.mLb.clN_peak_11991	chr3R	24306388	24306788	+	11	NA	exon (FBgn0259685, exon 3 of 13)	-exon (FBgn0259685, exon 3 of 13)	11510	FBgn0259685	FBgn0259685	FBtr0304726						NA
AkaaF6HSan_REP2.mLb.clN_peak_9386	chr3L	27861587	27862312	+	11	NA	intron (FBgn0287613, intron 1 of 1)	-intron (FBgn0287613, intron 1 of 1)	-3678	FBgn0020660	FBgn0020660	FBtr0334940						NA
AkaaF6HSan_REP2.mLb.clN_peak_2615	chr2R	4137545	4138213	+	11	NA	Intergenic	Intergenic	6905	FBgn0262115	FBgn0262115	FBtr0111300						NA
AkaaF6HSan_REP2.mLb.clN_peak_12108	chr3R	25340471	25341396	+	11	NA	TTS (FBgn0028647)	-TTS (FBgn0028647)	681	FBgn0027376	FBgn0027376	FBtr0084832						NA
AkaaF6HSan_REP2.mLb.clN_peak_6342	chr3L	1256545	1256841	+	11	NA	TTS (FBgn0035197)	-TTS (FBgn0035197)	4681	FBgn0035197	FBgn0035197	FBtr0072657						NA
AkaaF6HSan_REP2.mLb.clN_peak_14185	chrX	5803214	5803595	+	11	NA	Intergenic	Intergenic	-1273	FBgn0029811	FBgn0029811	FBtr0070815						NA
AkaaF6HSan_REP2.mLb.clN_peak_4261	chr2R	13369131	13369292	+	11	NA	Intergenic	Intergenic	-6376	FBgn0266851	FBgn0266851	FBtr0345626						NA
AkaaF6HSan_REP2.mLb.clN_peak_8386	chr3L	17741963	17742359	+	11	NA	exon (FBgn0036749, exon 1 of 1)	-exon (FBgn0036749, exon 1 of 1)	1434	FBgn0036749	FBgn0036749	FBtr0333692						NA
AkaaF6HSan_REP2.mLb.clN_peak_1263	chr2L	10980589	10981320	+	11	NA	exon (FBgn0041781, exon 3 of 5)	-exon (FBgn0041781, exon 3 of 5)	4182	FBgn0041781	FBgn0041781	FBtr0329950						NA
AkaaF6HSan_REP2.mLb.clN_peak_15983	chrX	18600170	18600313	+	11	NA	Intergenic	Intergenic	-13022	FBgn0263503	FBgn0263503	FBtr0309523						NA
AkaaF6HSan_REP2.mLb.clN_peak_6925	chr3L	5344965	5345179	+	11	NA	exon (FBgn0016031, exon 5 of 5)	-exon (FBgn0016031, exon 5 of 5)	2988	FBgn0011986	FBgn0011986	FBtr0077142						NA
AkaaF6HSan_REP2.mLb.clN_peak_3304	chr2R	8221374	8221711	+	11	NA	exon (FBgn0053087, exon 17 of 23)	-exon (FBgn0053087, exon 17 of 23)	7185	FBgn0085246	FBgn0085246	FBtr0112410						NA
AkaaF6HSan_REP2.mLb.clN_peak_16322	chrX	21224406	21224598	+	11	NA	intron (FBgn0052521, intron 1 of 4)	-intron (FBgn0052521, intron 2 of 4)	6624	FBgn0052523	FBgn0052523	FBtr0077183						NA
AkaaF6HSan_REP2.mLb.clN_peak_7348	chr3L	8711362	8711516	+	11	NA	Intergenic	Intergenic	8786	FBgn0011509	FBgn0011509	FBtr0333891						NA
AkaaF6HSan_REP2.mLb.clN_peak_1064	chr2L	9243466	9243655	+	11	NA	intron (FBgn0041092, intron 11 of 14)	-intron (FBgn0041092, intron 11 of 14)	-6966	FBgn0051885	FBgn0051885	FBtr0079820						NA
AkaaF6HSan_REP2.mLb.clN_peak_12208	chr3R	26414544	26414689	+	11	NA	exon (FBgn0039425, exon 1 of 3)	-exon (FBgn0039425, exon 1 of 3)	528	FBgn0039425	FBgn0039425	FBtr0306708						NA
AkaaF6HSan_REP2.mLb.clN_peak_9661	chr3R	5199854	5200191	+	11	NA	intron (FBgn0259212, intron 6 of 19)	-intron (FBgn0259212, intron 6 of 16)	-4859	FBgn0263018	FBgn0263018	FBtr0306791						NA
AkaaF6HSan_REP2.mLb.clN_peak_5323	chr2R	20468267	20468762	+	11	NA	intron (FBgn0086604, intron 11 of 18)	-intron (FBgn0086604, intron 12 of 15)	23781	FBgn0265854	FBgn0265854	FBtr0342698						NA
AkaaF6HSan_REP2.mLb.clN_peak_3795	chr2R	10842533	10842778	+	11	NA	exon (FBgn0050015, exon 8 of 8)	-exon (FBgn0050015, exon 8 of 8)	-3928	FBgn0027525	FBgn0027525	FBtr0339475						NA
AkaaF6HSan_REP2.mLb.clN_peak_15788	chrX	17262777	17262907	+	11	NA	exon (FBgn0262111, exon 2 of 13)	-exon (FBgn0262111, exon 2 of 13)	-12672	FBgn0262111	FBgn0262111	FBtr0344942						NA
AkaaF6HSan_REP2.mLb.clN_peak_4136	chr2R	12651563	12651926	+	11	NA	exon (FBgn0033761, exon 2 of 2)	-exon (FBgn0033761, exon 2 of 2)	743	FBgn0033761	FBgn0033761	FBtr0087880						NA
AkaaF6HSan_REP2.mLb.clN_peak_9420	chr3R	3620238	3620578	+	11	NA	Intergenic	Intergenic	-2735	FBgn0086378	FBgn0086378	FBtr0301810						NA
AkaaF6HSan_REP2.mLb.clN_peak_3935	chr2R	11700681	11701472	+	11	NA	promoter-TSS (FBgn0053471)	-promoter-TSS (FBgn0053471)	-759	FBgn0053471	FBgn0053471	FBtr0088081						NA
AkaaF6HSan_REP2.mLb.clN_peak_2912	chr2R	6267255	6267451	+	11	NA	Intergenic	Intergenic	21841	FBgn0286511	FBgn0286511	FBtr0336520						NA
AkaaF6HSan_REP2.mLb.clN_peak_2810	chr2R	5858355	5858719	+	11	NA	exon (FBgn0085414, exon 9 of 10)	-exon (FBgn0085414, exon 9 of 10)	21858	FBgn0265631	FBgn0265631	FBtr0340497						NA
AkaaF6HSan_REP2.mLb.clN_peak_15499	chrX	15288987	15289480	+	11	NA	promoter-TSS (FBgn0265874)	-promoter-TSS (FBgn0265874)	-129	FBgn0265874	FBgn0265874	FBtr0342725						NA
AkaaF6HSan_REP2.mLb.clN_peak_10357	chr3R	10019881	10020017	+	11	NA	exon (FBgn0053208, exon 5 of 8)	-exon (FBgn0053208, exon 5 of 8)	5201	FBgn0051407	FBgn0051407	FBtr0344336						NA
AkaaF6HSan_REP2.mLb.clN_peak_9468	chr3R	4283501	4284647	+	11	NA	intron (FBgn0041605, intron 2 of 4)	-intron (FBgn0041605, intron 2 of 6)	3853	FBgn0041605	FBgn0041605	FBtr0078902						NA
AkaaF6HSan_REP2.mLb.clN_peak_16244	chrX	20350987	20351165	+	11	NA	Intergenic	Intergenic	-8676	FBgn0267741	FBgn0267741	FBtr0347301						NA
AkaaF6HSan_REP2.mLb.clN_peak_4266	chr2R	13394198	13394456	+	11	NA	promoter-TSS (FBgn0263774)	-promoter-TSS (FBgn0263774)	622	FBgn0041579	FBgn0041579	FBtr0305795						NA
AkaaF6HSan_REP2.mLb.clN_peak_13906	chrX	3887824	3888087	+	11	NA	intron (FBgn0029681, intron 1 of 2)	-intron (FBgn0029681, intron 1 of 2)	3787	FBgn0029681	FBgn0029681	FBtr0070612						NA
AkaaF6HSan_REP2.mLb.clN_peak_16411	chrX	22464032	22464385	+	11	NA	exon (FBgn0031187, exon 5 of 12)	-exon (FBgn0031187, exon 5 of 12)	-2348	FBgn0031187	FBgn0031187	FBtr0339506						NA
AkaaF6HSan_REP2.mLb.clN_peak_12398	chr3R	28540268	28540475	+	11	NA	promoter-TSS (FBgn0003137)	-promoter-TSS (FBgn0003137)	-47	FBgn0003137	FBgn0003137	FBtr0301839						NA
AkaaF6HSan_REP2.mLb.clN_peak_7641	chr3L	11187288	11187448	+	11	NA	intron (FBgn0036144, intron 2 of 7)	-intron (FBgn0036144, intron 2 of 8)	10168	FBgn0036144	FBgn0036144	FBtr0306255						NA
AkaaF6HSan_REP2.mLb.clN_peak_6237	chr3L	613265	613408	+	11	NA	Intergenic	Intergenic	3310	FBgn0261636	FBgn0261636	FBtr0344638						NA
AkaaF6HSan_REP2.mLb.clN_peak_9817	chr3R	6258413	6258622	+	11	NA	Intergenic	Intergenic	-1694	FBgn0037416	FBgn0037416	FBtr0078599						NA
AkaaF6HSan_REP2.mLb.clN_peak_13736	chrX	2809166	2809293	+	11	NA	promoter-TSS (FBgn0040356)	-promoter-TSS (FBgn0040356)	-652	FBgn0040356	FBgn0040356	FBtr0070489						NA
AkaaF6HSan_REP2.mLb.clN_peak_9522	chr3R	4561666	4561922	+	11	NA	Intergenic	Intergenic	-3727	FBgn0085386	FBgn0085386	FBtr0474144						NA
AkaaF6HSan_REP2.mLb.clN_peak_12112	chr3R	25353259	25353721	+	11	NA	exon (FBgn0004509, exon 12 of 12)	-exon (FBgn0004509, exon 12 of 12)	-4795	FBgn0039331	FBgn0039331	FBtr0273265						NA
AkaaF6HSan_REP2.mLb.clN_peak_1152	chr2L	10055341	10055609	+	11	NA	exon (FBgn0053302, exon 2 of 2)	-exon (FBgn0053302, exon 2 of 2)	1262	FBgn0053302	FBgn0053302	FBtr0079936						NA
AkaaF6HSan_REP2.mLb.clN_peak_4302	chr2R	13561454	13561804	+	11	NA	TTS (FBgn0033856)	-TTS (FBgn0033856)	3084	FBgn0033856	FBgn0033856	FBtr0305955						NA
AkaaF6HSan_REP2.mLb.clN_peak_9955	chr3R	7174788	7175057	+	11	NA	exon (FBgn0002306, exon 3 of 10)	-exon (FBgn0002306, exon 3 of 10)	11751	FBgn0037482	FBgn0037482	FBtr0081605						NA
AkaaF6HSan_REP2.mLb.clN_peak_9830	chr3R	6318148	6318332	+	11	NA	exon (FBgn0037427, exon 3 of 8)	-exon (FBgn0037427, exon 3 of 8)	6468	FBgn0037427	FBgn0037427	FBtr0334538						NA
AkaaF6HSan_REP2.mLb.clN_peak_6988	chr3L	5862605	5862892	+	11	NA	Intergenic	Intergenic	-8753	FBgn0035641	FBgn0035641	FBtr0077025						NA
AkaaF6HSan_REP2.mLb.clN_peak_8088	chr3L	15337359	15337953	+	11	NA	exon (FBgn0036494, exon 1 of 1)	-exon (FBgn0036494, exon 1 of 1)	964	FBgn0036494	FBgn0036494	FBtr0306308						NA
AkaaF6HSan_REP2.mLb.clN_peak_4520	chr2R	14937809	14938278	+	11	NA	exon (FBgn0033984, exon 5 of 6)	-exon (FBgn0033984, exon 5 of 6)	2383	FBgn0033984	FBgn0033984	FBtr0087407						NA
AkaaF6HSan_REP2.mLb.clN_peak_16303	chrX	21128305	21128538	+	11	NA	intron (FBgn0083956, intron 1 of 14)	-intron (FBgn0083956, intron 1 of 14)	4787	FBgn0083956	FBgn0083956	FBtr0343018						NA
AkaaF6HSan_REP2.mLb.clN_peak_9256	chr3L	23635989	23636674	+	11	NA	intron (FBgn0250816, intron 6 of 6)	-intron (FBgn0250816, intron 6 of 7)	55337	FBgn0266684	FBgn0266684	FBtr0345051						NA
AkaaF6HSan_REP2.mLb.clN_peak_3508	chr2R	9348778	9349096	+	11	NA	TTS (FBgn0033404)	-TTS (FBgn0033404)	2718	FBgn0033403	FBgn0033403	FBtr0088558						NA
AkaaF6HSan_REP2.mLb.clN_peak_5207	chr2R	19539315	19539523	+	11	NA	intron (FBgn0003435, intron 5 of 9)	-intron (FBgn0003435, intron 5 of 9)	-12652	FBgn0262571	FBgn0262571	FBtr0304898						NA
AkaaF6HSan_REP2.mLb.clN_peak_14687	chrX	9267340	9267621	+	11	NA	TTS (FBgn0030120)	-TTS (FBgn0030120)	218	FBgn0052703	FBgn0052703	FBtr0302966						NA
AkaaF6HSan_REP2.mLb.clN_peak_6500	chr3L	2403020	2403679	+	11	NA	exon (FBgn0266696, exon 2 of 10)	-exon (FBgn0266696, exon 2 of 10)	-12360	FBgn0052299	FBgn0052299	FBtr0299808						NA
AkaaF6HSan_REP2.mLb.clN_peak_12755	chr3R	31499023	31499191	+	11	NA	promoter-TSS (FBgn0039851)	-promoter-TSS (FBgn0039851)	-284	FBgn0039851	FBgn0039851	FBtr0346230						NA
AkaaF6HSan_REP2.mLb.clN_peak_793	chr2L	6936005	6936141	+	11	NA	exon (FBgn0031869, exon 9 of 16)	-exon (FBgn0031869, exon 9 of 16)	3952	FBgn0262877	FBgn0262877	FBtr0347283						NA
